model_label,pooling,layer,metric,family,mean,ci95_low,ci95_high,exact_sign_flip_p,seed_units,scope
Qwen3-8B,span_end,33,relative_rms_specificity,deformation,0.6935881808400154,0.6727874174714088,0.713919920772314,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,33,cosine_specificity,deformation,0.2811120182392187,0.2675545179867186,0.2964765078618075,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,34,correct_distance_specificity,retention,0.6869065821170807,0.5990238666534424,0.7812722776830198,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,34,margin_damage_specificity,retention,0.3664660207927227,0.3390534259006381,0.3951599944755435,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,34,accuracy_damage_specificity,retention,0.030000000447034835,0.0,0.06000000089406967,0.25,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,34,relative_rms_specificity,deformation,0.5374773904681206,0.5141345411539078,0.5638525770138949,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,34,cosine_specificity,deformation,0.17063293488463388,0.15698881807009454,0.18828222483614807,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,35,correct_distance_specificity,retention,0.7443504333496094,0.5940083920955658,0.9360155582427978,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,35,margin_damage_specificity,retention,0.36232116892933847,0.31257979836314914,0.420983213186264,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,35,accuracy_damage_specificity,retention,0.04000000059604645,0.010000000149011612,0.07000000104308128,0.125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,35,relative_rms_specificity,deformation,0.6956009235233068,0.6247391909360885,0.7749487547110767,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_end,35,cosine_specificity,deformation,0.22569034654297865,0.1841648799079121,0.28096280125319034,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,0,correct_distance_specificity,retention,4.004952508211136,3.785838580131531,4.351757272034884,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,0,margin_damage_specificity,retention,0.2896235674619675,0.27143911693245176,0.31245710924267767,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,0,accuracy_damage_specificity,retention,0.08000000193715096,0.020000001043081285,0.14000000506639482,0.0625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,0,relative_rms_specificity,deformation,0.37040977423312144,0.35263463308947396,0.39841434148838745,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,0,cosine_specificity,deformation,0.07166765138505866,0.0650638087726486,0.08197536491975711,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,1,correct_distance_specificity,retention,3.740245920419693,3.5934657767415046,3.9482242465019226,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,1,margin_damage_specificity,retention,0.27757201958447697,0.26507760999258606,0.2919365860521793,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,1,accuracy_damage_specificity,retention,0.1900000050663948,0.14000000357627868,0.25000000596046446,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,1,relative_rms_specificity,deformation,0.36770363717805593,0.35506756527291145,0.38669906537019416,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,1,cosine_specificity,deformation,0.07005334585891206,0.06600791767209557,0.07549645245084094,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,2,correct_distance_specificity,retention,3.5438443303108214,3.4257325439155104,3.6936499328911307,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,2,margin_damage_specificity,retention,0.32466425089951373,0.3143595030304641,0.33371171061546195,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,2,accuracy_damage_specificity,retention,0.26000000536441803,0.21000000536441804,0.31000000387430193,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,2,relative_rms_specificity,deformation,0.39902376555837693,0.38536981379147617,0.41915263515431433,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,2,cosine_specificity,deformation,0.08424008309934834,0.0798298750486606,0.08983798816830131,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,3,correct_distance_specificity,retention,3.158676636219025,3.0610802437365057,3.279410340040922,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,3,margin_damage_specificity,retention,0.36839879062026737,0.3526361549180001,0.382293946268037,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,3,accuracy_damage_specificity,retention,0.32000000178813937,0.26000000089406966,0.3700000002980232,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,3,relative_rms_specificity,deformation,0.4311927228234708,0.4173437474085949,0.4515398404095322,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,3,cosine_specificity,deformation,0.1007052464788103,0.0962431645436709,0.10643720053233892,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,4,correct_distance_specificity,retention,3.01475870013237,2.9140928414464,3.142180009633303,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,4,margin_damage_specificity,retention,0.4421385543420911,0.40033749490976334,0.4708764420915395,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,4,accuracy_damage_specificity,retention,0.2700000062584877,0.24000000804662705,0.30000000447034836,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,4,relative_rms_specificity,deformation,0.39288733708672224,0.3795607809908688,0.4135741442418657,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,4,cosine_specificity,deformation,0.08287731111122412,0.07834514950679931,0.08968343572408685,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,5,correct_distance_specificity,retention,3.072061765193939,3.0043422597646714,3.140817177295685,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,5,margin_damage_specificity,retention,0.3536411916837096,0.33856908287853005,0.3653686222387478,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,5,accuracy_damage_specificity,retention,0.2700000047683716,0.2200000062584877,0.30000000447034836,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,5,relative_rms_specificity,deformation,0.38694529216736556,0.3771112864371389,0.40054061834001914,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,5,cosine_specificity,deformation,0.08068911582276997,0.07709500025248643,0.0854063385239283,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,6,correct_distance_specificity,retention,3.1180275559425352,3.0480875328183177,3.1925518158078194,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,6,margin_damage_specificity,retention,0.3620426572859287,0.35438882698770613,0.36938469391316175,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,6,accuracy_damage_specificity,retention,0.2700000047683716,0.23000000417232513,0.30000000447034836,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,6,relative_rms_specificity,deformation,0.39229692202061417,0.38264524237951264,0.4061371716216672,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,6,cosine_specificity,deformation,0.0830123241250476,0.07947049140573653,0.087740101665986,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,7,correct_distance_specificity,retention,3.195048677921295,3.134177294373512,3.262503310889006,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,7,margin_damage_specificity,retention,0.3527402588166296,0.34359548342647034,0.36016474924981595,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,7,accuracy_damage_specificity,retention,0.2500000029802322,0.19000000432133674,0.3099999986775219,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,7,relative_rms_specificity,deformation,0.4498287769500166,0.44218914600322023,0.45918500386876987,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,7,cosine_specificity,deformation,0.10909376710696961,0.1062909539273096,0.11178186217392068,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,8,correct_distance_specificity,retention,3.1118159711360933,3.0307449750602244,3.189103764742613,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,8,margin_damage_specificity,retention,0.3417641676962376,0.32975845949724314,0.35204210394993424,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,8,accuracy_damage_specificity,retention,0.29000000059604647,0.2400000013411045,0.3399999991059303,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,8,relative_rms_specificity,deformation,0.5012633449397981,0.49421306485775857,0.5085328828392085,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,8,cosine_specificity,deformation,0.13321491479800898,0.13062225365509678,0.13570624139174015,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,9,correct_distance_specificity,retention,3.104591888189316,2.9918920743465423,3.1976054397225377,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,9,margin_damage_specificity,retention,0.35829547364264724,0.3326908409409225,0.37666406229138377,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,9,accuracy_damage_specificity,retention,0.44000001028180125,0.34000000953674314,0.5300000175833702,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,9,relative_rms_specificity,deformation,0.5351071017794311,0.5281869661994278,0.5417104161344468,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,9,cosine_specificity,deformation,0.15333913177200884,0.14918952375535807,0.15743977385540348,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,10,correct_distance_specificity,retention,3.0474073827266692,2.8923316629230977,3.16210982888937,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,10,margin_damage_specificity,retention,0.3491694383323193,0.3212774472683668,0.36896412916481497,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,10,accuracy_damage_specificity,retention,0.46000000089406967,0.3900000020861626,0.5299999967217446,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,10,relative_rms_specificity,deformation,0.5326809577643872,0.5256472835317254,0.5396455832966603,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,10,cosine_specificity,deformation,0.14988567203326966,0.1449090142946261,0.1545541453871556,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,11,correct_distance_specificity,retention,3.048046827316284,2.8741258519887927,3.1751562854647637,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,11,margin_damage_specificity,retention,0.39410970387980343,0.3614740110188723,0.4174068786203861,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,11,accuracy_damage_specificity,retention,0.44000001102685926,0.3700000062584877,0.5000000163912773,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,11,relative_rms_specificity,deformation,0.5631851811893285,0.5536099296878092,0.5727453167550266,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,11,cosine_specificity,deformation,0.1714615580469399,0.16428796146156857,0.17834258748007414,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,12,correct_distance_specificity,retention,2.849544233083725,2.6876529321074485,2.9725056290626526,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,12,margin_damage_specificity,retention,0.35875071194022895,0.3346817484125495,0.3777929537557066,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,12,accuracy_damage_specificity,retention,0.4100000120699406,0.31000001132488253,0.5100000128149986,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,12,relative_rms_specificity,deformation,0.5303803415037691,0.5213051959732548,0.5391952527686954,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,12,cosine_specificity,deformation,0.14743817806302104,0.14270965844334568,0.15234278971787718,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,13,correct_distance_specificity,retention,2.9774457931518556,2.791499497592449,3.1117433667182923,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,13,margin_damage_specificity,retention,0.478991656890139,0.4415245730150491,0.5047029858082532,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,13,accuracy_damage_specificity,retention,0.4300000086426735,0.36000000685453415,0.5100000098347663,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,13,relative_rms_specificity,deformation,0.5729551893658936,0.5624135465477593,0.583341294855345,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,13,cosine_specificity,deformation,0.1683414346014615,0.1619222486712897,0.17448937178050983,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,14,correct_distance_specificity,retention,2.7947302937507628,2.6138540235161782,2.925692314952612,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,14,margin_damage_specificity,retention,0.368801200017333,0.35399791022762656,0.3807517938874662,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,14,accuracy_damage_specificity,retention,0.34000000506639483,0.269999998062849,0.42000000923871994,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,14,relative_rms_specificity,deformation,0.5463894977234304,0.5349929269170389,0.5576283245440573,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,14,cosine_specificity,deformation,0.15912267476523995,0.15321350323840305,0.1651445767828409,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,15,correct_distance_specificity,retention,2.800599402189255,2.601605360955,2.9397566621005535,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,15,margin_damage_specificity,retention,0.37338910549879073,0.3521264469064772,0.3896639093756676,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,15,accuracy_damage_specificity,retention,0.3600000016391277,0.28000000193715097,0.45000000223517417,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,15,relative_rms_specificity,deformation,0.5685264975763857,0.5560394117608667,0.5802845459594391,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,15,cosine_specificity,deformation,0.17259686678953584,0.16430311918229562,0.18018942058624815,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,16,correct_distance_specificity,retention,1.522908467054367,0.52058779835701,2.5932857927680018,0.01953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,16,margin_damage_specificity,retention,1.395467284321785,0.4786048620939255,2.379631011337043,0.01953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,16,accuracy_damage_specificity,retention,0.0,-0.030000000447034835,0.030000000447034835,1.0,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,16,relative_rms_specificity,deformation,0.7485803208313883,0.2075883345678449,1.2574236662592742,0.029296875,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,16,cosine_specificity,deformation,0.22821304902172415,0.20398266161457285,0.25099710774000417,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,17,correct_distance_specificity,retention,1.5747280955314635,0.6393808490037918,2.565458354502917,0.01171875,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,17,margin_damage_specificity,retention,1.4281463384628297,0.5838286389410495,2.332838331758976,0.017578125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,17,accuracy_damage_specificity,retention,0.030000000447034835,-0.010000000149011612,0.07000000104308128,0.375,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,17,relative_rms_specificity,deformation,0.6909401055425406,0.25329251069109887,1.1034712090576069,0.021484375,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,17,cosine_specificity,deformation,0.20159949019289342,0.17861489332964992,0.22278984353917625,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,18,correct_distance_specificity,retention,1.5336986005306243,0.6947813722491265,2.4217019484937197,0.0078125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,18,margin_damage_specificity,retention,1.377017655968666,0.6200852683931589,2.1790531876683237,0.0078125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,18,accuracy_damage_specificity,retention,0.04000000059604645,0.010000000149011612,0.07000000104308128,0.125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,18,relative_rms_specificity,deformation,0.6833505834452808,0.2785143113322556,1.057591359037906,0.01171875,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,18,cosine_specificity,deformation,0.21366758831427432,0.19264943696907721,0.23335836127989754,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,19,correct_distance_specificity,retention,1.413755214214325,0.7364605700969696,2.140933188647032,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,19,margin_damage_specificity,retention,1.2499366283416748,0.6437692224979401,1.8940657041966922,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,19,accuracy_damage_specificity,retention,0.0,0.0,0.0,1.0,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,19,relative_rms_specificity,deformation,0.7256668595597148,0.3554427590873092,1.0687456557527184,0.005859375,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,19,cosine_specificity,deformation,0.264392058091471,0.24398576116400364,0.2837261562459025,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,20,correct_distance_specificity,retention,1.4450559735298156,0.814819365143776,2.1085379302501677,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,20,margin_damage_specificity,retention,1.2694486796855926,0.7206119865179061,1.8420526087284088,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,20,accuracy_damage_specificity,retention,0.0,0.0,0.0,1.0,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,20,relative_rms_specificity,deformation,0.7016918070614337,0.3776556399837136,0.9955516627151519,0.005859375,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,20,cosine_specificity,deformation,0.24600282855099068,0.22709987610578536,0.2638594046176877,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,21,correct_distance_specificity,retention,1.4994759738445282,0.9107129029929638,2.1061200201511383,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,21,margin_damage_specificity,retention,1.30093092918396,0.7926250845193863,1.8283484488725663,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,21,accuracy_damage_specificity,retention,0.0,0.0,0.0,1.0,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,21,relative_rms_specificity,deformation,0.6999369775876403,0.40787233754061164,0.9681614825641737,0.005859375,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,21,cosine_specificity,deformation,0.26306325853802265,0.24369648300344124,0.2810637925445917,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,22,correct_distance_specificity,retention,1.597353422641754,1.0748486186563968,2.1338471710681914,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,22,margin_damage_specificity,retention,1.3512191519141197,0.8987082138657569,1.8150272646546366,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,22,accuracy_damage_specificity,retention,0.0,0.0,0.0,1.0,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,22,relative_rms_specificity,deformation,0.7090081391856075,0.45476841642986987,0.9403749398887158,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,22,cosine_specificity,deformation,0.2669966644840315,0.25194989372088455,0.28145935528445987,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,23,correct_distance_specificity,retention,1.669051456451416,1.2032566137611866,2.126711834669113,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,23,margin_damage_specificity,retention,1.374752549827099,0.986472791917622,1.75712516091764,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,23,accuracy_damage_specificity,retention,0.0,0.0,0.0,1.0,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,23,relative_rms_specificity,deformation,0.6964880308136344,0.4847676095925272,0.8818171999789775,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,23,cosine_specificity,deformation,0.2579309665306937,0.24454481067834422,0.2702974039003311,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,24,correct_distance_specificity,retention,1.7208324372768402,1.3003003537654876,2.1354426521062853,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,24,margin_damage_specificity,retention,1.3861384704709052,1.045062056183815,1.7227274211868644,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,24,accuracy_damage_specificity,retention,0.020000001043081285,-0.020000000298023225,0.07000000327825547,0.75,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,24,relative_rms_specificity,deformation,0.6214405177161098,0.460234715603292,0.7621559478342533,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,24,cosine_specificity,deformation,0.1985132908448577,0.19029322819173103,0.20658088086638599,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,25,correct_distance_specificity,retention,1.7670142710208894,1.371300469636917,2.1516549649834635,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,25,margin_damage_specificity,retention,1.4060462042689323,1.0887110881507398,1.7118373589590192,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,25,accuracy_damage_specificity,retention,0.020000001043081285,-0.020000000298023225,0.07000000327825547,0.75,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,25,relative_rms_specificity,deformation,0.5778783164918423,0.4387711640447378,0.696587856337428,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,25,cosine_specificity,deformation,0.16923629106022417,0.16149410739773884,0.17686533888496342,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,26,correct_distance_specificity,retention,1.8179598689079284,1.4456365942955016,2.177456092834473,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,26,margin_damage_specificity,retention,1.4160854414105415,1.1251563729718328,1.6958642229437828,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,26,accuracy_damage_specificity,retention,0.030000001192092896,-0.019999999552965164,0.08000000342726707,0.5,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,26,relative_rms_specificity,deformation,0.5185261534526944,0.4049511644989252,0.6156722647696733,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,26,cosine_specificity,deformation,0.136650143636507,0.1302662455826794,0.1430737833862804,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,27,correct_distance_specificity,retention,1.8972327709197998,1.553065937757492,2.224287817776203,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,27,margin_damage_specificity,retention,1.4309162214398383,1.168768449500203,1.681038317680359,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,27,accuracy_damage_specificity,retention,0.030000001192092896,-0.019999999552965164,0.08000000342726707,0.5,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,27,relative_rms_specificity,deformation,0.5283127905800938,0.4244417440099642,0.6162353314459323,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,27,cosine_specificity,deformation,0.13767731575353537,0.13125608621921855,0.14419676716694085,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,28,correct_distance_specificity,retention,1.9385978162288666,1.6299232006073,2.2294728080928325,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,28,margin_damage_specificity,retention,1.406894789636135,1.1770698430761697,1.6231691882014274,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,28,accuracy_damage_specificity,retention,-0.020000000298023225,-0.06000000089406967,0.020000000298023225,0.625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,28,relative_rms_specificity,deformation,0.5091428756713867,0.4186086860205978,0.5841175783798098,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,28,cosine_specificity,deformation,0.12664181752188597,0.1208209538871597,0.13267200202099047,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,29,correct_distance_specificity,retention,1.9309051871299743,1.6543510802090169,2.1945073807239535,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,29,margin_damage_specificity,retention,1.3489656373858452,1.1458171057701112,1.5373663749173285,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,29,accuracy_damage_specificity,retention,0.020000001043081285,-0.04000000059604645,0.08000000342726707,0.671875,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,29,relative_rms_specificity,deformation,0.46631114576011895,0.39125182150863114,0.5278551984345541,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,29,cosine_specificity,deformation,0.10911146736470982,0.10418809845257783,0.11431329174069106,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,30,correct_distance_specificity,retention,2.1067301273345946,1.8277895061671734,2.366849434375763,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,30,margin_damage_specificity,retention,1.3706659346818924,1.1793042969331147,1.545654632486403,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,30,accuracy_damage_specificity,retention,0.040000001341104506,-0.010000000149011612,0.09000000357627869,0.3125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,30,relative_rms_specificity,deformation,0.4490665951743722,0.38461042661219835,0.5020495379716158,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,30,cosine_specificity,deformation,0.08958992274128832,0.08587123249308207,0.0936277411787887,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,31,correct_distance_specificity,retention,2.1711172461509705,1.9085146750509738,2.41289725869894,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,31,margin_damage_specificity,retention,1.3309873178601266,1.1643103567883373,1.4847869522869588,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,31,accuracy_damage_specificity,retention,0.09000000208616257,0.06000000089406967,0.12000000402331353,0.0078125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,31,relative_rms_specificity,deformation,0.4143225446343422,0.3606353159993887,0.4581579692848027,0.001953125,10,exploratory_layerwise_no_layer_selection
