model_label,mode_native,layer,occurrence,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Qwen3-8B,native_thinking,10,5,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.1111111111111111
Qwen3-8B,native_thinking,10,5,silhouette_cosine,-0.12679694592952728,higher,-0.12679694592952728,non_thinking,-0.28320586681365967,higher,-0.28320586681365967,0.15640892088413239
Qwen3-8B,native_thinking,10,5,within_trace,1650.96875,lower,-1650.96875,non_thinking,1361.28369140625,lower,-1361.28369140625,-289.68505859375
Qwen3-8B,native_thinking,10,5,class_nc1_ratio,54.89873737627847,lower,-54.89873737627847,non_thinking,6.515539638019949,lower,-6.515539638019949,-48.38319773825852
Qwen3-8B,native_thinking,10,5,centroid_nearest_squared,36.34763717651367,higher,36.34763717651367,non_thinking,59.15190887451172,higher,59.15190887451172,-22.804271697998047
Qwen3-8B,native_thinking,10,5,fisher_nearest,0.022015944987761684,higher,0.022015944987761684,non_thinking,0.043453035724982415,higher,0.043453035724982415,-0.02143709073722073
Qwen3-8B,native_thinking,10,5,min_bhattacharyya,0.19596287608146667,higher,0.19596287608146667,non_thinking,0.48925700783729553,higher,0.48925700783729553,-0.29329413175582886
Qwen3-8B,native_thinking,10,5,mean_bhattacharyya,0.7249085058768591,higher,0.7249085058768591,non_thinking,7.36363279985057,higher,7.36363279985057,-6.638724293973711
Qwen3-8B,native_thinking,10,5,nc2_class_cosine_deviation,0.35345194461169066,lower,-0.35345194461169066,non_thinking,0.686077899357051,lower,-0.686077899357051,0.33262595474536033
Qwen3-8B,native_thinking,10,6,logistic_precision,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.5,higher,0.5,-0.05555555555555558
Qwen3-8B,native_thinking,10,6,logistic_recall,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.1111111111111111
Qwen3-8B,native_thinking,10,6,logistic_f1,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.4,higher,0.4,0.0444444444444444
Qwen3-8B,native_thinking,10,6,ncc_recall,0.0,higher,0.0,non_thinking,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,10,6,silhouette_cosine,-0.13149625062942505,higher,-0.13149625062942505,non_thinking,-0.3483368456363678,higher,-0.3483368456363678,0.21684059500694275
Qwen3-8B,native_thinking,10,6,within_trace,1717.559814453125,lower,-1717.559814453125,non_thinking,1269.325439453125,lower,-1269.325439453125,-448.234375
Qwen3-8B,native_thinking,10,6,class_nc1_ratio,35.747807753859334,lower,-35.747807753859334,non_thinking,4.488840647862361,lower,-4.488840647862361,-31.258967105996973
Qwen3-8B,native_thinking,10,6,centroid_nearest_squared,36.34763717651367,higher,36.34763717651367,non_thinking,59.15190887451172,higher,59.15190887451172,-22.804271697998047
Qwen3-8B,native_thinking,10,6,fisher_nearest,0.021162370515804624,higher,0.021162370515804624,non_thinking,0.04660105835426782,higher,0.04660105835426782,-0.025438687838463193
Qwen3-8B,native_thinking,10,6,min_bhattacharyya,0.19596287608146667,higher,0.19596287608146667,non_thinking,0.5034955143928528,higher,0.5034955143928528,-0.3075326383113861
Qwen3-8B,native_thinking,10,6,mean_bhattacharyya,0.7486743529637655,higher,0.7486743529637655,non_thinking,9.059241892562973,higher,9.059241892562973,-8.310567539599207
Qwen3-8B,native_thinking,10,6,nc2_class_cosine_deviation,0.4951046295004126,lower,-0.4951046295004126,non_thinking,0.729570781743085,lower,-0.729570781743085,0.23446615224267237
Qwen3-8B,native_thinking,10,7,logistic_precision,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.5,higher,0.5,-0.16666666666666669
Qwen3-8B,native_thinking,10,7,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.5555555555555556,higher,0.5555555555555556,-0.33333333333333337
Qwen3-8B,native_thinking,10,7,logistic_f1,0.26666666666666666,higher,0.26666666666666666,non_thinking,0.5263157894736842,higher,0.5263157894736842,-0.2596491228070175
Qwen3-8B,native_thinking,10,7,ncc_recall,0.1111111111111111,higher,0.1111111111111111,non_thinking,0.2222222222222222,higher,0.2222222222222222,-0.1111111111111111
Qwen3-8B,native_thinking,10,7,silhouette_cosine,-0.12504015862941742,higher,-0.12504015862941742,non_thinking,-0.24396882951259613,higher,-0.24396882951259613,0.11892867088317871
Qwen3-8B,native_thinking,10,7,within_trace,1822.5504150390625,lower,-1822.5504150390625,non_thinking,1057.0947265625,lower,-1057.0947265625,-765.4556884765625
Qwen3-8B,native_thinking,10,7,class_nc1_ratio,22.958223987685475,lower,-22.958223987685475,non_thinking,2.3816871394070542,lower,-2.3816871394070542,-20.576536848278423
Qwen3-8B,native_thinking,10,7,centroid_nearest_squared,43.70918273925781,higher,43.70918273925781,non_thinking,73.58487701416016,higher,73.58487701416016,-29.875694274902344
Qwen3-8B,native_thinking,10,7,fisher_nearest,0.02398242725061792,higher,0.02398242725061792,non_thinking,0.06961048538520875,higher,0.06961048538520875,-0.04562805813459084
Qwen3-8B,native_thinking,10,7,min_bhattacharyya,0.24998988211154938,higher,0.24998988211154938,non_thinking,0.5034955143928528,higher,0.5034955143928528,-0.2535056322813034
Qwen3-8B,native_thinking,10,7,mean_bhattacharyya,0.8395698981152641,higher,0.8395698981152641,non_thinking,10.07639738255077,higher,10.07639738255077,-9.236827484435505
Qwen3-8B,native_thinking,10,7,nc2_class_cosine_deviation,0.5405268691204212,lower,-0.5405268691204212,non_thinking,0.7308414583956755,lower,-0.7308414583956755,0.19031458927525424
Qwen3-8B,native_thinking,10,8,logistic_precision,0.38461538461538464,higher,0.38461538461538464,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.05128205128205132
Qwen3-8B,native_thinking,10,8,logistic_recall,0.5555555555555556,higher,0.5555555555555556,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.22222222222222227
Qwen3-8B,native_thinking,10,8,logistic_f1,0.45454545454545453,higher,0.45454545454545453,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.12121212121212122
Qwen3-8B,native_thinking,10,8,ncc_recall,0.1111111111111111,higher,0.1111111111111111,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.0
Qwen3-8B,native_thinking,10,8,silhouette_cosine,-0.09975020587444305,higher,-0.09975020587444305,non_thinking,-0.24565427005290985,higher,-0.24565427005290985,0.1459040641784668
Qwen3-8B,native_thinking,10,8,within_trace,1719.841552734375,lower,-1719.841552734375,non_thinking,957.5702514648438,lower,-957.5702514648438,-762.2713012695312
Qwen3-8B,native_thinking,10,8,class_nc1_ratio,17.52282934519481,lower,-17.52282934519481,non_thinking,1.3164404526033409,lower,-1.3164404526033409,-16.20638889259147
Qwen3-8B,native_thinking,10,8,centroid_nearest_squared,71.98503112792969,higher,71.98503112792969,non_thinking,107.70587921142578,higher,107.70587921142578,-35.720848083496094
Qwen3-8B,native_thinking,10,8,fisher_nearest,0.04185561804427898,higher,0.04185561804427898,non_thinking,0.11247830542632527,higher,0.11247830542632527,-0.07062268738204629
Qwen3-8B,native_thinking,10,8,min_bhattacharyya,0.30454279482364655,higher,0.30454279482364655,non_thinking,0.39640310406684875,higher,0.39640310406684875,-0.09186030924320221
Qwen3-8B,native_thinking,10,8,mean_bhattacharyya,0.8657645897732841,higher,0.8657645897732841,non_thinking,11.808238161934746,higher,11.808238161934746,-10.942473572161461
Qwen3-8B,native_thinking,10,8,nc2_class_cosine_deviation,0.49998146249556247,lower,-0.49998146249556247,non_thinking,0.7703276356613196,lower,-0.7703276356613196,0.2703461731657571
Qwen3-8B,native_thinking,10,9,logistic_precision,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.6666666666666666,higher,0.6666666666666666,-0.3333333333333333
Qwen3-8B,native_thinking,10,9,logistic_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.1111111111111111
Qwen3-8B,native_thinking,10,9,logistic_f1,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.0
Qwen3-8B,native_thinking,10,9,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.2222222222222222
Qwen3-8B,native_thinking,10,9,silhouette_cosine,-0.1295771598815918,higher,-0.1295771598815918,non_thinking,-0.036618445068597794,higher,-0.036618445068597794,-0.092958714812994
Qwen3-8B,native_thinking,10,9,within_trace,1688.93212890625,lower,-1688.93212890625,non_thinking,643.449951171875,lower,-643.449951171875,-1045.482177734375
Qwen3-8B,native_thinking,10,9,class_nc1_ratio,21.042929334577572,lower,-21.042929334577572,non_thinking,0.5315928485998209,lower,-0.5315928485998209,-20.51133648597775
Qwen3-8B,native_thinking,10,9,centroid_nearest_squared,43.70918273925781,higher,43.70918273925781,non_thinking,31.289325714111328,higher,31.289325714111328,12.419857025146484
Qwen3-8B,native_thinking,10,9,fisher_nearest,0.02587977455764538,higher,0.02587977455764538,non_thinking,0.04862744282927684,higher,0.04862744282927684,-0.022747668271631463
Qwen3-8B,native_thinking,10,9,min_bhattacharyya,0.24998988211154938,higher,0.24998988211154938,non_thinking,0.24860809743404388,higher,0.24860809743404388,0.0013817846775054932
Qwen3-8B,native_thinking,10,9,mean_bhattacharyya,0.8537440126140913,higher,0.8537440126140913,non_thinking,15.574846613738272,higher,15.574846613738272,-14.72110260112418
Qwen3-8B,native_thinking,10,9,nc2_class_cosine_deviation,0.5880727342985295,lower,-0.5880727342985295,non_thinking,0.7534517850036975,lower,-0.7534517850036975,0.165379050705168
Qwen3-8B,native_thinking,10,10,logistic_precision,0.75,higher,0.75,non_thinking,0.6,higher,0.6,0.15000000000000002
Qwen3-8B,native_thinking,10,10,logistic_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,1.0,higher,1.0,-0.33333333333333337
Qwen3-8B,native_thinking,10,10,logistic_f1,0.7058823529411765,higher,0.7058823529411765,non_thinking,0.75,higher,0.75,-0.044117647058823484
Qwen3-8B,native_thinking,10,10,ncc_recall,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.5555555555555556,higher,0.5555555555555556,-0.11111111111111116
Qwen3-8B,native_thinking,10,10,silhouette_cosine,-0.1224445104598999,higher,-0.1224445104598999,non_thinking,-0.14051170647144318,higher,-0.14051170647144318,0.018067196011543274
Qwen3-8B,native_thinking,10,10,within_trace,1863.2911376953125,lower,-1863.2911376953125,non_thinking,854.3397216796875,lower,-854.3397216796875,-1008.951416015625
Qwen3-8B,native_thinking,10,10,class_nc1_ratio,10.626946203720456,lower,-10.626946203720456,non_thinking,0.6414357703229933,lower,-0.6414357703229933,-9.985510433397463
Qwen3-8B,native_thinking,10,10,centroid_nearest_squared,70.47653198242188,higher,70.47653198242188,non_thinking,31.289325714111328,higher,31.289325714111328,39.18720626831055
Qwen3-8B,native_thinking,10,10,fisher_nearest,0.03782368227736737,higher,0.03782368227736737,non_thinking,0.03662398565829817,higher,0.03662398565829817,0.0011996966190691988
Qwen3-8B,native_thinking,10,10,min_bhattacharyya,0.30651969462633133,higher,0.30651969462633133,non_thinking,0.24860809743404388,higher,0.24860809743404388,0.057911597192287445
Qwen3-8B,native_thinking,10,10,mean_bhattacharyya,1.0220453614989917,higher,1.0220453614989917,non_thinking,13.258418296774229,higher,13.258418296774229,-12.236372935275238
Qwen3-8B,native_thinking,10,10,nc2_class_cosine_deviation,0.4732729601271358,lower,-0.4732729601271358,non_thinking,0.7406456825541861,lower,-0.7406456825541861,0.26737272242705024
Qwen3-8B,native_thinking,11,1,logistic_precision,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,11,1,logistic_recall,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,11,1,logistic_f1,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,11,1,ncc_recall,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,11,1,silhouette_cosine,0.13772433996200562,higher,0.13772433996200562,non_thinking,0.9727824330329895,higher,0.9727824330329895,-0.8350580930709839
Qwen3-8B,native_thinking,11,1,within_trace,1735.4732666015625,lower,-1735.4732666015625,non_thinking,122.0926284790039,lower,-122.0926284790039,-1613.3806381225586
Qwen3-8B,native_thinking,11,1,class_nc1_ratio,1.8826513670460572,lower,-1.8826513670460572,non_thinking,0.012954451768228835,lower,-0.012954451768228835,-1.8696969152778284
Qwen3-8B,native_thinking,11,1,centroid_nearest_squared,676.7633666992188,higher,676.7633666992188,non_thinking,6119.0703125,higher,6119.0703125,-5442.306945800781
Qwen3-8B,native_thinking,11,1,fisher_nearest,0.3899589695348462,higher,0.3899589695348462,non_thinking,50.11826175527286,higher,50.11826175527286,-49.728302785738016
Qwen3-8B,native_thinking,11,1,min_bhattacharyya,1.7592201232910156,higher,1.7592201232910156,non_thinking,34.85980987548828,higher,34.85980987548828,-33.100589752197266
Qwen3-8B,native_thinking,11,1,mean_bhattacharyya,3.2397088607152305,higher,3.2397088607152305,non_thinking,67.96231015523274,higher,67.96231015523274,-64.72260129451752
Qwen3-8B,native_thinking,11,1,nc2_class_cosine_deviation,0.38922691970695683,lower,-0.38922691970695683,non_thinking,0.6142001843746798,lower,-0.6142001843746798,0.224973264667723
Qwen3-8B,native_thinking,11,2,logistic_precision,0.8,higher,0.8,non_thinking,1.0,higher,1.0,-0.19999999999999996
Qwen3-8B,native_thinking,11,2,logistic_recall,0.8888888888888888,higher,0.8888888888888888,non_thinking,0.7777777777777778,higher,0.7777777777777778,0.11111111111111105
Qwen3-8B,native_thinking,11,2,logistic_f1,0.8421052631578947,higher,0.8421052631578947,non_thinking,0.875,higher,0.875,-0.03289473684210531
Qwen3-8B,native_thinking,11,2,ncc_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,1.0,higher,1.0,-0.33333333333333337
Qwen3-8B,native_thinking,11,2,silhouette_cosine,-0.03208347037434578,higher,-0.03208347037434578,non_thinking,0.3879026770591736,higher,0.3879026770591736,-0.41998614743351936
Qwen3-8B,native_thinking,11,2,within_trace,1710.64404296875,lower,-1710.64404296875,non_thinking,881.4596557617188,lower,-881.4596557617188,-829.1843872070312
Qwen3-8B,native_thinking,11,2,class_nc1_ratio,6.17616002727902,lower,-6.17616002727902,non_thinking,0.4081822810877071,lower,-0.4081822810877071,-5.767977746191313
Qwen3-8B,native_thinking,11,2,centroid_nearest_squared,261.397216796875,higher,261.397216796875,non_thinking,1040.80126953125,higher,1040.80126953125,-779.404052734375
Qwen3-8B,native_thinking,11,2,fisher_nearest,0.15280631752192655,higher,0.15280631752192655,non_thinking,1.1807701722114954,higher,1.1807701722114954,-1.0279638546895689
Qwen3-8B,native_thinking,11,2,min_bhattacharyya,0.875357985496521,higher,0.875357985496521,non_thinking,2.705920696258545,higher,2.705920696258545,-1.830562710762024
Qwen3-8B,native_thinking,11,2,mean_bhattacharyya,1.6027064588334825,higher,1.6027064588334825,non_thinking,14.519211769104004,higher,14.519211769104004,-12.916505310270521
Qwen3-8B,native_thinking,11,2,nc2_class_cosine_deviation,0.44829253300472544,lower,-0.44829253300472544,non_thinking,0.6513715720287075,lower,-0.6513715720287075,0.2030790390239821
Qwen3-8B,native_thinking,11,3,logistic_precision,0.5833333333333334,higher,0.5833333333333334,non_thinking,0.6666666666666666,higher,0.6666666666666666,-0.08333333333333326
Qwen3-8B,native_thinking,11,3,logistic_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.6666666666666666,higher,0.6666666666666666,0.11111111111111116
Qwen3-8B,native_thinking,11,3,logistic_f1,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.6666666666666666,higher,0.6666666666666666,0.0
Qwen3-8B,native_thinking,11,3,ncc_recall,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.4444444444444444,higher,0.4444444444444444,0.0
Qwen3-8B,native_thinking,11,3,silhouette_cosine,-0.07772260904312134,higher,-0.07772260904312134,non_thinking,-0.23921319842338562,higher,-0.23921319842338562,0.16149058938026428
Qwen3-8B,native_thinking,11,3,within_trace,1747.6007080078125,lower,-1747.6007080078125,non_thinking,1430.3525390625,lower,-1430.3525390625,-317.2481689453125
Qwen3-8B,native_thinking,11,3,class_nc1_ratio,12.133093874938217,lower,-12.133093874938217,non_thinking,2.437702002220461,lower,-2.437702002220461,-9.695391872717757
Qwen3-8B,native_thinking,11,3,centroid_nearest_squared,84.08212280273438,higher,84.08212280273438,non_thinking,295.4255065917969,higher,295.4255065917969,-211.3433837890625
Qwen3-8B,native_thinking,11,3,fisher_nearest,0.04811289124423867,higher,0.04811289124423867,non_thinking,0.20654034479180108,higher,0.20654034479180108,-0.1584274535475624
Qwen3-8B,native_thinking,11,3,min_bhattacharyya,0.4053262174129486,higher,0.4053262174129486,non_thinking,0.6250018775463104,higher,0.6250018775463104,-0.21967566013336182
Qwen3-8B,native_thinking,11,3,mean_bhattacharyya,1.2181986272335052,higher,1.2181986272335052,non_thinking,7.1548372606436415,higher,7.1548372606436415,-5.936638633410136
Qwen3-8B,native_thinking,11,3,nc2_class_cosine_deviation,0.3486077031235636,lower,-0.3486077031235636,non_thinking,0.46232750265640615,lower,-0.46232750265640615,0.11371979953284256
Qwen3-8B,native_thinking,11,4,logistic_precision,0.5,higher,0.5,non_thinking,0.6,higher,0.6,-0.09999999999999998
Qwen3-8B,native_thinking,11,4,logistic_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.6666666666666666,higher,0.6666666666666666,-0.3333333333333333
Qwen3-8B,native_thinking,11,4,logistic_f1,0.4,higher,0.4,non_thinking,0.631578947368421,higher,0.631578947368421,-0.231578947368421
Qwen3-8B,native_thinking,11,4,ncc_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.5555555555555556,higher,0.5555555555555556,-0.33333333333333337
Qwen3-8B,native_thinking,11,4,silhouette_cosine,-0.1437605321407318,higher,-0.1437605321407318,non_thinking,-0.20364834368228912,higher,-0.20364834368228912,0.05988781154155731
Qwen3-8B,native_thinking,11,4,within_trace,1860.46044921875,lower,-1860.46044921875,non_thinking,1364.860107421875,lower,-1364.860107421875,-495.600341796875
Qwen3-8B,native_thinking,11,4,class_nc1_ratio,20.772680129368318,lower,-20.772680129368318,non_thinking,5.151474487324641,lower,-5.151474487324641,-15.621205642043677
Qwen3-8B,native_thinking,11,4,centroid_nearest_squared,62.94427490234375,higher,62.94427490234375,non_thinking,195.3511962890625,higher,195.3511962890625,-132.40692138671875
Qwen3-8B,native_thinking,11,4,fisher_nearest,0.033832632630688544,higher,0.033832632630688544,non_thinking,0.14312909815942032,higher,0.14312909815942032,-0.10929646552873178
Qwen3-8B,native_thinking,11,4,min_bhattacharyya,0.2947157174348831,higher,0.2947157174348831,non_thinking,0.5087053179740906,higher,0.5087053179740906,-0.21398960053920746
Qwen3-8B,native_thinking,11,4,mean_bhattacharyya,0.9122647560305066,higher,0.9122647560305066,non_thinking,7.184083862437142,higher,7.184083862437142,-6.271819106406635
Qwen3-8B,native_thinking,11,4,nc2_class_cosine_deviation,0.42518867429253865,lower,-0.42518867429253865,non_thinking,0.34077122841996177,lower,-0.34077122841996177,-0.08441744587257688
Qwen3-8B,native_thinking,11,5,logistic_precision,0.42857142857142855,higher,0.42857142857142855,non_thinking,0.5,higher,0.5,-0.07142857142857145
Qwen3-8B,native_thinking,11,5,logistic_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.5555555555555556,higher,0.5555555555555556,0.11111111111111105
Qwen3-8B,native_thinking,11,5,logistic_f1,0.5217391304347826,higher,0.5217391304347826,non_thinking,0.5263157894736842,higher,0.5263157894736842,-0.004576659038901587
Qwen3-8B,native_thinking,11,5,ncc_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.0
Qwen3-8B,native_thinking,11,5,silhouette_cosine,-0.12168581038713455,higher,-0.12168581038713455,non_thinking,-0.27539411187171936,higher,-0.27539411187171936,0.1537083014845848
Qwen3-8B,native_thinking,11,5,within_trace,1744.1707763671875,lower,-1744.1707763671875,non_thinking,1358.197998046875,lower,-1358.197998046875,-385.9727783203125
Qwen3-8B,native_thinking,11,5,class_nc1_ratio,29.1553428878056,lower,-29.1553428878056,non_thinking,6.210296336988172,lower,-6.210296336988172,-22.945046550817427
Qwen3-8B,native_thinking,11,5,centroid_nearest_squared,29.644550323486328,higher,29.644550323486328,non_thinking,59.75669860839844,higher,59.75669860839844,-30.11214828491211
Qwen3-8B,native_thinking,11,5,fisher_nearest,0.016996357653251654,higher,0.016996357653251654,non_thinking,0.04399704512473893,higher,0.04399704512473893,-0.02700068747148728
Qwen3-8B,native_thinking,11,5,min_bhattacharyya,0.2104482799768448,higher,0.2104482799768448,non_thinking,0.4809417724609375,higher,0.4809417724609375,-0.2704934924840927
Qwen3-8B,native_thinking,11,5,mean_bhattacharyya,0.9523214052120844,higher,0.9523214052120844,non_thinking,7.775905695226458,higher,7.775905695226458,-6.823584290014373
Qwen3-8B,native_thinking,11,5,nc2_class_cosine_deviation,0.3569634232992007,lower,-0.3569634232992007,non_thinking,0.6712410999002096,lower,-0.6712410999002096,0.3142776766010089
Qwen3-8B,native_thinking,11,6,logistic_precision,0.5,higher,0.5,non_thinking,0.5714285714285714,higher,0.5714285714285714,-0.0714285714285714
Qwen3-8B,native_thinking,11,6,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.4444444444444444,higher,0.4444444444444444,-0.2222222222222222
Qwen3-8B,native_thinking,11,6,logistic_f1,0.3076923076923077,higher,0.3076923076923077,non_thinking,0.5,higher,0.5,-0.1923076923076923
Qwen3-8B,native_thinking,11,6,ncc_recall,0.0,higher,0.0,non_thinking,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,11,6,silhouette_cosine,-0.12087709456682205,higher,-0.12087709456682205,non_thinking,-0.3439602851867676,higher,-0.3439602851867676,0.22308319061994553
Qwen3-8B,native_thinking,11,6,within_trace,1720.6778564453125,lower,-1720.6778564453125,non_thinking,1262.1473388671875,lower,-1262.1473388671875,-458.530517578125
Qwen3-8B,native_thinking,11,6,class_nc1_ratio,24.42965155726792,lower,-24.42965155726792,non_thinking,4.508105056882499,lower,-4.508105056882499,-19.92154650038542
Qwen3-8B,native_thinking,11,6,centroid_nearest_squared,29.644550323486328,higher,29.644550323486328,non_thinking,59.75669860839844,higher,59.75669860839844,-30.11214828491211
Qwen3-8B,native_thinking,11,6,fisher_nearest,0.017228413913995475,higher,0.017228413913995475,non_thinking,0.04734526371701718,higher,0.04734526371701718,-0.030116849803021706
Qwen3-8B,native_thinking,11,6,min_bhattacharyya,0.2104482799768448,higher,0.2104482799768448,non_thinking,0.4809417724609375,higher,0.4809417724609375,-0.2704934924840927
Qwen3-8B,native_thinking,11,6,mean_bhattacharyya,0.9850968337721295,higher,0.9850968337721295,non_thinking,9.044400523106257,higher,9.044400523106257,-8.059303689334127
Qwen3-8B,native_thinking,11,6,nc2_class_cosine_deviation,0.4225065548110891,lower,-0.4225065548110891,non_thinking,0.6999514572046421,lower,-0.6999514572046421,0.277444902393553
Qwen3-8B,native_thinking,11,7,logistic_precision,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.5454545454545454,higher,0.5454545454545454,-0.2121212121212121
Qwen3-8B,native_thinking,11,7,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.6666666666666666,higher,0.6666666666666666,-0.4444444444444444
Qwen3-8B,native_thinking,11,7,logistic_f1,0.26666666666666666,higher,0.26666666666666666,non_thinking,0.6,higher,0.6,-0.3333333333333333
Qwen3-8B,native_thinking,11,7,ncc_recall,0.0,higher,0.0,non_thinking,0.3333333333333333,higher,0.3333333333333333,-0.3333333333333333
Qwen3-8B,native_thinking,11,7,silhouette_cosine,-0.12026140093803406,higher,-0.12026140093803406,non_thinking,-0.22615061700344086,higher,-0.22615061700344086,0.1058892160654068
Qwen3-8B,native_thinking,11,7,within_trace,1817.263916015625,lower,-1817.263916015625,non_thinking,1050.1153564453125,lower,-1050.1153564453125,-767.1485595703125
Qwen3-8B,native_thinking,11,7,class_nc1_ratio,17.494989588493453,lower,-17.494989588493453,non_thinking,2.2436580355965448,lower,-2.2436580355965448,-15.25133155289691
Qwen3-8B,native_thinking,11,7,centroid_nearest_squared,59.487709045410156,higher,59.487709045410156,non_thinking,77.29963684082031,higher,77.29963684082031,-17.811927795410156
Qwen3-8B,native_thinking,11,7,fisher_nearest,0.0327347659969157,higher,0.0327347659969157,non_thinking,0.07361061464950198,higher,0.07361061464950198,-0.04087584865258628
Qwen3-8B,native_thinking,11,7,min_bhattacharyya,0.272125780582428,higher,0.272125780582428,non_thinking,0.542929083108902,higher,0.542929083108902,-0.270803302526474
Qwen3-8B,native_thinking,11,7,mean_bhattacharyya,1.0332118653588824,higher,1.0332118653588824,non_thinking,10.82971061600579,higher,10.82971061600579,-9.796498750646908
Qwen3-8B,native_thinking,11,7,nc2_class_cosine_deviation,0.4948938491374806,lower,-0.4948938491374806,non_thinking,0.7357418973136832,lower,-0.7357418973136832,0.24084804817620264
Qwen3-8B,native_thinking,11,8,logistic_precision,0.35714285714285715,higher,0.35714285714285715,non_thinking,0.3,higher,0.3,0.05714285714285716
Qwen3-8B,native_thinking,11,8,logistic_recall,0.5555555555555556,higher,0.5555555555555556,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.22222222222222227
Qwen3-8B,native_thinking,11,8,logistic_f1,0.43478260869565216,higher,0.43478260869565216,non_thinking,0.3157894736842105,higher,0.3157894736842105,0.11899313501144165
Qwen3-8B,native_thinking,11,8,ncc_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.0,higher,0.0,0.2222222222222222
Qwen3-8B,native_thinking,11,8,silhouette_cosine,-0.10946117341518402,higher,-0.10946117341518402,non_thinking,-0.2541615068912506,higher,-0.2541615068912506,0.1447003334760666
Qwen3-8B,native_thinking,11,8,within_trace,1949.98876953125,lower,-1949.98876953125,non_thinking,958.6309814453125,lower,-958.6309814453125,-991.3577880859375
Qwen3-8B,native_thinking,11,8,class_nc1_ratio,13.597228474230935,lower,-13.597228474230935,non_thinking,1.3067771056485695,lower,-1.3067771056485695,-12.290451368582366
Qwen3-8B,native_thinking,11,8,centroid_nearest_squared,96.27969360351562,higher,96.27969360351562,non_thinking,114.29898071289062,higher,114.29898071289062,-18.019287109375
Qwen3-8B,native_thinking,11,8,fisher_nearest,0.04937448620622565,higher,0.04937448620622565,non_thinking,0.11923146959069056,higher,0.11923146959069056,-0.06985698338446492
Qwen3-8B,native_thinking,11,8,min_bhattacharyya,0.33123159408569336,higher,0.33123159408569336,non_thinking,0.46540050208568573,higher,0.46540050208568573,-0.13416890799999237
Qwen3-8B,native_thinking,11,8,mean_bhattacharyya,1.0992471641964383,higher,1.0992471641964383,non_thinking,12.397976625296804,higher,12.397976625296804,-11.298729461100367
Qwen3-8B,native_thinking,11,8,nc2_class_cosine_deviation,0.5080870894002325,lower,-0.5080870894002325,non_thinking,0.750136629919763,lower,-0.750136629919763,0.24204954051953054
Qwen3-8B,native_thinking,11,9,logistic_precision,0.375,higher,0.375,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.041666666666666685
Qwen3-8B,native_thinking,11,9,logistic_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.2222222222222222
Qwen3-8B,native_thinking,11,9,logistic_f1,0.35294117647058826,higher,0.35294117647058826,non_thinking,0.16666666666666666,higher,0.16666666666666666,0.1862745098039216
