model_label,mode,layer,metric,quality_direction,quality_slope_per_index,quality_spearman,late_8_10_minus_early_1_3
Qwen3-8B,non_thinking,0,centroid_nearest_squared,higher,-62.33549573493726,-0.38415348299103563,-461.00744120279955
Qwen3-8B,non_thinking,0,class_nc1_ratio,lower,0.5231533035952947,0.0303030303030303,0.8767613775955105
Qwen3-8B,non_thinking,0,fisher_nearest,higher,-0.009783222934119595,-0.41818181818181815,-0.06818731783835867
Qwen3-8B,non_thinking,0,logistic_f1,higher,-0.03635405561383606,-0.3939393939393939,-0.2116130343684523
Qwen3-8B,non_thinking,0,logistic_precision,higher,-0.038617123617123585,-0.5515151515151515,-0.22751322751322753
Qwen3-8B,non_thinking,0,logistic_recall,higher,-0.03454545454545452,-0.40149268907191515,-0.2
Qwen3-8B,non_thinking,0,mean_bhattacharyya,higher,-0.13681907679898153,-0.13939393939393938,-0.8635211388270059
Qwen3-8B,non_thinking,0,min_bhattacharyya,higher,-0.04173944375731727,-0.5215116512688716,-0.31898482640584314
Qwen3-8B,non_thinking,0,nc2_class_cosine_deviation,lower,-0.015634833229444412,-0.3696969696969697,-0.03190233052512759
Qwen3-8B,non_thinking,0,ncc_recall,higher,-0.025454545454545393,-0.16993235521110622,-0.1333333333333333
Qwen3-8B,non_thinking,0,silhouette_cosine,higher,-0.010732398362773812,0.07878787878787878,-0.05061893289287886
Qwen3-8B,non_thinking,0,within_trace,lower,251.8113340435606,0.6969696969696969,1757.3188069661458
Qwen3-8B,native_thinking,0,centroid_nearest_squared,higher,-0.26886309999408514,0.10334394242561099,-24.997578303019196
Qwen3-8B,native_thinking,0,class_nc1_ratio,lower,-0.3868686061394464,-0.12727272727272726,-4.089063189841985
Qwen3-8B,native_thinking,0,fisher_nearest,higher,-0.001378344945641614,-0.0303030303030303,-0.014857023247259384
Qwen3-8B,native_thinking,0,logistic_f1,higher,-0.02032058780966623,-0.6969696969696969,-0.14438797917058788
Qwen3-8B,native_thinking,0,logistic_precision,higher,-0.01823055732146641,-0.6361123976285639,-0.1282051282051282
Qwen3-8B,native_thinking,0,logistic_recall,higher,-0.022962962962962984,-0.6273323266748674,-0.16666666666666663
Qwen3-8B,native_thinking,0,mean_bhattacharyya,higher,-0.03252714917515273,-0.2121212121212121,-0.4041066360142498
Qwen3-8B,native_thinking,0,min_bhattacharyya,higher,-0.004605503109368423,-0.16565664216775916,-0.06522211184104287
Qwen3-8B,native_thinking,0,nc2_class_cosine_deviation,lower,0.025018405873332608,0.5878787878787878,0.1304216080655654
Qwen3-8B,native_thinking,0,ncc_recall,higher,-0.027946127946127927,-0.4249666625955435,-0.16666666666666663
Qwen3-8B,native_thinking,0,silhouette_cosine,higher,-0.009834070966550803,-0.22424242424242422,-0.08077186532318592
Qwen3-8B,native_thinking,0,within_trace,lower,-8.452131791548256,-0.13939393939393938,242.77858479817723
Qwen3-8B,non_thinking,1,centroid_nearest_squared,higher,-420.73915174079616,-0.8719674296463189,-2707.3824615478516
Qwen3-8B,non_thinking,1,class_nc1_ratio,lower,0.14134979316407295,0.18787878787878787,0.7735274485046175
Qwen3-8B,non_thinking,1,fisher_nearest,higher,-0.19529442551400528,-0.5393939393939393,-1.219907819620527
Qwen3-8B,non_thinking,1,logistic_f1,higher,-0.023922203400464213,-0.2804930193267879,-0.20988267770876462
Qwen3-8B,non_thinking,1,logistic_precision,higher,-0.018756092392456007,-0.3048837166595521,-0.13605283605283608
Qwen3-8B,non_thinking,1,logistic_recall,higher,-0.023030303030302977,-0.24967511357294367,-0.23333333333333328
Qwen3-8B,non_thinking,1,mean_bhattacharyya,higher,-0.7369146339419704,0.33333333333333326,-4.281415639100252
Qwen3-8B,non_thinking,1,min_bhattacharyya,higher,-0.269657496611277,-0.7217429126939475,-1.7546148399511972
Qwen3-8B,non_thinking,1,nc2_class_cosine_deviation,lower,-0.023725729583133008,-0.5030303030303029,-0.18558058130397714
Qwen3-8B,non_thinking,1,ncc_recall,higher,-0.04363636363636358,-0.26829767066040583,-0.2666666666666668
