model_label,seed,gold_count,patch_layer,normalized_recovery_specificity,expected_absolute_error_reduction_specificity,strict_absolute_error_reduction_specificity,clean_strict_correct
Gemma4-E4B,1241,2,25,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,26,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,27,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,28,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,29,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,30,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,31,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,32,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,33,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,34,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,35,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,36,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,37,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,38,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,39,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,40,0.0,0.0,0.0,True
Gemma4-E4B,1241,2,41,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,0,-0.992983636845832,1.7608029000550967,10.0,True
Gemma4-E4B,1241,3,1,-0.15846263274495476,1.7664460945642309,10.0,True
Gemma4-E4B,1241,3,2,0.5159590971902173,1.7655320548806595,10.0,True
Gemma4-E4B,1241,3,3,0.9867190905107402,1.764995899811154,10.0,True
Gemma4-E4B,1241,3,4,0.662049048266534,1.7658026573068226,10.0,True
Gemma4-E4B,1241,3,5,0.13225198458430876,1.7658514263705771,10.0,True
Gemma4-E4B,1241,3,6,0.11056629846946686,1.766518448996922,10.0,True
Gemma4-E4B,1241,3,7,0.4260567485259955,1.764610284535145,10.0,True
Gemma4-E4B,1241,3,8,0.1242860112773605,1.7668160716191,10.0,True
Gemma4-E4B,1241,3,9,0.24746207062007053,1.7665860282208423,10.0,True
Gemma4-E4B,1241,3,10,0.5795102597792576,1.764544602571152,10.0,True
Gemma4-E4B,1241,3,11,0.639507814433852,1.690592203515473,10.0,True
Gemma4-E4B,1241,3,12,0.6181890246259776,1.6988699836766408,10.0,True
Gemma4-E4B,1241,3,13,0.7033045428108666,1.7374721544683709,10.0,True
Gemma4-E4B,1241,3,14,0.5624553537113719,1.7482059895065558,10.0,True
Gemma4-E4B,1241,3,15,1.0000375832929842,1.7364038755692044,10.0,True
Gemma4-E4B,1241,3,16,0.8646563594094681,1.7283994090179058,10.0,True
Gemma4-E4B,1241,3,17,-0.1650762124588338,0.02085932772727528,0.0,True
Gemma4-E4B,1241,3,18,-0.3993132322506584,0.027831864692816177,0.0,True
Gemma4-E4B,1241,3,19,-0.41301977936168316,0.04256895827247309,0.0,True
Gemma4-E4B,1241,3,20,-0.24527581432223838,0.06963217458475324,0.0,True
Gemma4-E4B,1241,3,21,-0.22225757768531118,0.08513102229868674,0.0,True
Gemma4-E4B,1241,3,22,-0.5258033819281658,0.012484845445444703,0.0,True
Gemma4-E4B,1241,3,23,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,24,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,25,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,26,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,27,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,28,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,29,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,30,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,31,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,32,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,33,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,34,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,35,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,36,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,37,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,38,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,39,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,40,0.0,0.0,0.0,True
Gemma4-E4B,1241,3,41,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,0,-1.0260964360288511,2.0921416078060515,9.0,True
Gemma4-E4B,1241,4,1,-0.4412550479619676,1.766132929546533,9.0,True
Gemma4-E4B,1241,4,2,0.5741818116144364,1.9029594349570154,9.0,True
Gemma4-E4B,1241,4,3,0.7236456586431813,2.014789783872662,9.0,True
Gemma4-E4B,1241,4,4,0.3592722623636233,2.705009312903056,10.0,True
Gemma4-E4B,1241,4,5,0.5884375309832092,2.6776184751389773,10.0,True
Gemma4-E4B,1241,4,6,-0.025434054129321648,2.715475134807959,10.0,True
Gemma4-E4B,1241,4,7,-0.4916296352584726,2.717193868787468,10.0,True
Gemma4-E4B,1241,4,8,0.20957071650189796,2.6904818918505473,10.0,True
Gemma4-E4B,1241,4,9,-0.4809599251137713,2.711484408662082,10.0,True
Gemma4-E4B,1241,4,10,-0.3913759207953076,2.5900100741135614,10.0,True
Gemma4-E4B,1241,4,11,0.8889639005140455,2.0270799386676592,9.0,True
Gemma4-E4B,1241,4,12,1.0967439293438077,2.686033375056792,10.0,True
Gemma4-E4B,1241,4,13,0.8584006234516238,1.8506969590301683,9.0,True
Gemma4-E4B,1241,4,14,0.9049552543535979,1.7575518811867932,9.0,True
Gemma4-E4B,1241,4,15,0.986743103079157,1.7133669385984507,9.0,True
Gemma4-E4B,1241,4,16,0.6735581259412832,1.712081614258885,9.0,True
Gemma4-E4B,1241,4,17,0.012555836508233768,-0.07064288586358147,0.0,True
Gemma4-E4B,1241,4,18,-0.17652327487526645,-0.03754181686583813,0.0,True
Gemma4-E4B,1241,4,19,-0.056668373920365125,0.0147647085184488,0.0,True
Gemma4-E4B,1241,4,20,-0.09736925942635202,-0.04445423591921038,0.0,True
Gemma4-E4B,1241,4,21,-0.05531592023046031,-0.022300606658540723,0.0,True
Gemma4-E4B,1241,4,22,0.01655937070609193,-0.01527889990174014,0.0,True
Gemma4-E4B,1241,4,23,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,24,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,25,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,26,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,27,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,28,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,29,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,30,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,31,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,32,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,33,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,34,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,35,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,36,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,37,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,38,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,39,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,40,0.0,0.0,0.0,True
Gemma4-E4B,1241,4,41,0.0,0.0,0.0,True
Gemma4-E4B,1241,5,0,-1.0786130232211586,2.724301329057613,9.0,False
Gemma4-E4B,1241,5,1,-0.6581643873070581,2.3150467133560984,8.0,False
Gemma4-E4B,1241,5,2,0.5513925255392329,2.7077587254258075,9.0,False
Gemma4-E4B,1241,5,3,0.043680403308851146,2.71771788960372,9.0,False
Gemma4-E4B,1241,5,4,28.816705680907223,2.775355197768696,9.0,False
Gemma4-E4B,1241,5,5,0.7873975469402286,2.729190704696891,9.0,False
Gemma4-E4B,1241,5,6,-3.5580966081193095,2.7308879912279087,9.0,False
Gemma4-E4B,1241,5,7,-3.811005014862884,2.732972245147885,9.0,False
Gemma4-E4B,1241,5,8,0.18631807556061664,2.7310839003314205,9.0,False
Gemma4-E4B,1241,5,9,0.46537460748715964,2.736287502366843,9.0,False
Gemma4-E4B,1241,5,10,-2.650506944443965,2.6944432560422418,9.0,False
Gemma4-E4B,1241,5,11,0.11432957606921512,2.6416174396636367,9.0,False
Gemma4-E4B,1241,5,12,0.6600534190376985,2.7364602927945327,9.0,False
Gemma4-E4B,1241,5,13,-0.604387327843036,2.5238920258132422,9.0,False
Gemma4-E4B,1241,5,14,-0.419577460274257,1.9039710734808715,8.0,False
Gemma4-E4B,1241,5,15,-1.0429915550979914,1.7544329164343462,8.0,False
Gemma4-E4B,1241,5,16,-1.7349517244954442,1.7453641502239425,8.0,False
Gemma4-E4B,1241,5,17,0.06535267786114236,-0.01665020360786329,0.0,False
Gemma4-E4B,1241,5,18,-0.31061394582109647,0.02401786905674763,0.0,False
Gemma4-E4B,1241,5,19,-0.14990540242959421,0.10170663547406367,0.0,False
Gemma4-E4B,1241,5,20,-0.29857382037366986,0.04480642445265559,0.0,False
Gemma4-E4B,1241,5,21,-0.2977432885696865,0.09494207748107053,0.0,False
Gemma4-E4B,1241,5,22,0.2746401823739437,0.038964787918149835,0.0,False
Gemma4-E4B,1241,5,23,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,24,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,25,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,26,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,27,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,28,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,29,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,30,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,31,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,32,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,33,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,34,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,35,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,36,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,37,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,38,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,39,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,40,0.0,0.0,0.0,False
Gemma4-E4B,1241,5,41,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,0,-3.7323916038624407,2.8169181616753596,8.0,False
Gemma4-E4B,1241,6,1,-4.12036911008564,2.817955809669238,8.0,False
Gemma4-E4B,1241,6,2,-2.149555210251055,2.8257941118284036,8.0,False
Gemma4-E4B,1241,6,3,-1.103957963242373,2.7992390660816637,8.0,False
Gemma4-E4B,1241,6,4,-1.33873965731736,2.8149034458245525,8.0,False
Gemma4-E4B,1241,6,5,-2.0996601110902886,2.8072609534260966,8.0,False
Gemma4-E4B,1241,6,6,-1.2750435201729764,2.802273207370509,8.0,False
Gemma4-E4B,1241,6,7,-2.0571858788455497,2.8241877814000462,8.0,False
Gemma4-E4B,1241,6,8,-0.49821859517019385,2.8660866183911216,8.0,False
Gemma4-E4B,1241,6,9,-0.18205551717977553,2.954687450310689,8.0,False
Gemma4-E4B,1241,6,10,2.2782049158359428,2.854167550344239,8.0,False
Gemma4-E4B,1241,6,11,5.724121866699024,2.8364167054944316,8.0,False
Gemma4-E4B,1241,6,12,8.781444393574711,2.8468902113570715,8.0,False
Gemma4-E4B,1241,6,13,5.2406032423028615,2.824349305242529,8.0,False
Gemma4-E4B,1241,6,14,9.537301245123961,2.760478946035205,8.0,False
Gemma4-E4B,1241,6,15,5.54213152617927,2.3389601314819157,7.0,False
Gemma4-E4B,1241,6,16,2.933678511816255,1.9044955739665301,7.0,False
Gemma4-E4B,1241,6,17,2.7263583917082883,0.04615037602765515,0.0,False
Gemma4-E4B,1241,6,18,1.7751076821178033,0.03880065209302064,0.0,False
Gemma4-E4B,1241,6,19,-0.7374380679720403,0.11921954106099442,0.0,False
Gemma4-E4B,1241,6,20,1.8974849233779494,-0.011652500961591983,0.0,False
Gemma4-E4B,1241,6,21,1.634396632173718,0.039142090501051996,0.0,False
Gemma4-E4B,1241,6,22,-0.448215562333396,0.037877371913831226,0.0,False
Gemma4-E4B,1241,6,23,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,24,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,25,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,26,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,27,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,28,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,29,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,30,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,31,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,32,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,33,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,34,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,35,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,36,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,37,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,38,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,39,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,40,0.0,0.0,0.0,False
Gemma4-E4B,1241,6,41,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,0,-3.8821025930369206,3.1146066894819455,7.0,False
Gemma4-E4B,1241,7,1,-3.741901535215651,3.0936376586155854,7.0,False
Gemma4-E4B,1241,7,2,-1.261976363365358,3.4907181334624138,8.0,False
Gemma4-E4B,1241,7,3,-0.19247528402022296,2.992717194255131,7.0,False
Gemma4-E4B,1241,7,4,1.65662120477125,3.1647487252188187,8.0,False
Gemma4-E4B,1241,7,5,-10.94377797066948,3.5768264412550037,8.0,False
Gemma4-E4B,1241,7,6,-10.20992005403468,3.5108443803555076,8.0,False
Gemma4-E4B,1241,7,7,-9.687437663178972,3.5882812384196736,8.0,False
Gemma4-E4B,1241,7,8,-8.644066071717369,3.865426270962508,9.0,False
Gemma4-E4B,1241,7,9,-9.70410469219954,4.226762108083858,9.0,False
Gemma4-E4B,1241,7,10,-7.422861638075791,4.14090376410676,8.0,False
Gemma4-E4B,1241,7,11,0.4478239095531033,3.4548292914577,8.0,False
Gemma4-E4B,1241,7,12,-0.49343293173506575,3.585688167971637,8.0,False
Gemma4-E4B,1241,7,13,0.5815256511299779,3.065454849246774,7.0,False
Gemma4-E4B,1241,7,14,0.693924050589229,2.905572486648439,7.0,False
Gemma4-E4B,1241,7,15,0.5370577429877577,2.7520338048388724,7.0,False
Gemma4-E4B,1241,7,16,0.4273078673784749,2.5233673683621562,7.0,False
Gemma4-E4B,1241,7,17,0.023991793819967425,0.09095278519919159,0.0,False
Gemma4-E4B,1241,7,18,-0.06432974570611599,0.051889958612032494,0.0,False
Gemma4-E4B,1241,7,19,-0.15802925955062463,0.10203685989498368,0.0,False
Gemma4-E4B,1241,7,20,-0.03400245116233687,0.033658197370982634,0.0,False
Gemma4-E4B,1241,7,21,0.18926023683836762,0.008825947741141427,0.0,False
Gemma4-E4B,1241,7,22,0.027256877473870945,0.052549874901521854,0.0,False
Gemma4-E4B,1241,7,23,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,24,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,25,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,26,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,27,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,28,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,29,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,30,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,31,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,32,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,33,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,34,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,35,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,36,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,37,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,38,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,39,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,40,0.0,0.0,0.0,False
Gemma4-E4B,1241,7,41,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,0,0.1530758841484795,2.9738754708319712,6.0,False
Gemma4-E4B,1241,8,1,0.18571311287852077,3.258715845343157,7.0,False
Gemma4-E4B,1241,8,2,0.26744712374921276,3.581441022830604,7.0,False
Gemma4-E4B,1241,8,3,-0.10730898263860855,3.3587613376948697,7.0,False
Gemma4-E4B,1241,8,4,0.2876290071341412,3.591140977183205,7.0,False
Gemma4-E4B,1241,8,5,6.581813804239432,4.2530262334106235,8.0,False
Gemma4-E4B,1241,8,6,6.133483527530445,3.5786956735439777,7.0,False
Gemma4-E4B,1241,8,7,3.9979478691549866,3.884455944578983,7.0,False
Gemma4-E4B,1241,8,8,3.7134121497771218,4.04195351175474,7.0,False
Gemma4-E4B,1241,8,9,4.981475111457783,4.3827097694747374,7.0,False
Gemma4-E4B,1241,8,10,4.123331733446941,4.08926847713406,7.0,False
Gemma4-E4B,1241,8,11,1.6014047963686306,3.7753534788708425,7.0,False
Gemma4-E4B,1241,8,12,1.3460130002306814,3.705496545401047,7.0,False
Gemma4-E4B,1241,8,13,1.0960169416676555,3.7310869924538927,7.0,False
Gemma4-E4B,1241,8,14,1.8574952339658928,3.695384303661652,7.0,False
Gemma4-E4B,1241,8,15,1.863344248139851,2.9534398489758518,6.0,False
Gemma4-E4B,1241,8,16,1.802649085806081,2.8547910728690162,6.0,False
Gemma4-E4B,1241,8,17,0.5616924504121881,0.13811994431763885,0.0,False
Gemma4-E4B,1241,8,18,0.2155342099911154,0.025903202526618152,0.0,False
Gemma4-E4B,1241,8,19,0.5903302232677557,0.127043405389335,0.0,False
Gemma4-E4B,1241,8,20,0.7121598966560949,0.09598533172310386,0.0,False
Gemma4-E4B,1241,8,21,0.6158294307146357,0.060800918025777584,0.0,False
Gemma4-E4B,1241,8,22,0.1525970800706084,-0.007375570599981174,0.0,False
Gemma4-E4B,1241,8,23,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,24,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,25,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,26,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,27,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,28,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,29,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,30,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,31,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,32,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,33,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,34,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,35,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,36,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,37,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,38,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,39,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,40,0.0,0.0,0.0,False
Gemma4-E4B,1241,8,41,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,0,0.24298144260799537,4.053733477613717,6.0,False
Gemma4-E4B,1241,9,1,0.17281660693887724,4.156506036780454,6.0,False
Gemma4-E4B,1241,9,2,0.07964417821115655,4.567686335559026,6.0,False
Gemma4-E4B,1241,9,3,-0.6052413497496312,4.547433564545287,7.0,False
Gemma4-E4B,1241,9,4,0.38791691467566625,4.448031431081738,6.0,False
Gemma4-E4B,1241,9,5,0.2359572732951366,4.130969909850071,6.0,False
Gemma4-E4B,1241,9,6,0.0075634741599938105,4.17159335482612,6.0,False
Gemma4-E4B,1241,9,7,0.28997333384783097,4.851496017778533,7.0,False
Gemma4-E4B,1241,9,8,0.3320143215223962,5.109202656992252,7.0,False
Gemma4-E4B,1241,9,9,0.6431181261997571,5.055203302516041,7.0,False
Gemma4-E4B,1241,9,10,0.688133566213031,4.734721627341826,7.0,False
Gemma4-E4B,1241,9,11,0.9724287687993012,4.560196460190962,7.0,False
Gemma4-E4B,1241,9,12,0.9718552428526998,4.537362010422007,7.0,False
Gemma4-E4B,1241,9,13,0.8613298391295023,4.742404247815585,7.0,False
Gemma4-E4B,1241,9,14,0.910227027500907,4.453161948616257,7.0,False
Gemma4-E4B,1241,9,15,0.9066082580593954,4.506909693309071,7.0,False
Gemma4-E4B,1241,9,16,0.728521839913781,4.103773813416722,6.0,False
Gemma4-E4B,1241,9,17,-0.0018924495187434137,0.10955554408483525,0.0,False
Gemma4-E4B,1241,9,18,-0.1403543770725508,0.16014153754634464,0.0,False
Gemma4-E4B,1241,9,19,-0.026706950006274828,0.13015853476719919,0.0,False
Gemma4-E4B,1241,9,20,-0.04901887659089528,0.10158066497514895,0.0,False
Gemma4-E4B,1241,9,21,-0.01774926095714218,0.07947654701595042,0.0,False
Gemma4-E4B,1241,9,22,-0.0698112809022342,0.047524415738169346,0.0,False
Gemma4-E4B,1241,9,23,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,24,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,25,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,26,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,27,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,28,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,29,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,30,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,31,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,32,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,33,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,34,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,35,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,36,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,37,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,38,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,39,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,40,0.0,0.0,0.0,False
Gemma4-E4B,1241,9,41,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,0,1.2543834549272161,3.8012660693601124,5.0,False
Gemma4-E4B,1241,10,1,1.431720062922757,4.21386381230789,6.0,False
Gemma4-E4B,1241,10,2,0.2160118623865347,4.8563844103601905,6.0,False
Gemma4-E4B,1241,10,3,0.17885300855171749,4.5898730365680285,6.0,False
Gemma4-E4B,1241,10,4,0.4565442236719104,4.801339527048321,6.0,False
Gemma4-E4B,1241,10,5,-2.3090818739634567,4.704575837711505,5.0,False
Gemma4-E4B,1241,10,6,-0.5609287906971662,4.168126333163079,5.0,False
Gemma4-E4B,1241,10,7,-1.3105105754670576,5.1808518194204,6.0,False
Gemma4-E4B,1241,10,8,-3.0961475724203456,6.181245905950978,7.0,False
Gemma4-E4B,1241,10,9,-1.456803417741062,6.085027339645321,7.0,False
Gemma4-E4B,1241,10,10,-1.4237735335549502,5.341249428976855,6.0,False
Gemma4-E4B,1241,10,11,1.1326159926085346,4.597770734061856,6.0,False
Gemma4-E4B,1241,10,12,1.12740111218548,4.492767553177823,6.0,False
Gemma4-E4B,1241,10,13,1.4595050281205555,4.482042172977019,6.0,False
Gemma4-E4B,1241,10,14,0.64451098456714,4.473098443920193,6.0,False
Gemma4-E4B,1241,10,15,0.7567656941010357,4.051874951850922,5.0,False
Gemma4-E4B,1241,10,16,0.7066524030924396,4.018087428773415,5.0,False
Gemma4-E4B,1241,10,17,0.3885372245886039,-0.031095184735506542,0.0,False
Gemma4-E4B,1241,10,18,0.3808607945746699,-0.0642860985423317,0.0,False
Gemma4-E4B,1241,10,19,0.31550219943071695,0.010436525022596399,0.0,False
Gemma4-E4B,1241,10,20,0.038319674526884735,0.0029581320795912802,0.0,False
Gemma4-E4B,1241,10,21,0.16018200355932746,0.013582957775224891,0.0,False
Gemma4-E4B,1241,10,22,0.11920188872227745,-0.007562371027520776,0.0,False
Gemma4-E4B,1241,10,23,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,24,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,25,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,26,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,27,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,28,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,29,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,30,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,31,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,32,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,33,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,34,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,35,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,36,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,37,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,38,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,39,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,40,0.0,0.0,0.0,False
Gemma4-E4B,1241,10,41,0.0,0.0,0.0,False
Gemma4-E4B,1242,1,0,1.5667906549207058,0.5844140512543616,10.0,True
Gemma4-E4B,1242,1,1,-0.14001844173546996,0.5869420723396546,10.0,True
Gemma4-E4B,1242,1,2,-0.2064906349938077,0.5787472806433096,10.0,True
Gemma4-E4B,1242,1,3,0.39159250592354733,0.5879388761309772,10.0,True
Gemma4-E4B,1242,1,4,-0.11936537297296912,0.5862220905270465,10.0,True
Gemma4-E4B,1242,1,5,1.0428553454607958,0.5905309937443919,10.0,True
Gemma4-E4B,1242,1,6,1.1405517683629538,0.5903711010170163,10.0,True
Gemma4-E4B,1242,1,7,1.1358658632747047,0.591243069717525,10.0,True
Gemma4-E4B,1242,1,8,0.7078738729611854,0.5904004717574698,10.0,True
Gemma4-E4B,1242,1,9,1.1779095627069418,0.5910598892506935,10.0,True
Gemma4-E4B,1242,1,10,0.41001011225553186,0.5876333227902395,10.0,True
Gemma4-E4B,1242,1,11,1.0210674845616898,0.5901981425613161,10.0,True
Gemma4-E4B,1242,1,12,1.1840609429154993,0.590188778351179,10.0,True
Gemma4-E4B,1242,1,13,1.2601309704343624,0.5913406213546928,10.0,True
Gemma4-E4B,1242,1,14,2.147441731185026,0.592370780698505,10.0,True
Gemma4-E4B,1242,1,15,1.3945742759346682,0.5905845921099058,10.0,True
Gemma4-E4B,1242,1,16,0.6894536882541817,0.5873190167813105,10.0,True
Gemma4-E4B,1242,1,17,0.04296817410309118,0.008451385858164517,0.0,True
Gemma4-E4B,1242,1,18,0.35046845534698323,-0.003295341215889369,0.0,True
Gemma4-E4B,1242,1,19,-0.24800446763216538,0.06831633534751202,0.0,True
Gemma4-E4B,1242,1,20,0.22794496700368588,0.04841755410444759,0.0,True
Gemma4-E4B,1242,1,21,0.39064482075125617,0.1248621334795037,0.0,True
Gemma4-E4B,1242,1,22,-0.015487255799483568,0.07183423605991535,0.0,True
Gemma4-E4B,1242,1,23,0.0,0.0,0.0,True
Gemma4-E4B,1242,1,24,0.0,0.0,0.0,True
Gemma4-E4B,1242,1,25,0.0,0.0,0.0,True
Gemma4-E4B,1242,1,26,0.0,0.0,0.0,True
Gemma4-E4B,1242,1,27,0.0,0.0,0.0,True
Gemma4-E4B,1242,1,28,0.0,0.0,0.0,True
Gemma4-E4B,1242,1,29,0.0,0.0,0.0,True
