model_label,population,patch_layer,rows,seeds,mean_normalized_recovery_specificity,median_normalized_recovery_specificity,mean_expected_absolute_error_reduction_specificity,median_expected_absolute_error_reduction_specificity,mean_strict_absolute_error_reduction_specificity,median_strict_absolute_error_reduction_specificity
Qwen3-8B,confirmation,27,100,10,-0.2829091658525766,-0.07595923122044941,-0.08794723404830336,-0.07219701341272522,-0.02,0.0
Qwen3-8B,confirmation,28,100,10,0.16397738957205188,-0.030709439291225923,-0.03407838769943576,-0.03433353263684169,-0.01,0.0
Qwen3-8B,confirmation,29,100,10,0.03970995608512284,-0.04153730871314654,-0.053533970177438134,-0.03757235412779636,-0.02,0.0
Qwen3-8B,confirmation,30,100,10,0.017025764463326296,-0.01571767083386148,-0.041993313367369084,-0.03999036210050799,-0.01,0.0
Qwen3-8B,confirmation,31,100,10,-0.2622564773955041,-0.0035103956749099143,-0.012138911987938851,-0.02638611048192796,-0.01,0.0
Qwen3-8B,confirmation,32,100,10,-0.24152032814684685,-0.02894946320723613,-0.022663562948921676,-0.020414269482388447,-0.02,0.0
Qwen3-8B,confirmation,33,100,10,0.01509139300620877,-0.005291405247242178,-0.006715264234152431,0.0006979535446893781,-0.01,0.0
Qwen3-8B,confirmation,34,100,10,-0.20635007335658545,-0.008884858604787563,-0.012802388046325313,-0.008020338117207704,0.0,0.0
Qwen3-8B,confirmation,35,100,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,0,111,30,-0.8175182750517008,0.10541042663458089,1.280113810978677,0.8495638565254866,9.90990990990991,10.0
Gemma4-E4B,clean_correct,1,111,30,-1.1966178161901484,0.006862583241907583,1.2797996721709055,0.8088297899405645,9.9009009009009,10.0
Gemma4-E4B,clean_correct,2,111,30,0.20314173551968684,0.2924718575654273,1.2929801065677249,0.8077719904179625,9.945945945945946,10.0
Gemma4-E4B,clean_correct,3,111,30,0.6582997167988492,0.39906353331493016,1.2791993971405053,0.8078163536750327,9.91891891891892,10.0
Gemma4-E4B,clean_correct,4,111,30,-1.2164261043965543,0.26071055028749524,1.2842316814307588,0.8083656285914476,9.91891891891892,10.0
Gemma4-E4B,clean_correct,5,111,30,7.130656892327453,0.5112300621344765,1.2623267656449033,0.8360873926029013,9.91891891891892,10.0
Gemma4-E4B,clean_correct,6,111,30,4.2336499814221895,0.33384470685443157,1.275661072759663,0.8063640363155815,9.927927927927929,10.0
Gemma4-E4B,clean_correct,7,111,30,8.435905742998493,0.4260567485259955,1.2890884745884574,0.8083429859786171,9.90990990990991,10.0
Gemma4-E4B,clean_correct,8,111,30,8.118958570100881,0.4128836599804412,1.3135712032718447,0.8853844776062667,9.954954954954955,10.0
Gemma4-E4B,clean_correct,9,111,30,9.717804733671578,0.5438154262489405,1.3186071226513831,0.8774096177110209,9.981981981981981,10.0
Gemma4-E4B,clean_correct,10,111,30,0.3179219349924803,0.41001011225553186,1.2660199106402774,0.8090178061970823,9.891891891891891,10.0
Gemma4-E4B,clean_correct,11,111,30,0.2986927222463807,0.608246765101321,1.1970827975627671,0.8063886556595068,9.82882882882883,10.0
Gemma4-E4B,clean_correct,12,111,30,1.4091986076974257,0.5859803194963282,1.1734516689425418,0.787612426930653,9.792792792792794,10.0
Gemma4-E4B,clean_correct,13,111,30,1.06521898083094,0.7232867437547039,1.105340148398037,0.7729644523163379,9.73873873873874,10.0
Gemma4-E4B,clean_correct,14,111,30,0.33163493378872844,0.7985823176292657,1.1035630364759885,0.7355760709372996,9.747747747747749,10.0
Gemma4-E4B,clean_correct,15,111,30,0.49021876984784185,0.6424515395474796,1.0637601167419322,0.7227535855066589,9.702702702702704,10.0
Gemma4-E4B,clean_correct,16,111,30,-0.6174888014251988,0.662713908977709,0.9888681964349301,0.695452379952509,9.603603603603604,10.0
Gemma4-E4B,clean_correct,17,111,30,-1.6309441615479225,-0.13939325576557268,-0.019163818192653535,0.0006461664255443811,0.08108108108108109,0.0
Gemma4-E4B,clean_correct,18,111,30,-0.12102017728414503,-0.1320872399480729,-0.03536082692255072,-0.009143684554092868,0.08108108108108109,0.0
Gemma4-E4B,clean_correct,19,111,30,-0.4441740458135207,-0.08087690006509475,-0.019717598719656417,-0.0238384577200057,0.009009009009009009,0.0
Gemma4-E4B,clean_correct,20,111,30,-1.0109586682441338,-0.13824098621338626,-0.026132972069179913,-0.04160184045543369,0.0,0.0
Gemma4-E4B,clean_correct,21,111,30,-1.0008529834221427,-0.12350024390313472,-0.012288494439518172,-0.02053750818560962,0.0,0.0
Gemma4-E4B,clean_correct,22,111,30,-0.16916514350373993,-0.15346200583686387,-0.024275403993922896,-0.02751692415333684,0.0,0.0
Gemma4-E4B,clean_correct,23,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,24,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,25,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,26,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,27,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,28,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,29,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,30,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,31,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,32,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,33,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,34,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,35,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,36,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,37,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,38,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,39,111,30,-0.0008452344837544397,0.0,-0.0008421429744089041,0.0,0.0,0.0
Gemma4-E4B,clean_correct,40,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,clean_correct,41,111,30,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-8B,clean_correct,0,144,30,0.2877327091931232,0.14026182926001807,1.8072254429762178,1.4374411535744347,9.902777777777779,10.0
Qwen3-8B,clean_correct,1,144,30,0.9599630660051015,0.16980475868192468,1.7843989326435366,1.4374419393969817,9.847222222222221,10.0
Qwen3-8B,clean_correct,2,144,30,1.0498551936797231,0.3100596891773776,1.7964164738621866,1.4374423984378475,9.881944444444445,10.0
Qwen3-8B,clean_correct,3,144,30,1.006189034490219,0.43108526544678294,1.772701453054503,1.4374414313759285,9.833333333333334,10.0
Qwen3-8B,clean_correct,4,144,30,-0.9225394102999146,0.46696987645070986,1.7772343428198036,1.3728210080543455,9.819444444444445,10.0
Qwen3-8B,clean_correct,5,144,30,-33.417562065219286,0.3349893673627682,1.7660283904085574,1.400261770964288,9.8125,10.0
Qwen3-8B,clean_correct,6,144,30,-10.520026828577807,0.3259084006747436,1.7662618961521348,1.4001248844874492,9.854166666666666,10.0
Qwen3-8B,clean_correct,7,144,30,0.0956138638345466,0.6079983399333715,1.7783584557897396,1.4024858597278376,9.840277777777779,10.0
Qwen3-8B,clean_correct,8,144,30,1.1111849062155528,0.5459465572297645,1.7683151171111833,1.3529895756417494,9.82638888888889,10.0
Qwen3-8B,clean_correct,9,144,30,0.1358155169332118,0.5386274412456218,1.7563112144685806,1.402917863476987,9.833333333333334,10.0
Qwen3-8B,clean_correct,10,144,30,0.5992960699406191,0.6344329923962947,1.7648125414631373,1.4028588192892975,9.82638888888889,10.0
Qwen3-8B,clean_correct,11,144,30,0.20204358967048858,0.6341116321503573,1.7671094601064727,1.4029158038211982,9.854166666666666,10.0
Qwen3-8B,clean_correct,12,144,30,0.2027943409178071,0.7439382987172294,1.7722381746652403,1.4028495382855883,9.86111111111111,10.0
Qwen3-8B,clean_correct,13,144,30,0.23664110064254718,0.6868711388902254,1.7601588279438483,1.437441386382102,9.847222222222221,10.0
Qwen3-8B,clean_correct,14,144,30,-1.045866223054607,0.730986420793234,1.7556230118525873,1.3821016912162642,9.833333333333334,10.0
Qwen3-8B,clean_correct,15,144,30,0.12255009692668281,0.7306788087766525,1.716829354215417,1.372250329734813,9.791666666666666,10.0
Qwen3-8B,clean_correct,16,144,30,1.1815334031113207,0.7911447166389893,1.655118878490538,1.2986391742845336,9.729166666666666,10.0
Qwen3-8B,clean_correct,17,144,30,0.9626919373383916,0.7272743922206242,1.4896181380701214,1.275557674096882,8.972222222222221,10.0
Qwen3-8B,clean_correct,18,144,30,0.5222767413682795,0.596970958289572,1.3135843681361465,1.1448243779240175,7.368055555555555,9.0
Qwen3-8B,clean_correct,19,144,30,0.31756047014836886,0.46837599487175163,0.8772738144281172,0.6632638573161302,3.0208333333333335,0.0
Qwen3-8B,clean_correct,20,144,30,1.254153324823705,0.20442276817439725,0.47483065848117956,0.32247033442888773,0.7569444444444444,0.0
Qwen3-8B,clean_correct,21,144,30,0.551916404205372,-0.06674962120490423,-0.04861765067884634,-0.07730267881391906,-0.013888888888888888,0.0
Qwen3-8B,clean_correct,22,144,30,-0.27405442190513984,-0.1297132343083176,-0.1003063573173748,-0.1264799243919933,0.0,0.0
Qwen3-8B,clean_correct,23,144,30,-0.3396318677213146,-0.09627071487940171,-0.042938540597380136,-0.04677727723492575,0.0,0.0
Qwen3-8B,clean_correct,24,144,30,-0.1813367177064994,-0.026709540374553982,-0.025374412566877756,-0.02989196996829424,0.0,0.0
Qwen3-8B,clean_correct,25,144,30,-0.3166338822052736,-0.03926230266978312,-0.02524493213323661,-0.026365985251743718,0.0,0.0
Qwen3-8B,clean_correct,26,144,30,0.05054919316120818,-0.05494313452440153,-0.05028334344207175,-0.021281944670519026,0.0,0.0
Qwen3-8B,clean_correct,27,144,30,-0.7940201430048707,-0.06642823014506406,-0.04625801241723118,-0.030112356432481446,0.0,0.0
Qwen3-8B,clean_correct,28,144,30,-0.5575263376544276,-0.019935146806242778,-0.008935081129573759,-0.013223531205967975,0.0,0.0
Qwen3-8B,clean_correct,29,144,30,-0.3922820599117857,-0.06018003518137878,-0.010569575512182893,-0.022967193394497376,0.0,0.0
Qwen3-8B,clean_correct,30,144,30,-0.8002709620448545,-0.02582170795439751,-0.009000594686177118,-0.006882646190063402,0.0,0.0
Qwen3-8B,clean_correct,31,144,30,-0.77730625906624,-0.026842970281981487,0.009280468746544217,-0.005664127972561994,0.0,0.0
Qwen3-8B,clean_correct,32,144,30,-0.4048933359491395,-0.023660554314141893,0.0017011391793199998,0.001252018663168153,0.0,0.0
Qwen3-8B,clean_correct,33,144,30,-1.1119078330932533,-0.01222764866054855,0.0005879287714667731,-0.0017223211921577608,0.0,0.0
Qwen3-8B,clean_correct,34,144,30,-0.15295895052453728,-0.0004425703613352114,0.0018066459788441433,5.576043814681242e-06,0.0,0.0
Qwen3-8B,clean_correct,35,144,30,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,0,74,20,-0.8684520058446781,0.08445463779886048,1.3918628818581162,0.9131356968952874,9.91891891891892,10.0
Gemma4-E4B,discovery_clean_correct,1,74,20,-1.4121388402257073,-0.041821038429960655,1.37463278491165,0.8401402518274979,9.905405405405405,10.0
Gemma4-E4B,discovery_clean_correct,2,74,20,0.4339267896652709,0.29954238531764404,1.3869472503328812,0.8416528983995287,9.932432432432432,10.0
Gemma4-E4B,discovery_clean_correct,3,74,20,0.8856408433215929,0.4927712659768347,1.3716501800187884,0.8419446841236427,9.891891891891891,10.0
Gemma4-E4B,discovery_clean_correct,4,74,20,0.45029646539326706,0.0930730978316382,1.3848037359422114,0.8704199350298208,9.932432432432432,10.0
Gemma4-E4B,discovery_clean_correct,5,74,20,-0.7370397798756418,0.5498337965588429,1.3475458775704279,0.8475751411773118,9.905405405405405,10.0
Gemma4-E4B,discovery_clean_correct,6,74,20,-1.3048152919510236,0.23945696312706594,1.3654470932141558,0.7969492791495242,9.91891891891892,10.0
Gemma4-E4B,discovery_clean_correct,7,74,20,-0.016901159627417017,0.5984198644028828,1.3727244153102645,0.7970109740244938,9.905405405405405,10.0
Gemma4-E4B,discovery_clean_correct,8,74,20,-0.20296591514372928,0.3945248316486156,1.42146004958147,0.8814668774837167,9.972972972972974,10.0
Gemma4-E4B,discovery_clean_correct,9,74,20,-1.053148022458866,0.4768985424254566,1.4213573208570534,0.8418540603221293,9.95945945945946,10.0
Gemma4-E4B,discovery_clean_correct,10,74,20,-0.3784877531740009,0.4173872008168649,1.3695897010564282,0.8417482856892798,9.891891891891891,10.0
Gemma4-E4B,discovery_clean_correct,11,74,20,-0.7598030651553249,0.5733930775925266,1.2887197011783091,0.8054357132708461,9.824324324324325,10.0
Gemma4-E4B,discovery_clean_correct,12,74,20,0.8682997267927743,0.561043768304238,1.2642616867645033,0.7803163922103882,9.783783783783784,10.0
Gemma4-E4B,discovery_clean_correct,13,74,20,0.9708154235984455,0.7228066209672585,1.204117760159209,0.7800534046988663,9.743243243243244,10.0
Gemma4-E4B,discovery_clean_correct,14,74,20,-0.15768583810367937,0.7794622040565761,1.205792695973317,0.7542620112099326,9.77027027027027,10.0
Gemma4-E4B,discovery_clean_correct,15,74,20,0.4618902854196027,0.6259464490556391,1.1592213838443919,0.7303374934447567,9.675675675675675,10.0
Gemma4-E4B,discovery_clean_correct,16,74,20,-1.240829624611576,0.5733397717847033,1.0851765867585879,0.7066564106216101,9.567567567567568,10.0
Gemma4-E4B,discovery_clean_correct,17,74,20,-2.1750364720469286,-0.1698601885350573,0.0059791634789278705,0.01303282736718514,0.0,0.0
Gemma4-E4B,discovery_clean_correct,18,74,20,-0.3235896039856619,-0.1759679704420748,-0.0037766244391228524,0.010428165680933299,0.0,0.0
Gemma4-E4B,discovery_clean_correct,19,74,20,-0.7452285703867372,-0.07346723839482545,0.0035628322776739283,0.009149670211222816,0.013513513513513514,0.0
Gemma4-E4B,discovery_clean_correct,20,74,20,-1.883649007164079,-0.23310085094416363,-0.011396626105311393,-0.013057400583336487,0.0,0.0
Gemma4-E4B,discovery_clean_correct,21,74,20,-1.4344819520953682,-0.2042635213551819,-0.0018741137288770218,-0.01135233877917341,0.0,0.0
Gemma4-E4B,discovery_clean_correct,22,74,20,0.028207836791343855,-0.2177509228564027,-0.007211524354284929,0.00042391795221008444,0.0,0.0
Gemma4-E4B,discovery_clean_correct,23,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,24,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,25,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,26,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,27,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,28,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,29,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,30,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,31,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,32,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,33,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,34,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,35,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,36,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,37,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,38,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,39,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,40,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,discovery_clean_correct,41,74,20,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-8B,discovery_clean_correct,0,100,20,0.2697510143073742,0.09421712377266278,1.940264069398974,1.5159405105431902,9.89,10.0
Qwen3-8B,discovery_clean_correct,1,100,20,1.4985777382504488,0.30946307887988334,1.9142224769503324,1.533792429726036,9.83,10.0
Qwen3-8B,discovery_clean_correct,2,100,20,1.615682723890014,0.3649134242881445,1.9337401707953292,1.527227402020366,9.87,10.0
Qwen3-8B,discovery_clean_correct,3,100,20,1.316929200787455,0.49660873553621765,1.9007910170449895,1.5230625846259567,9.81,10.0
Qwen3-8B,discovery_clean_correct,4,100,20,-1.7516740112492368,0.5697619102417144,1.900437885289443,1.4766020794252328,9.77,10.0
Qwen3-8B,discovery_clean_correct,5,100,20,-48.18044878093954,0.4372067844421913,1.8829554149602976,1.496249947220158,9.76,10.0
Qwen3-8B,discovery_clean_correct,6,100,20,-15.178144135756444,0.3582304261777326,1.8812867135937053,1.4765726794054426,9.8,10.0
Qwen3-8B,discovery_clean_correct,7,100,20,-0.059197718380351656,0.6510431520669318,1.8998187753457227,1.5005785500840922,9.81,10.0
Qwen3-8B,discovery_clean_correct,8,100,20,1.4110198131053808,0.5978127176528131,1.883882656447172,1.4585944701668492,9.79,10.0
Qwen3-8B,discovery_clean_correct,9,100,20,0.20552888435184286,0.6175594773935416,1.8873983361218996,1.5097817215955869,9.82,10.0
Qwen3-8B,discovery_clean_correct,10,100,20,0.47860304298897005,0.712276890030977,1.904058913307671,1.509780911816635,9.82,10.0
Qwen3-8B,discovery_clean_correct,11,100,20,0.19270646171404412,0.7681389160352189,1.9049099476869946,1.5097908215470797,9.85,10.0
Qwen3-8B,discovery_clean_correct,12,100,20,0.03274720459533364,0.772161423623958,1.9188929812978506,1.5097826017823959,9.86,10.0
Qwen3-8B,discovery_clean_correct,13,100,20,-0.058034116574908645,0.6381269069870178,1.9061272053072855,1.5301719943105323,9.85,10.0
Qwen3-8B,discovery_clean_correct,14,100,20,-1.8020351214057946,0.7363661317832901,1.9124333764696109,1.5097128223880572,9.85,10.0
Qwen3-8B,discovery_clean_correct,15,100,20,0.14644910036618308,0.7306788087766525,1.8569170984987897,1.4764951644573638,9.78,10.0
Qwen3-8B,discovery_clean_correct,16,100,20,1.3510039229364044,0.7985457334596084,1.7872946615012197,1.4287596425978626,9.72,10.0
Qwen3-8B,discovery_clean_correct,17,100,20,1.2385459069712763,0.7362285394346446,1.6175615353782669,1.370857513630277,8.97,10.0
Qwen3-8B,discovery_clean_correct,18,100,20,0.7807837581115399,0.647500784282045,1.4173311197502303,1.1874848057427314,7.56,9.0
Qwen3-8B,discovery_clean_correct,19,100,20,0.5111543881743524,0.46837599487175163,0.9099283868101185,0.6729023095106137,3.09,0.0
Qwen3-8B,discovery_clean_correct,20,100,20,1.33424530403656,0.20442276817439725,0.4769328992257318,0.31873484992817125,0.79,0.0
Qwen3-8B,discovery_clean_correct,21,100,20,0.6719442588465933,-0.07047454981536215,-0.04945663926061645,-0.07730267881391906,-0.02,0.0
Qwen3-8B,discovery_clean_correct,22,100,20,-0.18926628240761806,-0.1218774335446241,-0.10655218858978817,-0.08394557557213911,0.0,0.0
Qwen3-8B,discovery_clean_correct,23,100,20,-0.4289987534508993,-0.08624361930102291,-0.03719468348369071,-0.02751313264568178,0.0,0.0
Qwen3-8B,discovery_clean_correct,24,100,20,-0.22462069944087798,-0.035592304421117514,-0.03868588783498056,-0.027690067114853,0.0,0.0
Qwen3-8B,discovery_clean_correct,25,100,20,-0.3917904965892288,-0.03926230266978312,-0.02779535350938366,-0.026365985251743718,0.0,0.0
Qwen3-8B,discovery_clean_correct,26,100,20,-0.10499237004421719,-0.06007816848844889,-0.03388679980550335,-0.019562349390385814,0.0,0.0
Qwen3-8B,discovery_clean_correct,27,100,20,-0.9066076910632095,-0.06495244682515695,-0.03571407210525321,-0.02800505269797582,0.0,0.0
Qwen3-8B,discovery_clean_correct,28,100,20,-0.9937556638244518,-0.011889151039394624,-0.0043302491643770445,-0.004527719813948727,0.0,0.0
Qwen3-8B,discovery_clean_correct,29,100,20,-0.5812349694210687,-0.03454838793962303,0.008609321750815241,-0.009833497499148969,0.0,0.0
Qwen3-8B,discovery_clean_correct,30,100,20,-1.1503594626349665,-0.023717935273034656,0.005947763867503928,-0.0029164304215566483,0.0,0.0
Qwen3-8B,discovery_clean_correct,31,100,20,-0.8500378813792341,-0.02388907340414631,0.018111611475214288,0.004887737742703457,0.0,0.0
Qwen3-8B,discovery_clean_correct,32,100,20,-0.34314521894840716,-0.018038804368272134,0.008624920680950676,0.010691124785017103,0.0,0.0
Qwen3-8B,discovery_clean_correct,33,100,20,-1.6334263032362315,-0.01615937103489313,0.0013375807083833547,-0.003470282035482275,0.0,0.0
Qwen3-8B,discovery_clean_correct,34,100,20,-0.004819651920207299,0.001614960477050163,0.012397012901479109,0.000694651729029383,0.0,0.0
Qwen3-8B,discovery_clean_correct,35,100,20,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,0,37,10,-0.7156508134657459,0.26050018066876424,1.056615669219798,0.8083225314260631,9.891891891891891,10.0
Gemma4-E4B,confirmation_clean_correct,1,37,10,-0.7655757681190303,0.0841906520784963,1.0901334466894173,0.8088297899405645,9.891891891891891,10.0
Gemma4-E4B,confirmation_clean_correct,2,37,10,-0.25842837277148145,0.2924718575654273,1.1050458190374124,0.8077719904179625,9.972972972972974,10.0
Gemma4-E4B,confirmation_clean_correct,3,37,10,0.20361746375336182,0.2643436044946593,1.0942978313839404,0.8078163536750327,9.972972972972974,10.0
Gemma4-E4B,confirmation_clean_correct,4,37,10,-4.549871243976198,0.37346815148029977,1.0830875724078521,0.8081165902517491,9.891891891891891,10.0
Gemma4-E4B,confirmation_clean_correct,5,37,10,22.86605023673364,0.43780865447626416,1.0918885417938553,0.808441950503799,9.945945945945946,10.0
Gemma4-E4B,confirmation_clean_correct,6,37,10,15.310580528168611,0.4728300537168423,1.0960890318506775,0.80846441659959,9.945945945945946,10.0
Gemma4-E4B,confirmation_clean_correct,7,37,10,25.341519548250318,0.4037776243662503,1.1218165931448447,0.8084083937477049,9.91891891891892,10.0
Gemma4-E4B,confirmation_clean_correct,8,37,10,24.762807540590103,0.47252914808832563,1.097793510652595,0.8949780896390134,9.91891891891892,10.0
Gemma4-E4B,confirmation_clean_correct,9,37,10,31.259710245932467,0.5833392713696006,1.1131067262400414,0.9547712858901194,10.027027027027026,10.0
Gemma4-E4B,confirmation_clean_correct,10,37,10,1.710741311325443,0.3772304764347224,1.0588803298079765,0.8090178061970823,9.891891891891891,10.0
Gemma4-E4B,confirmation_clean_correct,11,37,10,2.415684297049792,0.6765248408764726,1.0138089903316831,0.8083667322006487,9.837837837837839,10.0
Gemma4-E4B,confirmation_clean_correct,12,37,10,2.490996369506727,0.7139073371784512,0.9918316332986197,0.8083958783438061,9.81081081081081,10.0
Gemma4-E4B,confirmation_clean_correct,13,37,10,1.2540260952959288,0.7232867437547039,0.9077849248756923,0.6534537750043463,9.72972972972973,10.0
Gemma4-E4B,confirmation_clean_correct,14,37,10,1.3102764775735443,0.8075470885594238,0.8991037174813312,0.6526897087391816,9.702702702702704,10.0
Gemma4-E4B,confirmation_clean_correct,15,37,10,0.5468757387043202,0.6676776706856049,0.8728375825370128,0.6392425654959593,9.756756756756756,10.0
Gemma4-E4B,confirmation_clean_correct,16,37,10,0.6291928449475553,0.8254692134121503,0.796251415787614,0.6377154387173098,9.675675675675675,10.0
Gemma4-E4B,confirmation_clean_correct,17,37,10,-0.5427595405499088,0.0675972834880196,-0.06944978153581637,-0.13121656598285547,0.24324324324324326,0.0
Gemma4-E4B,confirmation_clean_correct,18,37,10,0.2841186761188888,-0.11406474287560447,-0.09852923188940646,-0.09808946662786067,0.24324324324324326,0.0
Gemma4-E4B,confirmation_clean_correct,19,37,10,0.15793500333291216,-0.09863046836394349,-0.06627846071431712,-0.16530676425945545,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,20,37,10,0.7344220095957571,-0.09780791680165513,-0.05560566399691693,-0.10006409853622555,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,21,37,10,-0.13359504607569142,-0.03290247767545493,-0.03311725586080047,-0.08382227484792848,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,22,37,10,-0.5639111040939071,-0.11021272339267764,-0.05840316327319883,-0.09877309572111681,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,23,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,24,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,25,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,26,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,27,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,28,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,29,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,30,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,31,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,32,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,33,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,34,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,35,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,36,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,37,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,38,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,39,37,10,-0.002535703451263319,0.0,-0.0025264289232267124,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,40,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Gemma4-E4B,confirmation_clean_correct,41,37,10,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-8B,confirmation_clean_correct,0,44,10,0.32819152268605767,0.16896287003195487,1.504864928379044,1.153481784855873,9.931818181818182,10.0
Qwen3-8B,confirmation_clean_correct,1,44,10,-0.25191994654693045,0.13903810604490607,1.489345422855365,1.1534287808569046,9.886363636363637,10.0
Qwen3-8B,confirmation_clean_correct,2,44,10,-0.2232567492934308,0.137744740284636,1.484317162650498,1.1534833882527602,9.909090909090908,10.0
Qwen3-8B,confirmation_clean_correct,3,44,10,0.3070236603214383,0.36094349874611076,1.4815888076215806,1.15351511600732,9.886363636363637,10.0
Qwen3-8B,confirmation_clean_correct,4,44,10,0.9430134418360597,0.37796087295899966,1.4972262917524406,1.1535629406443841,9.931818181818182,10.0
Qwen3-8B,confirmation_clean_correct,5,44,10,-0.20106695484873224,0.25193706898727924,1.5002851527909653,1.1536240483763551,9.931818181818182,10.0
