model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,native_thinking,23,92,10,9,10,64,0.6630434782608695,0.6566666666666666,0.6739130434782609,0.6699999999999999,0.29347826086956524,-717855270.798225,1.4032695293426514,0.5408459305763245,7.419819687215874,1067.816714837849,4.856111998147736e-12,26.050782998568344,2.8689061306416987e-05,1,0.061023387508505014,28.68906130641699
Qwen3-8B,non_thinking,24,100,10,10,10,64,0.32,0.31999999999999995,0.3,0.30000000000000004,0.45,-3203806890.9114337,1.3117237091064453,0.771563708782196,6.921628998927158,189.244324089823,2.2580281318303958e-08,17.606188819564508,1.4989724501967429e-05,1,0.08946239424342181,14.98972450196743
Qwen3-8B,native_thinking,24,92,10,9,10,64,0.6413043478260869,0.6344444444444444,0.6413043478260869,0.6366666666666667,0.33695652173913043,31633302.28702713,1.389901041984558,0.5828062891960144,7.242766197159694,739.2204104154853,3.557194494477262e-11,24.059463852104805,2.8612477306276558e-05,1,0.03233267795070774,28.61247730627656
Qwen3-8B,non_thinking,25,100,10,10,10,64,0.3,0.29999999999999993,0.26,0.26,0.39,322357300.8706604,1.3091015815734863,0.7938671112060547,6.732269853748054,165.98120818787862,5.204663618220224e-08,16.771125670636607,1.3627350889146327e-05,1,0.05891924430008231,13.627350889146328
Qwen3-8B,native_thinking,25,92,10,9,10,64,0.6847826086956522,0.678888888888889,0.6521739130434783,0.6477777777777778,0.30434782608695654,-199354402.6883865,1.452315092086792,0.6051336526870728,7.329066711405971,590.7083134494336,3.814566705648971e-11,23.989608941149307,2.9241503462195396e-05,1,0.025001864999117548,29.241503462195396
Qwen3-8B,non_thinking,26,100,10,10,10,64,0.3,0.3,0.29,0.29,0.44,-559278763.8576086,1.306821584701538,0.7924390435218811,6.497576882520742,166.72806958125383,1.0199928019553929e-07,16.098300080593518,1.2681678641587495e-05,1,0.08428464747735673,12.681678641587496
Qwen3-8B,native_thinking,26,92,10,9,10,64,0.6847826086956522,0.678888888888889,0.6413043478260869,0.6366666666666667,0.31521739130434784,98499227.57494669,1.4715651273727417,0.6196234226226807,7.138597927070229,766.0655675791986,4.993003883948545e-11,23.720398313537594,2.9651756539940833e-05,1,0.01769773189392047,29.651756539940834
Qwen3-8B,non_thinking,27,100,10,10,10,64,0.3,0.30000000000000004,0.26,0.26,0.51,-1456592937.2609887,1.3102413415908813,0.8177893161773682,6.569999683490856,164.9725214927141,1.0154092925413816e-07,16.1028038758624,1.1356608465313912e-05,1,0.07987501741128454,11.356608465313911
Qwen3-8B,native_thinking,27,92,10,9,10,64,0.717391304347826,0.7122222222222222,0.6086956521739131,0.6033333333333333,0.3804347826086957,947841255.3817888,1.5018863677978516,0.6375939249992371,7.273833879807376,703.9710415890149,4.389580623992284e-11,23.849202330252993,3.171816711500287e-05,1,0.022995090952475913,31.71816711500287
Qwen3-8B,non_thinking,28,100,10,10,10,64,0.31,0.31,0.24,0.24000000000000005,0.51,-710891237.9702364,1.3050090074539185,0.827157735824585,6.690570253717512,164.52572596014835,7.395413055740246e-08,16.41982079326562,1.0130201265215873e-05,1,0.054363387668672505,10.130201265215874
Qwen3-8B,native_thinking,28,92,10,9,10,64,0.717391304347826,0.7122222222222222,0.5978260869565217,0.5922222222222222,0.391304347826087,57538704.580756225,1.4405323266983032,0.639755129814148,7.420790222331172,494.6355327982915,7.947664905865031e-11,23.255557859945874,3.312724746763706e-05,1,0.021090418039383937,33.12724746763706
Qwen3-8B,non_thinking,29,100,10,10,10,64,0.32,0.32,0.27,0.27,0.51,33588391.81478492,1.3017961978912354,0.8393170833587646,6.51668559585686,117.14741747341832,2.6980510449906565e-07,15.12556597378514,9.673334639519452e-06,1,0.06849558508228377,9.673334639519453
Qwen3-8B,native_thinking,29,92,10,9,10,64,0.717391304347826,0.7133333333333334,0.6630434782608695,0.6599999999999999,0.22826086956521738,539138312.4168667,1.2822768688201904,0.6016426682472229,7.893596814708319,543.1007042242294,1.5485039015383296e-11,24.89114678294677,3.15869059599936e-05,1,0.023072802468435596,31.5869059599936
Qwen3-8B,non_thinking,30,100,10,10,10,64,0.32,0.32,0.26,0.26000000000000006,0.45,-305958397.1980826,1.293158769607544,0.8262481689453125,6.528495142490865,131.90805166734347,1.7488014999828548e-07,15.559164954797339,9.080743696540594e-06,1,0.03697292758079365,9.080743696540594
Qwen3-8B,native_thinking,30,92,10,9,10,64,0.717391304347826,0.7133333333333334,0.6195652173913043,0.6155555555555555,0.2826086956521739,314130268.3327869,1.3058063983917236,0.5994149446487427,7.6963687594071075,984.097454821625,2.0867470614635363e-11,24.59282959937486,3.25591383986175e-05,1,0.013136099703017991,32.559138398617506
Qwen3-8B,non_thinking,31,100,10,10,10,64,0.28,0.28,0.3,0.30000000000000004,0.52,-641783704.5554289,1.2853953838348389,0.8287056684494019,6.655700619877823,122.86846026677753,1.9959594120008e-07,15.426970807944738,8.896337427198886e-06,1,0.047220351912992925,8.896337427198887
Qwen3-8B,native_thinking,31,92,10,9,10,64,0.7717391304347826,0.7677777777777777,0.6304347826086957,0.6266666666666667,0.2608695652173913,396972991.0099246,1.3424080610275269,0.6261776685714722,7.77291092787984,748.8134944006176,1.1387868585080576e-11,25.19847248635098,3.299959056079388e-05,1,0.017363175695399462,32.99959056079388
Qwen3-8B,non_thinking,32,100,10,10,10,64,0.31,0.31,0.33,0.33000000000000007,0.5,-430698670.04687893,1.2921143770217896,0.8245756030082703,6.634472133257558,127.53483237611708,1.7437029240659047e-07,15.562084681686658,9.23393477126956e-06,1,0.05863481261477428,9.23393477126956
Qwen3-8B,native_thinking,32,92,10,9,10,64,0.7391304347826086,0.7344444444444445,0.6413043478260869,0.6366666666666667,0.29347826086956524,-54047074.62978486,1.3600785732269287,0.6339360475540161,7.787529011142407,480.5696430902115,1.2544163201638842e-11,25.1017656420704,3.2145557340234515e-05,1,0.023875968694561305,32.14555734023452
Qwen3-8B,non_thinking,33,100,10,10,10,64,0.31,0.31,0.35,0.35000000000000003,0.45,453487044.8357704,1.3107309341430664,0.8364301919937134,6.638882392776509,98.90709479317911,2.48138947914294e-07,15.209276973828262,9.439353704452514e-06,1,0.08402997680393455,9.439353704452515
Qwen3-8B,native_thinking,33,92,10,9,10,64,0.7282608695652174,0.7244444444444446,0.5760869565217391,0.571111111111111,0.33695652173913043,224232852.64283562,1.4397287368774414,0.6418461799621582,7.760873228307625,373.24970144685057,4.233385100058279e-11,23.88543408985261,3.3406424213200807e-05,1,0.024492057448101952,33.40642421320081
Qwen3-8B,non_thinking,34,100,10,10,10,64,0.29,0.29,0.3,0.3,0.49,-481991475.2256175,1.413527488708496,0.8778330683708191,6.617572453211488,75.69988666542906,5.27405239109097e-07,14.455296629232999,9.545674968510867e-06,1,0.05162184716813381,9.545674968510866
Qwen3-8B,native_thinking,34,92,10,9,10,64,0.6739130434782609,0.6677777777777777,0.5760869565217391,0.57,0.42391304347826086,-28704315.62718181,1.3917157649993896,0.6268979907035828,7.939653991188949,385.2923538189553,1.8134329784239564e-11,24.73321430090779,3.352761882916093e-05,1,0.023469626576005053,33.52761882916093
Qwen3-8B,non_thinking,35,100,10,10,10,64,0.28,0.28,0.27,0.2700000000000001,0.55,119998924.42079028,1.481157660484314,0.9264108538627625,6.569781034727314,71.66882961562301,6.702920539790163e-07,14.215552318077624,1.0367853265255688e-05,1,0.07663844862936026,10.36785326525569
Qwen3-8B,native_thinking,35,92,10,9,10,64,0.7282608695652174,0.7233333333333334,0.6086956521739131,0.6033333333333333,0.358695652173913,-264761078.62300754,1.5097689628601074,0.6792085766792297,7.551417353446624,450.4073502718888,4.6579437963264e-11,23.789861917597875,3.360724162682891e-05,1,0.017538010111747885,33.60724162682891
