model_label,layer,mode,metric,estimand,estimate,jackknife_se,ci_low_normal,ci_high_normal,jackknife_seed_count
Qwen3-8B,0,non_thinking,centroid_nearest_squared,quality_slope_per_index,-61.492233553799664,36.07053735921331,-132.19048677785776,9.206019670258428,10
Qwen3-8B,0,non_thinking,centroid_nearest_squared,quality_spearman,-0.4526184367741704,0.4790810465958258,-1.391617288101989,0.48638041455364817,10
Qwen3-8B,0,non_thinking,centroid_nearest_squared,late_8_10_minus_early_1_3,-445.9455871582032,239.94903790768385,-916.2457014572635,24.354527140857158,10
Qwen3-8B,0,non_thinking,class_nc1_ratio,quality_slope_per_index,0.4146217941316923,0.4712823797042686,-0.5090916700886742,1.3383352583520587,10
Qwen3-8B,0,non_thinking,class_nc1_ratio,quality_spearman,-0.05454545454545454,0.2182121191080363,-0.4822412079972057,0.3731502989062966,10
Qwen3-8B,0,non_thinking,class_nc1_ratio,late_8_10_minus_early_1_3,0.6362084039790581,1.6775940512639484,-2.6518759364982807,3.924292744456397,10
Qwen3-8B,0,non_thinking,fisher_nearest,quality_slope_per_index,-0.005705250430230565,0.018415911813923828,-0.041800437585521266,0.03038993672506014,10
Qwen3-8B,0,non_thinking,fisher_nearest,quality_spearman,-0.2727272727272727,0.40074311138472984,-1.0581837710413433,0.5127292255867978,10
Qwen3-8B,0,non_thinking,fisher_nearest,late_8_10_minus_early_1_3,-0.036582565412096424,0.13525582301718023,-0.30168397852576967,0.22851884770157682,10
Qwen3-8B,0,non_thinking,logistic_f1,quality_slope_per_index,-0.02382215419972851,0.012493500619000815,-0.04830941541297011,0.0006651070135130881,10
Qwen3-8B,0,non_thinking,logistic_f1,quality_spearman,-0.0061354311913984876,0.37837681030453396,-0.747753979388285,0.7354831170054881,10
Qwen3-8B,0,non_thinking,logistic_f1,late_8_10_minus_early_1_3,-0.18574970033780103,0.10832467499105378,-0.3980660633202664,0.02656666264466437,10
Qwen3-8B,0,non_thinking,logistic_precision,quality_slope_per_index,-0.02511301829483643,0.01614595458478527,-0.05675908928101556,0.006533052691342699,10
Qwen3-8B,0,non_thinking,logistic_precision,quality_spearman,-0.22771925831176554,0.3964572872942796,-1.0047755414085535,0.5493370247850224,10
Qwen3-8B,0,non_thinking,logistic_precision,late_8_10_minus_early_1_3,-0.20299145299145296,0.1359000354621777,-0.46935552249732126,0.06337261651441531,10
Qwen3-8B,0,non_thinking,logistic_recall,quality_slope_per_index,-0.017575757575757522,0.012598352992055632,-0.04226852944018656,0.007117014288671515,10
Qwen3-8B,0,non_thinking,logistic_recall,quality_spearman,-0.08155320246773276,0.16610060005486388,-0.407110378575266,0.24400397363980045,10
Qwen3-8B,0,non_thinking,logistic_recall,late_8_10_minus_early_1_3,-0.13333333333333341,0.10183501544346313,-0.33292996360252114,0.06626329693585431,10
