request_id,stimulus_id,model_label,seed,target_passage_tokens,num_needles,query_order,observed_all_pairs_found,predicted_probability,predicted_neff,selected_candidate
Qwen3-32B/enumeration/query_first/T2000_N1_seed1237,T2000_N1_seed1237,Qwen3-32B,1237,2000,1,query_first,1.0,0.9968970090098923,1.2093190753021639,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N1_seed1238,T2000_N1_seed1238,Qwen3-32B,1238,2000,1,query_first,1.0,0.9968970090098923,1.2093190753021639,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N20_seed1234,T2000_N20_seed1234,Qwen3-32B,1234,2000,20,query_first,1.0,0.9774395714000076,11.814444270963463,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N20_seed1235,T2000_N20_seed1235,Qwen3-32B,1235,2000,20,query_first,1.0,0.9774395714000076,11.814444270963463,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N20_seed1236,T2000_N20_seed1236,Qwen3-32B,1236,2000,20,query_first,1.0,0.9774395714000076,11.814444270963463,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N20_seed1237,T2000_N20_seed1237,Qwen3-32B,1237,2000,20,query_first,1.0,0.9774395714000076,11.814444270963463,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N20_seed1238,T2000_N20_seed1238,Qwen3-32B,1238,2000,20,query_first,1.0,0.9774395714000076,11.814444270963463,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N2_seed1234,T2000_N2_seed1234,Qwen3-32B,1234,2000,2,query_first,1.0,0.9937260464532611,3.2659070959296645,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N2_seed1235,T2000_N2_seed1235,Qwen3-32B,1235,2000,2,query_first,1.0,0.9937260464532611,3.2659070959296645,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N2_seed1236,T2000_N2_seed1236,Qwen3-32B,1236,2000,2,query_first,1.0,0.9937260464532611,3.2659070959296645,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N2_seed1237,T2000_N2_seed1237,Qwen3-32B,1237,2000,2,query_first,1.0,0.9937260464532611,3.2659070959296645,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N2_seed1238,T2000_N2_seed1238,Qwen3-32B,1238,2000,2,query_first,1.0,0.9937260464532611,3.2659070959296645,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N30_seed1234,T2000_N30_seed1234,Qwen3-32B,1234,2000,30,query_first,1.0,0.9714845348885164,17.037806394793037,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N30_seed1235,T2000_N30_seed1235,Qwen3-32B,1235,2000,30,query_first,1.0,0.9714845348885164,17.037806394793037,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N30_seed1236,T2000_N30_seed1236,Qwen3-32B,1236,2000,30,query_first,1.0,0.9714845348885164,17.037806394793037,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N30_seed1237,T2000_N30_seed1237,Qwen3-32B,1237,2000,30,query_first,1.0,0.9714845348885164,17.037806394793037,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N30_seed1238,T2000_N30_seed1238,Qwen3-32B,1238,2000,30,query_first,1.0,0.9714845348885164,17.037806394793037,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N3_seed1234,T2000_N3_seed1234,Qwen3-32B,1234,2000,3,query_first,1.0,0.9999996050979226,1.3919820856176313,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N3_seed1235,T2000_N3_seed1235,Qwen3-32B,1235,2000,3,query_first,1.0,0.9999996050979226,1.3919820856176313,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N3_seed1236,T2000_N3_seed1236,Qwen3-32B,1236,2000,3,query_first,1.0,0.9999996050979226,1.3919820856176313,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N3_seed1237,T2000_N3_seed1237,Qwen3-32B,1237,2000,3,query_first,1.0,0.9999996050979226,1.3919820856176313,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N3_seed1238,T2000_N3_seed1238,Qwen3-32B,1238,2000,3,query_first,1.0,0.9999996050979226,1.3919820856176313,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N4_seed1234,T2000_N4_seed1234,Qwen3-32B,1234,2000,4,query_first,1.0,0.9931735684356947,3.4221766553866813,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N4_seed1235,T2000_N4_seed1235,Qwen3-32B,1235,2000,4,query_first,1.0,0.9931735684356947,3.4221766553866813,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N4_seed1236,T2000_N4_seed1236,Qwen3-32B,1236,2000,4,query_first,1.0,0.9931735684356947,3.4221766553866813,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N4_seed1237,T2000_N4_seed1237,Qwen3-32B,1237,2000,4,query_first,1.0,0.9931735684356947,3.4221766553866813,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N4_seed1238,T2000_N4_seed1238,Qwen3-32B,1238,2000,4,query_first,1.0,0.9931735684356947,3.4221766553866813,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N5_seed1234,T2000_N5_seed1234,Qwen3-32B,1234,2000,5,query_first,1.0,0.9926387556915776,3.967277775679063,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N5_seed1235,T2000_N5_seed1235,Qwen3-32B,1235,2000,5,query_first,1.0,0.9926387556915776,3.967277775679063,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N5_seed1236,T2000_N5_seed1236,Qwen3-32B,1236,2000,5,query_first,1.0,0.9926387556915776,3.967277775679063,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N5_seed1237,T2000_N5_seed1237,Qwen3-32B,1237,2000,5,query_first,1.0,0.9926387556915776,3.967277775679063,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N5_seed1238,T2000_N5_seed1238,Qwen3-32B,1238,2000,5,query_first,1.0,0.9926387556915776,3.967277775679063,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N6_seed1234,T2000_N6_seed1234,Qwen3-32B,1234,2000,6,query_first,1.0,0.9922105447015592,4.699319843875197,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N6_seed1235,T2000_N6_seed1235,Qwen3-32B,1235,2000,6,query_first,1.0,0.9922105447015592,4.699319843875197,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N6_seed1236,T2000_N6_seed1236,Qwen3-32B,1236,2000,6,query_first,1.0,0.9922105447015592,4.699319843875197,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N6_seed1237,T2000_N6_seed1237,Qwen3-32B,1237,2000,6,query_first,1.0,0.9922105447015592,4.699319843875197,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N6_seed1238,T2000_N6_seed1238,Qwen3-32B,1238,2000,6,query_first,1.0,0.9922105447015592,4.699319843875197,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N8_seed1234,T2000_N8_seed1234,Qwen3-32B,1234,2000,8,query_first,1.0,0.9839110282396138,9.029069514781247,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N8_seed1235,T2000_N8_seed1235,Qwen3-32B,1235,2000,8,query_first,1.0,0.9839110282396138,9.029069514781247,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N8_seed1236,T2000_N8_seed1236,Qwen3-32B,1236,2000,8,query_first,1.0,0.9839110282396138,9.029069514781247,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N8_seed1237,T2000_N8_seed1237,Qwen3-32B,1237,2000,8,query_first,1.0,0.9839110282396138,9.029069514781247,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T2000_N8_seed1238,T2000_N8_seed1238,Qwen3-32B,1238,2000,8,query_first,1.0,0.9839110282396138,9.029069514781247,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N10_seed1234,T5000_N10_seed1234,Qwen3-32B,1234,5000,10,query_first,1.0,0.9804072840528619,10.634841583262348,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N10_seed1235,T5000_N10_seed1235,Qwen3-32B,1235,5000,10,query_first,1.0,0.9804072840528619,10.634841583262348,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N10_seed1236,T5000_N10_seed1236,Qwen3-32B,1236,5000,10,query_first,1.0,0.9804072840528619,10.634841583262348,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N10_seed1237,T5000_N10_seed1237,Qwen3-32B,1237,5000,10,query_first,1.0,0.9804072840528619,10.634841583262348,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N10_seed1238,T5000_N10_seed1238,Qwen3-32B,1238,5000,10,query_first,1.0,0.9804072840528619,10.634841583262348,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N1_seed1234,T5000_N1_seed1234,Qwen3-32B,1234,5000,1,query_first,1.0,0.9977295928801336,1.071457136863099,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N1_seed1235,T5000_N1_seed1235,Qwen3-32B,1235,5000,1,query_first,1.0,0.9977295928801336,1.071457136863099,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N1_seed1236,T5000_N1_seed1236,Qwen3-32B,1236,5000,1,query_first,1.0,0.9977295928801336,1.071457136863099,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N1_seed1237,T5000_N1_seed1237,Qwen3-32B,1237,5000,1,query_first,1.0,0.9977295928801336,1.071457136863099,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N1_seed1238,T5000_N1_seed1238,Qwen3-32B,1238,5000,1,query_first,1.0,0.9977295928801336,1.071457136863099,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N20_seed1234,T5000_N20_seed1234,Qwen3-32B,1234,5000,20,query_first,1.0,0.9999988879728456,5.07993934356144,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N20_seed1235,T5000_N20_seed1235,Qwen3-32B,1235,5000,20,query_first,1.0,0.9999988879728456,5.07993934356144,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N20_seed1236,T5000_N20_seed1236,Qwen3-32B,1236,5000,20,query_first,1.0,0.9999988879728456,5.07993934356144,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N20_seed1237,T5000_N20_seed1237,Qwen3-32B,1237,5000,20,query_first,1.0,0.9999988879728456,5.07993934356144,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N20_seed1238,T5000_N20_seed1238,Qwen3-32B,1238,5000,20,query_first,1.0,0.9999988879728456,5.07993934356144,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N2_seed1234,T5000_N2_seed1234,Qwen3-32B,1234,5000,2,query_first,1.0,0.9944690669232468,2.0445058207849245,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N2_seed1235,T5000_N2_seed1235,Qwen3-32B,1235,5000,2,query_first,1.0,0.9944690669232468,2.0445058207849245,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N2_seed1236,T5000_N2_seed1236,Qwen3-32B,1236,5000,2,query_first,1.0,0.9944690669232468,2.0445058207849245,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N2_seed1237,T5000_N2_seed1237,Qwen3-32B,1237,5000,2,query_first,1.0,0.9944690669232468,2.0445058207849245,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N2_seed1238,T5000_N2_seed1238,Qwen3-32B,1238,5000,2,query_first,1.0,0.9944690669232468,2.0445058207849245,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N30_seed1234,T5000_N30_seed1234,Qwen3-32B,1234,5000,30,query_first,1.0,0.9689580762237282,16.142818907405495,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N30_seed1235,T5000_N30_seed1235,Qwen3-32B,1235,5000,30,query_first,1.0,0.9689580762237282,16.142818907405495,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N30_seed1236,T5000_N30_seed1236,Qwen3-32B,1236,5000,30,query_first,1.0,0.9689580762237282,16.142818907405495,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N30_seed1237,T5000_N30_seed1237,Qwen3-32B,1237,5000,30,query_first,1.0,0.9689580762237282,16.142818907405495,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N30_seed1238,T5000_N30_seed1238,Qwen3-32B,1238,5000,30,query_first,1.0,0.9689580762237282,16.142818907405495,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N3_seed1234,T5000_N3_seed1234,Qwen3-32B,1234,5000,3,query_first,1.0,0.9913417524782479,4.397187686101146,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N3_seed1235,T5000_N3_seed1235,Qwen3-32B,1235,5000,3,query_first,1.0,0.9913417524782479,4.397187686101146,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N3_seed1236,T5000_N3_seed1236,Qwen3-32B,1236,5000,3,query_first,1.0,0.9913417524782479,4.397187686101146,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N3_seed1237,T5000_N3_seed1237,Qwen3-32B,1237,5000,3,query_first,1.0,0.9913417524782479,4.397187686101146,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N3_seed1238,T5000_N3_seed1238,Qwen3-32B,1238,5000,3,query_first,1.0,0.9913417524782479,4.397187686101146,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N4_seed1234,T5000_N4_seed1234,Qwen3-32B,1234,5000,4,query_first,1.0,0.9999994325730274,1.6939097046358118,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N4_seed1235,T5000_N4_seed1235,Qwen3-32B,1235,5000,4,query_first,1.0,0.9999994325730274,1.6939097046358118,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N4_seed1236,T5000_N4_seed1236,Qwen3-32B,1236,5000,4,query_first,1.0,0.9999994325730274,1.6939097046358118,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N4_seed1237,T5000_N4_seed1237,Qwen3-32B,1237,5000,4,query_first,1.0,0.9999994325730274,1.6939097046358118,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N4_seed1238,T5000_N4_seed1238,Qwen3-32B,1238,5000,4,query_first,1.0,0.9999994325730274,1.6939097046358118,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N5_seed1234,T5000_N5_seed1234,Qwen3-32B,1234,5000,5,query_first,1.0,0.9917743555185011,4.06358941325095,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N5_seed1235,T5000_N5_seed1235,Qwen3-32B,1235,5000,5,query_first,1.0,0.9917743555185011,4.06358941325095,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N5_seed1236,T5000_N5_seed1236,Qwen3-32B,1236,5000,5,query_first,1.0,0.9917743555185011,4.06358941325095,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N5_seed1237,T5000_N5_seed1237,Qwen3-32B,1237,5000,5,query_first,1.0,0.9917743555185011,4.06358941325095,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N5_seed1238,T5000_N5_seed1238,Qwen3-32B,1238,5000,5,query_first,1.0,0.9917743555185011,4.06358941325095,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N6_seed1234,T5000_N6_seed1234,Qwen3-32B,1234,5000,6,query_first,1.0,0.9911393879312248,4.601462335232644,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N6_seed1235,T5000_N6_seed1235,Qwen3-32B,1235,5000,6,query_first,1.0,0.9911393879312248,4.601462335232644,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N6_seed1236,T5000_N6_seed1236,Qwen3-32B,1236,5000,6,query_first,1.0,0.9911393879312248,4.601462335232644,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N6_seed1237,T5000_N6_seed1237,Qwen3-32B,1237,5000,6,query_first,1.0,0.9911393879312248,4.601462335232644,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N6_seed1238,T5000_N6_seed1238,Qwen3-32B,1238,5000,6,query_first,1.0,0.9911393879312248,4.601462335232644,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N8_seed1234,T5000_N8_seed1234,Qwen3-32B,1234,5000,8,query_first,1.0,0.9887378119347305,5.843637231279139,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N8_seed1235,T5000_N8_seed1235,Qwen3-32B,1235,5000,8,query_first,1.0,0.9887378119347305,5.843637231279139,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N8_seed1236,T5000_N8_seed1236,Qwen3-32B,1236,5000,8,query_first,1.0,0.9887378119347305,5.843637231279139,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N8_seed1237,T5000_N8_seed1237,Qwen3-32B,1237,5000,8,query_first,1.0,0.9887378119347305,5.843637231279139,model_scale_shared_order
Qwen3-32B/enumeration/query_first/T5000_N8_seed1238,T5000_N8_seed1238,Qwen3-32B,1238,5000,8,query_first,1.0,0.9887378119347305,5.843637231279139,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N10_seed1234,T10000_N10_seed1234,Qwen3-32B,1234,10000,10,query_last,1.0,0.970363958374852,6.91987306302311,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N10_seed1235,T10000_N10_seed1235,Qwen3-32B,1235,10000,10,query_last,1.0,0.970363958374852,6.91987306302311,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N10_seed1236,T10000_N10_seed1236,Qwen3-32B,1236,10000,10,query_last,1.0,0.970363958374852,6.91987306302311,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N10_seed1237,T10000_N10_seed1237,Qwen3-32B,1237,10000,10,query_last,1.0,0.970363958374852,6.91987306302311,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N10_seed1238,T10000_N10_seed1238,Qwen3-32B,1238,10000,10,query_last,1.0,0.970363958374852,6.91987306302311,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N1_seed1234,T10000_N1_seed1234,Qwen3-32B,1234,10000,1,query_last,1.0,0.994972581737095,1.1770609355940373,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N1_seed1235,T10000_N1_seed1235,Qwen3-32B,1235,10000,1,query_last,1.0,0.994972581737095,1.1770609355940373,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N1_seed1236,T10000_N1_seed1236,Qwen3-32B,1236,10000,1,query_last,1.0,0.994972581737095,1.1770609355940373,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N1_seed1237,T10000_N1_seed1237,Qwen3-32B,1237,10000,1,query_last,1.0,0.994972581737095,1.1770609355940373,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N1_seed1238,T10000_N1_seed1238,Qwen3-32B,1238,10000,1,query_last,1.0,0.994972581737095,1.1770609355940373,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N20_seed1234,T10000_N20_seed1234,Qwen3-32B,1234,10000,20,query_last,1.0,0.9836918470373541,17.682782707238644,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N20_seed1235,T10000_N20_seed1235,Qwen3-32B,1235,10000,20,query_last,1.0,0.9836918470373541,17.682782707238644,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N20_seed1236,T10000_N20_seed1236,Qwen3-32B,1236,10000,20,query_last,1.0,0.9836918470373541,17.682782707238644,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N20_seed1237,T10000_N20_seed1237,Qwen3-32B,1237,10000,20,query_last,1.0,0.9836918470373541,17.682782707238644,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N20_seed1238,T10000_N20_seed1238,Qwen3-32B,1238,10000,20,query_last,0.0,0.9836918470373541,17.682782707238644,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N2_seed1234,T10000_N2_seed1234,Qwen3-32B,1234,10000,2,query_last,1.0,0.9920370458262688,1.8828776246240002,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N2_seed1235,T10000_N2_seed1235,Qwen3-32B,1235,10000,2,query_last,1.0,0.9920370458262688,1.8828776246240002,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N2_seed1236,T10000_N2_seed1236,Qwen3-32B,1236,10000,2,query_last,1.0,0.9920370458262688,1.8828776246240002,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N2_seed1237,T10000_N2_seed1237,Qwen3-32B,1237,10000,2,query_last,1.0,0.9920370458262688,1.8828776246240002,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N2_seed1238,T10000_N2_seed1238,Qwen3-32B,1238,10000,2,query_last,1.0,0.9920370458262688,1.8828776246240002,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N30_seed1234,T10000_N30_seed1234,Qwen3-32B,1234,10000,30,query_last,0.0,0.980687531195957,6.699169551633421,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N30_seed1235,T10000_N30_seed1235,Qwen3-32B,1235,10000,30,query_last,1.0,0.980687531195957,6.699169551633421,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N30_seed1236,T10000_N30_seed1236,Qwen3-32B,1236,10000,30,query_last,1.0,0.980687531195957,6.699169551633421,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N30_seed1237,T10000_N30_seed1237,Qwen3-32B,1237,10000,30,query_last,1.0,0.980687531195957,6.699169551633421,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N30_seed1238,T10000_N30_seed1238,Qwen3-32B,1238,10000,30,query_last,1.0,0.980687531195957,6.699169551633421,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N3_seed1234,T10000_N3_seed1234,Qwen3-32B,1234,10000,3,query_last,1.0,0.983954331637194,2.7796336260673793,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N3_seed1235,T10000_N3_seed1235,Qwen3-32B,1235,10000,3,query_last,1.0,0.983954331637194,2.7796336260673793,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N3_seed1236,T10000_N3_seed1236,Qwen3-32B,1236,10000,3,query_last,1.0,0.983954331637194,2.7796336260673793,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N3_seed1237,T10000_N3_seed1237,Qwen3-32B,1237,10000,3,query_last,1.0,0.983954331637194,2.7796336260673793,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N3_seed1238,T10000_N3_seed1238,Qwen3-32B,1238,10000,3,query_last,1.0,0.983954331637194,2.7796336260673793,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N4_seed1234,T10000_N4_seed1234,Qwen3-32B,1234,10000,4,query_last,1.0,0.9945363841116608,5.4302948536857825,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N4_seed1235,T10000_N4_seed1235,Qwen3-32B,1235,10000,4,query_last,1.0,0.9945363841116608,5.4302948536857825,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N4_seed1236,T10000_N4_seed1236,Qwen3-32B,1236,10000,4,query_last,1.0,0.9945363841116608,5.4302948536857825,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N4_seed1237,T10000_N4_seed1237,Qwen3-32B,1237,10000,4,query_last,1.0,0.9945363841116608,5.4302948536857825,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N4_seed1238,T10000_N4_seed1238,Qwen3-32B,1238,10000,4,query_last,1.0,0.9945363841116608,5.4302948536857825,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N5_seed1234,T10000_N5_seed1234,Qwen3-32B,1234,10000,5,query_last,1.0,0.9908298378144947,1.9725154817704973,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N5_seed1235,T10000_N5_seed1235,Qwen3-32B,1235,10000,5,query_last,1.0,0.9908298378144947,1.9725154817704973,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N5_seed1236,T10000_N5_seed1236,Qwen3-32B,1236,10000,5,query_last,1.0,0.9908298378144947,1.9725154817704973,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N5_seed1237,T10000_N5_seed1237,Qwen3-32B,1237,10000,5,query_last,1.0,0.9908298378144947,1.9725154817704973,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N5_seed1238,T10000_N5_seed1238,Qwen3-32B,1238,10000,5,query_last,1.0,0.9908298378144947,1.9725154817704973,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N6_seed1234,T10000_N6_seed1234,Qwen3-32B,1234,10000,6,query_last,1.0,0.9809409166146127,4.67593538469099,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N6_seed1235,T10000_N6_seed1235,Qwen3-32B,1235,10000,6,query_last,1.0,0.9809409166146127,4.67593538469099,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N6_seed1236,T10000_N6_seed1236,Qwen3-32B,1236,10000,6,query_last,1.0,0.9809409166146127,4.67593538469099,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N6_seed1237,T10000_N6_seed1237,Qwen3-32B,1237,10000,6,query_last,1.0,0.9809409166146127,4.67593538469099,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N6_seed1238,T10000_N6_seed1238,Qwen3-32B,1238,10000,6,query_last,1.0,0.9809409166146127,4.67593538469099,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N8_seed1234,T10000_N8_seed1234,Qwen3-32B,1234,10000,8,query_last,1.0,0.9772746786466019,5.814557632422247,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N8_seed1235,T10000_N8_seed1235,Qwen3-32B,1235,10000,8,query_last,1.0,0.9772746786466019,5.814557632422247,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N8_seed1236,T10000_N8_seed1236,Qwen3-32B,1236,10000,8,query_last,1.0,0.9772746786466019,5.814557632422247,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N8_seed1237,T10000_N8_seed1237,Qwen3-32B,1237,10000,8,query_last,1.0,0.9772746786466019,5.814557632422247,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T10000_N8_seed1238,T10000_N8_seed1238,Qwen3-32B,1238,10000,8,query_last,1.0,0.9772746786466019,5.814557632422247,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T2000_N10_seed1234,T2000_N10_seed1234,Qwen3-32B,1234,2000,10,query_last,1.0,0.9919800078076698,3.1654792688675126,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T2000_N10_seed1235,T2000_N10_seed1235,Qwen3-32B,1235,2000,10,query_last,1.0,0.9919800078076698,3.1654792688675126,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T2000_N10_seed1236,T2000_N10_seed1236,Qwen3-32B,1236,2000,10,query_last,1.0,0.9919800078076698,3.1654792688675126,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T2000_N10_seed1237,T2000_N10_seed1237,Qwen3-32B,1237,2000,10,query_last,1.0,0.9919800078076698,3.1654792688675126,model_scale_shared_order
Qwen3-32B/enumeration/query_last/T2000_N10_seed1238,T2000_N10_seed1238,Qwen3-32B,1238,2000,10,query_last,1.0,0.9919800078076698,3.1654792688675126,model_scale_shared_order
