model_label,site,running_index,marker_kind,trace_order_class,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Gemma4-E4B,item_end,4,indexed,other_permutation,1,0.6035816341707858,,0.6035816341707858,1,0.4752341435190165,,0.4752341435190165,1,17.96741485595703,,17.96741485595703
Gemma4-E4B,item_end,5,audit_sentence,forward,9,0.837685250438784,0.08657636207043615,0.8522858233746129,9,0.7736512759179973,0.08653993484707438,0.7575773599630088,9,12.14314275317722,3.8814569461510167,13.573344230651855
Gemma4-E4B,item_end,5,audit_sentence,other_permutation,2,0.8282168855782408,0.03897544243293459,0.8282168855782408,2,0.7369000557781165,0.01488415437875008,0.7369000557781165,2,16.12615203857422,1.524423862306414,16.12615203857422
Gemma4-E4B,item_end,5,bullet,forward,56,0.6959830671360641,0.19048573353921153,0.609045308987371,56,0.6348106053556185,0.18213301587667133,0.5615214596814502,56,8.308996851422958,5.568066565285702,8.038842916488647
Gemma4-E4B,item_end,5,bullet,other_permutation,9,0.6653809576772503,0.10718227393587641,0.6309327263011468,9,0.5954089157754914,0.07310167280697613,0.5998766289280943,9,8.280061163836056,6.058085458504532,7.581732749938965
Gemma4-E4B,item_end,5,indexed,forward,17,0.7841974809016286,0.29395263660866333,0.630232347603598,17,0.727212177536863,0.2806463610712799,0.5739193891102143,17,6.913044691085815,5.896844288066123,6.052962303161621
Gemma4-E4B,item_end,6,audit_sentence,forward,4,0.9939670693437804,0.22053986014769042,0.9656965448505257,4,0.8656836272181914,0.18143772966531282,0.8225490960784558,4,18.723135828971863,11.763670525359299,19.945724964141846
Gemma4-E4B,item_end,6,audit_sentence,other_permutation,1,0.5756106575536588,,0.5756106575536588,1,0.5669992605824354,,0.5669992605824354,1,4.272405624389648,,4.272405624389648
Gemma4-E4B,item_end,6,bullet,forward,50,0.687143380443948,0.2107038092783905,0.6040065421343557,50,0.6110649862896624,0.19355744092670352,0.5477213923092099,50,8.963576506376267,7.359958462354016,7.967921495437622
Gemma4-E4B,item_end,6,bullet,other_permutation,5,0.6394064692594796,0.25943997151660847,0.5542220620980465,5,0.5838690801767958,0.24545448999345418,0.4728112577499208,5,9.913199520111084,6.522677202313,7.370250701904297
Gemma4-E4B,item_end,6,indexed,forward,12,0.6795852878585137,0.2324232638542962,0.5629262942784845,12,0.6159802392496544,0.22030043503740004,0.5285110040421459,12,7.467352658510208,7.036027577050132,6.564201593399048
Gemma4-E4B,item_end,6,indexed,other_permutation,4,0.6328530710265804,0.15312425284638634,0.5854897873777141,4,0.5902722306437527,0.13462462075601045,0.5584933673620727,4,7.837538927793503,5.1500659602459615,8.048174381256104
Gemma4-E4B,item_end,7,audit_sentence,forward,6,0.8777016064307048,0.09665281765743315,0.871013199074998,6,0.7993402993269757,0.06722851254277204,0.789675637188398,6,14.228545983632406,4.714020240265444,14.807764530181885
Gemma4-E4B,item_end,7,audit_sentence,other_permutation,1,0.8719666354244623,,0.8719666354244623,1,0.7499809357198486,,0.7499809357198486,1,17.650188446044922,,17.650188446044922
Gemma4-E4B,item_end,7,bullet,forward,33,0.6542204817015663,0.1704763166560846,0.6390105583142465,33,0.5817178162064288,0.17784350778471839,0.5416357170172801,33,7.646327712319114,4.164126683695541,8.711278915405273
Gemma4-E4B,item_end,7,bullet,other_permutation,7,0.618452096433004,0.10428110675040901,0.5788883427824608,7,0.5483692218048976,0.09846233283780023,0.5232341151832266,7,7.204163423606327,5.150516488416451,7.8484697341918945
Gemma4-E4B,item_end,7,indexed,forward,13,0.7828453166292955,0.28031651528858725,0.6573408959800325,13,0.701390214215927,0.27350325576852463,0.5623645940245743,13,9.50876287313608,6.97224095602894,8.486927032470703
Gemma4-E4B,item_end,7,indexed,other_permutation,3,0.8231372505117488,0.2757216609366777,0.9192278598902656,3,0.7470914321375735,0.23055723388126118,0.8119067246111081,3,14.359685897827148,9.370180250594379,16.796737670898438
Gemma4-E4B,item_end,8,audit_sentence,forward,2,0.8694131933567306,0.022722924455991313,0.8694131933567306,2,0.7845928179686981,0.0018529485557601268,0.7845928179686981,2,13.509909629821777,1.2786598566679934,13.509909629821777
Gemma4-E4B,item_end,8,audit_sentence,other_permutation,1,1.0319695014587,,1.0319695014587,1,0.8758370215030991,,0.8758370215030991,1,23.924728393554688,,23.924728393554688
Gemma4-E4B,item_end,8,bullet,forward,24,0.7182633107256876,0.26553926848918386,0.6238344177099511,24,0.6585664679730784,0.25956062771025523,0.5388581770901475,24,8.445803694427013,6.010395755262912,7.961473226547241
Gemma4-E4B,item_end,8,bullet,other_permutation,4,0.6146419266342193,0.15348679769056903,0.573832040821556,4,0.5789438940762315,0.17305151349145653,0.5472971627177077,4,7.341760873794555,3.227156755900233,7.105045318603515
Gemma4-E4B,item_end,8,indexed,forward,7,0.7665201525629314,0.28598626816923384,0.5996098521476114,7,0.7202413222110289,0.28804562494717634,0.549163695086179,7,6.754733562469482,2.7207384209791377,6.737767219543457
Gemma4-E4B,item_end,9,bullet,forward,22,0.6388214418922179,0.19973500243132697,0.599020679266657,22,0.5786354059878369,0.19648209581465265,0.5193318798614992,22,5.703824369067496,3.5472322807640606,6.127485990524292
Gemma4-E4B,item_end,9,bullet,other_permutation,4,0.6424800788461053,0.14951940623708238,0.609516445927652,4,0.5858219786288937,0.15255800048113122,0.5443685688103435,4,4.061226010322571,2.5290550431899885,3.542811870574951
Gemma4-E4B,item_end,9,indexed,forward,5,0.5689061768010427,0.10315320601629066,0.5649539824118793,5,0.5247392515973968,0.08549484064360398,0.5315933057276558,5,5.170091056823731,1.4145431377051403,5.098794937133789
Gemma4-E4B,item_end,10,bullet,forward,10,0.6190066949534649,0.30882406361368275,0.5085109628510258,10,0.5858391632456132,0.2792546972157505,0.4833949195468227,10,7.421159243583679,7.724069831698493,4.239983558654785
Gemma4-E4B,item_end,10,indexed,forward,1,0.3725184667733375,,0.3725184667733375,1,0.3688174914228815,,0.3688174914228815,1,2.6974077224731445,,2.6974077224731445
Gemma4-E4B,item_middle,1,audit_sentence,forward,57,0.6736632165490773,0.11331182877949203,0.6317158934334955,57,0.5916041550627492,0.12518286992650487,0.5521435570834797,57,7.249234042669597,3.0022303900361407,8.0191068649292
Gemma4-E4B,item_middle,1,audit_sentence,other_permutation,1,0.5830618930698589,,0.5830618930698589,1,0.4854192681775281,,0.4854192681775281,1,6.528568744659424,,6.528568744659424
Gemma4-E4B,item_middle,1,bullet,forward,155,0.8231395539357718,0.14117038271299895,0.8133067600672389,155,0.7714012980189118,0.1624072197888065,0.760113350332663,155,4.054722287481831,3.6010333572233026,2.915657997131348
Gemma4-E4B,item_middle,1,bullet,other_permutation,8,0.8451658540337696,0.1315030060009259,0.7911058517268481,8,0.790666479967281,0.12441279587608454,0.7545739729599102,8,4.3474825620651245,3.593130362131504,3.1115517616271973
Gemma4-E4B,item_middle,1,completion_recap,forward,1,0.8322764433867829,,0.8322764433867829,1,0.8034819482502153,,0.8034819482502153,1,3.964677572250366,,3.964677572250366
Gemma4-E4B,item_middle,1,indexed,forward,26,0.8162232901870372,0.10351683712365375,0.8037819164332791,26,0.772685953647559,0.11849217556899323,0.7566327919802751,26,3.325767825429256,3.545164819267945,1.8240934014320374
Gemma4-E4B,item_middle,1,indexed,other_permutation,2,0.9059771659618294,0.20252022743411624,0.9059771659618294,2,0.8865790899853441,0.18229833798326245,0.8865790899853441,2,0.6910637319087982,0.05063366436759319,0.6910637319087982
Gemma4-E4B,item_middle,2,audit_sentence,forward,53,0.5865945048056331,0.13077949709864692,0.5446651168312487,53,0.5065116240828533,0.14217035311898565,0.4587513349186463,53,5.70467591173244,2.116460148415339,6.205697059631348
Gemma4-E4B,item_middle,2,audit_sentence,other_permutation,3,0.523999547037087,0.018151089072103128,0.528941445468565,3,0.44477767501116644,0.018058277366468777,0.4524914237972702,3,4.516501506169637,1.1521844126500438,4.6830010414123535
Gemma4-E4B,item_middle,2,bullet,forward,117,0.7761433469851835,0.14018179638555012,0.7817945794843479,117,0.70736920029337,0.15850098781077973,0.703464141387064,117,4.794801068229553,3.9108798104220193,3.906301021575928
Gemma4-E4B,item_middle,2,bullet,other_permutation,10,0.8070747151189309,0.09490618223046618,0.8511475838621507,10,0.7428954842003623,0.09955576826284034,0.7989305258005166,10,4.38068825006485,3.9747641153221203,3.4445137977600098
Gemma4-E4B,item_middle,2,completion_recap,forward,1,0.8400346973609993,,0.8400346973609993,1,0.7889505449166264,,0.7889505449166264,1,0.2372187972068786,,0.2372187972068786
Gemma4-E4B,item_middle,2,indexed,forward,23,0.7841728020892461,0.12129984769623527,0.7912020239967092,23,0.7293753352681877,0.13096776535193094,0.7756152685295549,23,4.202702164649963,3.8605606245282647,3.3537404537200928
Gemma4-E4B,item_middle,2,indexed,other_permutation,2,0.5705029707197187,0.08033231715181557,0.5705029707197187,2,0.47001292837903497,0.06875402596325757,0.47001292837903497,2,8.533091306686401,7.981504814434889,8.533091306686401
Gemma4-E4B,item_middle,3,audit_sentence,forward,28,0.6486400141711435,0.15689820313268477,0.5427965359332755,28,0.5679208497868709,0.1679902114004339,0.45468401671404934,28,4.45819339794772,2.1438490244084782,5.192532300949097
Gemma4-E4B,item_middle,3,audit_sentence,other_permutation,2,0.6993563684081046,0.2057395208540573,0.6993563684081046,2,0.6211522786295015,0.22923967595263467,0.6211522786295015,2,3.1937102675437927,4.0715488430434945,3.1937102675437927
Gemma4-E4B,item_middle,3,bullet,forward,104,0.7310125383657211,0.11683730532117614,0.7458010375662629,104,0.6555063952897254,0.12977716149468924,0.6709706159812536,104,5.494218619397054,3.8269468920482477,5.115517854690552
Gemma4-E4B,item_middle,3,bullet,other_permutation,7,0.7883697311025724,0.09930337617405001,0.8287910805671482,7,0.711800636472064,0.10664461769708115,0.7608453351894715,7,4.843690122876849,3.866878899241632,4.544144153594971
Gemma4-E4B,item_middle,3,completion_recap,forward,2,0.7838784419743036,0.014250209654699851,0.7838784419743036,2,0.7019526523936355,0.04406206134932832,0.7019526523936355,2,3.699321687221527,2.7808376850996903,3.699321687221527
Gemma4-E4B,item_middle,3,indexed,forward,21,0.7378247826181961,0.12478286752066635,0.7560150538161788,21,0.6677525888407633,0.14714946561810896,0.6985842959703981,21,5.304684735479809,3.8019926710517216,5.0824384689331055
Gemma4-E4B,item_middle,3,indexed,other_permutation,3,0.7428623419361307,0.22485487651916075,0.6337072757562718,3,0.6609642318465231,0.23493305370188244,0.53746606868677,3,9.24345318476359,5.233892092722347,12.162041664123535
Gemma4-E4B,item_middle,4,audit_sentence,forward,11,0.6470144440819268,0.11185443020947117,0.5905227088147029,11,0.5522594024805869,0.13360303947713828,0.4788076558473134,11,5.722069333900105,2.430793102701994,6.6414289474487305
Gemma4-E4B,item_middle,4,bullet,forward,75,0.7495351717484843,0.12632234919390956,0.7646996959591392,75,0.6756473840362387,0.14340815926425532,0.664993568201825,75,5.6786018347740175,3.3463954406483176,5.244265556335449
Gemma4-E4B,item_middle,4,bullet,other_permutation,5,0.7027379794352256,0.11153573462102258,0.7043820144046815,5,0.6333353120139954,0.10728534584459738,0.664057386781828,5,7.5161642074584964,3.041185671174668,8.626351356506348
Gemma4-E4B,item_middle,4,completion_recap,forward,1,0.7754950695655854,,0.7754950695655854,1,0.6824080754259771,,0.6824080754259771,1,6.787894248962402,,6.787894248962402
Gemma4-E4B,item_middle,4,indexed,forward,17,0.7580185540089225,0.13698824615100877,0.7673602311794324,17,0.7017651494687561,0.14728611986109208,0.7049222802343138,17,5.548863235641928,3.6066464446456385,6.593536376953125
Gemma4-E4B,item_middle,4,indexed,other_permutation,3,0.779254124562669,0.19075567535899698,0.8083655878559903,3,0.708075397102988,0.20624527397968515,0.7361185765753788,3,5.422682007153829,5.561587124063038,3.2656571865081787
Gemma4-E4B,item_middle,5,audit_sentence,forward,12,0.7119774043638888,0.1997354910075514,0.5737562715047182,12,0.6335242564623548,0.23917901309405976,0.46934900014504655,12,4.9807843913634615,2.031884104887669,5.546620607376099
Gemma4-E4B,item_middle,5,bullet,forward,51,0.7172155524529416,0.11765478646961788,0.715292834356983,51,0.6510839418806972,0.13225047294140146,0.6636194831866942,51,5.56060407559077,3.670061630278546,5.19583797454834
Gemma4-E4B,item_middle,5,bullet,other_permutation,9,0.7058087959272181,0.12646348311641653,0.7294798659748403,9,0.6343111329436915,0.14643296384102905,0.6391181243454829,9,5.086662587192324,3.3396480260417083,5.899152755737305
Gemma4-E4B,item_middle,5,indexed,forward,12,0.6972941875615796,0.11599701775259051,0.6946469332230667,12,0.6336670366399602,0.12995123324359323,0.6469472357891661,12,4.243796716133754,3.4560011949273557,4.150369167327881
Gemma4-E4B,item_middle,5,indexed,other_permutation,3,0.6721724198692506,0.11016637126730476,0.6838621822293197,3,0.6143034169441902,0.16275325001972324,0.6370281356157016,3,4.823919137318929,4.193185211604153,4.635622024536133
Gemma4-E4B,item_middle,6,audit_sentence,forward,4,0.6339372695179708,0.11087360853043868,0.5849752175111906,4,0.5364248314749028,0.13758916789279893,0.4733025961625493,4,4.970625042915344,3.166342774384067,5.876746416091919
Gemma4-E4B,item_middle,6,audit_sentence,other_permutation,3,0.64213538557294,0.15268132933513331,0.561883249190457,3,0.5467827753147687,0.1778480378548985,0.4488962628462609,3,3.3440141081809998,2.6205867193064663,4.814101219177246
Gemma4-E4B,item_middle,6,bullet,forward,59,0.7143232405502313,0.1169447120766069,0.7073452584174951,59,0.6428138990128558,0.12672579339578655,0.6426768761144075,59,6.001014054831812,3.8734442487314418,5.443091869354248
Gemma4-E4B,item_middle,6,bullet,other_permutation,6,0.7214523864979098,0.12221394453062005,0.7708604943833316,6,0.6733461889802069,0.11000906594336016,0.7035778148624374,6,3.099129026134809,3.511491853962629,1.2691763043403625
Gemma4-E4B,item_middle,6,indexed,forward,11,0.7398934612076263,0.16460784512720322,0.8351657049716195,11,0.6549271007139557,0.18555479312484707,0.7236907366227222,11,5.445802011273123,3.794812348327331,4.413656234741211
Gemma4-E4B,item_middle,6,indexed,other_permutation,4,0.6146070340233105,0.11157011943283912,0.5597565540377192,4,0.533832148273872,0.1569637793295736,0.46302776413534363,4,5.589614063501358,4.018770935463564,5.5510523319244385
Gemma4-E4B,item_middle,7,audit_sentence,forward,5,0.7647476314895114,0.20970634827167114,0.7749610460397531,5,0.6946181673596638,0.2535630849736206,0.725414909638088,5,2.8899154901504516,2.321125711408445,2.5119340419769287
Gemma4-E4B,item_middle,7,audit_sentence,other_permutation,1,0.5530376559331244,,0.5530376559331244,1,0.4453827136427874,,0.4453827136427874,1,4.922069072723389,,4.922069072723389
Gemma4-E4B,item_middle,7,bullet,forward,39,0.7089762573458341,0.12744390388423615,0.6840144492290717,39,0.6429905186527974,0.13750721077062522,0.6445106909488755,39,5.439796073314471,3.472880707447272,4.967546463012695
Gemma4-E4B,item_middle,7,bullet,other_permutation,6,0.7992284792374821,0.16433028237897673,0.7896011468517126,6,0.7141370736281575,0.1764614158701485,0.7038845552852663,6,6.92909936606884,5.000172350740375,8.345570087432861
Gemma4-E4B,item_middle,7,indexed,forward,6,0.6957552217664484,0.13219842695623796,0.6934507256138898,6,0.595016538538777,0.15735369551406078,0.5648308438512629,6,6.860737522443135,3.0824933291185395,6.492298364639282
Gemma4-E4B,item_middle,7,indexed,other_permutation,2,0.6796927670129207,0.15640330509341058,0.6796927670129207,2,0.6326626298194249,0.2091721225597499,0.6326626298194249,2,4.8158260583877555,6.407307378498441,4.8158260583877555
Gemma4-E4B,item_middle,8,audit_sentence,forward,3,0.6621923426711075,0.11852953786586974,0.595637443548594,3,0.5647129615348083,0.1571417808223337,0.4740762317844137,3,4.9401618639628095,3.564186490155686,6.254035472869873
Gemma4-E4B,item_middle,8,audit_sentence,other_permutation,1,0.5880045935587609,,0.5880045935587609,1,0.4776312585080262,,0.4776312585080262,1,6.78119707107544,,6.78119707107544
Gemma4-E4B,item_middle,8,bullet,forward,35,0.6979055957005478,0.14851491705345862,0.6837581415057808,35,0.6187736492460041,0.15838742644864742,0.6304747237827474,35,6.16506005014692,3.2956599875601955,6.257248401641846
Gemma4-E4B,item_middle,8,bullet,other_permutation,3,0.6661620575333363,0.14592144402005805,0.6887978873939327,3,0.6322094803552892,0.17058070043401827,0.6644468738759899,3,4.31643608212471,4.456954181446556,3.748854637145996
Gemma4-E4B,item_middle,8,indexed,forward,4,0.7837679673814565,0.18022934873334873,0.8416364528398772,4,0.708929805844303,0.1737005290541417,0.7554148977665194,4,4.964146852493286,2.5715813420556013,3.9924280643463135
Gemma4-E4B,item_middle,8,indexed,other_permutation,2,0.8038662979275182,0.004053397593004264,0.8038662979275182,2,0.7319013230227944,0.004213136141045128,0.7319013230227944,2,1.8337001204490662,0.2639253355428559,1.8337001204490662
Gemma4-E4B,item_middle,9,bullet,forward,16,0.71292786589899,0.14487325271854418,0.7425597528409095,16,0.6243922091238707,0.12902984378805515,0.6367832629934669,16,7.435040161013603,3.8662922196469998,7.840810298919678
Gemma4-E4B,item_middle,9,bullet,other_permutation,3,0.8214132240194426,0.03433104059976248,0.8144898916311583,3,0.7391715885680337,0.03624616811916611,0.7273914200836723,3,7.007559935251872,5.253486847363333,8.852090835571289
Gemma4-E4B,item_middle,9,indexed,other_permutation,2,0.7608468269112834,0.25498062822798956,0.7608468269112834,2,0.6644084155824193,0.2816715018977734,0.6644084155824193,2,5.894424200057983,0.7028566929827089,5.894424200057983
Gemma4-E4B,item_middle,10,audit_sentence,forward,1,0.5610487973619053,,0.5610487973619053,1,0.4867706884700883,,0.4867706884700883,1,7.876469612121582,,7.876469612121582
Gemma4-E4B,item_middle,10,bullet,forward,3,0.6787062164326875,0.11495463775472396,0.7289927538601904,3,0.6131915878014261,0.11679984895020268,0.6382870702620107,3,5.633596181869507,1.680535826386388,6.252800941467285
Gemma4-E4B,item_middle,10,bullet,other_permutation,1,0.7000514352157503,,0.7000514352157503,1,0.6153138510973485,,0.6153138510973485,1,2.5904412269592285,,2.5904412269592285
Gemma4-E4B,item_middle,10,indexed,forward,2,0.8441313337292913,0.07590520935791631,0.8441313337292913,2,0.7384571259387798,0.06843912776821377,0.7384571259387798,2,8.7753746509552,7.615353899409099,8.7753746509552
Gemma4-E4B,item_middle,10,indexed,other_permutation,1,0.5518455881163445,,0.5518455881163445,1,0.4876762787751336,,0.4876762787751336,1,7.748003005981445,,7.748003005981445
Gemma4-E4B,item_span_mean,1,audit_sentence,forward,47,0.29901436953472543,0.02222450010105154,0.2918496693109805,47,0.29387713817269734,0.017748165196374056,0.2904929454084162,47,1.6259663626551628,1.464269173167498,1.1610188484191897
Gemma4-E4B,item_span_mean,1,bullet,forward,162,0.25260607149948033,0.14098168051790322,0.1867809195080358,162,0.2489168230572244,0.13948029142380083,0.18340635658500115,162,1.4847583515960494,1.1033732211669742,1.1805839538574219
Gemma4-E4B,item_span_mean,1,bullet,other_permutation,6,0.1667454734099152,0.021813665685733622,0.16321554233217367,6,0.1629931264517268,0.019289804725542353,0.1622935695999334,6,1.0914834439754486,0.955481991699085,0.767444372177124
Gemma4-E4B,item_span_mean,1,completion_recap,forward,2,0.9731722202319936,0.08800492389491489,0.9731722202319936,2,0.9566438501878788,0.08140819523493777,0.9566438501878788,2,5.5276859998703,7.29302339995488,5.5276859998703
Gemma4-E4B,item_span_mean,1,indexed,forward,28,0.23490392488340373,0.0997173584091239,0.2273361898703954,28,0.23068760370018188,0.09863593942656293,0.2227766533701834,28,1.2474198623427324,1.3694984644848112,0.650624543428421
Gemma4-E4B,item_span_mean,1,indexed,other_permutation,3,0.3154071800765482,0.2437646891700033,0.1921159161248759,3,0.30826265717242446,0.23763007267439998,0.1913771835952902,3,2.1845845182736716,2.2060061950631606,1.6820989847183228
Gemma4-E4B,item_span_mean,2,audit_sentence,forward,59,0.2321254449714805,0.0201775414036968,0.2287721677367847,59,0.22872365200720338,0.019647233501324145,0.2248949899973412,59,1.1319523694909226,0.9641888236117822,0.8930788040161133
Gemma4-E4B,item_span_mean,2,audit_sentence,other_permutation,2,0.22538958337038045,0.015047017458056696,0.22538958337038045,2,0.22310398687115066,0.01833345590253036,0.22310398687115066,2,0.8187094330787659,1.0775549045928072,0.8187094330787659
Gemma4-E4B,item_span_mean,2,bullet,forward,117,0.190415843064527,0.10558607596112339,0.143988932156074,117,0.187045202703804,0.10331595394069534,0.1415072333983703,117,1.2538431938260028,1.2714797611564057,0.7953925132751465
Gemma4-E4B,item_span_mean,2,bullet,other_permutation,13,0.13728808627708367,0.014633185648476247,0.1350452286843808,13,0.1348131644586492,0.014600499231717424,0.135063327068658,13,0.9363370526295441,0.45308816472798785,0.9549893140792848
Gemma4-E4B,item_span_mean,2,completion_recap,forward,2,0.943208720770482,0.1236393359160578,0.943208720770482,2,0.9171034308357936,0.11758849388061962,0.9171034308357936,2,10.358389854431152,1.7782099305030035,10.358389854431152
Gemma4-E4B,item_span_mean,2,indexed,forward,21,0.25410077738577985,0.15775210136121567,0.1646060296195322,21,0.24852311716200082,0.15515777739673395,0.1529798505224872,21,2.168277946966035,1.7994777224523988,1.6826257705688477
Gemma4-E4B,item_span_mean,2,indexed,other_permutation,2,0.3462254824344819,0.23528192345196414,0.3462254824344819,2,0.332948646385847,0.22139320577392563,0.332948646385847,2,3.6835233569145203,3.6578053695044193,3.6835233569145203
Gemma4-E4B,item_span_mean,3,audit_sentence,forward,33,0.2192540065028615,0.020781698721060452,0.2129064851505084,33,0.21618636654511036,0.01963756249897095,0.2117150430833591,33,1.087639293210073,0.7674265350200287,1.1074434518814087
Gemma4-E4B,item_span_mean,3,audit_sentence,other_permutation,1,0.2012922722982325,,0.2012922722982325,1,0.1932631532310196,,0.1932631532310196,1,2.549945831298828,,2.549945831298828
Gemma4-E4B,item_span_mean,3,bullet,forward,78,0.1636264776943594,0.09132052715589702,0.125621009150356,78,0.1601591859285535,0.09044476108271775,0.1217182562337768,78,1.151510143604798,0.9017045433986898,0.9853847622871398
Gemma4-E4B,item_span_mean,3,bullet,other_permutation,9,0.14668795060128723,0.08277804985867038,0.1169830254993681,9,0.14254998134170935,0.0778581682803176,0.1160653175249592,9,1.0915097581843536,1.2446757267648196,0.7102887034416199
Gemma4-E4B,item_span_mean,3,indexed,forward,26,0.18466277526696795,0.11832803768836404,0.1379216133504036,26,0.1789179413985726,0.11413329402706657,0.13092044074950338,26,1.7472905023739889,1.8938540445827767,1.1430143117904663
Gemma4-E4B,item_span_mean,3,indexed,other_permutation,1,0.1375642734640314,,0.1375642734640314,1,0.1375723237042841,,0.1375723237042841,1,0.0709844231605529,,0.0709844231605529
Gemma4-E4B,item_span_mean,4,audit_sentence,forward,10,0.21417005203052586,0.01404561349105331,0.21292739697782415,10,0.21193728338818865,0.013526873520659063,0.21062250034992458,10,1.030246728658676,0.5670414948128971,1.1131492853164673
Gemma4-E4B,item_span_mean,4,audit_sentence,other_permutation,1,0.2135102659879636,,0.2135102659879636,1,0.2130140976638377,,0.2130140976638377,1,0.1374769806861877,,0.1374769806861877
Gemma4-E4B,item_span_mean,4,bullet,forward,74,0.15272385135589747,0.08854796271000406,0.1204104781587579,74,0.14787996417098445,0.08541352078826495,0.11915848351147396,74,1.292783374822623,1.2335942465086007,0.9929332435131073
Gemma4-E4B,item_span_mean,4,bullet,other_permutation,8,0.11611618063741377,0.004196777742145864,0.11519841252816154,8,0.11338885505296921,0.004131828643108756,0.1128799136201315,8,0.886404138058424,0.4291773335871659,1.0119404792785645
Gemma4-E4B,item_span_mean,4,indexed,forward,16,0.17623682628367937,0.11986104417075455,0.12239647632879455,16,0.17056766303893597,0.11709517807896755,0.11902583557820295,16,1.6620179573073983,1.5404574461539935,1.2673492431640625
Gemma4-E4B,item_span_mean,4,indexed,other_permutation,2,0.14392986234049293,0.04173122893016734,0.14392986234049293,2,0.1397860738000456,0.03854794578621481,0.1397860738000456,2,1.525855004787445,0.858634226770975,1.525855004787445
Gemma4-E4B,item_span_mean,5,audit_sentence,forward,11,0.2264867247219096,0.020381175711689146,0.2263423244458286,11,0.2224591291253722,0.019063036535585366,0.2201673904954084,11,1.3802499960769306,0.8182098959125477,1.2885009050369265
Gemma4-E4B,item_span_mean,5,bullet,forward,55,0.11918180616024082,0.03431843201001514,0.1125257489089435,55,0.11539056765355728,0.03338931926167909,0.1105119601883379,55,0.9374594914642247,0.7554448103826503,0.661461591720581
Gemma4-E4B,item_span_mean,5,bullet,other_permutation,7,0.11276329115755712,0.01032236305893662,0.1128692567130914,7,0.11075346550885191,0.010025510742965088,0.1118725182723833,7,0.6987751019852502,0.5080456104908262,0.6931830644607544
Gemma4-E4B,item_span_mean,5,indexed,forward,14,0.15164817488333382,0.05632861927615313,0.12487823896908205,14,0.13780302804248,0.033041370452553086,0.1224052515364022,14,2.180623139653887,2.626269145290742,1.149804949760437
Gemma4-E4B,item_span_mean,5,indexed,other_permutation,5,0.19296776384508849,0.1697884557169585,0.1219334132254133,5,0.18966076339738294,0.16712150572337817,0.1189103716880648,5,1.5901565372943878,1.6778947149685999,1.0522210597991943
Gemma4-E4B,item_span_mean,6,audit_sentence,forward,3,0.21402631991444357,0.02502803492225379,0.2159278291118324,3,0.2116925417744017,0.02304358662063567,0.213300193611342,3,0.6763080159823099,0.40709044835839714,0.5700626969337463
Gemma4-E4B,item_span_mean,6,bullet,forward,58,0.11943157531575647,0.01576711238046337,0.11788947050897944,58,0.11585801943810023,0.014644932049622023,0.11424540666026306,58,0.8350738483513224,0.6109273073822719,0.7270896434783936
Gemma4-E4B,item_span_mean,6,bullet,other_permutation,6,0.11922875824008254,0.009592607146168561,0.121010408948588,6,0.11599335020030845,0.008852384926939934,0.11784948867770065,6,0.7786750023563703,0.485179852102152,0.7912251949310303
Gemma4-E4B,item_span_mean,6,indexed,forward,12,0.1666824843050999,0.10201510037626808,0.1339414070009762,12,0.16114081320684995,0.09977592599376722,0.1306480015229729,12,1.5379893307884533,1.4790024057357511,0.9669048488140106
Gemma4-E4B,item_span_mean,6,indexed,other_permutation,3,0.2518998865786528,0.2258113123791457,0.1279281616119937,3,0.245180629274428,0.22159011529924355,0.1245069330846667,3,2.767205754915873,2.4190755593880042,1.549328327178955
Gemma4-E4B,item_span_mean,7,audit_sentence,forward,5,0.20850020085464802,0.011349475551618995,0.2119620554498275,5,0.20447212279235144,0.010904357966907304,0.2079107644914049,5,1.5002678871154784,0.2117554841884957,1.3692936897277832
Gemma4-E4B,item_span_mean,7,audit_sentence,other_permutation,1,0.2098806396235583,,0.2098806396235583,1,0.2035353971289488,,0.2035353971289488,1,2.087639093399048,,2.087639093399048
Gemma4-E4B,item_span_mean,7,bullet,forward,48,0.12388179735065759,0.031772838290823904,0.11354111217309204,48,0.11764481690445312,0.02475838901876498,0.11154897920051596,48,1.2548205727556099,1.3108916707336673,1.023884266614914
Gemma4-E4B,item_span_mean,7,bullet,other_permutation,6,0.10993713283211753,0.01183402755123456,0.11242108312421151,6,0.10779240048165774,0.011412131983068273,0.10887246282218654,6,0.7679060821731886,0.4712279578263091,0.9222820401191711
Gemma4-E4B,item_span_mean,7,indexed,forward,12,0.12129018742670743,0.01872909293775078,0.11838689335103825,12,0.11893372729492019,0.01896581273222528,0.11619665992205334,12,0.9049065858125687,0.25766455899331125,0.8920839130878448
Gemma4-E4B,item_span_mean,7,indexed,other_permutation,1,0.1538146826129242,,0.1538146826129242,1,0.149844992625859,,0.149844992625859,1,1.179318904876709,,1.179318904876709
