endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,16,1 2 3 4 5 6 7 8 9 10,10,0.35,0.30500000000000005,0.3275,200,5,16,16,0.31999999999999995,0.3,0.1933212617248914,-7.137203790702467,0.9486686587333679,4.907213258743286,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,17,1 2 3 4 5 6 7 8 9 10,10,0.38000000000000006,0.385,0.38250000000000006,200,5,16,16,0.41,0.37,0.19162913903035356,-7.175384516359118,0.9968363046646118,5.201903581619263,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,18,1 2 3 4 5 6 7 8 9 10,10,0.41,0.375,0.39249999999999996,200,5,16,16,0.44000000000000006,0.39,0.20719148399411708,-6.8362809897684755,1.026280164718628,4.953293180465698,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,19,1 2 3 4 5 6 7 8 9 10,10,0.48999999999999994,0.48500000000000004,0.4875,200,5,16,16,0.45999999999999996,0.4,0.25968264043811284,-5.855570816141454,1.1963608264923096,4.607011175155639,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,20,1 2 3 4 5 6 7 8 9 10,10,0.47000000000000003,0.4999999999999999,0.485,200,5,16,16,0.43999999999999995,0.5000000000000001,0.4262337057702143,-3.7035221006241965,1.821284532546997,4.2729716300964355,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,21,1 2 3 4 5 6 7 8 9 10,10,0.495,0.5,0.4975,200,5,16,16,0.53,0.5599999999999999,0.4726299527433777,-3.25478758583972,2.0881845951080322,4.418223142623901,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,22,1 2 3 4 5 6 7 8 9 10,10,0.525,0.53,0.5275000000000001,200,5,16,16,0.55,0.5599999999999999,0.44399432196074523,-3.526225838423266,1.9756958484649658,4.449822330474854,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,23,1 2 3 4 5 6 7 8 9 10,10,0.59,0.5750000000000001,0.5825,200,5,16,16,0.66,0.67,0.5541989932933014,-2.5633426745230965,3.1296162605285645,5.647098422050476,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,24,1 2 3 4 5 6 7 8 9 10,10,0.5700000000000001,0.5499999999999999,0.56,200,5,16,16,0.5800000000000001,0.58,0.5539083055289747,-2.5656212281439217,3.130044460296631,5.650835037231445,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,25,1 2 3 4 5 6 7 8 9 10,10,0.575,0.53,0.5525,200,5,16,16,0.6,0.6599999999999999,0.5652897475253617,-2.477288911249488,3.136375665664673,5.548262071609497,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,26,1 2 3 4 5 6 7 8 9 10,10,0.5499999999999999,0.535,0.5425,200,5,16,16,0.6,0.6,0.6006630046956996,-2.213691157657944,3.0665996074676514,5.105357885360718,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,27,1 2 3 4 5 6 7 8 9 10,10,0.545,0.5349999999999999,0.54,200,5,16,16,0.5199999999999999,0.5599999999999999,0.5684600858794494,-2.45300023660251,3.0279383659362793,5.326562833786011,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,28,1 2 3 4 5 6 7 8 9 10,10,0.53,0.5650000000000001,0.5475000000000001,200,5,16,16,0.5800000000000001,0.53,0.6037736366848317,-2.191258540361145,3.273164749145508,5.421178650856018,100,10,10,10,16,0.1
