registered_bank_size,evaluation_scope,analysis_population,grammar_class,arm,metric,mean,ci95_low,ci95_high,n_seeds,n_anchor_units,anchor_weighted_mean,mean_equalized_strata_per_seed
4,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.05873015873015872,0.01111111111111111,0.11111111111111109,10,87,0.05747126436781609,1.0
4,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.10317460317460317,0.04444444444444444,0.17301587301587298,10,87,0.10344827586206896,1.0
4,confirmation,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,86,0.0,2.0
4,confirmation,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.6135515873015873,0.48934374999999997,0.7351230158730159,10,86,0.5930232558139535,2.0
4,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.057519841269841276,0.029439484126984133,0.08646875,10,86,0.062015503875969,2.0
4,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.017142857142857144,0.0,0.041428571428571426,10,86,0.023255813953488372,2.0
4,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.06190476190476189,0.016666666666666666,0.10952380952380954,10,86,0.05813953488372093,2.0
4,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.09351190476190477,0.030952380952380953,0.17303571428571426,10,86,0.10465116279069768,2.0
4,confirmation,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,9,29,0.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.7407407407407408,0.48148148148148157,0.9629629629629629,9,29,0.7586206896551724,1.0
4,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.04320987654320988,0.0,0.09259259259259262,9,29,0.04597701149425288,1.0
4,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,9,29,0.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.05555555555555555,0.0,0.16666666666666666,9,29,0.034482758620689655,1.0
4,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.07407407407407407,0.0,0.1851851851851852,9,29,0.10344827586206896,1.0
4,confirmation,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,10,56,0.0,1.0
4,confirmation,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.4977380952380952,0.3791666666666667,0.6121547619047618,10,56,0.5,1.0
4,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.07218253968253968,0.029166666666666674,0.1200019841269841,10,56,0.07142857142857142,1.0
4,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.03428571428571429,0.0,0.08285714285714285,10,56,0.03571428571428571,1.0
4,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.07619047619047618,0.0,0.16190476190476186,10,56,0.07142857142857142,1.0
4,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.10607142857142857,0.02857142857142857,0.19142857142857142,10,56,0.10714285714285714,1.0
4,confirmation,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
4,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,pooled,clean,failure_rate,0.03333333333333333,0.0,0.07777777777777779,10,90,0.03333333333333333,1.0
6,confirmation,all_examples,pooled,selected_bank,failure_rate,0.6888888888888889,0.6111111111111112,0.7555555555555556,10,90,0.6888888888888889,1.0
6,confirmation,all_examples,pooled,layer_matched_random_mean,failure_rate,0.17407407407407408,0.12222222222222223,0.22962962962962963,10,90,0.1740740740740741,1.0
6,confirmation,all_examples,pooled,layer_matched_random_repeat_1,failure_rate,0.1,0.03333333333333333,0.1888888888888889,10,90,0.1,1.0
6,confirmation,all_examples,pooled,layer_matched_random_repeat_2,failure_rate,0.2,0.13333333333333336,0.2555555555555556,10,90,0.2,1.0
6,confirmation,all_examples,pooled,layer_matched_random_repeat_3,failure_rate,0.22222222222222224,0.14444444444444443,0.3,10,90,0.2222222222222222,1.0
6,confirmation,all_examples,macro_primary_grammars,clean,failure_rate,0.04722222222222222,0.0,0.11666666666666665,10,89,0.033707865168539325,2.0
6,confirmation,all_examples,macro_primary_grammars,selected_bank,failure_rate,0.6869444444444445,0.591547619047619,0.7768253968253969,10,89,0.6966292134831461,2.0
6,confirmation,all_examples,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.18991402116402117,0.1261863425925926,0.2518518518518519,10,89,0.1760299625468165,2.0
6,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.11158730158730157,0.03976190476190476,0.20595238095238094,10,89,0.10112359550561797,2.0
6,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.23011904761904756,0.1566577380952381,0.2997708333333332,10,89,0.20224719101123595,2.0
6,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.2280357142857142,0.14797470238095234,0.300595238095238,10,89,0.2247191011235955,2.0
6,confirmation,all_examples,adjacent_rank_after_city,clean,failure_rate,0.05555555555555555,0.0,0.16666666666666666,9,30,0.03333333333333333,1.0
6,confirmation,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.7592592592592592,0.537037037037037,0.9444444444444444,9,30,0.8333333333333334,1.0
6,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.2006172839506173,0.0771604938271605,0.3333333333333333,9,30,0.16666666666666663,1.0
6,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.12962962962962965,0.018518518518518517,0.2777777777777778,9,30,0.1,1.0
6,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.21296296296296294,0.07407407407407407,0.35208333333333,9,30,0.16666666666666666,1.0
6,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.2592592592592593,0.1111111111111111,0.4074074074074074,9,30,0.23333333333333334,1.0
6,confirmation,all_examples,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
6,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,same_unit_rank_before_city,clean,failure_rate,0.02222222222222222,0.0,0.06666666666666667,10,58,0.034482758620689655,1.0
6,confirmation,all_examples,same_unit_rank_before_city,selected_bank,failure_rate,0.5905555555555555,0.4781686507936508,0.6961904761904762,10,58,0.6206896551724138,1.0
6,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.18445767195767196,0.11388723544973545,0.2578042328042328,10,58,0.18390804597701152,1.0
6,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.07873015873015872,0.0,0.17619047619047618,10,58,0.10344827586206896,1.0
6,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.25190476190476196,0.1380952380952381,0.3761904761904762,10,58,0.22413793103448276,1.0
6,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.22273809523809524,0.12511607142857145,0.3235863095238093,10,58,0.22413793103448276,1.0
6,confirmation,all_examples,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,pooled,clean,failure_rate,0.0,0.0,0.0,10,87,0.0,1.0
6,confirmation,clean_correct_only,pooled,selected_bank,failure_rate,0.6815476190476192,0.6069444444444445,0.7498015873015873,10,87,0.6781609195402298,1.0
6,confirmation,clean_correct_only,pooled,layer_matched_random_mean,failure_rate,0.14589947089947092,0.10423280423280423,0.1814814814814815,10,87,0.1455938697318008,1.0
6,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_1,failure_rate,0.07301587301587302,0.02222222222222222,0.13015873015873017,10,87,0.06896551724137931,1.0
6,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.17123015873015873,0.11706349206349205,0.22364583333333285,10,87,0.1724137931034483,1.0
6,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.193452380952381,0.12438492063492065,0.2680555555555556,10,87,0.19540229885057472,1.0
6,confirmation,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,86,0.0,2.0
6,confirmation,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.6587698412698413,0.5457083333333332,0.7629365079365079,10,86,0.686046511627907,2.0
6,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.14692460317460315,0.0963293650793651,0.19206349206349205,10,86,0.1472868217054264,2.0
6,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.0707142857142857,0.018333333333333333,0.13095238095238093,10,86,0.06976744186046512,2.0
6,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.18607142857142858,0.11844642857142858,0.25928571428571423,10,86,0.1744186046511628,2.0
6,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.18398809523809526,0.11107142857142857,0.2577380952380952,10,86,0.19767441860465115,2.0
6,confirmation,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,9,29,0.0,1.0
6,confirmation,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.7037037037037037,0.4259259259259259,0.925925925925926,9,29,0.8275862068965517,1.0
6,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.14506172839506173,0.04012345679012346,0.2685185185185185,9,29,0.13793103448275862,1.0
6,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.07407407407407407,0.0,0.1851851851851852,9,29,0.06896551724137931,1.0
6,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.15740740740740738,0.037037037037037035,0.2962962962962963,9,29,0.13793103448275862,1.0
6,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.2037037037037037,0.05555555555555555,0.35185185185185186,9,29,0.20689655172413793,1.0
6,confirmation,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
6,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,10,56,0.0,1.0
6,confirmation,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.5873809523809523,0.47857142857142865,0.6921428571428571,10,56,0.6071428571428571,1.0
6,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.166468253968254,0.10952380952380954,0.22916666666666666,10,56,0.1547619047619048,1.0
6,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.06285714285714286,0.0,0.13428571428571429,10,56,0.07142857142857142,1.0
6,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.23285714285714287,0.12142857142857144,0.3559523809523809,10,56,0.19642857142857142,1.0
6,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.20369047619047617,0.11190476190476188,0.3036904761904762,10,56,0.19642857142857142,1.0
6,confirmation,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
6,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,pooled,clean,failure_rate,0.03333333333333333,0.0,0.07777777777777779,10,90,0.03333333333333333,1.0
8,confirmation,all_examples,pooled,selected_bank,failure_rate,0.8333333333333334,0.7777777777777777,0.9,10,90,0.8333333333333334,1.0
8,confirmation,all_examples,pooled,layer_matched_random_mean,failure_rate,0.12592592592592594,0.07407407407407408,0.17777777777777776,10,90,0.12592592592592594,1.0
8,confirmation,all_examples,pooled,layer_matched_random_repeat_1,failure_rate,0.11111111111111112,0.06666666666666668,0.15555555555555556,10,90,0.1111111111111111,1.0
8,confirmation,all_examples,pooled,layer_matched_random_repeat_2,failure_rate,0.13333333333333333,0.06666666666666667,0.2111111111111111,10,90,0.13333333333333333,1.0
8,confirmation,all_examples,pooled,layer_matched_random_repeat_3,failure_rate,0.13333333333333336,0.07777777777777777,0.18888888888888888,10,90,0.13333333333333333,1.0
8,confirmation,all_examples,macro_primary_grammars,clean,failure_rate,0.04722222222222222,0.0,0.11666666666666665,10,89,0.033707865168539325,2.0
8,confirmation,all_examples,macro_primary_grammars,selected_bank,failure_rate,0.8092658730158732,0.6931502976190477,0.9085763888888889,10,89,0.8426966292134831,2.0
8,confirmation,all_examples,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.13984788359788364,0.08214285714285716,0.19702628968253966,10,89,0.12734082397003746,2.0
8,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.1264484126984127,0.07332589285714286,0.178531746031746,10,89,0.11235955056179775,2.0
8,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.14492063492063492,0.07261904761904761,0.2183382936507936,10,89,0.1348314606741573,2.0
8,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.14817460317460315,0.07471329365079366,0.21940972222222213,10,89,0.1348314606741573,2.0
8,confirmation,all_examples,adjacent_rank_after_city,clean,failure_rate,0.05555555555555555,0.0,0.16666666666666666,9,30,0.03333333333333333,1.0
8,confirmation,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.7962962962962963,0.5555555555555556,0.9814814814814815,9,30,0.8666666666666667,1.0
8,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.1574074074074074,0.03703703703703704,0.29629629629629634,9,30,0.11111111111111113,1.0
8,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.1111111111111111,0.0,0.2777777777777778,9,30,0.06666666666666667,1.0
8,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.16666666666666666,0.05555555555555555,0.3055555555555556,9,30,0.13333333333333333,1.0
8,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.19444444444444445,0.05555555555555555,0.3611111111111111,9,30,0.13333333333333333,1.0
8,confirmation,all_examples,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
8,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,same_unit_rank_before_city,clean,failure_rate,0.02222222222222222,0.0,0.06666666666666667,10,58,0.034482758620689655,1.0
8,confirmation,all_examples,same_unit_rank_before_city,selected_bank,failure_rate,0.7963095238095238,0.663327380952381,0.9095238095238095,10,58,0.8275862068965517,1.0
8,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.13247354497354497,0.07063492063492063,0.19841269841269843,10,58,0.13793103448275862,1.0
8,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.14734126984126983,0.06150793650793651,0.2362410714285713,10,58,0.13793103448275862,1.0
8,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.13428571428571429,0.047619047619047616,0.2333333333333333,10,58,0.13793103448275862,1.0
8,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.11579365079365081,0.039285714285714285,0.2044682539682536,10,58,0.13793103448275862,1.0
8,confirmation,all_examples,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,pooled,clean,failure_rate,0.0,0.0,0.0,10,87,0.0,1.0
8,confirmation,clean_correct_only,pooled,selected_bank,failure_rate,0.8305555555555555,0.769375,0.8972222222222224,10,87,0.8275862068965517,1.0
8,confirmation,clean_correct_only,pooled,layer_matched_random_mean,failure_rate,0.09411375661375662,0.05072751322751323,0.13855820105820107,10,87,0.09578544061302682,1.0
8,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_1,failure_rate,0.07777777777777777,0.03333333333333333,0.12222222222222223,10,87,0.08045977011494253,1.0
8,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.10317460317460317,0.04444444444444444,0.16984126984126985,10,87,0.10344827586206896,1.0
8,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.10138888888888889,0.04583333333333333,0.15833333333333333,10,87,0.10344827586206896,1.0
8,confirmation,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,86,0.0,2.0
8,confirmation,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.7842658730158731,0.6487063492063493,0.9051636904761905,10,86,0.8372093023255814,2.0
8,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.09368386243386244,0.04804811507936508,0.13974950396825397,10,86,0.09689922480620156,2.0
8,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.07922619047619048,0.03333333333333333,0.12630952380952382,10,86,0.08139534883720931,2.0
8,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.10087301587301586,0.04345238095238095,0.16170833333333332,10,86,0.10465116279069768,2.0
8,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.10095238095238095,0.039642857142857146,0.16607142857142856,10,86,0.10465116279069768,2.0
8,confirmation,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,9,29,0.0,1.0
8,confirmation,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.7407407407407408,0.4444444444444444,0.9629629629629631,9,29,0.8620689655172413,1.0
8,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.10185185185185186,0.01851851851851852,0.212962962962963,9,29,0.08045977011494253,1.0
8,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.05555555555555555,0.0,0.16666666666666666,9,29,0.034482758620689655,1.0
8,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.1111111111111111,0.027777777777777776,0.2222222222222222,9,29,0.10344827586206896,1.0
8,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.1388888888888889,0.027777777777777776,0.2777777777777778,9,29,0.10344827586206896,1.0
8,confirmation,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
8,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,10,56,0.0,1.0
8,confirmation,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.7963095238095238,0.6629761904761905,0.9071428571428571,10,56,0.8214285714285714,1.0
8,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.11130952380952382,0.05535714285714286,0.1765873015873016,10,56,0.10714285714285716,1.0
8,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.12511904761904763,0.039285714285714285,0.22107440476190474,10,56,0.10714285714285714,1.0
8,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.11523809523809522,0.03428571428571429,0.20095238095238094,10,56,0.10714285714285714,1.0
8,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.09357142857142857,0.025,0.1842857142857143,10,56,0.10714285714285714,1.0
8,confirmation,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,full_panel,all_examples,pooled,clean,failure_rate,0.02222222222222222,0.0037037037037037034,0.044444444444444446,30,270,0.022222222222222223,1.0
8,full_panel,all_examples,pooled,selected_bank,failure_rate,0.8333333333333334,0.7962962962962963,0.8703703703703705,30,270,0.8333333333333334,1.0
8,full_panel,all_examples,pooled,layer_matched_random_mean,failure_rate,0.09382716049382718,0.06666666666666667,0.12345679012345681,30,270,0.09382716049382717,1.0
8,full_panel,all_examples,pooled,layer_matched_random_repeat_1,failure_rate,0.0851851851851852,0.05555555555555555,0.11851851851851852,30,270,0.08518518518518518,1.0
8,full_panel,all_examples,pooled,layer_matched_random_repeat_2,failure_rate,0.07777777777777777,0.044444444444444446,0.11481481481481483,30,270,0.07777777777777778,1.0
8,full_panel,all_examples,pooled,layer_matched_random_repeat_3,failure_rate,0.11851851851851852,0.08148148148148149,0.15555555555555556,30,270,0.11851851851851852,1.0
8,full_panel,all_examples,macro_primary_grammars,clean,failure_rate,0.026018518518518517,0.0027777777777777775,0.05481481481481481,30,260,0.023076923076923078,2.1
8,full_panel,all_examples,macro_primary_grammars,selected_bank,failure_rate,0.8327380952380952,0.7804945436507934,0.88219708994709,30,260,0.8384615384615385,2.1
