registered_bank_size,evaluation_scope,analysis_population,gold_count,arm,metric,mean,ci95_low,ci95_high,n_seeds,n_anchor_units,anchor_weighted_mean,mean_equalized_strata_per_seed
8,confirmation,all_examples,9,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,9,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,all_examples,10,clean,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,all_examples,10,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,all_examples,10,layer_matched_random_mean,failure_rate,0.33333333333333337,0.1,0.6,10,10,0.33333333333333337,1.0
8,confirmation,all_examples,10,layer_matched_random_repeat_1,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
8,confirmation,all_examples,10,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,all_examples,10,layer_matched_random_repeat_3,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
8,confirmation,clean_correct_only,2,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,2,selected_bank,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
8,confirmation,clean_correct_only,2,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.1,10,10,0.03333333333333334,1.0
8,confirmation,clean_correct_only,2,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,2,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,3,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,3,selected_bank,failure_rate,0.4,0.1,0.7,10,10,0.4,1.0
8,confirmation,clean_correct_only,3,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,3,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,3,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,4,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,4,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
8,confirmation,clean_correct_only,4,layer_matched_random_mean,failure_rate,0.06666666666666668,0.0,0.16666666666666669,10,10,0.06666666666666668,1.0
8,confirmation,clean_correct_only,4,layer_matched_random_repeat_1,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,clean_correct_only,4,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,4,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,5,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,5,selected_bank,failure_rate,0.9,0.7,1.0,10,10,0.9,1.0
8,confirmation,clean_correct_only,5,layer_matched_random_mean,failure_rate,0.1,0.0,0.2,10,10,0.1,1.0
8,confirmation,clean_correct_only,5,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,5,layer_matched_random_repeat_2,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,clean_correct_only,5,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,6,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,6,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,clean_correct_only,6,layer_matched_random_mean,failure_rate,0.1,0.0,0.2341666666666546,10,10,0.1,1.0
8,confirmation,clean_correct_only,6,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,6,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,6,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,7,clean,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
8,confirmation,clean_correct_only,7,selected_bank,failure_rate,1.0,1.0,1.0,9,9,1.0,1.0
8,confirmation,clean_correct_only,7,layer_matched_random_mean,failure_rate,0.1111111111111111,0.0,0.2592592592592593,9,9,0.1111111111111111,1.0
8,confirmation,clean_correct_only,7,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,9,9,0.0,1.0
8,confirmation,clean_correct_only,7,layer_matched_random_repeat_2,failure_rate,0.1111111111111111,0.0,0.3333333333333333,9,9,0.1111111111111111,1.0
8,confirmation,clean_correct_only,7,layer_matched_random_repeat_3,failure_rate,0.2222222222222222,0.0,0.5555555555555556,9,9,0.2222222222222222,1.0
8,confirmation,clean_correct_only,8,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,8,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,clean_correct_only,8,layer_matched_random_mean,failure_rate,0.2,0.03333333333333334,0.4,10,10,0.2,1.0
8,confirmation,clean_correct_only,8,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,8,layer_matched_random_repeat_2,failure_rate,0.3,0.0,0.6,10,10,0.3,1.0
8,confirmation,clean_correct_only,8,layer_matched_random_repeat_3,failure_rate,0.2,0.0,0.5,10,10,0.2,1.0
8,confirmation,clean_correct_only,9,clean,failure_rate,0.0,0.0,0.0,10,10,0.0,1.0
8,confirmation,clean_correct_only,9,selected_bank,failure_rate,1.0,1.0,1.0,10,10,1.0,1.0
8,confirmation,clean_correct_only,9,layer_matched_random_mean,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,9,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,9,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.3,10,10,0.1,1.0
8,confirmation,clean_correct_only,10,clean,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
8,confirmation,clean_correct_only,10,selected_bank,failure_rate,1.0,1.0,1.0,8,8,1.0,1.0
8,confirmation,clean_correct_only,10,layer_matched_random_mean,failure_rate,0.16666666666666669,0.04166666666666667,0.33333333333333337,8,8,0.16666666666666669,1.0
8,confirmation,clean_correct_only,10,layer_matched_random_repeat_1,failure_rate,0.25,0.0,0.625,8,8,0.25,1.0
8,confirmation,clean_correct_only,10,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,8,0.0,1.0
8,confirmation,clean_correct_only,10,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.625,8,8,0.25,1.0
8,full_panel,all_examples,2,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,all_examples,2,selected_bank,failure_rate,0.3,0.13333333333333333,0.4666666666666667,30,30,0.3,1.0
8,full_panel,all_examples,2,layer_matched_random_mean,failure_rate,0.03333333333333333,0.0,0.06666666666666668,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,2,layer_matched_random_repeat_1,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,2,layer_matched_random_repeat_2,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,all_examples,3,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,all_examples,3,selected_bank,failure_rate,0.5,0.3333333333333333,0.6666666666666666,30,30,0.5,1.0
8,full_panel,all_examples,3,layer_matched_random_mean,failure_rate,0.022222222222222223,0.0,0.055555555555555566,30,30,0.022222222222222223,1.0
8,full_panel,all_examples,3,layer_matched_random_repeat_1,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,all_examples,3,layer_matched_random_repeat_3,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,4,clean,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,4,selected_bank,failure_rate,0.8333333333333334,0.7,0.9666666666666667,30,30,0.8333333333333334,1.0
8,full_panel,all_examples,4,layer_matched_random_mean,failure_rate,0.055555555555555566,0.011111111111111112,0.10000000000000002,30,30,0.055555555555555566,1.0
8,full_panel,all_examples,4,layer_matched_random_repeat_1,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,4,layer_matched_random_repeat_2,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,4,layer_matched_random_repeat_3,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,5,clean,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,5,selected_bank,failure_rate,0.9,0.7666666666666667,1.0,30,30,0.9,1.0
8,full_panel,all_examples,5,layer_matched_random_mean,failure_rate,0.10000000000000002,0.03333333333333333,0.17777777777777776,30,30,0.10000000000000002,1.0
8,full_panel,all_examples,5,layer_matched_random_repeat_1,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,5,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.23333333333333334,30,30,0.1,1.0
8,full_panel,all_examples,5,layer_matched_random_repeat_3,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,6,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,all_examples,6,selected_bank,failure_rate,1.0,1.0,1.0,30,30,1.0,1.0
8,full_panel,all_examples,6,layer_matched_random_mean,failure_rate,0.12222222222222225,0.03333333333333333,0.22222222222222224,30,30,0.12222222222222225,1.0
8,full_panel,all_examples,6,layer_matched_random_repeat_1,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,6,layer_matched_random_repeat_2,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,6,layer_matched_random_repeat_3,failure_rate,0.16666666666666666,0.03333333333333333,0.3,30,30,0.16666666666666666,1.0
8,full_panel,all_examples,7,clean,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,7,selected_bank,failure_rate,1.0,1.0,1.0,30,30,1.0,1.0
8,full_panel,all_examples,7,layer_matched_random_mean,failure_rate,0.11111111111111112,0.03333333333333333,0.2111111111111111,30,30,0.11111111111111112,1.0
8,full_panel,all_examples,7,layer_matched_random_repeat_1,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,7,layer_matched_random_repeat_2,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,7,layer_matched_random_repeat_3,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,8,clean,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,all_examples,8,selected_bank,failure_rate,1.0,1.0,1.0,30,30,1.0,1.0
8,full_panel,all_examples,8,layer_matched_random_mean,failure_rate,0.16666666666666666,0.08888888888888889,0.26666666666666666,30,30,0.16666666666666666,1.0
8,full_panel,all_examples,8,layer_matched_random_repeat_1,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,8,layer_matched_random_repeat_2,failure_rate,0.16666666666666666,0.03333333333333333,0.3,30,30,0.16666666666666666,1.0
8,full_panel,all_examples,8,layer_matched_random_repeat_3,failure_rate,0.26666666666666666,0.1,0.43333333333333335,30,30,0.26666666666666666,1.0
8,full_panel,all_examples,9,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,all_examples,9,selected_bank,failure_rate,0.9666666666666667,0.9,1.0,30,30,0.9666666666666667,1.0
8,full_panel,all_examples,9,layer_matched_random_mean,failure_rate,0.12222222222222223,0.03333333333333333,0.23333333333333334,30,30,0.12222222222222223,1.0
8,full_panel,all_examples,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.2,30,30,0.1,1.0
8,full_panel,all_examples,9,layer_matched_random_repeat_2,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,9,layer_matched_random_repeat_3,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,10,clean,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,10,selected_bank,failure_rate,1.0,1.0,1.0,30,30,1.0,1.0
8,full_panel,all_examples,10,layer_matched_random_mean,failure_rate,0.11111111111111112,0.022222222222222223,0.22222222222222224,30,30,0.11111111111111112,1.0
8,full_panel,all_examples,10,layer_matched_random_repeat_1,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,all_examples,10,layer_matched_random_repeat_2,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,all_examples,10,layer_matched_random_repeat_3,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,clean_correct_only,2,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,clean_correct_only,2,selected_bank,failure_rate,0.3,0.13333333333333333,0.4666666666666667,30,30,0.3,1.0
8,full_panel,clean_correct_only,2,layer_matched_random_mean,failure_rate,0.03333333333333333,0.0,0.07777777777777778,30,30,0.03333333333333333,1.0
8,full_panel,clean_correct_only,2,layer_matched_random_repeat_1,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,clean_correct_only,2,layer_matched_random_repeat_2,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,clean_correct_only,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,clean_correct_only,3,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,clean_correct_only,3,selected_bank,failure_rate,0.5,0.3333333333333333,0.6666666666666666,30,30,0.5,1.0
8,full_panel,clean_correct_only,3,layer_matched_random_mean,failure_rate,0.022222222222222223,0.0,0.055555555555555566,30,30,0.022222222222222223,1.0
8,full_panel,clean_correct_only,3,layer_matched_random_repeat_1,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,clean_correct_only,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,clean_correct_only,3,layer_matched_random_repeat_3,failure_rate,0.03333333333333333,0.0,0.1,30,30,0.03333333333333333,1.0
8,full_panel,clean_correct_only,4,clean,failure_rate,0.0,0.0,0.0,29,29,0.0,1.0
8,full_panel,clean_correct_only,4,selected_bank,failure_rate,0.8275862068965517,0.6896551724137931,0.9655172413793104,29,29,0.8275862068965517,1.0
8,full_panel,clean_correct_only,4,layer_matched_random_mean,failure_rate,0.057471264367816105,0.01149425287356322,0.10344827586206898,29,29,0.057471264367816105,1.0
8,full_panel,clean_correct_only,4,layer_matched_random_repeat_1,failure_rate,0.06896551724137931,0.0,0.1724137931034483,29,29,0.06896551724137931,1.0
8,full_panel,clean_correct_only,4,layer_matched_random_repeat_2,failure_rate,0.034482758620689655,0.0,0.10344827586206896,29,29,0.034482758620689655,1.0
8,full_panel,clean_correct_only,4,layer_matched_random_repeat_3,failure_rate,0.06896551724137931,0.0,0.1724137931034483,29,29,0.06896551724137931,1.0
8,full_panel,clean_correct_only,5,clean,failure_rate,0.0,0.0,0.0,29,29,0.0,1.0
8,full_panel,clean_correct_only,5,selected_bank,failure_rate,0.896551724137931,0.7931034482758621,1.0,29,29,0.896551724137931,1.0
8,full_panel,clean_correct_only,5,layer_matched_random_mean,failure_rate,0.08045977011494256,0.02298850574712644,0.14942528735632182,29,29,0.08045977011494256,1.0
8,full_panel,clean_correct_only,5,layer_matched_random_repeat_1,failure_rate,0.06896551724137931,0.0,0.1724137931034483,29,29,0.06896551724137931,1.0
8,full_panel,clean_correct_only,5,layer_matched_random_repeat_2,failure_rate,0.06896551724137931,0.0,0.1724137931034483,29,29,0.06896551724137931,1.0
8,full_panel,clean_correct_only,5,layer_matched_random_repeat_3,failure_rate,0.10344827586206896,0.0,0.20689655172413793,29,29,0.10344827586206896,1.0
8,full_panel,clean_correct_only,6,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,clean_correct_only,6,selected_bank,failure_rate,1.0,1.0,1.0,30,30,1.0,1.0
8,full_panel,clean_correct_only,6,layer_matched_random_mean,failure_rate,0.12222222222222225,0.03333333333333333,0.22222222222222224,30,30,0.12222222222222225,1.0
8,full_panel,clean_correct_only,6,layer_matched_random_repeat_1,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,clean_correct_only,6,layer_matched_random_repeat_2,failure_rate,0.06666666666666667,0.0,0.16666666666666666,30,30,0.06666666666666667,1.0
8,full_panel,clean_correct_only,6,layer_matched_random_repeat_3,failure_rate,0.16666666666666666,0.03333333333333333,0.3,30,30,0.16666666666666666,1.0
8,full_panel,clean_correct_only,7,clean,failure_rate,0.0,0.0,0.0,29,29,0.0,1.0
8,full_panel,clean_correct_only,7,selected_bank,failure_rate,1.0,1.0,1.0,29,29,1.0,1.0
8,full_panel,clean_correct_only,7,layer_matched_random_mean,failure_rate,0.08045977011494253,0.02298850574712644,0.14942528735632185,29,29,0.08045977011494253,1.0
8,full_panel,clean_correct_only,7,layer_matched_random_repeat_1,failure_rate,0.10344827586206896,0.0,0.2413793103448276,29,29,0.10344827586206896,1.0
8,full_panel,clean_correct_only,7,layer_matched_random_repeat_2,failure_rate,0.034482758620689655,0.0,0.10344827586206896,29,29,0.034482758620689655,1.0
8,full_panel,clean_correct_only,7,layer_matched_random_repeat_3,failure_rate,0.10344827586206896,0.0,0.2413793103448276,29,29,0.10344827586206896,1.0
8,full_panel,clean_correct_only,8,clean,failure_rate,0.0,0.0,0.0,29,29,0.0,1.0
8,full_panel,clean_correct_only,8,selected_bank,failure_rate,1.0,1.0,1.0,29,29,1.0,1.0
8,full_panel,clean_correct_only,8,layer_matched_random_mean,failure_rate,0.1724137931034483,0.08045977011494256,0.27586206896551724,29,29,0.1724137931034483,1.0
8,full_panel,clean_correct_only,8,layer_matched_random_repeat_1,failure_rate,0.06896551724137931,0.0,0.1724137931034483,29,29,0.06896551724137931,1.0
8,full_panel,clean_correct_only,8,layer_matched_random_repeat_2,failure_rate,0.1724137931034483,0.034482758620689655,0.3103448275862069,29,29,0.1724137931034483,1.0
8,full_panel,clean_correct_only,8,layer_matched_random_repeat_3,failure_rate,0.27586206896551724,0.13793103448275862,0.4482758620689655,29,29,0.27586206896551724,1.0
8,full_panel,clean_correct_only,9,clean,failure_rate,0.0,0.0,0.0,30,30,0.0,1.0
8,full_panel,clean_correct_only,9,selected_bank,failure_rate,0.9666666666666667,0.9,1.0,30,30,0.9666666666666667,1.0
8,full_panel,clean_correct_only,9,layer_matched_random_mean,failure_rate,0.12222222222222223,0.03333333333333333,0.23333333333333334,30,30,0.12222222222222223,1.0
8,full_panel,clean_correct_only,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.23333333333333334,30,30,0.1,1.0
8,full_panel,clean_correct_only,9,layer_matched_random_repeat_2,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,clean_correct_only,9,layer_matched_random_repeat_3,failure_rate,0.13333333333333333,0.03333333333333333,0.26666666666666666,30,30,0.13333333333333333,1.0
8,full_panel,clean_correct_only,10,clean,failure_rate,0.0,0.0,0.0,28,28,0.0,1.0
8,full_panel,clean_correct_only,10,selected_bank,failure_rate,1.0,1.0,1.0,28,28,1.0,1.0
8,full_panel,clean_correct_only,10,layer_matched_random_mean,failure_rate,0.04761904761904762,0.0,0.10714285714285716,28,28,0.04761904761904762,1.0
8,full_panel,clean_correct_only,10,layer_matched_random_repeat_1,failure_rate,0.07142857142857142,0.0,0.17857142857142858,28,28,0.07142857142857142,1.0
8,full_panel,clean_correct_only,10,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,28,28,0.0,1.0
8,full_panel,clean_correct_only,10,layer_matched_random_repeat_3,failure_rate,0.07142857142857142,0.0,0.17857142857142858,28,28,0.07142857142857142,1.0
8,discovery,all_examples,2,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,2,selected_bank,failure_rate,0.3,0.1,0.5,20,20,0.3,1.0
8,discovery,all_examples,2,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.08333333333333334,20,20,0.03333333333333334,1.0
8,discovery,all_examples,2,layer_matched_random_repeat_1,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,2,layer_matched_random_repeat_2,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,3,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,3,selected_bank,failure_rate,0.55,0.35,0.75,20,20,0.55,1.0
8,discovery,all_examples,3,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.08333333333333334,20,20,0.03333333333333334,1.0
8,discovery,all_examples,3,layer_matched_random_repeat_1,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,3,layer_matched_random_repeat_3,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,4,clean,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,4,selected_bank,failure_rate,0.8,0.6,0.95,20,20,0.8,1.0
8,discovery,all_examples,4,layer_matched_random_mean,failure_rate,0.05,0.0,0.10000000000000002,20,20,0.05,1.0
8,discovery,all_examples,4,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,4,layer_matched_random_repeat_2,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,4,layer_matched_random_repeat_3,failure_rate,0.1,0.0,0.25,20,20,0.1,1.0
8,discovery,all_examples,5,clean,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,5,selected_bank,failure_rate,0.9,0.75,1.0,20,20,0.9,1.0
8,discovery,all_examples,5,layer_matched_random_mean,failure_rate,0.1,0.01666666666666667,0.20000000000000004,20,20,0.1,1.0
8,discovery,all_examples,5,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.25,20,20,0.1,1.0
8,discovery,all_examples,5,layer_matched_random_repeat_2,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,5,layer_matched_random_repeat_3,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,all_examples,6,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,6,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,all_examples,6,layer_matched_random_mean,failure_rate,0.13333333333333336,0.03333333333333334,0.2666666666666667,20,20,0.13333333333333336,1.0
8,discovery,all_examples,6,layer_matched_random_repeat_1,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,all_examples,6,layer_matched_random_repeat_2,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,6,layer_matched_random_repeat_3,failure_rate,0.2,0.05,0.4,20,20,0.2,1.0
8,discovery,all_examples,7,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,7,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,all_examples,7,layer_matched_random_mean,failure_rate,0.06666666666666668,0.0,0.15,20,20,0.06666666666666668,1.0
8,discovery,all_examples,7,layer_matched_random_repeat_1,failure_rate,0.15,0.0,0.35,20,20,0.15,1.0
8,discovery,all_examples,7,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,7,layer_matched_random_repeat_3,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,8,clean,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,8,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,all_examples,8,layer_matched_random_mean,failure_rate,0.15,0.06666666666666668,0.25000000000000006,20,20,0.15,1.0
8,discovery,all_examples,8,layer_matched_random_repeat_1,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,all_examples,8,layer_matched_random_repeat_2,failure_rate,0.1,0.0,0.25,20,20,0.1,1.0
8,discovery,all_examples,8,layer_matched_random_repeat_3,failure_rate,0.3,0.1,0.5,20,20,0.3,1.0
8,discovery,all_examples,9,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,9,selected_bank,failure_rate,0.95,0.85,1.0,20,20,0.95,1.0
8,discovery,all_examples,9,layer_matched_random_mean,failure_rate,0.13333333333333336,0.03333333333333334,0.26666666666666666,20,20,0.13333333333333336,1.0
8,discovery,all_examples,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.25,20,20,0.1,1.0
8,discovery,all_examples,9,layer_matched_random_repeat_2,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,all_examples,9,layer_matched_random_repeat_3,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,all_examples,10,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,10,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,all_examples,10,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,10,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,10,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,all_examples,10,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
