model_label,role,layer,algorithm,folds,r2_mean,r2_min,r2_max,mae_mean,mae_min,mae_max,pearson_r_mean,pearson_r_min,pearson_r_max
Gemma4-E4B,answer_query,14,ridge,5,0.32362568378448486,-0.27055418491363525,0.67649245262146,1.925529408454895,1.3970825672149658,2.891284227371216,0.8271382464876627,0.6441908815877633,0.9505502631249849
Gemma4-E4B,answer_query,15,knn5_distance,5,0.2345116690136401,-0.004970908875058466,0.48075288874123845,2.0000468759068406,1.6690480516864183,2.2707728423094897,0.523583115885409,0.31840066003792666,0.7017844446319516
Gemma4-E4B,answer_query,15,ridge,5,0.498225998878479,0.2029603123664856,0.7431377172470093,1.7112060546875,1.2688062191009521,2.351736545562744,0.8341838886348171,0.7132206835947495,0.9352536012451405
Gemma4-E4B,answer_query,16,knn5_distance,5,0.2422888583432677,0.17872684979098385,0.3446094753097684,2.0771661139202506,1.9108333913375772,2.2055853027970294,0.5292479004029562,0.44514664951878824,0.6444529690679298
Gemma4-E4B,answer_query,16,ridge,5,0.574477207660675,0.29070615768432617,0.8749938011169434,1.5442302703857422,0.8422032594680786,2.156914234161377,0.8851653023128307,0.7973250552016405,0.9525404310337444
Gemma4-E4B,answer_query,17,knn5_distance,5,0.3397289458962683,0.2721209274606925,0.4661862469035324,1.93380791658753,1.696061554406517,2.1040535989102205,0.6326886016320927,0.5439715225211146,0.7470201795152098
Gemma4-E4B,answer_query,17,ridge,5,0.8560181617736816,0.7635359168052673,0.9315706491470337,0.8956904768943786,0.5817257165908813,1.2468438148498535,0.9492458749763287,0.9127782424091413,0.9758731650540338
Gemma4-E4B,answer_query,18,knn5_distance,5,0.2281268643241873,0.061884383918827446,0.5036552176486129,2.055458965462706,1.6431065000094303,2.312778576371279,0.49796398588735924,0.3696843230119561,0.740969647476188
Gemma4-E4B,answer_query,18,ridge,5,0.6887398004531861,0.28355199098587036,0.8393646478652954,1.2564192295074463,0.8453387022018433,1.9485546350479126,0.8919832529907893,0.8127234238632061,0.9330524539298526
Gemma4-E4B,answer_query,19,knn5_distance,5,0.32583576412707516,0.20286815368004973,0.44283417335998065,1.9165383850759963,1.713892804210501,2.118154232239695,0.6147691363798803,0.45585300948371954,0.7326799755115969
Gemma4-E4B,answer_query,19,ridge,5,0.8071388721466064,0.6450031995773315,0.9068472981452942,0.9698609113693237,0.7174565196037292,1.299362063407898,0.921635737585466,0.8612057013085533,0.9636106893116725
Gemma4-E4B,answer_query,20,knn5_distance,5,0.24616542315927048,0.17063234879169265,0.31859866459410824,2.0459546235601,1.9411856871171327,2.177307335928645,0.558692304124484,0.46338983709014026,0.6452735470171047
Gemma4-E4B,answer_query,20,ridge,5,0.7514965772628784,0.5715551376342773,0.8576175570487976,1.131984782218933,0.8513558506965637,1.5519298315048218,0.895850092560907,0.8439647595902613,0.9315524533303735
Gemma4-E4B,answer_query,21,knn5_distance,5,0.22982672157633996,-0.016593066835796977,0.4713621374715342,2.0061657865500706,1.594925250856762,2.4491046413671773,0.5800365048277405,0.4366895135768839,0.7486116804643672
Gemma4-E4B,answer_query,21,ridge,5,0.7970252871513367,0.6325504183769226,0.9078189730644226,1.0520240545272828,0.7049132585525513,1.438310146331787,0.9165763883487174,0.8677929280095342,0.9565244095140022
Gemma4-E4B,answer_query,22,knn5_distance,5,0.3172625565113769,0.19294098010665095,0.3743946778414964,1.8629865382319715,1.5984773083421562,2.0640283965713713,0.6726019724449439,0.5618817468794854,0.7513825245280765
Gemma4-E4B,answer_query,22,ridge,5,0.7902653336524963,0.7250354290008545,0.9086127281188965,1.073351216316223,0.7203105688095093,1.3064122200012207,0.9152240884752274,0.8875743520117573,0.9577043954835274
Gemma4-E4B,answer_query,23,knn5_distance,5,0.39634946677113864,0.3226155654557108,0.5515320321738839,1.6959143326226869,1.4384282243925792,1.8232667304788759,0.6953987232683801,0.6265279545612069,0.7869975455603037
Gemma4-E4B,answer_query,23,ridge,5,0.8671222567558289,0.7992587685585022,0.918712854385376,0.8640849471092225,0.6646124124526978,0.9654049873352051,0.9475749373084378,0.9392037913385376,0.9597808276408384
Gemma4-E4B,answer_query,24,knn5_distance,5,0.15640228668392114,-0.18367220528798223,0.32504686467142085,2.029441862576374,1.7112712621109654,2.4031694255756846,0.6369806442686803,0.4488326799264261,0.7232432856795482
Gemma4-E4B,answer_query,24,ridge,5,0.8213243603706359,0.730247974395752,0.8933233022689819,0.9374740600585938,0.7230992317199707,1.1907224655151367,0.9264192436561054,0.8994414039356744,0.9490110145989926
Gemma4-E4B,answer_query,25,knn5_distance,5,0.36899430349025214,0.1854738936230943,0.5492923919144308,1.7369152437672546,1.472730718017533,2.0679643440721427,0.7051613441610193,0.606826528226716,0.8334363725888649
Gemma4-E4B,answer_query,25,ridge,5,0.8412513256072998,0.7934083938598633,0.8626896142959595,0.8957580089569092,0.7694716453552246,1.0301679372787476,0.9314125906531249,0.9146444398319722,0.9511355999229074
Gemma4-E4B,answer_query,26,knn5_distance,5,0.41184921667120344,0.2457597751946924,0.5459321319934728,1.7429218734561398,1.5914902987756994,1.8995954786043412,0.7066017341244493,0.593631057869836,0.7588664659018792
Gemma4-E4B,answer_query,26,ridge,5,0.8063278794288635,0.7211199998855591,0.858986496925354,0.9924680471420289,0.7703106999397278,1.1463861465454102,0.9201471582348638,0.8875751174845683,0.9461579302206784
Gemma4-E4B,answer_query,27,knn5_distance,5,0.44395465295680925,0.28924891170157174,0.6468594211504755,1.6730377755775894,1.3736020808021243,1.833638334053063,0.7368267859402324,0.6002209022748385,0.8106588987723566
Gemma4-E4B,answer_query,27,ridge,5,0.7917691588401794,0.7037820816040039,0.873944878578186,1.0194486260414124,0.8583844900131226,1.282431960105896,0.9128559880440408,0.8607584435377726,0.9478448383898276
Gemma4-E4B,answer_query,28,knn5_distance,5,0.43800159135346484,0.20288349200331324,0.5496113914588905,1.648033963757965,1.4219982976223213,1.9337056762405898,0.7407004711014497,0.5787937099138327,0.849415094546768
Gemma4-E4B,answer_query,28,ridge,5,0.7611949920654297,0.5431998372077942,0.9023939371109009,1.0235658884048462,0.702928364276886,1.414921760559082,0.9062474113169138,0.8447612560883879,0.9578724212117725
Gemma4-E4B,answer_query,29,knn5_distance,5,0.40549474595700313,0.23301029528483508,0.6232366845925784,1.6915252619797225,1.3764049279468218,1.8880719310485705,0.7727095007778588,0.7126213188900596,0.8771639200369443
Gemma4-E4B,answer_query,29,ridge,5,0.8417620778083801,0.6384682059288025,0.9238110184669495,0.846554434299469,0.6401263475418091,1.2324482202529907,0.9364972333324889,0.8845249064252745,0.9619487977633213
Gemma4-E4B,answer_query,30,knn5_distance,5,0.43162383844833396,0.2395269835952447,0.6213517394688709,1.6215503555126485,1.3496313083027083,1.8860005685320318,0.7723818010828614,0.7120478515424966,0.8462349968869107
Gemma4-E4B,answer_query,30,ridge,5,0.8487711906433105,0.7223516702651978,0.9312405586242676,0.8397587656974792,0.5647112131118774,1.1193196773529053,0.9381106302790961,0.8952654804634352,0.9659396252534953
Gemma4-E4B,answer_query,31,knn5_distance,5,0.4375118266979888,0.1426613676962587,0.6463619890200789,1.5895892154666664,1.197387558107018,1.985327479748887,0.7942045388718152,0.7210219404904309,0.8600051251638638
Gemma4-E4B,answer_query,31,ridge,5,0.8561728119850158,0.7481242418289185,0.9183178544044495,0.8329273343086243,0.5946401357650757,1.0841561555862427,0.9430643252597406,0.9092032854779619,0.9651139595076219
Gemma4-E4B,answer_query,32,knn5_distance,5,0.46116554624011813,0.15869694539772727,0.6574588206878917,1.5351250739720284,1.2742784215309275,1.959789979083931,0.7782241116119822,0.7030481667472259,0.8731964510411439
Gemma4-E4B,answer_query,32,ridge,5,0.8617202520370484,0.7735407948493958,0.9062769412994385,0.8275044798851013,0.6387883424758911,1.061122179031372,0.9428305308933644,0.9152495460322535,0.9575642639908089
Gemma4-E4B,answer_query,33,knn5_distance,5,0.5204247072105731,0.35216560912930217,0.7047837494242755,1.4501666033980216,1.1311903232890939,1.744460201116674,0.8213986769904136,0.7864692422405372,0.8587181480604424
Gemma4-E4B,answer_query,33,ridge,5,0.8750600337982177,0.8122934103012085,0.908924400806427,0.777091097831726,0.6175860166549683,0.958809494972229,0.9472872064331842,0.9293560505313023,0.9608855903832245
Gemma4-E4B,answer_query,34,knn5_distance,5,0.567082838440931,0.36431445314983835,0.7570442880168584,1.3193231872766018,1.0281687589714206,1.5003046136796363,0.8335601218810995,0.7303171697920153,0.8915372321628998
Gemma4-E4B,answer_query,34,ridge,5,0.8827300906181336,0.8170275688171387,0.9165722131729126,0.7480765581130981,0.5969551801681519,0.9447776675224304,0.9499095671475579,0.9304854919312844,0.9633332438852344
