model_label,role,layer,rows,seeds,fit_population,stable_rank,effective_rank,numeric_rank_90,numeric_rank_95,numeric_rank_99,total_variance_capture_k1,total_variance_capture_k2,total_variance_capture_k3,total_variance_capture_k5,total_variance_capture_k9,total_variance_capture_k16,total_variance_capture_k32,count_eta_squared,centroid_curve_capture_k1,centroid_curve_capture_k2,centroid_curve_capture_k3,centroid_curve_capture_k5,centroid_curve_capture_k9,centroid_curve_capture_k16,centroid_curve_capture_k32
Qwen3-8B,prompt_running,10,300,30,discovery,1.8730112664912837,11.91229755741096,34,63,139,0.5338996181658332,0.6093808530570017,0.6568322672817947,0.7185601648187049,0.7770403940957742,0.8322945373095829,0.8961121291230962,0.557111069043837,0.8720378817597412,0.9753078268041804,0.9876661672094009,0.9943121038111441,0.9999999999999999,0.9999999999999999,0.9999999999999999
Qwen3-8B,prompt_running,11,300,30,discovery,1.9283835612765652,12.379218199938725,34,65,141,0.5185690337134033,0.5996034898023536,0.6532991078897634,0.7148438030200479,0.7795835369067541,0.8327807692546529,0.8953357525991439,0.5547573392538508,0.8640720026147763,0.9715552641423177,0.9868128014901522,0.9940083721832511,1.0000000000000002,1.0000000000000002,1.0000000000000002
Qwen3-8B,prompt_running,12,300,30,discovery,1.9421583492452503,12.763358925110063,36,68,143,0.5148910748645258,0.5927942927612405,0.6436671754579765,0.710706281809075,0.775541634014933,0.8281456765487121,0.8913717254318149,0.5592514179130478,0.8629964297475131,0.9703557110640693,0.9864200323042116,0.993992746109355,1.0000000000000002,1.0000000000000002,1.0000000000000002
Qwen3-8B,prompt_running,13,300,30,discovery,1.9812941884932544,13.198765003826136,36,68,143,0.5047206042432727,0.5894277838960464,0.6419055013697889,0.7041267752937692,0.7701300710144685,0.8237003582242006,0.88982256306682,0.5568343566501017,0.8503376050241116,0.9696632909898777,0.9873783888625457,0.9944131557656918,0.9999999999999998,0.9999999999999998,0.9999999999999998
Qwen3-8B,prompt_running,14,300,30,discovery,2.062697633700327,14.357899492311661,39,72,147,0.4848020299543729,0.5685764679269483,0.6230262127104138,0.6961171826428654,0.7618481908581126,0.8155605838070822,0.8819921718566024,0.5421556297497799,0.8393967914684816,0.9639896690805307,0.9852806552458303,0.9932136610827512,1.0000000000000002,1.0000000000000002,1.0000000000000002
Qwen3-8B,prompt_running,15,300,30,discovery,2.089659139955238,14.856912344061108,42,77,151,0.4785469461882767,0.5653676123953927,0.6204499960656406,0.6934361886689518,0.7577525061240655,0.8110317520376934,0.8761147452842564,0.543226806385778,0.8303422029811905,0.9609446582227371,0.9836862519599359,0.9926969963693268,1.0,1.0,1.0
Qwen3-8B,prompt_running,16,300,30,discovery,2.1809283948168425,16.256673996537124,44,77,150,0.4585203266538154,0.5471921695847136,0.6056649239684884,0.6746834221945227,0.7377092538451766,0.7962172741621494,0.8701658689880429,0.5192056383063722,0.8221083630950858,0.9613467358951858,0.983758688210003,0.9924821768192729,1.0,1.0,1.0
Qwen3-8B,prompt_running,17,300,30,discovery,2.3034754593323696,18.647482632134277,48,83,154,0.434126613308846,0.5229067019730989,0.5823123023394372,0.6455932386465854,0.7094503485806312,0.7720167970791421,0.855459287374987,0.4866556948619509,0.8127756399373709,0.9557759564842686,0.9806513301349492,0.9903695617530966,1.0,1.0,1.0
Qwen3-8B,prompt_running,18,300,30,discovery,2.342508027128311,19.687824892135698,49,84,156,0.426892880800884,0.5151364030141994,0.5679049147307828,0.6256806620915975,0.6920664785682653,0.7637611838892084,0.8529919788456211,0.47878865874753124,0.8104522368345204,0.9539122591287181,0.9782509249944901,0.9888588255841293,0.9999999999999999,0.9999999999999999,0.9999999999999999
Qwen3-8B,prompt_running,19,300,30,discovery,2.615246208589102,23.284241905947265,52,87,158,0.38237317645878155,0.48051076414048516,0.5258223826151349,0.5794379116484633,0.6593516234264948,0.7498624943786556,0.845270546930129,0.45818171490729914,0.7776537068099536,0.9452994885796311,0.9717208970132292,0.9852641583171043,1.0,1.0,1.0
Qwen3-8B,prompt_running,20,300,30,discovery,2.951273688414054,28.193262028062726,56,91,159,0.33883675510195627,0.42807905959389214,0.4701465926392392,0.5381817695286979,0.6256829859419024,0.7198688965419346,0.8286986078853903,0.4027252720810328,0.7747811555554694,0.9407959669287338,0.9652556628653989,0.9817702286182551,1.0,1.0,1.0
Qwen3-8B,prompt_running,21,300,30,discovery,2.9798107084096204,29.55584069043184,61,98,164,0.3355917868131021,0.4254779160524126,0.4660441139996707,0.531770257879627,0.6171346233608207,0.7081378729328195,0.8162650738069434,0.40006164385058857,0.7726210706592029,0.9405039938974528,0.9639130908617178,0.9803137702111854,1.0,1.0,1.0
Qwen3-8B,prompt_running,22,300,30,discovery,3.9506166618269827,42.19110147400557,74,111,169,0.25312503986087703,0.3250067222207628,0.37061667382510377,0.44705144557864573,0.5516804356583457,0.6522185469177454,0.7763077363991462,0.30155768872516603,0.7596205786847087,0.913229523445229,0.9374929136997655,0.9670429085181876,0.9999999999999999,0.9999999999999999,0.9999999999999999
Qwen3-8B,prompt_running,23,300,30,discovery,5.079894299392814,65.15657571641415,104,137,176,0.19685448969273384,0.2553446343812653,0.2919780522934828,0.35726027502806684,0.4479455177910874,0.5417986052147555,0.6694120152104635,0.2397185390530474,0.751036223167528,0.8813407167966667,0.9077396693614913,0.9472128273830582,0.9999999999999998,0.9999999999999998,0.9999999999999998
Qwen3-8B,prompt_running,24,300,30,discovery,5.72610661566777,77.76841836203717,114,143,177,0.17463873223453447,0.23045943963066945,0.26234832189144003,0.3165478618776484,0.39565384137182996,0.48615177054624686,0.6144340030671444,0.21343778485231593,0.7535553904372906,0.8627046986388449,0.8906450369127229,0.934245162978589,0.9999999999999999,0.9999999999999999,0.9999999999999999
