model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,native_thinking,21,92,10,9,10,32,0.6413043478260869,0.6366666666666667,0.5869565217391305,0.5811111111111111,0.49232939575544427,-3.0774423281703123,787.086181640625,1598.6983276367187,0.3695652173913043,-118247318.08625571,1.4796313047409058,0.49505549669265747,5.368658464810036,286.3958082691025,1.1817125164797428e-07,15.951130979424914,5.028071746230125e-05,1,0.40617846344326247,50.280717462301254
Qwen3-8B,non_thinking,22,100,10,10,10,32,0.44,0.44000000000000006,0.39,0.38999999999999996,0.6953241288509053,-1.578126996450454,971.0169677734375,1396.4954292297364,0.54,-15870418.782124931,1.4364224672317505,0.6950230002403259,4.535690997516692,145.87080090782788,8.997079546383634e-06,11.618610528134163,4.364048235118389e-05,1,2.0659392485234505,43.64048235118389
Qwen3-8B,native_thinking,22,92,10,9,10,32,0.6956521739130435,0.6911111111111111,0.6521739130434783,0.6477777777777778,0.5155306842744798,-2.8774548049782784,850.3160400390625,1649.3994750976562,0.30434782608695654,-69267596.56654343,1.494848608970642,0.5148230791091919,5.377726979558089,313.96218876231256,8.145105973150196e-08,16.323263491160382,5.182588210701942e-05,1,0.3640174996152376,51.825882107019424
Qwen3-8B,non_thinking,23,100,10,10,10,32,0.33,0.32999999999999996,0.33,0.32999999999999996,0.6930209823848923,-1.5925361618757883,691.7237548828125,998.1281555175781,0.49,431153526.61558044,1.4092419147491455,0.7517834305763245,4.405186659699279,97.6349389363346,2.85625549893259e-05,10.463413964083664,3.1191506177186964e-05,1,1.592326056130331,31.191506177186966
Qwen3-8B,native_thinking,23,92,10,9,10,32,0.6847826086956522,0.6788888888888889,0.6521739130434783,0.6477777777777778,0.5707609397306259,-2.4354575566933043,947.2073974609375,1659.5518920898437,0.30434782608695654,107712036.0904909,1.4893498420715332,0.559041440486908,5.325296184709686,221.59277370351228,1.344167790611886e-07,15.822320572444479,5.2192402467131614e-05,1,0.3127489803716042,52.192402467131615
Qwen3-8B,non_thinking,24,100,10,10,10,32,0.31,0.30999999999999994,0.3,0.3,0.7460156064339961,-1.272520871154391,587.333740234375,787.2941734313965,0.55,-125752315.79580934,1.4174968004226685,0.8017796277999878,4.300415911704366,74.91759914791335,7.038883399917163e-05,9.561475915346163,2.4602943167090414e-05,1,1.3358805420784186,24.602943167090416
Qwen3-8B,native_thinking,24,92,10,9,10,32,0.6739130434782609,0.6677777777777777,0.6086956521739131,0.6033333333333333,0.5495352096873697,-2.6000447633775874,893.1363525390625,1625.2577392578125,0.3804347826086957,557863488.9006757,1.4784904718399048,0.603823184967041,5.327577445145162,162.7863795752483,5.264193897120986e-07,14.457167623054222,5.1082462385296816e-05,1,0.36015598717506175,51.08246238529682
Qwen3-8B,non_thinking,25,100,10,10,10,32,0.31,0.31000000000000005,0.26,0.26,0.7134249094983847,-1.4665173117815964,510.54534912109375,715.6259086608886,0.55,-135108700.8031816,1.4376225471496582,0.8341287970542908,4.127230186699091,68.58595763082738,0.00011866625625345429,9.03919557432464,2.2363310918211935e-05,1,1.3902481630781338,22.363310918211937
Qwen3-8B,native_thinking,25,92,10,9,10,32,0.7065217391304348,0.7022222222222222,0.5978260869565217,0.5922222222222222,0.5278460297692767,-2.7749274067307423,894.5070190429688,1694.6362548828124,0.40217391304347827,-40447795.871984884,1.5423463582992554,0.626401960849762,5.274779101969775,178.41152189253825,4.6420171528593473e-07,14.582946647968708,5.335157065838575e-05,1,0.20971357467361332,53.351570658385754
Qwen3-8B,non_thinking,26,100,10,10,10,32,0.29,0.29000000000000004,0.26,0.26000000000000006,0.6781290711823125,-1.6868763715457544,451.148193359375,665.2836643218994,0.54,-95244871.66276145,1.4285858869552612,0.8309827446937561,4.068679570872915,60.09708139633481,0.00016597449223167883,8.703676442669778,2.079011461138725e-05,1,1.0646485388667912,20.790114611387253
