model_label,mode_native,layer,occurrence,n_confirmation_class_native,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,n_confirmation_class_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Qwen3-8B,native_thinking,0,1,10,logistic_precision,0.6,higher,0.6,non_thinking,10,0.5384615384615384,higher,0.5384615384615384,0.06153846153846154
Qwen3-8B,native_thinking,0,1,10,logistic_recall,0.3,higher,0.3,non_thinking,10,0.7,higher,0.7,-0.39999999999999997
Qwen3-8B,native_thinking,0,1,10,logistic_f1,0.4,higher,0.4,non_thinking,10,0.6086956521739131,higher,0.6086956521739131,-0.20869565217391306
Qwen3-8B,native_thinking,0,1,10,ncc_recall,0.2,higher,0.2,non_thinking,10,1.0,higher,1.0,-0.8
Qwen3-8B,native_thinking,0,1,10,silhouette_cosine,-0.20443680882453918,higher,-0.20443680882453918,non_thinking,10,0.17532525956630707,higher,0.17532525956630707,-0.37976206839084625
Qwen3-8B,native_thinking,0,1,10,within_trace,1886.115966796875,lower,-1886.115966796875,non_thinking,10,3618.63037109375,lower,-3618.63037109375,1732.514404296875
Qwen3-8B,native_thinking,0,1,10,class_nc1_ratio,15.700044222877636,lower,-15.700044222877636,non_thinking,10,1.403498756618809,lower,-1.403498756618809,-14.296545466258827
Qwen3-8B,native_thinking,0,1,10,centroid_nearest_squared,169.55711364746094,higher,169.55711364746094,non_thinking,10,792.7999267578125,higher,792.7999267578125,-623.2428131103516
Qwen3-8B,native_thinking,0,1,10,fisher_nearest,0.08989750186750917,higher,0.08989750186750917,non_thinking,10,0.21908839683954362,higher,0.21908839683954362,-0.12919089497203445
Qwen3-8B,native_thinking,0,1,10,min_bhattacharyya,1.729494571685791,higher,1.729494571685791,non_thinking,10,2.0492016673088074,higher,2.0492016673088074,-0.31970709562301636
Qwen3-8B,native_thinking,0,1,10,mean_bhattacharyya,2.597931527429157,higher,2.597931527429157,non_thinking,10,7.4629401034779015,higher,7.4629401034779015,-4.865008576048744
Qwen3-8B,native_thinking,0,1,10,nc2_class_cosine_deviation,0.2510854246807687,lower,-0.2510854246807687,non_thinking,10,0.5957580343992621,lower,-0.5957580343992621,0.3446726097184934
Qwen3-8B,native_thinking,0,2,10,logistic_precision,0.0,higher,0.0,non_thinking,10,0.3076923076923077,higher,0.3076923076923077,-0.3076923076923077
Qwen3-8B,native_thinking,0,2,10,logistic_recall,0.0,higher,0.0,non_thinking,10,0.4,higher,0.4,-0.4
Qwen3-8B,native_thinking,0,2,10,logistic_f1,0.0,higher,0.0,non_thinking,10,0.34782608695652173,higher,0.34782608695652173,-0.34782608695652173
Qwen3-8B,native_thinking,0,2,10,ncc_recall,0.0,higher,0.0,non_thinking,10,0.3,higher,0.3,-0.3
Qwen3-8B,native_thinking,0,2,10,silhouette_cosine,-0.021510034799575806,higher,-0.021510034799575806,non_thinking,10,-0.12951765954494476,higher,-0.12951765954494476,0.10800762474536896
Qwen3-8B,native_thinking,0,2,10,within_trace,914.6436157226562,lower,-914.6436157226562,non_thinking,10,4787.30712890625,lower,-4787.30712890625,3872.6635131835938
Qwen3-8B,native_thinking,0,2,10,class_nc1_ratio,5.18106976977885,lower,-5.18106976977885,non_thinking,10,3.201352350725169,lower,-3.201352350725169,-1.9797174190536815
Qwen3-8B,native_thinking,0,2,10,centroid_nearest_squared,187.36874389648438,higher,187.36874389648438,non_thinking,10,792.7999267578125,higher,792.7999267578125,-605.4311828613281
Qwen3-8B,native_thinking,0,2,10,fisher_nearest,0.20485437243056148,higher,0.20485437243056148,non_thinking,10,0.16560456753877467,higher,0.16560456753877467,0.03924980489178681
Qwen3-8B,native_thinking,0,2,10,min_bhattacharyya,2.169306695461273,higher,2.169306695461273,non_thinking,10,2.0492016673088074,higher,2.0492016673088074,0.12010502815246582
Qwen3-8B,native_thinking,0,2,10,mean_bhattacharyya,4.341050032112333,higher,4.341050032112333,non_thinking,10,4.3739269706938,higher,4.3739269706938,-0.032876938581466675
Qwen3-8B,native_thinking,0,2,10,nc2_class_cosine_deviation,0.2526550335280689,lower,-0.2526550335280689,non_thinking,10,0.6166515990539833,lower,-0.6166515990539833,0.36399656552591436
Qwen3-8B,native_thinking,0,3,9,logistic_precision,0.14285714285714285,higher,0.14285714285714285,non_thinking,10,0.2727272727272727,higher,0.2727272727272727,-0.12987012987012986
Qwen3-8B,native_thinking,0,3,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,10,0.3,higher,0.3,-0.07777777777777778
Qwen3-8B,native_thinking,0,3,9,logistic_f1,0.17391304347826086,higher,0.17391304347826086,non_thinking,10,0.2857142857142857,higher,0.2857142857142857,-0.11180124223602483
Qwen3-8B,native_thinking,0,3,9,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,10,0.3,higher,0.3,0.033333333333333326
