model_label,endpoint,mode,layer,pca_components,pca_explained_variance_ratio_sum,discovery_rows,confirmation_rows,discovery_support_min,discovery_support_max,confirmation_support_min,confirmation_support_max,discovery_isotropic_snr,discovery_isotropic_snr_db,confirmation_isotropic_snr,confirmation_isotropic_snr_db,discovery_fisher_trace,confirmation_fisher_trace,confirmation_fisher_trace_frozen,confirmation_fisher_noise_calibration,discovery_covariance_ridge,confirmation_covariance_ridge,discovery_covariance_condition,confirmation_covariance_condition,discovery_mahalanobis_silhouette,confirmation_mahalanobis_silhouette,discovery_ordinal_rsa,confirmation_ordinal_rsa,discovery_cv_fold_count,discovery_oof_isotropic_snr_db,discovery_oof_isotropic_snr_db_fold_sd,discovery_oof_fisher_trace,discovery_oof_fisher_trace_fold_sd,discovery_oof_fisher_noise_calibration,discovery_oof_mahalanobis_silhouette,discovery_oof_mahalanobis_silhouette_fold_sd,discovery_oof_ordinal_rsa,discovery_oof_ordinal_rsa_fold_sd
Gemma4-E4B,final_count,native_thinking,0,4,0.6121971011161804,200,100,20,20,10,10,0.119762038626728,-9.216808199061271,0.20544688682815165,-6.8730043529088425,0.5458947557353971,0.9664756704609878,0.8071796447714769,0.8722963241165849,0.0003422515669678615,0.0002662243162414088,4.489912626178561,4.469391243768443,-0.2145264152930774,-0.2314958625841403,0.601035292113493,0.8476702307988061,5,-5.104543593430156,1.2122993746269182,1.2640512288229737,0.7572370806058101,0.9632979194550565,-0.30251169802260575,0.02315823574882296,0.3950821305140534,0.23708418411955484
Gemma4-E4B,final_count,native_thinking,1,4,0.5592930316925049,200,100,20,20,10,10,0.280416954739145,-5.521957313364608,0.5729610755204153,-2.4187488110572866,3.3149616015330436,4.959848900986238,4.26954483784178,0.6955639067339469,0.00030229118525361117,0.00018079030466704618,11.049606317222153,6.568500049200998,-0.10029545967748048,-0.1374713224870107,0.9517724206894744,0.9547030005712335,5,-1.9972495215884378,2.993826571967712,4.012866153441012,0.453274928695005,0.9376226009841343,-0.21119629274534518,0.017372198039720475,0.8564086871735059,0.06771021204447378
Gemma4-E4B,final_count,native_thinking,2,4,0.5735150575637817,200,100,20,20,10,10,0.20796258668865142,-6.820147893456845,0.349318201205455,-4.567787848829575,1.4312282853081595,2.0353897686954356,1.6362063410905756,0.7252595181282726,0.0003037100262130878,0.0002121794533925984,3.76117504641835,3.3264128316788586,-0.1831657270526047,-0.14541673976178798,0.9419150156326485,0.9078137224630886,5,-3.5133090016686643,1.9975492469153184,2.1842293740613363,0.8487983282834206,0.9648016165738935,-0.26333615536653554,0.023623902389237443,0.775711173883977,0.11890439330714783
Gemma4-E4B,final_count,native_thinking,3,4,0.6197561025619507,200,100,20,20,10,10,0.25286342619899504,-5.971139818402858,0.41467386901547315,-3.8229333116587756,2.290859738989882,3.1295290892968497,2.817634882958022,0.8049507632789075,0.00031627003145265266,0.0002350594772788771,4.7672598355488836,3.6850889065502908,-0.15177689249492465,-0.14546547698668777,0.9280613652825147,0.9433137014853061,5,-2.809265951138017,1.5439622224223097,3.040456263469906,0.29339006490492237,0.9688303862624619,-0.2525173802744873,0.044676207182230164,0.816153176252252,0.08326802247658104
Gemma4-E4B,final_count,native_thinking,4,4,0.6426039338111877,200,100,20,20,10,10,0.25097443971611916,-6.003705066285095,0.4139233946897125,-3.8308002685481153,2.2342297471149104,3.1489682455454386,2.7643623810622278,0.7919810178265196,0.0003337189679304951,0.00023554302637278268,6.009412796800568,4.339939333965563,-0.16026841992882887,-0.1533599779138563,0.9361204599573522,0.9446457832497421,5,-2.723606222435001,1.5563497033855052,2.9807851018674008,0.27900025501973397,0.9653237638626961,-0.25747954424627767,0.04984190648634915,0.8254777486033034,0.0826079392928825
Gemma4-E4B,final_count,native_thinking,5,4,0.5224904417991638,200,100,20,20,10,10,0.2616416406086179,-5.822931363133645,0.36275423354292274,-4.403875104033858,2.2227668918289156,2.125292550235449,2.086949003726315,0.7688256366413819,0.00025726500589106613,0.00018114170236526903,4.944057073942311,4.201609506019989,-0.12265558335920612,-0.16423025122861049,0.9056823916399911,0.9187367929314632,5,-2.8423350642376612,1.8233868119531096,2.949030569242391,0.6883381602465153,0.9129612037945583,-0.21494331429072097,0.02179072476499522,0.8082139689362137,0.06875601353207489
Gemma4-E4B,final_count,native_thinking,6,4,0.5266362428665161,200,100,20,20,10,10,0.30018021531242123,-5.2261793522331,0.37155867638488993,-4.2997259289142455,3.218917889668708,2.4933814037817585,3.2025607906594264,0.9252611267168858,0.0002610216255088406,0.00021032348326301286,6.523491382493841,4.5442845397572444,-0.09079935757287372,-0.14829819675334063,0.927994761194293,0.9467771140728395,5,-2.466428748440072,1.2083133073807284,3.989976775491754,0.725082791507771,0.904115080865038,-0.17331855535617607,0.030294849560783675,0.8473238895400528,0.06841430458864892
Gemma4-E4B,final_count,native_thinking,7,4,0.5570123195648193,200,100,20,20,10,10,0.30881704729205944,-5.102987337879721,0.3984244025305823,-3.9965406994757995,3.3783559625382367,2.9243995307793336,3.4170839041464838,0.8733262216456464,0.0002745200223780763,0.0002248679334167562,7.239752775193144,7.219863984948372,-0.09325823565959279,-0.13620792505091714,0.9294600511351724,0.9572339559236617,5,-2.2412978392497247,1.5917740098658804,4.149462125517665,0.907985691816357,0.8948195085030891,-0.1868875439416765,0.023965635113824952,0.864787481471808,0.05872052277192669
Gemma4-E4B,final_count,native_thinking,8,4,0.5755246877670288,200,100,20,20,10,10,0.2890145069376018,-5.390803575035651,0.356328186939592,-4.481498219146554,3.273943269324705,2.5094411240021337,3.110688182876619,0.9216907808664754,0.00028871873497027695,0.00023942884624865982,6.767315778217947,4.950119492313591,-0.09940931129541873,-0.14133245385905704,0.9273287203120749,0.9614966175698567,5,-2.222820031646482,1.5798599534396498,4.101709881868485,0.9722334418559816,0.8941327987731643,-0.2013548793711038,0.05740082447731368,0.8570081239675019,0.06299576841265062
Gemma4-E4B,final_count,native_thinking,9,4,0.6383894681930542,200,100,20,20,10,10,0.24851461496329136,-6.046480656378122,0.28143777718445745,-5.506176079617156,2.23673128287473,1.658127610068553,2.171201858820466,1.0151970521617242,0.0003311206752091442,0.0002973645299790105,5.645635022308169,3.512609140849023,-0.1417399525206527,-0.17096705574249105,0.9172715029905836,0.9391842480155548,5,-2.7123420976399983,1.4163129484645507,3.0096875163642083,0.7814402375244208,0.9059503724539496,-0.23983822210720515,0.047475139351301925,0.8068552455364891,0.06303668621890296
