model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,non_thinking,0,100,10,10,10,32,0.15,0.15,0.12,0.12000000000000002,0.07395847868488314,-11.310120307951209,170.9902801513672,2311.976708984375,0.62,-12028010.886269283,1.125208854675293,0.2550772726535797,2.6040899720692856,4.710561336892868,0.033260831460724165,3.4033748067106937,7.224926334619521e-05,1,1.9420899784803933,72.24926334619522
Gemma4-E4B,native_thinking,0,67,10,3,10,32,0.417910447761194,0.4371428571428571,0.14925373134328357,0.2,0.2818262533604367,-5.500185528927599,513.9058837890625,1823.4847806453704,0.8208955223880597,-78451530.51710153,1.1126749515533447,1.3772003650665283,5.0177145689122025,141125.35505780144,2.216641868932011e-09,19.927272457957297,6.11798758804798e-05,1,0.001743622132726596,61.17987588047981
Gemma4-E4B,non_thinking,1,100,10,10,10,32,0.13,0.13000000000000003,0.14,0.14,0.07243201583267324,-11.400694279178275,152.7953338623047,2109.499951171875,0.63,2820699943.718915,1.0355085134506226,0.22082190215587616,2.986339488150224,5.5258572215086845,0.01923375270806804,3.9510885897949817,6.592186912894249e-05,1,2.4016481480946283,65.92186912894249
Gemma4-E4B,native_thinking,1,67,10,3,10,32,0.6119402985074627,0.6385714285714286,0.14925373134328357,0.21285714285714286,0.39301102858137155,-4.0559526238582215,638.1754760742188,1623.810604953766,0.7611940298507462,219761899.6572557,1.1416047811508179,1.3581392765045166,5.45061165361045,12747.52082178295,2.103444832884246e-08,17.67710434659239,5.474924678355455e-05,1,0.008216397824818821,54.749246783554554
Gemma4-E4B,non_thinking,2,100,10,10,10,32,0.14,0.14,0.09,0.09,0.08083463978086967,-10.924024926675134,147.37344360351562,1823.1471557617188,0.66,446091942.8439318,0.8167682886123657,0.13879048824310303,2.79521573271663,4.717919685913433,0.028415617760397777,3.560816363825429,5.697335125505924e-05,1,1.6568708672286587,56.97335125505924
Gemma4-E4B,native_thinking,2,67,10,3,10,32,0.6119402985074627,0.6285714285714287,0.22388059701492538,0.2671428571428571,0.2948523811865138,-5.303953605706326,569.7352905273438,1932.2729843139648,0.7611940298507462,-839174491.5603874,1.4342635869979858,1.2651429176330566,5.838681919514778,6990.687933129294,3.5058330899218806e-09,19.468837658562396,6.380847964808344e-05,1,0.004826247637530794,63.80847964808345
Gemma4-E4B,non_thinking,3,100,10,10,10,32,0.18,0.18,0.12,0.12,0.08756832762219527,-10.576529443586436,153.41513061523438,1751.947705078125,0.69,323728032.9150425,0.8276170492172241,0.23329691588878632,3.1817521149479266,5.987909224128422,0.014392365862016265,4.241057361449663,5.474837140738964e-05,1,2.125281003757159,54.74837140738964
Gemma4-E4B,native_thinking,3,67,10,3,10,32,0.582089552238806,0.5957142857142858,0.23880597014925373,0.2814285714285714,0.30058692213803273,-5.2202991851571054,482.1260681152344,1603.9489166259766,0.7910447761194029,175043117.28898683,1.4751181602478027,1.073127269744873,5.584026173505439,2601.082706187758,1.3880409348412586e-08,18.09278739034207,5.372550960630178e-05,1,0.014590416082027867,53.725509606301785
Gemma4-E4B,non_thinking,4,100,10,10,10,32,0.19,0.19,0.12,0.12,0.08458721762794612,-10.726952602833176,140.0797882080078,1656.0396728515625,0.76,113291327.96318707,0.9035292267799377,0.28188174962997437,3.2465314920318447,7.134336679289705,0.010477173182686336,4.5585563709506225,5.175124418735504e-05,1,1.637283293781297,51.75124418735504
Gemma4-E4B,native_thinking,4,67,10,3,10,32,0.582089552238806,0.6014285714285714,0.2537313432835821,0.2957142857142857,0.338133951029545,-4.709112208209703,509.51336669921875,1506.8388286590575,0.7611940298507462,-32804188.153924763,1.442052960395813,0.9973732233047485,5.590923160549309,1333.0274172645359,1.575650424940533e-08,17.966012588706462,5.166370509564876e-05,1,0.021475126438966343,51.663705095648766
