model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,native_thinking,23,30,3,3,3,32,0.5666666666666667,0.5666666666666667,0.7,0.7,1.9457123285352516,2.890786307088109,909.5772705078125,467.47777519226076,0.4,-6671.101014709473,1.4265514612197876,0.5235211253166199,8.999232788384006,22722397.287220385,7.765053245314608e-48,108.47445115004567,1.460868065804243e-05,1,-2.583891171964045e-06,14.60868065804243
Gemma4-E4B,non_thinking,24,30,3,3,3,32,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.8200558262714541,-0.8615658149876615,612.9652099609375,747.467660522461,0.43333333333333335,-424229109.6015887,1.3288310766220093,0.6933473348617554,9.00149367651226,5146252.312279295,1.7923826845612548e-45,103.03278334132574,2.335836524888873e-05,1,-2.9742179634280484e-06,23.35836524888873
Gemma4-E4B,native_thinking,24,30,3,3,3,32,0.6333333333333333,0.6333333333333333,0.6,0.5999999999999999,1.8095362310305096,2.575672830944521,898.0797729492188,496.3038360595703,0.3,14023825.41667756,1.4671686887741089,0.5520291328430176,9.07868763544008,22917992.108494546,2.4306039149255892e-48,109.63594471257814,1.550949467718601e-05,1,-3.8613145603986265e-06,15.509494677186012
Gemma4-E4B,non_thinking,25,30,3,3,3,32,0.3,0.3,0.26666666666666666,0.26666666666666666,0.8935200727205594,-0.48895686724249626,584.4591064453125,654.1085357666016,0.5333333333333333,10793592.222474223,1.3147692680358887,0.7228586077690125,9.018832448510333,6655208.767591165,8.15734687797205e-46,103.81999529912217,2.044089277088642e-05,1,-2.499333819416584e-06,20.44089277088642
Gemma4-E4B,native_thinking,25,30,3,3,3,32,0.7,0.7,0.5,0.5,1.8449630319881565,2.6598766850895523,886.67724609375,480.5935028076172,0.23333333333333334,-568723264.9896715,1.4528776407241821,0.5809231996536255,9.080790261207378,13599566.163823713,1.0293257906362134e-47,108.19259535500237,1.5018546313047408e-05,1,-3.59057121492545e-06,15.018546313047409
Gemma4-E4B,non_thinking,26,30,3,3,3,32,0.26666666666666666,0.2666666666666667,0.26666666666666666,0.26666666666666666,0.8315680984873581,-0.8010217989450645,561.6534423828125,675.4148498535156,0.5666666666666667,1944543.9734766572,1.3044265508651733,0.6984217762947083,9.001082024829664,4653196.336439608,1.1650039868181875e-45,103.46360467555871,2.1106715071946382e-05,1,-2.5518830120278935e-06,21.106715071946383
Gemma4-E4B,native_thinking,26,30,3,3,3,32,0.7,0.7,0.5333333333333333,0.5333333333333333,1.5493018518749695,1.901360399879839,888.7301635742188,573.6326736450195,0.36666666666666664,11225175.693331704,1.434341311454773,0.6027510166168213,9.068858727682631,10580830.638931794,1.942365307554173e-46,105.255007816611,1.7926020957529543e-05,1,-3.6846532732033826e-06,17.926020957529545
Gemma4-E4B,non_thinking,27,30,3,3,3,32,0.3,0.3,0.23333333333333334,0.2333333333333333,0.9852090959405333,-0.06471587191698479,616.3894653320312,625.6432952880859,0.43333333333333335,38520644.28379627,1.3675395250320435,0.7558560371398926,9.000124540685086,8504537.490903735,2.4324017104284827e-46,105.030035150277,1.9551352597773075e-05,1,-3.7521297008971415e-06,19.551352597773075
Gemma4-E4B,native_thinking,27,30,3,3,3,32,0.4666666666666667,0.4666666666666666,0.5333333333333333,0.5333333333333333,1.5012433546468855,1.7645109798193628,862.6597900390625,574.6302139282227,0.4,-29225636.7505834,1.402793526649475,0.611074686050415,9.088853034998348,14625726.30344579,1.5083926037026511e-46,105.50786969474188,1.7957194030284882e-05,1,-4.043412469039142e-06,17.95719403028488
Gemma4-E4B,non_thinking,28,30,3,3,3,32,0.36666666666666664,0.3666666666666667,0.3,0.29999999999999993,1.0466410540758113,0.19797765764721614,609.5228271484375,582.3609008789062,0.4,-12704634.35682433,1.3033963441848755,0.7312192916870117,9.006534379396063,6527735.518280002,5.3587742636238335e-46,104.24017901095488,1.8198778565973042e-05,1,-2.1054777203078555e-06,18.198778565973043
Gemma4-E4B,native_thinking,28,30,3,3,3,32,0.5333333333333333,0.5333333333333333,0.5666666666666667,0.5666666666666667,1.544781795652211,1.8886714289564221,886.0167846679688,573.5546516418457,0.43333333333333335,-66243245.37571963,1.3883970975875854,0.6211827993392944,9.118307323292631,12689996.033092432,1.5433739818435141e-47,107.78752845350941,1.7923582583665846e-05,1,-4.513677391278211e-06,17.923582583665848
Gemma4-E4B,non_thinking,29,30,3,3,3,32,0.23333333333333334,0.2333333333333333,0.26666666666666666,0.26666666666666666,1.0340883645752028,0.14557651531330307,517.084716796875,500.03919830322263,0.43333333333333335,-15585650088.891537,1.3447277545928955,0.6976958513259888,9.008360165858859,6103366.451101617,6.529949649381395e-46,104.04251504512884,1.562622460722923e-05,1,-2.680443819642096e-06,15.626224607229233
Gemma4-E4B,native_thinking,29,30,3,3,3,32,0.5666666666666667,0.5666666666666667,0.5,0.5,1.1318442630857093,0.5378667390571416,702.3695678710938,620.5531898498535,0.4,-14646278.161004862,1.4206788539886475,0.6139817237854004,9.026106276678844,9777070.91875002,3.6678572496445634e-46,104.6193066418524,1.9392287470400332e-05,1,-4.520140071670347e-06,19.392287470400333
Gemma4-E4B,non_thinking,30,30,3,3,3,32,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.2333333333333333,1.0886739633289702,0.36897836479721,564.4235229492188,518.4504653930665,0.5,-24497213.52656689,1.3440483808517456,0.719053328037262,8.999503665781788,5678375.366708933,2.1501487463531823e-45,102.8507921606353,1.6201577585190534e-05,1,-1.7444245115272529e-06,16.201577585190535
Gemma4-E4B,native_thinking,30,30,3,3,3,32,0.43333333333333335,0.4333333333333333,0.4666666666666667,0.4666666666666666,0.889302856191534,-0.5095031284993774,684.5911254882812,769.8065071105957,0.3,-6218091.920884134,1.512073278427124,0.6443276405334473,9.10080343266832,8387937.7522193305,6.263696621875633e-43,97.17638847324052,2.4056452967226504e-05,1,-5.425561818827974e-06,24.056452967226505
Gemma4-E4B,non_thinking,31,30,3,3,3,32,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.2333333333333333,1.1286052170007461,0.5254205347380583,539.001220703125,477.58171997070315,0.36666666666666664,-285564445.98434603,1.3869956731796265,0.7358598709106445,9.002167857929297,4157921.204608963,1.1145967562292203e-43,98.9026663128504,1.4924429431557655e-05,1,-8.255061242002628e-07,14.924429431557655
Gemma4-E4B,native_thinking,31,30,3,3,3,32,0.4666666666666667,0.4666666666666667,0.4,0.4,0.8877066819883266,-0.517305110651405,651.7862548828125,734.2360580444335,0.4666666666666667,-4489038.794037981,1.5260717868804932,0.6529790163040161,8.97673598412985,5755688.674068881,3.4129547557758414e-40,90.8758253063635,2.2944877564907074e-05,1,-3.958383204805755e-06,22.944877564907074
Gemma4-E4B,non_thinking,32,30,3,3,3,32,0.2,0.19999999999999998,0.23333333333333334,0.2333333333333333,0.978223589344139,-0.09561868606877885,524.6024169921875,536.2806854248047,0.43333333333333335,-211660992.6295321,1.4160873889923096,0.6757338047027588,9.02716161561383,3175884.044633545,5.832119819372908e-43,97.24777845908869,1.6758772645145653e-05,1,-1.7335726790996942e-06,16.758772645145655
