model_label,role,layer,algorithm,gold_count,predicted_count,rows
Gemma4-E4B,prompt_running,22,knn_k5_cosine,2,2,30
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,2,13
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,3,10
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,4,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,5,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,7,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,8,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,3,9,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,2,7
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,3,8
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,4,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,5,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,6,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,7,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,9,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,4,10,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,2,7
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,3,8
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,4,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,5,6
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,6,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,7,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,9,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,5,10,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,2,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,3,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,4,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,5,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,6,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,7,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,8,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,9,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,6,10,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,1,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,3,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,4,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,5,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,6,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,7,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,8,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,9,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,7,10,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,2,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,3,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,4,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,5,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,6,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,7,6
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,8,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,9,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,8,10,6
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,3,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,4,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,5,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,6,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,7,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,8,7
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,9,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,9,10,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,3,4
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,4,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,5,1
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,6,5
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,7,2
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,8,6
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,9,3
Gemma4-E4B,prompt_running,22,knn_k5_cosine,10,10,6
Gemma4-E4B,prompt_running,22,linear_svm,1,1,30
Gemma4-E4B,prompt_running,22,linear_svm,2,2,28
Gemma4-E4B,prompt_running,22,linear_svm,2,3,2
Gemma4-E4B,prompt_running,22,linear_svm,3,1,1
Gemma4-E4B,prompt_running,22,linear_svm,3,2,6
Gemma4-E4B,prompt_running,22,linear_svm,3,3,11
Gemma4-E4B,prompt_running,22,linear_svm,3,4,8
Gemma4-E4B,prompt_running,22,linear_svm,3,5,1
Gemma4-E4B,prompt_running,22,linear_svm,3,6,2
Gemma4-E4B,prompt_running,22,linear_svm,3,7,1
Gemma4-E4B,prompt_running,22,linear_svm,4,2,3
Gemma4-E4B,prompt_running,22,linear_svm,4,3,4
Gemma4-E4B,prompt_running,22,linear_svm,4,4,8
Gemma4-E4B,prompt_running,22,linear_svm,4,5,6
Gemma4-E4B,prompt_running,22,linear_svm,4,6,5
Gemma4-E4B,prompt_running,22,linear_svm,4,7,3
Gemma4-E4B,prompt_running,22,linear_svm,4,8,1
Gemma4-E4B,prompt_running,22,linear_svm,5,2,2
Gemma4-E4B,prompt_running,22,linear_svm,5,3,2
Gemma4-E4B,prompt_running,22,linear_svm,5,4,3
Gemma4-E4B,prompt_running,22,linear_svm,5,5,6
Gemma4-E4B,prompt_running,22,linear_svm,5,6,10
Gemma4-E4B,prompt_running,22,linear_svm,5,7,4
Gemma4-E4B,prompt_running,22,linear_svm,5,8,1
Gemma4-E4B,prompt_running,22,linear_svm,5,9,1
Gemma4-E4B,prompt_running,22,linear_svm,5,10,1
Gemma4-E4B,prompt_running,22,linear_svm,6,2,1
Gemma4-E4B,prompt_running,22,linear_svm,6,3,4
Gemma4-E4B,prompt_running,22,linear_svm,6,4,3
Gemma4-E4B,prompt_running,22,linear_svm,6,5,5
Gemma4-E4B,prompt_running,22,linear_svm,6,6,8
Gemma4-E4B,prompt_running,22,linear_svm,6,7,5
Gemma4-E4B,prompt_running,22,linear_svm,6,9,4
Gemma4-E4B,prompt_running,22,linear_svm,7,3,2
Gemma4-E4B,prompt_running,22,linear_svm,7,4,1
Gemma4-E4B,prompt_running,22,linear_svm,7,5,3
Gemma4-E4B,prompt_running,22,linear_svm,7,6,4
Gemma4-E4B,prompt_running,22,linear_svm,7,7,5
Gemma4-E4B,prompt_running,22,linear_svm,7,8,7
Gemma4-E4B,prompt_running,22,linear_svm,7,9,6
Gemma4-E4B,prompt_running,22,linear_svm,7,10,2
Gemma4-E4B,prompt_running,22,linear_svm,8,4,1
Gemma4-E4B,prompt_running,22,linear_svm,8,5,2
Gemma4-E4B,prompt_running,22,linear_svm,8,6,4
Gemma4-E4B,prompt_running,22,linear_svm,8,7,7
Gemma4-E4B,prompt_running,22,linear_svm,8,8,4
Gemma4-E4B,prompt_running,22,linear_svm,8,9,4
Gemma4-E4B,prompt_running,22,linear_svm,8,10,8
Gemma4-E4B,prompt_running,22,linear_svm,9,3,2
Gemma4-E4B,prompt_running,22,linear_svm,9,4,1
Gemma4-E4B,prompt_running,22,linear_svm,9,5,2
Gemma4-E4B,prompt_running,22,linear_svm,9,6,4
Gemma4-E4B,prompt_running,22,linear_svm,9,7,3
Gemma4-E4B,prompt_running,22,linear_svm,9,8,4
Gemma4-E4B,prompt_running,22,linear_svm,9,9,5
Gemma4-E4B,prompt_running,22,linear_svm,9,10,9
Gemma4-E4B,prompt_running,22,linear_svm,10,3,1
Gemma4-E4B,prompt_running,22,linear_svm,10,6,1
Gemma4-E4B,prompt_running,22,linear_svm,10,7,2
Gemma4-E4B,prompt_running,22,linear_svm,10,8,5
Gemma4-E4B,prompt_running,22,linear_svm,10,9,9
Gemma4-E4B,prompt_running,22,linear_svm,10,10,12
Gemma4-E4B,prompt_running,22,logistic_l2,1,1,30
Gemma4-E4B,prompt_running,22,logistic_l2,2,2,28
Gemma4-E4B,prompt_running,22,logistic_l2,2,3,1
Gemma4-E4B,prompt_running,22,logistic_l2,2,4,1
Gemma4-E4B,prompt_running,22,logistic_l2,3,3,13
Gemma4-E4B,prompt_running,22,logistic_l2,3,4,12
Gemma4-E4B,prompt_running,22,logistic_l2,3,5,1
Gemma4-E4B,prompt_running,22,logistic_l2,3,6,2
Gemma4-E4B,prompt_running,22,logistic_l2,3,7,1
Gemma4-E4B,prompt_running,22,logistic_l2,3,10,1
Gemma4-E4B,prompt_running,22,logistic_l2,4,2,2
Gemma4-E4B,prompt_running,22,logistic_l2,4,3,4
Gemma4-E4B,prompt_running,22,logistic_l2,4,4,9
Gemma4-E4B,prompt_running,22,logistic_l2,4,5,7
Gemma4-E4B,prompt_running,22,logistic_l2,4,6,3
Gemma4-E4B,prompt_running,22,logistic_l2,4,7,3
Gemma4-E4B,prompt_running,22,logistic_l2,4,8,1
Gemma4-E4B,prompt_running,22,logistic_l2,4,9,1
Gemma4-E4B,prompt_running,22,logistic_l2,5,2,1
Gemma4-E4B,prompt_running,22,logistic_l2,5,3,1
Gemma4-E4B,prompt_running,22,logistic_l2,5,4,4
Gemma4-E4B,prompt_running,22,logistic_l2,5,5,8
Gemma4-E4B,prompt_running,22,logistic_l2,5,6,9
Gemma4-E4B,prompt_running,22,logistic_l2,5,7,4
Gemma4-E4B,prompt_running,22,logistic_l2,5,8,1
Gemma4-E4B,prompt_running,22,logistic_l2,5,9,1
Gemma4-E4B,prompt_running,22,logistic_l2,5,10,1
Gemma4-E4B,prompt_running,22,logistic_l2,6,2,1
Gemma4-E4B,prompt_running,22,logistic_l2,6,3,3
Gemma4-E4B,prompt_running,22,logistic_l2,6,4,1
Gemma4-E4B,prompt_running,22,logistic_l2,6,5,4
Gemma4-E4B,prompt_running,22,logistic_l2,6,6,11
Gemma4-E4B,prompt_running,22,logistic_l2,6,7,5
Gemma4-E4B,prompt_running,22,logistic_l2,6,8,1
Gemma4-E4B,prompt_running,22,logistic_l2,6,9,3
Gemma4-E4B,prompt_running,22,logistic_l2,6,10,1
Gemma4-E4B,prompt_running,22,logistic_l2,7,2,1
Gemma4-E4B,prompt_running,22,logistic_l2,7,3,1
Gemma4-E4B,prompt_running,22,logistic_l2,7,5,3
Gemma4-E4B,prompt_running,22,logistic_l2,7,6,3
Gemma4-E4B,prompt_running,22,logistic_l2,7,7,8
Gemma4-E4B,prompt_running,22,logistic_l2,7,8,4
Gemma4-E4B,prompt_running,22,logistic_l2,7,9,8
Gemma4-E4B,prompt_running,22,logistic_l2,7,10,2
Gemma4-E4B,prompt_running,22,logistic_l2,8,4,1
Gemma4-E4B,prompt_running,22,logistic_l2,8,5,1
Gemma4-E4B,prompt_running,22,logistic_l2,8,6,3
Gemma4-E4B,prompt_running,22,logistic_l2,8,7,9
Gemma4-E4B,prompt_running,22,logistic_l2,8,8,5
Gemma4-E4B,prompt_running,22,logistic_l2,8,9,5
Gemma4-E4B,prompt_running,22,logistic_l2,8,10,6
Gemma4-E4B,prompt_running,22,logistic_l2,9,3,1
Gemma4-E4B,prompt_running,22,logistic_l2,9,5,2
Gemma4-E4B,prompt_running,22,logistic_l2,9,6,4
Gemma4-E4B,prompt_running,22,logistic_l2,9,7,4
Gemma4-E4B,prompt_running,22,logistic_l2,9,8,3
Gemma4-E4B,prompt_running,22,logistic_l2,9,9,7
Gemma4-E4B,prompt_running,22,logistic_l2,9,10,9
Gemma4-E4B,prompt_running,22,logistic_l2,10,4,1
Gemma4-E4B,prompt_running,22,logistic_l2,10,6,2
Gemma4-E4B,prompt_running,22,logistic_l2,10,7,3
Gemma4-E4B,prompt_running,22,logistic_l2,10,8,8
Gemma4-E4B,prompt_running,22,logistic_l2,10,9,5
Gemma4-E4B,prompt_running,22,logistic_l2,10,10,11
Gemma4-E4B,prompt_running,22,nearest_centroid,1,1,30
Gemma4-E4B,prompt_running,22,nearest_centroid,2,2,26
Gemma4-E4B,prompt_running,22,nearest_centroid,2,3,1
Gemma4-E4B,prompt_running,22,nearest_centroid,2,4,2
Gemma4-E4B,prompt_running,22,nearest_centroid,2,8,1
Gemma4-E4B,prompt_running,22,nearest_centroid,3,3,9
Gemma4-E4B,prompt_running,22,nearest_centroid,3,4,10
Gemma4-E4B,prompt_running,22,nearest_centroid,3,5,3
Gemma4-E4B,prompt_running,22,nearest_centroid,3,6,3
Gemma4-E4B,prompt_running,22,nearest_centroid,3,7,2
Gemma4-E4B,prompt_running,22,nearest_centroid,3,8,1
Gemma4-E4B,prompt_running,22,nearest_centroid,3,9,1
Gemma4-E4B,prompt_running,22,nearest_centroid,3,10,1
Gemma4-E4B,prompt_running,22,nearest_centroid,4,2,1
Gemma4-E4B,prompt_running,22,nearest_centroid,4,3,5
Gemma4-E4B,prompt_running,22,nearest_centroid,4,4,9
Gemma4-E4B,prompt_running,22,nearest_centroid,4,5,5
Gemma4-E4B,prompt_running,22,nearest_centroid,4,6,3
Gemma4-E4B,prompt_running,22,nearest_centroid,4,7,3
Gemma4-E4B,prompt_running,22,nearest_centroid,4,8,2
Gemma4-E4B,prompt_running,22,nearest_centroid,4,9,2
Gemma4-E4B,prompt_running,22,nearest_centroid,5,3,2
Gemma4-E4B,prompt_running,22,nearest_centroid,5,4,2
Gemma4-E4B,prompt_running,22,nearest_centroid,5,5,6
Gemma4-E4B,prompt_running,22,nearest_centroid,5,6,5
Gemma4-E4B,prompt_running,22,nearest_centroid,5,7,7
Gemma4-E4B,prompt_running,22,nearest_centroid,5,8,4
Gemma4-E4B,prompt_running,22,nearest_centroid,5,9,4
Gemma4-E4B,prompt_running,22,nearest_centroid,6,3,4
Gemma4-E4B,prompt_running,22,nearest_centroid,6,4,3
Gemma4-E4B,prompt_running,22,nearest_centroid,6,5,4
Gemma4-E4B,prompt_running,22,nearest_centroid,6,6,6
Gemma4-E4B,prompt_running,22,nearest_centroid,6,7,5
Gemma4-E4B,prompt_running,22,nearest_centroid,6,8,1
Gemma4-E4B,prompt_running,22,nearest_centroid,6,9,7
Gemma4-E4B,prompt_running,22,nearest_centroid,7,3,2
Gemma4-E4B,prompt_running,22,nearest_centroid,7,5,3
Gemma4-E4B,prompt_running,22,nearest_centroid,7,6,4
Gemma4-E4B,prompt_running,22,nearest_centroid,7,7,9
Gemma4-E4B,prompt_running,22,nearest_centroid,7,8,3
Gemma4-E4B,prompt_running,22,nearest_centroid,7,9,9
Gemma4-E4B,prompt_running,22,nearest_centroid,8,3,1
Gemma4-E4B,prompt_running,22,nearest_centroid,8,5,1
Gemma4-E4B,prompt_running,22,nearest_centroid,8,6,6
Gemma4-E4B,prompt_running,22,nearest_centroid,8,7,9
Gemma4-E4B,prompt_running,22,nearest_centroid,8,8,5
Gemma4-E4B,prompt_running,22,nearest_centroid,8,9,3
Gemma4-E4B,prompt_running,22,nearest_centroid,8,10,5
Gemma4-E4B,prompt_running,22,nearest_centroid,9,3,1
Gemma4-E4B,prompt_running,22,nearest_centroid,9,4,2
Gemma4-E4B,prompt_running,22,nearest_centroid,9,5,2
Gemma4-E4B,prompt_running,22,nearest_centroid,9,6,6
Gemma4-E4B,prompt_running,22,nearest_centroid,9,7,3
Gemma4-E4B,prompt_running,22,nearest_centroid,9,8,5
Gemma4-E4B,prompt_running,22,nearest_centroid,9,9,7
Gemma4-E4B,prompt_running,22,nearest_centroid,9,10,4
Gemma4-E4B,prompt_running,22,nearest_centroid,10,5,1
Gemma4-E4B,prompt_running,22,nearest_centroid,10,6,3
Gemma4-E4B,prompt_running,22,nearest_centroid,10,7,2
Gemma4-E4B,prompt_running,22,nearest_centroid,10,8,7
Gemma4-E4B,prompt_running,22,nearest_centroid,10,9,9
Gemma4-E4B,prompt_running,22,nearest_centroid,10,10,8
Gemma4-E4B,prompt_running,22,ridge_classifier,1,1,30
Gemma4-E4B,prompt_running,22,ridge_classifier,2,1,1
Gemma4-E4B,prompt_running,22,ridge_classifier,2,2,29
Gemma4-E4B,prompt_running,22,ridge_classifier,3,2,15
Gemma4-E4B,prompt_running,22,ridge_classifier,3,3,9
Gemma4-E4B,prompt_running,22,ridge_classifier,3,4,5
Gemma4-E4B,prompt_running,22,ridge_classifier,3,7,1
Gemma4-E4B,prompt_running,22,ridge_classifier,4,2,5
Gemma4-E4B,prompt_running,22,ridge_classifier,4,3,10
Gemma4-E4B,prompt_running,22,ridge_classifier,4,4,7
Gemma4-E4B,prompt_running,22,ridge_classifier,4,5,1
Gemma4-E4B,prompt_running,22,ridge_classifier,4,6,1
Gemma4-E4B,prompt_running,22,ridge_classifier,4,7,2
Gemma4-E4B,prompt_running,22,ridge_classifier,4,8,1
Gemma4-E4B,prompt_running,22,ridge_classifier,4,9,3
Gemma4-E4B,prompt_running,22,ridge_classifier,5,2,5
Gemma4-E4B,prompt_running,22,ridge_classifier,5,3,3
Gemma4-E4B,prompt_running,22,ridge_classifier,5,4,3
Gemma4-E4B,prompt_running,22,ridge_classifier,5,5,3
Gemma4-E4B,prompt_running,22,ridge_classifier,5,6,4
Gemma4-E4B,prompt_running,22,ridge_classifier,5,7,6
Gemma4-E4B,prompt_running,22,ridge_classifier,5,9,3
Gemma4-E4B,prompt_running,22,ridge_classifier,5,10,3
Gemma4-E4B,prompt_running,22,ridge_classifier,6,2,2
Gemma4-E4B,prompt_running,22,ridge_classifier,6,3,4
Gemma4-E4B,prompt_running,22,ridge_classifier,6,4,3
Gemma4-E4B,prompt_running,22,ridge_classifier,6,5,4
Gemma4-E4B,prompt_running,22,ridge_classifier,6,6,4
Gemma4-E4B,prompt_running,22,ridge_classifier,6,7,4
Gemma4-E4B,prompt_running,22,ridge_classifier,6,8,2
Gemma4-E4B,prompt_running,22,ridge_classifier,6,9,6
Gemma4-E4B,prompt_running,22,ridge_classifier,6,10,1
Gemma4-E4B,prompt_running,22,ridge_classifier,7,2,1
Gemma4-E4B,prompt_running,22,ridge_classifier,7,3,2
Gemma4-E4B,prompt_running,22,ridge_classifier,7,4,1
Gemma4-E4B,prompt_running,22,ridge_classifier,7,5,1
Gemma4-E4B,prompt_running,22,ridge_classifier,7,6,4
Gemma4-E4B,prompt_running,22,ridge_classifier,7,7,7
Gemma4-E4B,prompt_running,22,ridge_classifier,7,8,3
Gemma4-E4B,prompt_running,22,ridge_classifier,7,9,9
Gemma4-E4B,prompt_running,22,ridge_classifier,7,10,2
Gemma4-E4B,prompt_running,22,ridge_classifier,8,3,1
Gemma4-E4B,prompt_running,22,ridge_classifier,8,5,1
Gemma4-E4B,prompt_running,22,ridge_classifier,8,6,5
Gemma4-E4B,prompt_running,22,ridge_classifier,8,7,8
Gemma4-E4B,prompt_running,22,ridge_classifier,8,8,4
Gemma4-E4B,prompt_running,22,ridge_classifier,8,9,3
Gemma4-E4B,prompt_running,22,ridge_classifier,8,10,8
Gemma4-E4B,prompt_running,22,ridge_classifier,9,3,2
Gemma4-E4B,prompt_running,22,ridge_classifier,9,4,1
Gemma4-E4B,prompt_running,22,ridge_classifier,9,5,1
Gemma4-E4B,prompt_running,22,ridge_classifier,9,6,5
Gemma4-E4B,prompt_running,22,ridge_classifier,9,7,4
Gemma4-E4B,prompt_running,22,ridge_classifier,9,8,2
Gemma4-E4B,prompt_running,22,ridge_classifier,9,9,5
Gemma4-E4B,prompt_running,22,ridge_classifier,9,10,10
Gemma4-E4B,prompt_running,22,ridge_classifier,10,3,2
Gemma4-E4B,prompt_running,22,ridge_classifier,10,5,1
Gemma4-E4B,prompt_running,22,ridge_classifier,10,6,3
Gemma4-E4B,prompt_running,22,ridge_classifier,10,7,1
Gemma4-E4B,prompt_running,22,ridge_classifier,10,8,7
Gemma4-E4B,prompt_running,22,ridge_classifier,10,9,7
Gemma4-E4B,prompt_running,22,ridge_classifier,10,10,9
Gemma4-E4B,prompt_running,22,shrinkage_lda,1,1,30
Gemma4-E4B,prompt_running,22,shrinkage_lda,2,2,27
Gemma4-E4B,prompt_running,22,shrinkage_lda,2,3,2
Gemma4-E4B,prompt_running,22,shrinkage_lda,2,4,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,3,2,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,3,3,18
Gemma4-E4B,prompt_running,22,shrinkage_lda,3,4,10
Gemma4-E4B,prompt_running,22,shrinkage_lda,3,5,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,2,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,3,7
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,4,8
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,5,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,6,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,7,2
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,8,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,9,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,4,10,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,2,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,3,2
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,4,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,5,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,6,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,7,6
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,8,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,9,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,5,10,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,3,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,4,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,5,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,6,8
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,7,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,8,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,6,9,6
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,3,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,5,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,6,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,7,9
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,8,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,9,7
Gemma4-E4B,prompt_running,22,shrinkage_lda,7,10,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,4,2
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,5,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,6,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,7,9
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,8,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,9,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,8,10,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,3,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,4,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,5,1
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,6,9
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,7,3
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,8,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,9,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,9,10,5
Gemma4-E4B,prompt_running,22,shrinkage_lda,10,6,2
Gemma4-E4B,prompt_running,22,shrinkage_lda,10,7,4
Gemma4-E4B,prompt_running,22,shrinkage_lda,10,8,7
Gemma4-E4B,prompt_running,22,shrinkage_lda,10,9,8
Gemma4-E4B,prompt_running,22,shrinkage_lda,10,10,9
Gemma4-E4B,prompt_running,23,knn_k5_cosine,1,1,30
Gemma4-E4B,prompt_running,23,knn_k5_cosine,2,1,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,2,2,27
Gemma4-E4B,prompt_running,23,knn_k5_cosine,2,3,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,1,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,2,13
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,3,9
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,4,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,5,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,9,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,3,10,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,4,2,11
Gemma4-E4B,prompt_running,23,knn_k5_cosine,4,3,5
Gemma4-E4B,prompt_running,23,knn_k5_cosine,4,4,8
Gemma4-E4B,prompt_running,23,knn_k5_cosine,4,5,3
Gemma4-E4B,prompt_running,23,knn_k5_cosine,4,6,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,4,8,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,1,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,2,3
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,3,7
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,4,6
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,5,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,6,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,7,4
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,8,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,9,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,5,10,3
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,2,4
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,3,4
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,4,8
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,5,4
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,6,6
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,8,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,9,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,6,10,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,1,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,2,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,3,5
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,4,7
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,5,6
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,6,3
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,7,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,8,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,9,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,7,10,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,2,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,3,3
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,4,5
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,5,6
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,6,4
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,7,2
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,8,5
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,9,3
Gemma4-E4B,prompt_running,23,knn_k5_cosine,8,10,1
Gemma4-E4B,prompt_running,23,knn_k5_cosine,9,2,3
