model_label,layer,mode,metric,estimand,estimate,jackknife_se,ci_low_normal,ci_high_normal,jackknife_seed_count
Gemma4-E4B,0,non_thinking,centroid_nearest_squared,quality_slope_per_index,-17.70480291193182,16.88375106888676,-50.79695500694987,15.38734918308623,10
Gemma4-E4B,0,non_thinking,centroid_nearest_squared,quality_spearman,-0.859772080979937,0.2966373964884891,-1.4411813780973755,-0.27836278386249835,10
Gemma4-E4B,0,non_thinking,centroid_nearest_squared,late_8_10_minus_early_1_3,-111.84494018554688,123.14380884535805,-353.2068055224487,129.5169251513549,10
Gemma4-E4B,0,non_thinking,class_nc1_ratio,quality_slope_per_index,0.79312062276393,0.9001604174950875,-0.9711937955264414,2.557435041054301,10
Gemma4-E4B,0,non_thinking,class_nc1_ratio,quality_spearman,0.3696969696969697,0.6357815519643376,-0.8764348721531321,1.6158288115470714,10
Gemma4-E4B,0,non_thinking,class_nc1_ratio,late_8_10_minus_early_1_3,5.071954961726352,6.459940107632738,-7.589527649233814,17.73343757268652,10
Gemma4-E4B,0,non_thinking,fisher_nearest,quality_slope_per_index,0.0018261787505723147,0.00742190932971677,-0.012720763535672554,0.016373121036817186,10
Gemma4-E4B,0,non_thinking,fisher_nearest,quality_spearman,0.19999999999999998,0.9454895098429915,-1.6531594392922633,2.0531594392922634,10
Gemma4-E4B,0,non_thinking,fisher_nearest,late_8_10_minus_early_1_3,0.01918842979206714,0.04882770193071038,-0.0765138659921252,0.11489072557625948,10
Gemma4-E4B,0,non_thinking,logistic_f1,quality_slope_per_index,-0.008393475613893408,0.010169380141532432,-0.028325460691296975,0.011538509463510158,10
Gemma4-E4B,0,non_thinking,logistic_f1,quality_spearman,-0.2500046476608327,0.2588690275622348,-0.7573879416828129,0.25737864636114743,10
Gemma4-E4B,0,non_thinking,logistic_f1,late_8_10_minus_early_1_3,-0.061324272579532046,0.0752981675084187,-0.20890868089603268,0.08626013573696859,10
Gemma4-E4B,0,non_thinking,logistic_precision,quality_slope_per_index,-0.012355775537593705,0.009638562875522894,-0.031247358773618575,0.006535807698431165,10
Gemma4-E4B,0,non_thinking,logistic_precision,quality_spearman,-0.1890279043289223,0.287500911635149,-0.7525296911338144,0.37447388247596974,10
Gemma4-E4B,0,non_thinking,logistic_precision,late_8_10_minus_early_1_3,-0.08132145632145632,0.06855752185945868,-0.21569419916599533,0.05305128652308269,10
Gemma4-E4B,0,non_thinking,logistic_recall,quality_slope_per_index,-0.0072727272727272545,0.012446805495555038,-0.03166846604401513,0.01712301149856062,10
Gemma4-E4B,0,non_thinking,logistic_recall,quality_spearman,-0.13891812557774844,0.24890093774863511,-0.6267639635650732,0.34892771240957643,10
Gemma4-E4B,0,non_thinking,logistic_recall,late_8_10_minus_early_1_3,-0.06666666666666665,0.09686442096757053,-0.25652093176310486,0.12318759842977159,10
Gemma4-E4B,0,non_thinking,mean_bhattacharyya,quality_slope_per_index,-0.06848131558710475,0.04411699355345213,-0.15495062295187093,0.017987991777661416,10
Gemma4-E4B,0,non_thinking,mean_bhattacharyya,quality_spearman,-0.6242424242424242,0.4346025067150156,-1.4760633374038548,0.22757848891900645,10
Gemma4-E4B,0,non_thinking,mean_bhattacharyya,late_8_10_minus_early_1_3,-0.561829564747987,0.30531443495848354,-1.1602458572666148,0.03658672777064076,10
Gemma4-E4B,0,non_thinking,min_bhattacharyya,quality_slope_per_index,-0.06604452855659239,0.08975038042151298,-0.2419552741827578,0.10986621706957304,10
Gemma4-E4B,0,non_thinking,min_bhattacharyya,quality_spearman,-0.9419356657192195,0.6205831256023404,-2.1582785918998066,0.27440726046136765,10
Gemma4-E4B,0,non_thinking,min_bhattacharyya,late_8_10_minus_early_1_3,-0.5048431158065796,0.6841452566749727,-1.8457678188895261,0.8360815872763669,10
Gemma4-E4B,0,non_thinking,nc2_class_cosine_deviation,quality_slope_per_index,-0.014106520682606757,0.00670405161938598,-0.027246461856603277,-0.0009665795086102359,10
Gemma4-E4B,0,non_thinking,nc2_class_cosine_deviation,quality_spearman,-0.4424242424242424,0.2912725002836477,-1.0133183429801917,0.12846985813170708,10
Gemma4-E4B,0,non_thinking,nc2_class_cosine_deviation,late_8_10_minus_early_1_3,-0.08552502641462001,0.061821451388231766,-0.20669507113555427,0.03564501830631425,10
Gemma4-E4B,0,non_thinking,ncc_recall,quality_slope_per_index,-0.019999999999999973,0.011066946201860469,-0.04169121455564649,0.001691214555646546,10
Gemma4-E4B,0,non_thinking,ncc_recall,quality_spearman,-0.20340535237239302,0.2503043547058403,-0.6940018875958399,0.28719118285105394,10
Gemma4-E4B,0,non_thinking,ncc_recall,late_8_10_minus_early_1_3,-0.1333333333333333,0.07370277311900889,-0.2777907686465907,0.011124101979924111,10
Gemma4-E4B,0,non_thinking,silhouette_cosine,quality_slope_per_index,-0.003475548417279212,0.005031422032348545,-0.013337135600682358,0.006386038766123935,10
Gemma4-E4B,0,non_thinking,silhouette_cosine,quality_spearman,-0.05454545454545454,0.3787583018755753,-0.7969117262215821,0.687820817130673,10
Gemma4-E4B,0,non_thinking,silhouette_cosine,late_8_10_minus_early_1_3,-0.025324684878190368,0.04222552650855143,-0.10808671683495116,0.05743734707857043,10
Gemma4-E4B,0,non_thinking,within_trace,quality_slope_per_index,267.66458555279354,180.5397006774733,-86.19322777505408,621.5223988806412,10
Gemma4-E4B,0,non_thinking,within_trace,quality_spearman,0.9030303030303028,0.12643882655064512,0.6552102029910385,1.1508504030695672,10
Gemma4-E4B,0,non_thinking,within_trace,late_8_10_minus_early_1_3,1909.8720296223958,1267.481317384969,-574.3913524521438,4394.135411696935,10
Gemma4-E4B,0,native_thinking,centroid_nearest_squared,quality_slope_per_index,20.995673624674488,29.884668413654246,-37.578276466087836,79.56962371543682,10
Gemma4-E4B,0,native_thinking,centroid_nearest_squared,quality_spearman,0.439032551989755,0.16701840556354344,0.11167647708520984,0.7663886268943001,10
Gemma4-E4B,0,native_thinking,centroid_nearest_squared,late_8_10_minus_early_1_3,139.00714111328122,193.52016462270453,-240.29238154721966,518.3066637737821,10
Gemma4-E4B,0,native_thinking,class_nc1_ratio,quality_slope_per_index,1.5928356628799916,0.7428965383711211,0.13675844767259426,3.048912878087389,10
Gemma4-E4B,0,native_thinking,class_nc1_ratio,quality_spearman,0.6242424242424242,0.187405072388729,0.2569284823605153,0.991556366124333,10
Gemma4-E4B,0,native_thinking,class_nc1_ratio,late_8_10_minus_early_1_3,11.347017616944678,5.503910084412648,0.5593538514958887,22.134681382393467,10
Gemma4-E4B,0,native_thinking,fisher_nearest,quality_slope_per_index,0.012042934604914275,0.14432233232215647,-0.27082883674651237,0.29491470595634095,10
Gemma4-E4B,0,native_thinking,fisher_nearest,quality_spearman,0.43030303030303024,0.2344256212550719,-0.02917118735691071,0.8897772479629712,10
Gemma4-E4B,0,native_thinking,fisher_nearest,late_8_10_minus_early_1_3,0.07893014397690008,0.8898031814893318,-1.66508409174219,1.8229443796959903,10
Gemma4-E4B,0,native_thinking,logistic_f1,quality_slope_per_index,-0.016422668240850057,0.01633584957107199,-0.04844093340015116,0.015595596918451048,10
Gemma4-E4B,0,native_thinking,logistic_f1,quality_spearman,-0.4451302263229461,0.3342686006404239,-1.100296683578177,0.21003623093228474,10
Gemma4-E4B,0,native_thinking,logistic_f1,late_8_10_minus_early_1_3,-0.10267804091333507,0.13659105257164272,-0.3703965039537548,0.16504042212708467,10
Gemma4-E4B,0,native_thinking,logistic_precision,quality_slope_per_index,-0.02175468975468974,0.038372477891392025,-0.0969647464218181,0.05345536691243863,10
Gemma4-E4B,0,native_thinking,logistic_precision,quality_spearman,-0.4862113893683642,0.3705435527113725,-1.2124767526826543,0.24005397394592592,10
Gemma4-E4B,0,native_thinking,logistic_precision,late_8_10_minus_early_1_3,-0.19714285714285706,0.2524475383860737,-0.6919400323795615,0.2976543180938474,10
Gemma4-E4B,0,native_thinking,logistic_recall,quality_slope_per_index,0.01610389610389612,0.028497740473960594,-0.03975167522506664,0.07195946743285889,10
Gemma4-E4B,0,native_thinking,logistic_recall,quality_spearman,0.09731236802019036,0.3532614982371347,-0.5950801685245937,0.7897049045649744,10
Gemma4-E4B,0,native_thinking,logistic_recall,late_8_10_minus_early_1_3,0.10793650793650794,0.1931361884826024,-0.27061042148939274,0.4864834373624086,10
Gemma4-E4B,0,native_thinking,mean_bhattacharyya,quality_slope_per_index,0.0183532969518142,0.7134564583841077,-1.3800213614810368,1.416727955384665,10
Gemma4-E4B,0,native_thinking,mean_bhattacharyya,quality_spearman,0.19999999999999998,0.44363636363636355,-0.6695272727272726,1.0695272727272727,10
Gemma4-E4B,0,native_thinking,mean_bhattacharyya,late_8_10_minus_early_1_3,0.12384629856657137,4.355681268829802,-8.41328898833984,8.660981585472982,10
Gemma4-E4B,0,native_thinking,min_bhattacharyya,quality_slope_per_index,0.07615265268268008,0.6924941209762645,-1.2811358244307982,1.4334411297961585,10
Gemma4-E4B,0,native_thinking,min_bhattacharyya,quality_spearman,0.5015501596686753,0.47560584603298495,-0.4306372985559751,1.4337376178933257,10
Gemma4-E4B,0,native_thinking,min_bhattacharyya,late_8_10_minus_early_1_3,0.5253815303246181,4.253108109660009,-7.810710364609,8.861473425258236,10
Gemma4-E4B,0,native_thinking,nc2_class_cosine_deviation,quality_slope_per_index,0.003436954940358813,0.009364559102470062,-0.01491758090048251,0.021791490781200136,10
Gemma4-E4B,0,native_thinking,nc2_class_cosine_deviation,quality_spearman,0.28484848484848485,0.6675872431920243,-1.0236225118078828,1.5933194815048526,10
Gemma4-E4B,0,native_thinking,nc2_class_cosine_deviation,late_8_10_minus_early_1_3,0.021831647816800165,0.06471677582144254,-0.10501323279322722,0.14867652842682755,10
Gemma4-E4B,0,native_thinking,ncc_recall,quality_slope_per_index,-0.032467532467532444,0.017765803392169578,-0.06728850711618481,0.002353442181119929,10
Gemma4-E4B,0,native_thinking,ncc_recall,quality_spearman,-0.44552956562436014,0.16725598832837643,-0.7733513027479779,-0.11770782850074235,10
Gemma4-E4B,0,native_thinking,ncc_recall,late_8_10_minus_early_1_3,-0.2142857142857143,0.12772600745580223,-0.46462868889908665,0.03605726032765805,10
Gemma4-E4B,0,native_thinking,silhouette_cosine,quality_slope_per_index,-0.0011435018344358964,0.0632814203508336,-0.12517508572206976,0.12288808205319796,10
Gemma4-E4B,0,native_thinking,silhouette_cosine,quality_spearman,0.05454545454545454,0.7484286569509846,-1.4123747130784754,1.5214656221693843,10
Gemma4-E4B,0,native_thinking,silhouette_cosine,late_8_10_minus_early_1_3,-0.006486381093661009,0.37949138243709574,-0.7502894906703685,0.7373167284830466,10
Gemma4-E4B,0,native_thinking,within_trace,quality_slope_per_index,15.689235617897724,76.14972865617779,-133.56423254821073,164.9427037840062,10
Gemma4-E4B,0,native_thinking,within_trace,quality_spearman,0.04242424242424241,0.49461229494832576,-0.9270158556744761,1.0118643405229608,10
Gemma4-E4B,0,native_thinking,within_trace,late_8_10_minus_early_1_3,119.301513671875,463.2374410834323,-788.6438708516523,1027.2468981954023,10
Gemma4-E4B,1,non_thinking,centroid_nearest_squared,quality_slope_per_index,-14.095124678178268,14.421086258056361,-42.36045374396873,14.1702043876122,10
Gemma4-E4B,1,non_thinking,centroid_nearest_squared,quality_spearman,-0.801256962397518,0.5376645147921773,-1.8550794113901854,0.2525654865951493,10
Gemma4-E4B,1,non_thinking,centroid_nearest_squared,late_8_10_minus_early_1_3,-91.60777028401691,105.84100408821763,-299.05613829692345,115.84059772888963,10
Gemma4-E4B,1,non_thinking,class_nc1_ratio,quality_slope_per_index,0.651667345047272,0.8852203688399274,-1.0833645778789855,2.3866992679735297,10
Gemma4-E4B,1,non_thinking,class_nc1_ratio,quality_spearman,0.38181818181818183,0.48814034020508607,-0.5749368849837868,1.3385732486201505,10
Gemma4-E4B,1,non_thinking,class_nc1_ratio,late_8_10_minus_early_1_3,3.4545170468002713,6.254944477398149,-8.8051741289001,15.714208222500643,10
Gemma4-E4B,1,non_thinking,fisher_nearest,quality_slope_per_index,0.0025733288106978467,0.010089792994417061,-0.017202665458359592,0.022349323079755283,10
Gemma4-E4B,1,non_thinking,fisher_nearest,quality_spearman,0.3696969696969697,0.7114273860485233,-1.024700706958136,1.7640946463520752,10
Gemma4-E4B,1,non_thinking,fisher_nearest,late_8_10_minus_early_1_3,0.022528496476383886,0.07230780002850863,-0.11919479157949303,0.1642517845322608,10
Gemma4-E4B,1,non_thinking,logistic_f1,quality_slope_per_index,-0.005380742408606173,0.013442716913119861,-0.0317284675583211,0.020966982741108753,10
Gemma4-E4B,1,non_thinking,logistic_f1,quality_spearman,-0.042948018339789416,0.5060640122718459,-1.0348334823926075,0.9489374457130286,10
Gemma4-E4B,1,non_thinking,logistic_f1,late_8_10_minus_early_1_3,-0.032865497076023376,0.10450466012662724,-0.23769463092421275,0.171963636772166,10
Gemma4-E4B,1,non_thinking,logistic_precision,quality_slope_per_index,-0.005983645983645965,0.01500738981710671,-0.03539813002517511,0.023430838057883183,10
Gemma4-E4B,1,non_thinking,logistic_precision,quality_spearman,-0.04308202184276645,0.48517763358160143,-0.9940301836627052,0.9078661399771724,10
Gemma4-E4B,1,non_thinking,logistic_precision,late_8_10_minus_early_1_3,-0.033862433862433844,0.1124085540543047,-0.25418319980887105,0.18645833208400336,10
Gemma4-E4B,1,non_thinking,logistic_recall,quality_slope_per_index,-0.00484848484848483,0.01317939913559603,-0.03068010715425305,0.020983137457283387,10
Gemma4-E4B,1,non_thinking,logistic_recall,quality_spearman,-0.09440686400617013,0.3957560943318488,-0.8700888088965938,0.6812750808842535,10
Gemma4-E4B,1,non_thinking,logistic_recall,late_8_10_minus_early_1_3,-0.03333333333333338,0.10482201257840673,-0.23878447798701058,0.17211781132034382,10
Gemma4-E4B,1,non_thinking,mean_bhattacharyya,quality_slope_per_index,-0.0627733094122274,0.03833900134799421,-0.13791775205429604,0.012371133229841236,10
Gemma4-E4B,1,non_thinking,mean_bhattacharyya,quality_spearman,-0.6,0.3250225675572199,-1.237044232412151,0.037044232412151046,10
Gemma4-E4B,1,non_thinking,mean_bhattacharyya,late_8_10_minus_early_1_3,-0.4561054287133395,0.3534627795662964,-1.1488924766632804,0.23668161923660147,10
Gemma4-E4B,1,non_thinking,min_bhattacharyya,quality_slope_per_index,-0.1133649363662257,0.06799359746129828,-0.24663238739037036,0.019902514657918938,10
Gemma4-E4B,1,non_thinking,min_bhattacharyya,quality_spearman,-0.9203146787097731,0.3944627591731369,-1.6934616866891214,-0.1471676707304248,10
Gemma4-E4B,1,non_thinking,min_bhattacharyya,late_8_10_minus_early_1_3,-0.8179142077763877,0.5387842899890208,-1.8739314161548686,0.23810300060209322,10
Gemma4-E4B,1,non_thinking,nc2_class_cosine_deviation,quality_slope_per_index,-0.008449459033560047,0.008097369350166117,-0.024320302959885635,0.007421384892765542,10
Gemma4-E4B,1,non_thinking,nc2_class_cosine_deviation,quality_spearman,-0.4545454545454545,0.37840902265901644,-1.1962271389571266,0.2871362298662177,10
Gemma4-E4B,1,non_thinking,nc2_class_cosine_deviation,late_8_10_minus_early_1_3,-0.04376022043971367,0.07160976214835561,-0.18411535425049066,0.09659491337106332,10
Gemma4-E4B,1,non_thinking,ncc_recall,quality_slope_per_index,-0.0145454545454545,0.013004829850045314,-0.04003492105154331,0.010944011960634315,10
