model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,non_thinking,23,100,10,10,10,64,0.41,0.41,0.37,0.37,0.58,112766651.586128,1.5784496068954468,0.7845631837844849,6.339910017191201,541.7809615878566,2.049958352478146e-08,17.702861266872738,1.6457979679107666e-05,1,0.06056051375509608,16.457979679107666
Gemma4-E4B,native_thinking,23,67,10,3,10,64,0.5373134328358209,0.509047619047619,0.582089552238806,0.5823809523809523,0.417910447761194,254522158.86747178,1.6474175453186035,0.3307838439941406,8.936327689054929,345734.200503592,4.202631243577078e-33,74.549597253109,2.3600547064095736e-05,1,-1.0406365603819743e-06,23.600547064095736
Gemma4-E4B,non_thinking,24,100,10,10,10,64,0.36,0.36,0.31,0.31,0.55,-9316677.320981145,1.5477567911148071,0.839625895023346,6.453979444524636,412.0264091082844,3.162281771982828e-08,17.26938689718629,1.4038877237588167e-05,1,0.0520206627701481,14.038877237588167
Gemma4-E4B,native_thinking,24,67,10,3,10,64,0.5671641791044776,0.5376190476190477,0.417910447761194,0.40619047619047616,0.5970149253731343,298575774.4091628,1.6587623357772827,0.34162986278533936,8.87757298841321,289330.5875595196,2.1328204988456126e-31,70.6226926011826,2.333085422590375e-05,1,-4.030932153280077e-06,23.33085422590375
Gemma4-E4B,non_thinking,25,100,10,10,10,64,0.32,0.32,0.3,0.3,0.53,-543318807.7712854,1.5298919677734375,0.8735313415527344,6.488168828896591,245.42548476235757,5.5543101009670925e-08,16.706106522818864,1.2607657279819249e-05,1,0.07080289956191663,12.60765727981925
Gemma4-E4B,native_thinking,25,67,10,3,10,64,0.5223880597014925,0.4947619047619048,0.40298507462686567,0.38619047619047614,0.5522388059701493,-40672631.31254619,1.6375772953033447,0.3435554504394531,8.74335093338721,274243.4573833173,7.707874668288374e-30,67.03531029935365,2.3146344136446714e-05,1,-2.3272287326144944e-06,23.146344136446714
Gemma4-E4B,non_thinking,26,100,10,10,10,64,0.37,0.37,0.28,0.28,0.6,20692785758.923946,1.5194172859191895,0.8791792392730713,6.421096264953197,187.00711216258458,1.3650690600544666e-07,15.806890630154706,1.261506069637835e-05,1,0.09431186896123109,12.61506069637835
Gemma4-E4B,native_thinking,26,67,10,3,10,64,0.5373134328358209,0.5147619047619048,0.40298507462686567,0.38619047619047614,0.5223880597014925,414226834.9925316,1.6444425582885742,0.3431673049926758,8.84332351763652,258846.72607637956,2.6042357028794623e-31,70.42299864686667,2.33059286493808e-05,1,-1.4686184113346017e-06,23.305928649380803
Gemma4-E4B,non_thinking,27,100,10,10,10,64,0.33,0.33,0.25,0.25000000000000006,0.56,-5216465.06365062,1.5433316230773926,0.9010612964630127,6.44302035362212,152.97854693823894,2.650138460866054e-07,15.143483762941724,1.2356376890093087e-05,1,0.10756001072228788,12.356376890093088
Gemma4-E4B,native_thinking,27,67,10,3,10,64,0.4925373134328358,0.47190476190476194,0.3880597014925373,0.3661904761904762,0.5671641791044776,3543729562.2164183,1.6077258586883545,0.3470879793167114,8.878043855742698,245701.36994134466,4.374730613160534e-31,69.90429293903634,2.2729428691789507e-05,1,-2.4573712661567817e-06,22.729428691789508
Gemma4-E4B,non_thinking,28,100,10,10,10,64,0.32,0.32,0.29,0.29000000000000004,0.49,-248978440.05733666,1.4796749353408813,0.8571875095367432,6.508810334994298,137.86718815301018,2.931372347627228e-07,15.042624959554324,1.3230125471949576e-05,1,0.09508660385874866,13.230125471949577
Gemma4-E4B,native_thinking,28,67,10,3,10,64,0.4925373134328358,0.46619047619047616,0.44776119402985076,0.42333333333333334,0.582089552238806,1272215911.3331163,1.5331752300262451,0.35735800862312317,8.732058134174192,548348.0517455016,5.093489088717081e-30,67.44958971497317,2.3303128741681575e-05,1,-2.2718633179860688e-06,23.303128741681576
Gemma4-E4B,non_thinking,29,100,10,10,10,64,0.29,0.29,0.29,0.29,0.54,215577796.51072758,1.4693371057510376,0.8333331942558289,6.438155529261172,102.73141072672497,4.011091656937677e-07,14.729032213038405,1.3028534527868031e-05,1,0.05338729028804315,13.028534527868032
Gemma4-E4B,native_thinking,29,67,10,3,10,64,0.4626865671641791,0.4376190476190476,0.373134328358209,0.3576190476190476,0.6119402985074627,4633704492.291719,1.5498050451278687,0.3643876910209656,8.829865536511555,392440.31065631675,4.4046820888471784e-32,72.20005488954851,2.4426823846995828e-05,1,-2.4167827241623117e-06,24.42682384699583
Gemma4-E4B,non_thinking,30,100,10,10,10,64,0.31,0.31,0.28,0.28,0.46,-800698119.0119407,1.459790587425232,0.8502001762390137,6.46922370514075,107.28020786529518,3.4887468796736714e-07,14.86855303948698,1.22887678835541e-05,1,0.07197658071066793,12.288767883554101
Gemma4-E4B,native_thinking,30,67,10,3,10,64,0.4925373134328358,0.490952380952381,0.43283582089552236,0.4395238095238095,0.5223880597014925,102167967.41632017,1.4721527099609375,0.39020612835884094,8.805751301183342,136379.54871115988,2.888427187004201e-29,65.71425556879778,2.4747941412031648e-05,1,-3.470093921822184e-06,24.74794141203165
Gemma4-E4B,non_thinking,31,100,10,10,10,64,0.3,0.30000000000000004,0.28,0.28,0.52,431055135.85253334,1.4580591917037964,0.8549359440803528,6.3254527243363565,119.69488949272535,5.095856922163759e-07,14.489667809581087,1.1452254202216863e-05,1,0.059704514705471404,11.452254202216864
