model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,non_thinking,0,100,10,10,10,32,0.15,0.15,0.12,0.12000000000000002,0.62,-12028010.886269283,1.125208854675293,0.2550772726535797,2.6040899720692856,4.710561336892868,0.033260831460724165,3.4033748067106937,7.224926334619521e-05,1,1.9420899784803933,72.24926334619522
Gemma4-E4B,native_thinking,0,67,10,3,10,32,0.1791044776119403,0.20238095238095238,0.11940298507462686,0.09285714285714285,0.8208955223880597,131158077.23032503,0.7057814002037048,0.289534330368042,4.747266591521525,23.51539912245993,0.00017671314825165192,8.640982771380585,6.499884358048439e-05,1,0.0008474615750783261,64.99884358048439
Gemma4-E4B,non_thinking,1,100,10,10,10,32,0.13,0.13000000000000003,0.14,0.14,0.63,2820699943.718915,1.0355085134506226,0.22082190215587616,2.986339488150224,5.5258572215086845,0.01923375270806804,3.9510885897949817,6.592186912894249e-05,1,2.4016481480946283,65.92186912894249
Gemma4-E4B,native_thinking,1,67,10,3,10,32,0.43283582089552236,0.43238095238095237,0.13432835820895522,0.11999999999999997,0.835820895522388,-56850106.27134757,0.5770236253738403,0.2888190746307373,4.683443450496333,17.069408166245516,0.0003754405819781554,7.887410336356377,5.510187749564647e-05,1,0.008708826850287017,55.10187749564648
Gemma4-E4B,non_thinking,2,100,10,10,10,32,0.14,0.14,0.09,0.09,0.66,446091942.8439318,0.8167682886123657,0.13879048824310303,2.79521573271663,4.717919685913433,0.028415617760397777,3.560816363825429,5.697335125505924e-05,1,1.6568708672286587,56.97335125505924
Gemma4-E4B,native_thinking,2,67,10,3,10,32,0.3582089552238806,0.34619047619047627,0.14925373134328357,0.12571428571428572,0.7761194029850746,-927173614.6719338,0.7306315302848816,0.2853195071220398,4.572966678835681,26.690826172314086,0.00020414736180950283,8.496668463086486,5.408187367022037e-05,1,0.0032164576484015393,54.081873670220375
Gemma4-E4B,non_thinking,3,100,10,10,10,32,0.18,0.18,0.12,0.12,0.69,323728032.9150425,0.8276170492172241,0.23329691588878632,3.1817521149479266,5.987909224128422,0.014392365862016265,4.241057361449663,5.474837140738964e-05,1,2.125281003757159,54.74837140738964
Gemma4-E4B,native_thinking,3,67,10,3,10,32,0.373134328358209,0.3561904761904762,0.14925373134328357,0.12571428571428572,0.8208955223880597,-75217494.78809187,0.6795058846473694,0.2706577181816101,4.651343475452418,27.62315189396461,0.00014108342083933925,8.866159205375935,4.9863181494176384e-05,1,0.017934383433900594,49.86318149417639
Gemma4-E4B,non_thinking,4,100,10,10,10,32,0.19,0.19,0.12,0.12,0.76,113291327.96318707,0.9035292267799377,0.28188174962997437,3.2465314920318447,7.134336679289705,0.010477173182686336,4.5585563709506225,5.175124418735504e-05,1,1.637283293781297,51.75124418735504
Gemma4-E4B,native_thinking,4,67,10,3,10,32,0.417910447761194,0.41047619047619055,0.14925373134328357,0.12571428571428572,0.8059701492537313,-146861337.95535606,0.8477932810783386,0.32743844389915466,4.930373336733831,54.860557645938016,3.1393993936251665e-05,10.36889395926119,4.665059430897236e-05,1,0.029328109583687107,46.65059430897236
Gemma4-E4B,non_thinking,5,100,10,10,10,32,0.36,0.36000000000000004,0.33,0.32999999999999996,0.72,59890289.414685525,1.72737455368042,0.9569478631019592,3.494970342304721,178.06894281725295,0.00010036520410247832,9.206694983461317,3.31819394081831e-05,1,0.7381111621536979,33.1819394081831
Gemma4-E4B,native_thinking,5,67,10,3,10,32,0.3283582089552239,0.30333333333333334,0.208955223880597,0.18428571428571427,0.835820895522388,315975600.6468886,0.7680057287216187,0.2764264941215515,5.043723511295106,44.14025661771575,4.4348612199413975e-05,10.023429141706995,4.586371014267206e-05,1,0.012789546189237819,45.86371014267206
Gemma4-E4B,non_thinking,6,100,10,10,10,32,0.34,0.33999999999999997,0.33,0.32999999999999996,0.61,-197808867.3570854,1.7046478986740112,0.9753542542457581,3.5647516714048884,167.97106325417144,9.303934779155234e-05,9.282488059757451,3.293514086306095e-05,1,0.6854252115054326,32.93514086306095
Gemma4-E4B,native_thinking,6,67,10,3,10,32,0.417910447761194,0.39476190476190476,0.22388059701492538,0.19857142857142857,0.746268656716418,88002665.58646375,0.9578001499176025,0.34666121006011963,4.906580953184835,75.20391859160436,2.301864297770281e-05,10.679206106116967,4.6319167479872705e-05,1,0.033989566966652465,46.3191674798727
Gemma4-E4B,non_thinking,7,100,10,10,10,32,0.34,0.34,0.27,0.27,0.56,-23708509.75619452,1.633313536643982,0.989919900894165,3.682082166608556,122.28654066928804,0.0001282228980235753,8.961740417698524,3.639264605939388e-05,1,0.8044537449935696,36.39264605939388
Gemma4-E4B,native_thinking,7,67,10,3,10,32,0.43283582089552236,0.4204761904761905,0.19402985074626866,0.17428571428571427,0.7761194029850746,-1231943030.9576545,1.166038155555725,0.45719102025032043,4.870516635292612,65.73418250614779,1.4455355703655859e-05,11.144445575143532,4.6312289275228974e-05,1,0.025239927408590514,46.31228927522898
Gemma4-E4B,non_thinking,8,100,10,10,10,32,0.32,0.31999999999999995,0.25,0.25000000000000006,0.64,588724248.6013845,1.5951342582702637,1.0025542974472046,3.6853533006196955,180.11461310813303,7.682995839276847e-05,9.473915910634162,3.765309478342533e-05,1,0.958657890513802,37.65309478342533
Gemma4-E4B,native_thinking,8,67,10,3,10,32,0.3880597014925373,0.36619047619047623,0.22388059701492538,0.19285714285714284,0.835820895522388,85375942.95072326,1.3457070589065552,0.4998449683189392,5.106021818771929,63.39335384792662,1.0401539970630608e-05,11.473556688679738,4.286437759548425e-05,1,0.019660289575501925,42.86437759548426
