model_label,mode_native,layer,occurrence,n_confirmation_class_native,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,n_confirmation_class_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Qwen3-8B,native_thinking,1,2,10,centroid_nearest_squared,178.19903564453125,higher,178.19903564453125,non_thinking,10,1795.5977783203125,higher,1795.5977783203125,-1617.3987426757812
Qwen3-8B,native_thinking,1,2,10,fisher_nearest,0.13699907297519032,higher,0.13699907297519032,non_thinking,10,0.42878756979458826,higher,0.42878756979458826,-0.29178849681939795
Qwen3-8B,native_thinking,1,2,10,min_bhattacharyya,2.1762803196907043,higher,2.1762803196907043,non_thinking,10,2.9366780519485474,higher,2.9366780519485474,-0.760397732257843
Qwen3-8B,native_thinking,1,2,10,mean_bhattacharyya,3.5044509602917566,higher,3.5044509602917566,non_thinking,10,6.259692231814067,higher,6.259692231814067,-2.7552412715223102
Qwen3-8B,native_thinking,1,2,10,nc2_class_cosine_deviation,0.16937281986997452,lower,-0.16937281986997452,non_thinking,10,0.6131866837587254,lower,-0.6131866837587254,0.4438138638887509
Qwen3-8B,native_thinking,1,3,9,logistic_precision,0.3125,higher,0.3125,non_thinking,10,0.4444444444444444,higher,0.4444444444444444,-0.13194444444444442
Qwen3-8B,native_thinking,1,3,9,logistic_recall,0.5555555555555556,higher,0.5555555555555556,non_thinking,10,0.4,higher,0.4,0.15555555555555556
Qwen3-8B,native_thinking,1,3,9,logistic_f1,0.4,higher,0.4,non_thinking,10,0.42105263157894735,higher,0.42105263157894735,-0.021052631578947323
Qwen3-8B,native_thinking,1,3,9,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,10,0.0,higher,0.0,0.3333333333333333
Qwen3-8B,native_thinking,1,3,9,silhouette_cosine,-0.1600504219532013,higher,-0.1600504219532013,non_thinking,10,-0.0621517077088356,higher,-0.0621517077088356,-0.09789871424436569
Qwen3-8B,native_thinking,1,3,9,within_trace,2285.43359375,lower,-2285.43359375,non_thinking,10,3125.5625,lower,-3125.5625,840.12890625
Qwen3-8B,native_thinking,1,3,9,class_nc1_ratio,9.64127238925939,lower,-9.64127238925939,non_thinking,10,5.3559668862806395,lower,-5.3559668862806395,-4.28530550297875
Qwen3-8B,native_thinking,1,3,9,centroid_nearest_squared,340.90435791015625,higher,340.90435791015625,non_thinking,10,337.99560546875,higher,337.99560546875,2.90875244140625
Qwen3-8B,native_thinking,1,3,9,fisher_nearest,0.1491639743296113,higher,0.1491639743296113,non_thinking,10,0.10813912870683277,higher,0.10813912870683277,0.041024845622778514
Qwen3-8B,native_thinking,1,3,9,min_bhattacharyya,1.7151050865650177,higher,1.7151050865650177,non_thinking,10,2.1294443607330322,higher,2.1294443607330322,-0.4143392741680145
Qwen3-8B,native_thinking,1,3,9,mean_bhattacharyya,2.6938798891173468,higher,2.6938798891173468,non_thinking,10,5.457594712575276,higher,5.457594712575276,-2.7637148234579296
Qwen3-8B,native_thinking,1,3,9,nc2_class_cosine_deviation,0.17061998308808715,lower,-0.17061998308808715,non_thinking,10,0.26628513958443095,lower,-0.26628513958443095,0.0956651564963438
Qwen3-8B,native_thinking,1,4,9,logistic_precision,0.3333333333333333,higher,0.3333333333333333,non_thinking,10,0.2727272727272727,higher,0.2727272727272727,0.06060606060606061
Qwen3-8B,native_thinking,1,4,9,logistic_recall,0.1111111111111111,higher,0.1111111111111111,non_thinking,10,0.3,higher,0.3,-0.18888888888888888
Qwen3-8B,native_thinking,1,4,9,logistic_f1,0.16666666666666666,higher,0.16666666666666666,non_thinking,10,0.2857142857142857,higher,0.2857142857142857,-0.11904761904761904
Qwen3-8B,native_thinking,1,4,9,ncc_recall,0.0,higher,0.0,non_thinking,10,0.3,higher,0.3,-0.3
Qwen3-8B,native_thinking,1,4,9,silhouette_cosine,-0.20932307839393616,higher,-0.20932307839393616,non_thinking,10,-0.1798538863658905,higher,-0.1798538863658905,-0.029469192028045654
