model_label,layer,metric,estimand,native_minus_nonthinking,jackknife_se,ci_low_normal,ci_high_normal,jackknife_seed_count
Qwen3-8B,0,centroid_nearest_squared,quality_slope_per_index,65.56855283794978,33.85486652759006,-0.7869855561267372,131.92409123202629,10
Qwen3-8B,0,centroid_nearest_squared,quality_spearman,0.31843029806440665,0.7163215083023906,-1.0855598582082788,1.7224204543370922,10
Qwen3-8B,0,centroid_nearest_squared,late_8_10_minus_early_1_3,447.3356628417968,241.84260499250078,-26.675842943504733,921.3471686270984,10
Qwen3-8B,0,class_nc1_ratio,quality_slope_per_index,-0.7117818694356659,0.6268867158542631,-1.9404798325100217,0.5169160936386898,10
Qwen3-8B,0,class_nc1_ratio,quality_spearman,-0.0606060606060606,0.47723722811703034,-0.99599102771544,0.8747789065033189,10
Qwen3-8B,0,class_nc1_ratio,late_8_10_minus_early_1_3,-2.9089005138118895,4.953166279247721,-12.617106421137423,6.799305393513643,10
Qwen3-8B,0,fisher_nearest,quality_slope_per_index,0.004658396259858968,0.03286711836182645,-0.05976115572932087,0.0690779482490388,10
Qwen3-8B,0,fisher_nearest,quality_spearman,0.24242424242424243,0.7714234990431863,-1.2695658157004026,1.7544143005488875,10
Qwen3-8B,0,fisher_nearest,late_8_10_minus_early_1_3,0.024254158414600144,0.2535073007852112,-0.4726201511244138,0.5211284679536141,10
Qwen3-8B,0,logistic_f1,quality_slope_per_index,0.01926339491318766,0.01365471694602823,-0.00749985030102767,0.04602664012740299,10
Qwen3-8B,0,logistic_f1,quality_spearman,0.1870369418899081,0.2937745835457575,-0.3887612418597765,0.7628351256395927,10
Qwen3-8B,0,logistic_f1,late_8_10_minus_early_1_3,0.16544668842049565,0.11243456743458932,-0.05492506375129941,0.3858184405922907,10
Qwen3-8B,0,logistic_precision,quality_slope_per_index,0.0005940776395321756,0.012286405991342394,-0.023487278103498915,0.024675433382563266,10
Qwen3-8B,0,logistic_precision,quality_spearman,0.28708580580682375,0.28875785598040465,-0.2788795919147694,0.8530512035284169,10
Qwen3-8B,0,logistic_precision,late_8_10_minus_early_1_3,0.044297369297369216,0.08617727252478163,-0.12461008485120278,0.21320482344594122,10
Qwen3-8B,0,logistic_recall,quality_slope_per_index,0.03124579124579121,0.014747042334880988,0.0023415882694244744,0.06014999422215794,10
Qwen3-8B,0,logistic_recall,quality_spearman,0.2207246073677286,0.322398411634702,-0.4111762794362873,0.8526254941717445,10
Qwen3-8B,0,logistic_recall,late_8_10_minus_early_1_3,0.23333333333333342,0.12253747222284879,-0.006840112223450212,0.47350677889011705,10
Qwen3-8B,0,mean_bhattacharyya,quality_slope_per_index,0.16068795776929076,0.18460285458335524,-0.20113363721408548,0.522509552752667,10
Qwen3-8B,0,mean_bhattacharyya,quality_spearman,-0.09696969696969696,0.4184821056237324,-0.9171946239922124,0.7232552300528186,10
Qwen3-8B,0,mean_bhattacharyya,late_8_10_minus_early_1_3,0.7882686638169809,1.1900191454313378,-1.544168861228441,3.120706188862403,10
Qwen3-8B,0,min_bhattacharyya,quality_slope_per_index,0.08964505972284248,0.17197686904942813,-0.24742960361403665,0.4267197230597216,10
Qwen3-8B,0,min_bhattacharyya,quality_spearman,0.5273827844528178,0.7051801324926101,-0.854770275232698,1.9095358441383337,10
Qwen3-8B,0,min_bhattacharyya,late_8_10_minus_early_1_3,0.647867644826571,1.3308879273214826,-1.9606726927235347,3.2564079823766767,10
Qwen3-8B,0,nc2_class_cosine_deviation,quality_slope_per_index,0.025604665019259218,0.024012507682464792,-0.021459850038371774,0.07266918007689022,10
Qwen3-8B,0,nc2_class_cosine_deviation,quality_spearman,0.7515151515151515,1.0251966148859222,-1.2578702136612558,2.760900516691559,10
Qwen3-8B,0,nc2_class_cosine_deviation,late_8_10_minus_early_1_3,0.07248180531302598,0.16344446426982476,-0.24786934465583052,0.39283295528188245,10
Qwen3-8B,0,ncc_recall,quality_slope_per_index,-0.0006060606060606308,0.016610634308336737,-0.03316290385040063,0.03195078263827937,10
Qwen3-8B,0,ncc_recall,quality_spearman,-0.11754346769117707,0.11595780659270052,-0.3448207686128701,0.10973383323051594,10
Qwen3-8B,0,ncc_recall,late_8_10_minus_early_1_3,-0.04074074074074069,0.11847148951186734,-0.27294486018400066,0.19146337870251928,10
Qwen3-8B,0,silhouette_cosine,quality_slope_per_index,-0.001236212137155258,0.012544637673444698,-0.025823701977106865,0.023351277702796353,10
Qwen3-8B,0,silhouette_cosine,quality_spearman,-0.33939393939393936,0.3235342024659669,-0.9735209762272345,0.29473309743935583,10
Qwen3-8B,0,silhouette_cosine,late_8_10_minus_early_1_3,-0.033793551730923355,0.10267364375562955,-0.23503389349195727,0.16744679003011056,10
Qwen3-8B,0,within_trace,quality_slope_per_index,-317.494257516572,275.7796425655641,-858.0223569450776,223.03384191193356,10
Qwen3-8B,0,within_trace,quality_spearman,-0.9333333333333332,0.5815908646843565,-2.073251428114672,0.20658476144800553,10
Qwen3-8B,0,within_trace,late_8_10_minus_early_1_3,-2033.8805745442712,1750.8972460301964,-5465.639176763456,1397.8780276749137,10
Qwen3-8B,1,centroid_nearest_squared,quality_slope_per_index,420.84067835952266,90.09280674733013,244.2587771347556,597.4225795842897,10
Qwen3-8B,1,centroid_nearest_squared,quality_spearman,0.9024558013122741,0.5183264789474199,-0.11346409742466879,1.918375700049217,10
Qwen3-8B,1,centroid_nearest_squared,late_8_10_minus_early_1_3,2674.2005767822266,587.8464687019836,1522.0214981263389,3826.3796554381142,10
Qwen3-8B,1,class_nc1_ratio,quality_slope_per_index,-0.4524823058607508,0.4430424932016772,-1.320845592536038,0.4158809808145365,10
Qwen3-8B,1,class_nc1_ratio,quality_spearman,-0.5333333333333333,0.27636363636363637,-1.0750060606060607,0.00833939393939398,10
Qwen3-8B,1,class_nc1_ratio,late_8_10_minus_early_1_3,-3.6951314254621557,3.476651174387934,-10.509367727262505,3.1191048763381946,10
Qwen3-8B,1,fisher_nearest,quality_slope_per_index,0.15898456479183715,0.11236781936384102,-0.06125636116129124,0.37922549074496553,10
Qwen3-8B,1,fisher_nearest,quality_spearman,0.3393939393939394,0.7751853950470267,-1.1799694348982328,1.8587573136861115,10
Qwen3-8B,1,fisher_nearest,late_8_10_minus_early_1_3,0.979472476202439,0.7265590214527761,-0.444583205845002,2.40352815824988,10
Qwen3-8B,1,logistic_f1,quality_slope_per_index,0.002528635488589691,0.017493603490527098,-0.03175882735284342,0.0368160983300228,10
Qwen3-8B,1,logistic_f1,quality_spearman,0.16013198384882,0.2791961682410226,-0.38709250590358435,0.7073564736012243,10
Qwen3-8B,1,logistic_f1,late_8_10_minus_early_1_3,0.03787848243797909,0.12554372230912933,-0.2081872132879144,0.2839441781638726,10
Qwen3-8B,1,logistic_precision,quality_slope_per_index,-0.01866511580938459,0.027170300826778068,-0.0719189054298696,0.03458867381110042,10
Qwen3-8B,1,logistic_precision,quality_spearman,0.02246509756418441,0.21063755171162296,-0.3903845037905966,0.4353146989189654,10
Qwen3-8B,1,logistic_precision,late_8_10_minus_early_1_3,-0.06350813035595654,0.16047608053702184,-0.3780412482085193,0.25102498749660623,10
Qwen3-8B,1,logistic_recall,quality_slope_per_index,0.01663299663299664,0.018641495556855514,-0.019904334658440166,0.05317032792443344,10
