model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,non_thinking,21,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.37777777777777777,0.3777777777777778,0.9403725572166118,-0.26700053327719575,1245.9520263671875,1324.9557495117188,0.5111111111111111,9993746307.855295,1.63602876663208,0.6998827457427979,4.707212318871859,313.5500729359407,1.2337310762949983e-06,13.60546758467907,4.140486787259578e-05,1,0.7672325857872451,41.40486787259579
Qwen3-8B,native_thinking,21,90,9,9,9,32,0.7,0.7,0.5555555555555556,0.5555555555555556,0.23284937684260193,-6.329249199995834,513.7083129882812,2206.182897949219,0.4444444444444444,450826769.1937224,1.4175337553024292,0.5633546710014343,4.964573573458207,296.57519297262655,9.429445931970617e-07,13.874258311927736,6.894321140646934e-05,1,0.29958843979408295,68.94321140646935
Qwen3-8B,non_thinking,22,90,9,9,9,32,0.36666666666666664,0.3666666666666667,0.35555555555555557,0.35555555555555557,0.6963060857523438,-1.571998090508868,964.6121215820312,1385.327719116211,0.5888888888888889,117242343.20340645,1.4460058212280273,0.6812850832939148,4.6600458049040965,150.2110026723848,6.911218911755257e-06,11.882364537513066,4.3291493475437165e-05,1,1.6821907075433056,43.291493475437164
Qwen3-8B,native_thinking,22,90,9,9,9,32,0.6888888888888889,0.6888888888888889,0.5888888888888889,0.5888888888888889,0.24336425267031267,-6.137432141428474,537.5241088867188,2208.7225341796875,0.45555555555555555,228554721.34980807,1.4036463499069214,0.5196086168289185,5.292156450683072,221.36347131827534,5.501664795769353e-07,14.41304491438143,6.902258014678955e-05,1,0.24980289784738288,69.02258014678955
Qwen3-8B,non_thinking,23,90,9,9,9,32,0.36666666666666664,0.36666666666666664,0.28888888888888886,0.28888888888888886,0.6973123082327388,-1.5657266901222715,683.254150390625,979.8395099639893,0.5444444444444444,-65799199.28147324,1.423160433769226,0.7428762912750244,4.453964507298432,99.71302410738934,2.434376522432567e-05,10.623234789503947,3.061998477578163e-05,1,1.22440140790163,30.61998477578163
Qwen3-8B,native_thinking,23,90,9,9,9,32,0.7555555555555555,0.7555555555555555,0.5555555555555556,0.5555555555555556,0.25620677103691414,-5.914093968976916,553.7886962890625,2161.491259765625,0.4222222222222222,804990060.5535758,1.4194992780685425,0.5398392677307129,5.207582527804162,182.20892525151925,7.303911531648818e-07,14.129685620054339,6.754659374803305e-05,1,0.2296887950740902,67.54659374803305
Qwen3-8B,non_thinking,24,90,9,9,9,32,0.35555555555555557,0.3555555555555555,0.3,0.3,0.7523793306670136,-1.235631438773227,580.9845581054688,772.1963302612305,0.5222222222222223,6029166183.03781,1.4377704858779907,0.79498291015625,4.427846245653516,77.73898217044443,5.296998891410504e-05,9.845785051694154,2.413113696873188e-05,1,0.990595284008763,24.13113696873188
Qwen3-8B,native_thinking,24,90,9,9,9,32,0.6222222222222222,0.6222222222222223,0.5,0.5,0.25779192212000235,-5.887306953366579,516.4351806640625,2003.3024169921875,0.5,-1542222369.6809628,1.330553412437439,0.5480199456214905,5.218235300694729,105.90565070711317,3.2657230210461924e-06,12.632029373795461,6.260320431739091e-05,1,0.22581287682367845,62.60320431739092
Qwen3-8B,non_thinking,25,90,9,9,9,32,0.3111111111111111,0.31111111111111106,0.2777777777777778,0.2777777777777778,0.714948062629005,-1.45725506356824,508.023681640625,710.5742475509644,0.5222222222222223,-219476028.46232527,1.4444904327392578,0.8249711990356445,4.241106466318892,73.90368854818612,8.157410325722707e-05,9.41399870840799,2.2205446362495422e-05,1,1.150524376709997,22.205446362495422
Qwen3-8B,native_thinking,25,90,9,9,9,32,0.6777777777777778,0.6777777777777778,0.5,0.5,0.24360864240833427,-6.13307308470726,505.2503967285156,2074.0249267578124,0.4666666666666667,-207157026.29622203,1.4276829957962036,0.5763421058654785,5.1431098161108295,118.39771410472822,2.2115369732909945e-06,13.021822821129359,6.481328065693379e-05,1,0.16517607997964387,64.81328065693378
