model_label,mode_native,layer,occurrence,n_confirmation_class_native,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,n_confirmation_class_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Qwen3-8B,native_thinking,0,1,9,logistic_precision,0.6666666666666666,higher,0.6666666666666666,non_thinking,9,0.6666666666666666,higher,0.6666666666666666,0.0
Qwen3-8B,native_thinking,0,1,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,9,0.6666666666666666,higher,0.6666666666666666,-0.4444444444444444
Qwen3-8B,native_thinking,0,1,9,logistic_f1,0.3333333333333333,higher,0.3333333333333333,non_thinking,9,0.6666666666666666,higher,0.6666666666666666,-0.3333333333333333
Qwen3-8B,native_thinking,0,1,9,ncc_recall,0.4444444444444444,higher,0.4444444444444444,non_thinking,9,1.0,higher,1.0,-0.5555555555555556
Qwen3-8B,native_thinking,0,1,9,silhouette_cosine,-0.19480927288532257,higher,-0.19480927288532257,non_thinking,9,0.1612120270729065,higher,0.1612120270729065,-0.35602129995822906
Qwen3-8B,native_thinking,0,1,9,within_trace,1949.543701171875,lower,-1949.543701171875,non_thinking,9,3646.78759765625,lower,-3646.78759765625,1697.243896484375
Qwen3-8B,native_thinking,0,1,9,class_nc1_ratio,13.274827948819807,lower,-13.274827948819807,non_thinking,9,1.4800417546472515,lower,-1.4800417546472515,-11.794786194172556
Qwen3-8B,native_thinking,0,1,9,centroid_nearest_squared,201.0911407470703,higher,201.0911407470703,non_thinking,9,717.622314453125,higher,717.622314453125,-516.5311737060547
Qwen3-8B,native_thinking,0,1,9,fisher_nearest,0.10314779844442265,higher,0.10314779844442265,non_thinking,9,0.19678204316432713,higher,0.19678204316432713,-0.09363424471990447
Qwen3-8B,native_thinking,0,1,9,min_bhattacharyya,2.019507497549057,higher,2.019507497549057,non_thinking,9,1.9818871021270752,higher,1.9818871021270752,0.03762039542198181
Qwen3-8B,native_thinking,0,1,9,mean_bhattacharyya,2.697980307870441,higher,2.697980307870441,non_thinking,9,7.2376188437143965,higher,7.2376188437143965,-4.539638535843956
Qwen3-8B,native_thinking,0,1,9,nc2_class_cosine_deviation,0.2367595751758343,lower,-0.2367595751758343,non_thinking,9,0.5948789281609618,lower,-0.5948789281609618,0.3581193529851275
Qwen3-8B,native_thinking,0,2,9,logistic_precision,0.6666666666666666,higher,0.6666666666666666,non_thinking,9,0.21428571428571427,higher,0.21428571428571427,0.45238095238095233
Qwen3-8B,native_thinking,0,2,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,9,0.3333333333333333,higher,0.3333333333333333,-0.1111111111111111
Qwen3-8B,native_thinking,0,2,9,logistic_f1,0.3333333333333333,higher,0.3333333333333333,non_thinking,9,0.2608695652173913,higher,0.2608695652173913,0.07246376811594202
Qwen3-8B,native_thinking,0,2,9,ncc_recall,0.0,higher,0.0,non_thinking,9,0.3333333333333333,higher,0.3333333333333333,-0.3333333333333333
Qwen3-8B,native_thinking,0,2,9,silhouette_cosine,-0.04580058157444,higher,-0.04580058157444,non_thinking,9,-0.1555878221988678,higher,-0.1555878221988678,0.1097872406244278
Qwen3-8B,native_thinking,0,2,9,within_trace,924.0888671875,lower,-924.0888671875,non_thinking,9,4915.1318359375,lower,-4915.1318359375,3991.04296875
Qwen3-8B,native_thinking,0,2,9,class_nc1_ratio,5.505209105537619,lower,-5.505209105537619,non_thinking,9,3.4430631750699128,lower,-3.4430631750699128,-2.0621459304677066
Qwen3-8B,native_thinking,0,2,9,centroid_nearest_squared,187.01727294921875,higher,187.01727294921875,non_thinking,9,717.622314453125,higher,717.622314453125,-530.6050415039062
Qwen3-8B,native_thinking,0,2,9,fisher_nearest,0.20238018180915113,higher,0.20238018180915113,non_thinking,9,0.14600265840402377,higher,0.14600265840402377,0.05637752340512736
Qwen3-8B,native_thinking,0,2,9,min_bhattacharyya,2.133918344974518,higher,2.133918344974518,non_thinking,9,1.9818871021270752,higher,1.9818871021270752,0.15203124284744263
Qwen3-8B,native_thinking,0,2,9,mean_bhattacharyya,4.049201518297195,higher,4.049201518297195,non_thinking,9,4.309867653581831,higher,4.309867653581831,-0.26066613528463556
Qwen3-8B,native_thinking,0,2,9,nc2_class_cosine_deviation,0.21644634410830926,lower,-0.21644634410830926,non_thinking,9,0.6024551321694881,lower,-0.6024551321694881,0.38600878806117883
Qwen3-8B,native_thinking,0,3,9,logistic_precision,0.13333333333333333,higher,0.13333333333333333,non_thinking,9,0.25,higher,0.25,-0.11666666666666667
Qwen3-8B,native_thinking,0,3,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,9,0.2222222222222222,higher,0.2222222222222222,0.0
Qwen3-8B,native_thinking,0,3,9,logistic_f1,0.16666666666666666,higher,0.16666666666666666,non_thinking,9,0.23529411764705882,higher,0.23529411764705882,-0.06862745098039216
Qwen3-8B,native_thinking,0,3,9,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,9,0.3333333333333333,higher,0.3333333333333333,0.0
Qwen3-8B,native_thinking,0,3,9,silhouette_cosine,-0.19529812037944794,higher,-0.19529812037944794,non_thinking,9,-0.135339617729187,higher,-0.135339617729187,-0.059958502650260925
Qwen3-8B,native_thinking,0,3,9,within_trace,3164.336181640625,lower,-3164.336181640625,non_thinking,9,3790.586669921875,lower,-3790.586669921875,626.25048828125
Qwen3-8B,native_thinking,0,3,9,class_nc1_ratio,9.475828263522907,lower,-9.475828263522907,non_thinking,9,9.509572437945994,lower,-9.509572437945994,0.03374417442308797
Qwen3-8B,native_thinking,0,3,9,centroid_nearest_squared,310.7007141113281,higher,310.7007141113281,non_thinking,9,546.0020751953125,higher,546.0020751953125,-235.30136108398438
Qwen3-8B,native_thinking,0,3,9,fisher_nearest,0.09818827592150402,higher,0.09818827592150402,non_thinking,9,0.144041575286436,higher,0.144041575286436,-0.045853299364931974
Qwen3-8B,native_thinking,0,3,9,min_bhattacharyya,1.7010774612426758,higher,1.7010774612426758,non_thinking,9,2.0877031683921814,higher,2.0877031683921814,-0.3866257071495056
Qwen3-8B,native_thinking,0,3,9,mean_bhattacharyya,3.332723109258546,higher,3.332723109258546,non_thinking,9,3.2186045050621033,higher,3.2186045050621033,0.1141186041964426
Qwen3-8B,native_thinking,0,3,9,nc2_class_cosine_deviation,0.2597470725024188,lower,-0.2597470725024188,non_thinking,9,0.48980278472407474,lower,-0.48980278472407474,0.23005571222165594
Qwen3-8B,native_thinking,0,4,9,logistic_precision,0.0,higher,0.0,non_thinking,9,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,0,4,9,logistic_recall,0.0,higher,0.0,non_thinking,9,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,0,4,9,logistic_f1,0.0,higher,0.0,non_thinking,9,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,0,4,9,ncc_recall,0.0,higher,0.0,non_thinking,9,0.2222222222222222,higher,0.2222222222222222,-0.2222222222222222
Qwen3-8B,native_thinking,0,4,9,silhouette_cosine,-0.23314322531223297,higher,-0.23314322531223297,non_thinking,9,-0.18181198835372925,higher,-0.18181198835372925,-0.05133123695850372
Qwen3-8B,native_thinking,0,4,9,within_trace,2761.92138671875,lower,-2761.92138671875,non_thinking,9,3799.874267578125,lower,-3799.874267578125,1037.952880859375
