model_label,layer,needle_raw_rms_change_mean,needle_raw_rms_change_ci95_low,needle_raw_rms_change_ci95_high,needle_raw_rms_change_exact_sign_flip_p,needle_raw_rms_change_seed_units,ordinary_raw_rms_change_mean,ordinary_raw_rms_change_ci95_low,ordinary_raw_rms_change_ci95_high,ordinary_raw_rms_change_exact_sign_flip_p,ordinary_raw_rms_change_seed_units,raw_specificity_mean,raw_specificity_ci95_low,raw_specificity_ci95_high,raw_specificity_exact_sign_flip_p,raw_specificity_seed_units,needle_relative_rms_change_mean,needle_relative_rms_change_ci95_low,needle_relative_rms_change_ci95_high,needle_relative_rms_change_exact_sign_flip_p,needle_relative_rms_change_seed_units,ordinary_relative_rms_change_mean,ordinary_relative_rms_change_ci95_low,ordinary_relative_rms_change_ci95_high,ordinary_relative_rms_change_exact_sign_flip_p,ordinary_relative_rms_change_seed_units,relative_specificity_mean,relative_specificity_ci95_low,relative_specificity_ci95_high,relative_specificity_exact_sign_flip_p,relative_specificity_seed_units,needle_mean_cosine_distance_mean,needle_mean_cosine_distance_ci95_low,needle_mean_cosine_distance_ci95_high,needle_mean_cosine_distance_exact_sign_flip_p,needle_mean_cosine_distance_seed_units,ordinary_mean_cosine_distance_mean,ordinary_mean_cosine_distance_ci95_low,ordinary_mean_cosine_distance_ci95_high,ordinary_mean_cosine_distance_exact_sign_flip_p,ordinary_mean_cosine_distance_seed_units,cosine_specificity_mean,cosine_specificity_ci95_low,cosine_specificity_ci95_high,cosine_specificity_exact_sign_flip_p,cosine_specificity_seed_units
Gemma4-E4B,2,0.9014705169200896,0.8942794591188431,0.9124486901760103,0.001953125,10,0.8495661985874176,0.8446824371814727,0.8557198005616665,0.001953125,10,0.05190431833267213,0.04809288094937801,0.057295603454113005,0.001953125,10,0.4070674094557763,0.4042045956850052,0.41127364338189365,0.001953125,10,0.38298863619565965,0.37969711654633287,0.3880746239423752,0.001953125,10,0.024078773260116575,0.022998577311635023,0.025004962086677553,0.001953125,10,0.08205447249114513,0.08057717440277337,0.08433480670675636,0.001953125,10,0.0724356146156788,0.07118257842585445,0.07432529021240772,0.001953125,10,0.009618857875466347,0.009161901703104377,0.010151655673980712,0.001953125,10
Gemma4-E4B,3,1.197503482103348,1.192482499986887,1.2039743758738042,0.001953125,10,1.1843237632513046,1.164392998814583,1.1975419254899025,0.001953125,10,0.013179718852043155,-0.0020823389887809746,0.03834560945630074,0.296875,10,0.5333177256584168,0.5309183124303818,0.5362555664777756,0.001953125,10,0.5222839847207069,0.5170668095350266,0.5267593175470829,0.001953125,10,0.01103374093770981,0.00617568950355053,0.018188220262527467,0.001953125,10,0.13987589120864866,0.1378330159187317,0.14273706784099338,0.001953125,10,0.13506307691335678,0.13250651811808348,0.13725606742501262,0.001953125,10,0.0048128142952919,0.0017873050011694431,0.009665171960368752,0.00390625,10
Gemma4-E4B,4,1.162497798204422,1.1571341729164124,1.1682619488239288,0.001953125,10,1.133609139919281,1.1007026994228364,1.1554667954146862,0.001953125,10,0.028888658285140995,0.007866497009992599,0.061229988813400284,0.009765625,10,0.5451649141311645,0.5427071873545646,0.5475922566950322,0.001953125,10,0.5205372494459153,0.515306408405304,0.5254921700805425,0.001953125,10,0.02462766468524933,0.020184211641550067,0.028868842422962192,0.001953125,10,0.14504111394286157,0.1424475844204426,0.14836482829973102,0.001953125,10,0.1339631947875023,0.13100922986865043,0.1366857827976346,0.001953125,10,0.01107791915535927,0.007520715409889818,0.016093893721699715,0.001953125,10
Gemma4-E4B,5,1.4092698764801026,1.4000370442569254,1.417838770657778,0.001953125,10,1.2727735590934754,1.256705489218235,1.284267238944769,0.001953125,10,0.1364963173866272,0.12550556266307833,0.14687507852911952,0.001953125,10,0.6435777050256728,0.6385453813523055,0.6484457193762063,0.001953125,10,0.5430051612854003,0.53604028403759,0.5548718607425689,0.001953125,10,0.10057254374027254,0.0842330012023449,0.11132132470607758,0.001953125,10,0.19919173374772073,0.19680036682263014,0.2017396479770541,0.001953125,10,0.14441970929503442,0.14116124475374817,0.1498524910211563,0.001953125,10,0.05477202445268632,0.05054630012065172,0.05817717254161835,0.001953125,10
Gemma4-E4B,6,1.1264160811901094,1.1116419172286989,1.1363410266041756,0.001953125,10,1.0862305068969726,1.054559358358383,1.1055894042253493,0.001953125,10,0.04018557429313659,0.026589504241943358,0.058704458862543114,0.001953125,10,0.4720610985159873,0.4645277416408062,0.4769675639569759,0.001953125,10,0.4328084269165993,0.42888140137493613,0.4358533949255944,0.001953125,10,0.039252671599388125,0.03472820306569338,0.04313013106584549,0.001953125,10,0.10697539046406745,0.10515557467937471,0.10830420240759848,0.001953125,10,0.09165179930627347,0.08944828572310506,0.09327012711390853,0.001953125,10,0.015323591157793998,0.014192337611690167,0.016426487738266587,0.001953125,10
Gemma4-E4B,7,1.3780467307567597,1.3510605948269365,1.3946856987476348,0.001953125,10,1.4144963085651399,1.3487843751609323,1.451913677453995,0.001953125,10,-0.03644957780838013,-0.061977420210838324,0.00502110123634338,0.099609375,10,0.6332925176620482,0.6201157790869474,0.64142165017128,0.001953125,10,0.6104151576757431,0.5961007720232009,0.6195198446512222,0.001953125,10,0.022877359986305235,0.018612973764538764,0.02693127228319645,0.001953125,10,0.18859390780329705,0.18472074434161187,0.19124864155426624,0.001953125,10,0.18217651993036268,0.1730428643152118,0.1879784179404378,0.001953125,10,0.006417387872934342,0.002320071645081043,0.01208173278346658,0.0078125,10
Gemma4-E4B,8,1.1623688900470734,1.13032396286726,1.1828742020130156,0.001953125,10,1.2192265564203262,1.1465202857255934,1.2600009059906003,0.001953125,10,-0.05685766637325287,-0.08245565018057822,-0.013692551255226133,0.021484375,10,0.9567897433042527,0.9286074489355087,0.9742728581726552,0.001953125,10,0.9163810867071153,0.8843769370168448,0.9361241712719204,0.001953125,10,0.04040865659713745,0.031243612319231038,0.048865374192595484,0.001953125,10,0.41057772606611254,0.39854428201913833,0.4189642848372459,0.001953125,10,0.4123126418888569,0.38310700222849847,0.43015043054521085,0.001953125,10,-0.0017349158227443697,-0.013609226532280444,0.016252871714532383,0.92578125,10
Gemma4-E4B,9,1.3366530001163481,1.3077534413337708,1.3563926434516906,0.001953125,10,1.4068765884637833,1.3315327650904654,1.4508511891663076,0.001953125,10,-0.07022358834743499,-0.09980394989252092,-0.02113743489980696,0.021484375,10,0.8216081577539445,0.8018013858795167,0.8345961606502532,0.001953125,10,0.802296524643898,0.7721201006770135,0.8206687784940003,0.001953125,10,0.019311633110046387,0.008634897530078888,0.03161241766810417,0.005859375,10,0.2984330567717552,0.29074887702614066,0.30401846455782655,0.001953125,10,0.31440927505493166,0.290358094573021,0.3289685982465744,0.001953125,10,-0.01597621828317642,-0.026454981960356234,0.0010146781802177422,0.076171875,10
Gemma4-E4B,10,1.5064290261268616,1.4828488075733186,1.52291149020195,0.001953125,10,1.613680217266083,1.5348531008064747,1.6588687685132026,0.001953125,10,-0.10725119113922119,-0.14217296788096426,-0.049186596095561974,0.017578125,10,0.671176021695137,0.6603007024973631,0.6787508046776056,0.001953125,10,0.6861093372106553,0.6644798238277434,0.6998628002405167,0.001953125,10,-0.01493331551551819,-0.02505080997943878,-0.0026938720792531934,0.0390625,10,0.20650020852684975,0.20376281959563491,0.2090043454244733,0.001953125,10,0.23040624767541887,0.21476251382380726,0.24012171460315584,0.001953125,10,-0.023906039148569105,-0.03245103597640991,-0.010566050384193651,0.017578125,10
Gemma4-E4B,11,1.4088283693790435,1.3867950100004671,1.4259267401695253,0.001953125,10,1.3964623582363127,1.3481238187253475,1.4233637380599975,0.001953125,10,0.012366011142730716,-0.008312569856643675,0.04292079976201059,0.61328125,10,0.5218092027306557,0.5129337352514267,0.5291034361571073,0.001953125,10,0.4882269629836082,0.4792937495857477,0.4940326336026192,0.001953125,10,0.033582239747047424,0.028814074099063874,0.038469209372997276,0.001953125,10,0.12771533317863942,0.12519298631325365,0.1302237177230418,0.001953125,10,0.11749653302133083,0.1128287248313427,0.12043242877349258,0.001953125,10,0.010218800157308578,0.007525669272989035,0.013471817523241041,0.001953125,10
Gemma4-E4B,12,1.3697109997272494,1.3512224078178405,1.384431654214859,0.001953125,10,1.3758365488052369,1.3215327092111109,1.4059816686213014,0.001953125,10,-0.006125549077987671,-0.02983480200171471,0.03332448291778567,0.884765625,10,0.435979328751564,0.4294461327940226,0.4412734343037008,0.001953125,10,0.41872746795415877,0.4102208152413368,0.4244374648407102,0.001953125,10,0.01725186079740524,0.013350794613361357,0.02125535500794649,0.001953125,10,0.0903873012214899,0.08876770293526352,0.09207705466262996,0.001953125,10,0.08534104045480491,0.0814583346657455,0.08788595613278449,0.001953125,10,0.005046260766685009,0.003052782267332077,0.007912730611860753,0.001953125,10
Gemma4-E4B,13,1.3982871818542482,1.3858755919933319,1.4090623831748963,0.001953125,10,1.4032253873348233,1.3569353050887585,1.4311936387121675,0.001953125,10,-0.00493820548057556,-0.02692860960960388,0.0315138607621193,0.92578125,10,0.46903292864561086,0.4631919505819678,0.4738373940512538,0.001953125,10,0.4509007838368415,0.4457652139663696,0.45543207319080825,0.001953125,10,0.018132144808769228,0.014261414706706999,0.022401310801506043,0.001953125,10,0.10417758345603942,0.10251863542571663,0.10580520453304051,0.001953125,10,0.09861067198216915,0.09564550086855889,0.10101210266537965,0.001953125,10,0.005566911473870277,0.0038836984541267164,0.007706445761024954,0.001953125,10
Gemma4-E4B,14,1.4000622177124025,1.388819568157196,1.4109468948841095,0.001953125,10,1.4045819640159605,1.3637299075722695,1.4301438212394717,0.001953125,10,-0.004519746303558348,-0.02581276765465736,0.02928958183526994,0.8984375,10,0.5340793770551681,0.5279165577888488,0.5393422318696977,0.001953125,10,0.5155905312299728,0.509968484044075,0.5206218725442886,0.001953125,10,0.01848884582519531,0.013326393231749535,0.023821153938770295,0.001953125,10,0.1370268161594868,0.1347340036816895,0.13910519697889687,0.001953125,10,0.13031208142638206,0.12700860190764066,0.13318004409223796,0.001953125,10,0.006714734733104706,0.004683115556836128,0.00886952155083418,0.001953125,10
Gemma4-E4B,15,1.3620075058937071,1.3526977729797363,1.371592823266983,0.001953125,10,1.3564787888526917,1.3330039526820183,1.3735881452560426,0.001953125,10,0.005528717041015625,-0.008644125461578368,0.026063364714384078,0.806640625,10,0.5369286298751831,0.5323254678100349,0.5413158539533615,0.001953125,10,0.5224296829104423,0.517647268474102,0.5268021366000175,0.001953125,10,0.014498946964740753,0.009377609193325042,0.018936852507293222,0.00390625,10,0.13952606961131095,0.13728040802106264,0.14167260448634622,0.001953125,10,0.13494650833308697,0.13266840159893034,0.13719207999855282,0.001953125,10,0.004579561278223991,0.0032901343144476417,0.005928497115150094,0.001953125,10
Gemma4-E4B,16,1.5782265591621398,1.5682623240351679,1.5872824444770812,0.001953125,10,1.5236876296997068,1.5004316512942313,1.5405105215013029,0.001953125,10,0.05453892946243286,0.03874840778112412,0.07724449524283411,0.001953125,10,0.6528624683618547,0.6475357126295567,0.6575123788863421,0.001953125,10,0.6498429518938065,0.6430900394916534,0.6560531366765497,0.001953125,10,0.003019516468048096,-0.0007441726922988892,0.007435348674654962,0.216796875,10,0.21230816543102266,0.20842035502567888,0.21571826243773107,0.001953125,10,0.21199963569641117,0.20714927583187817,0.21632479940727353,0.001953125,10,0.00030852973461151115,-0.003129259198904037,0.005232540369033813,0.955078125,10
Gemma4-E4B,17,1.5811591792106627,1.5707235932350159,1.5933013622462748,0.001953125,10,1.4444464242458341,1.4353053331375123,1.4530388934612275,0.001953125,10,0.1367127549648285,0.12605326840281486,0.14696757197380064,0.001953125,10,0.8674997019767762,0.8605763834714889,0.8739968043118714,0.001953125,10,0.8089812874794008,0.8045171940326691,0.8131779778003694,0.001953125,10,0.05851841449737548,0.05063259275257588,0.06438576161861419,0.001953125,10,0.37168339610099793,0.367146860063076,0.3761896878555418,0.001953125,10,0.32875267326831814,0.32554933965206145,0.3315472284331918,0.001953125,10,0.04293072283267975,0.040525504261255264,0.045630361422896386,0.001953125,10
Gemma4-E4B,18,1.62862748503685,1.6132117302417752,1.6420479092001914,0.001953125,10,1.476412683725357,1.4601552973389627,1.4894251452684404,0.001953125,10,0.15221480131149293,0.14073469161987306,0.1626888167858124,0.001953125,10,0.990797845721245,0.9807463145256043,0.9983262201249601,0.001953125,10,0.9170242267847062,0.9129633117020131,0.9211899961680173,0.001953125,10,0.07377361893653869,0.062252579867839816,0.08206472039222718,0.001953125,10,0.4872193446755409,0.48177821069955823,0.492390764951706,0.001953125,10,0.4213555786013603,0.4180752238631249,0.42470097971707577,0.001953125,10,0.0658637660741806,0.0609196693599224,0.07035020422190427,0.001953125,10
Gemma4-E4B,19,1.6688291323184967,1.6589956469535827,1.678038312345743,0.001953125,10,1.5004235911369324,1.4884655874073507,1.5119704200327395,0.001953125,10,0.1684055411815643,0.1523046333491802,0.18390652093291282,0.001953125,10,1.0665559601783754,1.0597190304100512,1.0723038953840733,0.001953125,10,0.9974917834997177,0.9924229521602391,1.0018024682998656,0.001953125,10,0.06906417667865752,0.059915199875831604,0.07676996225118637,0.001953125,10,0.5747513753175736,0.5700185227394103,0.579305023893714,0.001953125,10,0.49456138581037523,0.4898385250419378,0.4986080592647195,0.001953125,10,0.08018998950719833,0.07434479258209468,0.08575089040398598,0.001953125,10
Gemma4-E4B,20,1.5947436606884005,1.5878863466680049,1.6013762611448765,0.001953125,10,1.4556750059127805,1.4456100866496564,1.4657837252318862,0.001953125,10,0.13906865477561953,0.12432997596263885,0.15378527277708057,0.001953125,10,0.9573980832099915,0.951604124441743,0.9623492287099362,0.001953125,10,0.8554455435276032,0.8433640423119069,0.8729461908489465,0.001953125,10,0.10195253968238831,0.08004174351692199,0.11684212863445283,0.001953125,10,0.4435334295034409,0.4392989574149251,0.4477207162603735,0.001953125,10,0.36431476801633833,0.3559583386778832,0.3753850690349937,0.001953125,10,0.07921866148710252,0.06917518973350525,0.08746438992768527,0.001953125,10
Gemma4-E4B,21,1.6083541297912596,1.5959710836410523,1.617854968458414,0.001953125,10,1.4884477400779725,1.4756546953022482,1.5003978049755096,0.001953125,10,0.11990638971328735,0.10764047786593439,0.13203387111425402,0.001953125,10,0.8791990000009537,0.8664888597726822,0.8878887945413588,0.001953125,10,0.748620473742485,0.7340811528116464,0.7695980761796235,0.001953125,10,0.13057852625846864,0.09792846781015398,0.15170810498297213,0.00390625,10,0.3561347585916519,0.3521060038283468,0.3600835496783256,0.001953125,10,0.27741820663213734,0.2707557371258736,0.2852015186920763,0.001953125,10,0.07871655195951462,0.06811573712527752,0.08689100489765404,0.001953125,10
Gemma4-E4B,22,0.9405217880010606,0.9298160821199419,0.9476287811994553,0.001953125,10,0.9129214310646055,0.8830837178230286,0.9312825390249492,0.001953125,10,0.027600356936454774,0.01353524684906006,0.04807809752225875,0.00390625,10,0.9003229606151579,0.8852348365783692,0.9100792685598134,0.001953125,10,0.8191589361429215,0.8132057387381793,0.8256086122989654,0.001953125,10,0.08116402447223664,0.06793345987796784,0.09139214396476744,0.001953125,10,0.3845830035209655,0.37862945377826696,0.38946174025535585,0.001953125,10,0.3296250879764557,0.3212435401454568,0.33676056926697495,0.001953125,10,0.054957915544509885,0.04992298059165477,0.05936822686344385,0.001953125,10
Gemma4-E4B,23,1.596180443763733,1.5880597997307777,1.6038978536427022,0.001953125,10,1.4177079832553865,1.3998925504088402,1.4334284870922567,0.001953125,10,0.17847246050834653,0.16256106168031692,0.19433001044392587,0.001953125,10,0.8882413041591644,0.8819894133806228,0.8933961129188536,0.001953125,10,0.7630049842596053,0.7561758397072554,0.7694899089336394,0.001953125,10,0.12523631989955902,0.1159194146990776,0.13502096435427668,0.001953125,10,0.3705031433701515,0.36778260409832,0.3732389929965138,0.001953125,10,0.29154159501194954,0.28627084529027347,0.2967176535725593,0.001953125,10,0.07896154835820197,0.07265500129759311,0.08569424144923687,0.001953125,10
Gemma4-E4B,24,1.4570162963867186,1.4511591884195805,1.4632207776904107,0.001953125,10,1.3976723134517668,1.3499663575589658,1.4274320572316648,0.001953125,10,0.05934398293495178,0.026877268880605695,0.10846869981288913,0.00390625,10,0.7770510625839234,0.7719661875814199,0.7808008315712213,0.001953125,10,0.6945073533058166,0.6880202442407609,0.7015741647928952,0.001953125,10,0.0825437092781067,0.07468135644495488,0.09087404012680053,0.001953125,10,0.2928994989395141,0.28980049550533293,0.29596950106322767,0.001953125,10,0.24357715517282483,0.23839877893030645,0.24881833631545305,0.001953125,10,0.0493223437666893,0.0431150012537837,0.0561778084523976,0.001953125,10
Gemma4-E4B,25,1.4346044421195983,1.4264081287384034,1.4425152306556703,0.001953125,10,1.456544064283371,1.3904439079761506,1.4957761144638062,0.001953125,10,-0.021939622163772578,-0.06459191507101059,0.04924469071626666,0.623046875,10,0.7500202125310899,0.744670063853264,0.7547953819781542,0.001953125,10,0.6824771308898926,0.6742494369745256,0.6912437884956598,0.001953125,10,0.06754308164119721,0.05909021824598312,0.07677047269046307,0.001953125,10,0.2668437805771827,0.26316968202590946,0.2708321163058281,0.001953125,10,0.2348346030712128,0.22824522633850575,0.24126767322421072,0.001953125,10,0.03200917750597,0.023884702995419508,0.041642709519714126,0.001953125,10
Gemma4-E4B,26,1.3748480439186095,1.3636986017227173,1.3862468447983265,0.001953125,10,1.4710091793537141,1.4062386477589606,1.5089865091741086,0.001953125,10,-0.09616113543510438,-0.1401756100952625,-0.022597349882125865,0.02734375,10,0.6701308411359786,0.6663000312000512,0.6740836903899908,0.001953125,10,0.6446179401874543,0.6344965337514876,0.6545991510152818,0.001953125,10,0.02551290094852447,0.01519683700799942,0.03655221045017242,0.001953125,10,0.2127973248064518,0.20978976219892503,0.2163142628967762,0.001953125,10,0.2082685071229935,0.20090988881886004,0.21476194861158732,0.001953125,10,0.004528817683458328,-0.003518315266817807,0.014926905024796724,0.47265625,10
Gemma4-E4B,27,1.393036513328552,1.3824981224536892,1.4031939375698566,0.001953125,10,1.5179305171966553,1.4503552885055542,1.5569031786918637,0.001953125,10,-0.12489400386810304,-0.1686330308020115,-0.05072024717926978,0.021484375,10,0.654739425778389,0.6507273238897324,0.658898692280054,0.001953125,10,0.6454065799713136,0.6337031763792039,0.6559461996108293,0.001953125,10,0.0093328458070755,-0.0011465805023908612,0.02062185551226139,0.166015625,10,0.20540987253189083,0.20278790332004426,0.20834020637348294,0.001953125,10,0.20856101766228674,0.20060751579701902,0.21525185287743812,0.001953125,10,-0.0031511451303958896,-0.010500043518841266,0.0069179777801036835,0.55859375,10
Gemma4-E4B,28,1.4387379193305967,1.4290595639348032,1.4479911959171294,0.001953125,10,1.5454491186141968,1.4834542202949526,1.581892348229885,0.001953125,10,-0.10671119928359987,-0.14617372816801072,-0.03960333350300787,0.021484375,10,0.6368276435136796,0.6328370891958475,0.6408498306423425,0.001953125,10,0.6322443640232086,0.6188359544873238,0.6435920212864876,0.001953125,10,0.004583279490470886,-0.006538090959191322,0.017522439256310463,0.521484375,10,0.19195458024740217,0.18890719562768934,0.19527915443480012,0.001953125,10,0.19979807123541832,0.19146570679545402,0.20654185123369098,0.001953125,10,-0.007843490988016129,-0.015418105274438858,0.002786254663020382,0.158203125,10
Gemma4-E4B,29,1.7308431661129,1.7229261791706088,1.7386574101448058,0.001953125,10,1.536244069337845,1.5253229441940785,1.547808392047882,0.001953125,10,0.19459909677505496,0.18432075938582418,0.20328112199902537,0.001953125,10,0.7379447817802429,0.7317676621675491,0.7430274748802186,0.001953125,10,0.6067737567424774,0.5973749672919512,0.6187378492206335,0.001953125,10,0.1311710250377655,0.11420855735242368,0.14266081039607523,0.001953125,10,0.2662257243692875,0.26289985682070255,0.2696651511117816,0.001953125,10,0.18497582331299783,0.17941122547909616,0.19222536386176944,0.001953125,10,0.08124990105628967,0.07224599346518516,0.08721199011802674,0.001953125,10
Gemma4-E4B,30,1.7150213837623596,1.7035838985443117,1.727921529650688,0.001953125,10,1.6299651515483855,1.611945641040802,1.6458693684637544,0.001953125,10,0.08505623221397399,0.06468571388721465,0.11214796462655068,0.001953125,10,0.7120028334856034,0.7074737897366286,0.7167376773357391,0.001953125,10,0.5960142385959626,0.5830277761220932,0.6144277106374502,0.001953125,10,0.11598859488964082,0.0943530350625515,0.13069426655769348,0.001953125,10,0.2502577009797097,0.24849657955765728,0.2521817896924913,0.001953125,10,0.17811746180057525,0.1704360099583864,0.18913247287645937,0.001953125,10,0.07214023917913436,0.062177745118737214,0.07898157465457918,0.001953125,10
Gemma4-E4B,31,1.692350729703903,1.6801429736614228,1.7044005227088928,0.001953125,10,1.665386188030243,1.62871236205101,1.689842822551727,0.001953125,10,0.026964541673660275,-0.0009941112995147702,0.0712825103700161,0.134765625,10,0.6414808541536332,0.6360883774906397,0.6462622554898264,0.001953125,10,0.551478383243084,0.5414018407911062,0.5655805721879006,0.001953125,10,0.09000247091054916,0.07160269558429719,0.10265737158060075,0.001953125,10,0.20455417796969413,0.20310199430212378,0.20620534727349876,0.001953125,10,0.1493767882138491,0.14391476899385452,0.15700223996490242,0.001953125,10,0.055177389755845074,0.04702312752604485,0.06108223892003298,0.001953125,10
Gemma4-E4B,32,1.6429381108283994,1.6306665434539318,1.654039805471897,0.001953125,10,1.6639506769180297,1.6105159103870392,1.6969962843358517,0.001953125,10,-0.021012566089630126,-0.05745653113722801,0.03705275893211364,0.533203125,10,0.564351440668106,0.5595423447191715,0.5684275767952204,0.001953125,10,0.5038526633381843,0.4985415015518665,0.5093952724039554,0.001953125,10,0.060498777329921725,0.05147617083042859,0.06805515557527542,0.001953125,10,0.1559736603498459,0.154640526060015,0.15725571600720287,0.001953125,10,0.12234230265021324,0.1195784367620945,0.12511344030499455,0.001953125,10,0.033631357699632644,0.030133072448894384,0.03682135283015669,0.001953125,10
Gemma4-E4B,33,1.5600151062011718,1.5468440825343133,1.5713620149493217,0.001953125,10,1.6259462189674376,1.5613435575067998,1.6642048937380314,0.001953125,10,-0.06593111276626587,-0.10815782165527345,0.002466976493597053,0.078125,10,0.5143305650353431,0.5094178027659654,0.5189405483454466,0.001953125,10,0.47189580529928205,0.46784303013235334,0.4759945916384458,0.001953125,10,0.0424347597360611,0.03692740631103515,0.047943402528762814,0.001953125,10,0.12617661602795124,0.12518104776740074,0.12722174867987635,0.001953125,10,0.1045465114712715,0.10248711422085761,0.10663294278085231,0.001953125,10,0.021630104556679724,0.019474624695256352,0.02378525361418724,0.001953125,10
Gemma4-E4B,34,1.4882472252845764,1.4735407626628876,1.5005452930927274,0.001953125,10,1.5754352712631225,1.508520381242037,1.6155101914405825,0.001953125,10,-0.08718804597854614,-0.13282705765962602,-0.014065815210342409,0.0390625,10,0.47280188649892807,0.4688327680677176,0.4769345233365893,0.001953125,10,0.4387977105379105,0.43413159452378747,0.4435741117596626,0.001953125,10,0.03400417596101761,0.02861690204590559,0.03968480513244868,0.001953125,10,0.10389342710375786,0.10288293962739407,0.1048819999396801,0.001953125,10,0.08956635251641273,0.08739053421095014,0.09178408816084266,0.001953125,10,0.014327074587345123,0.012200579592958094,0.016355955865234136,0.001953125,10
Gemma4-E4B,35,1.5333514380455016,1.5212811565995217,1.5440447687208652,0.001953125,10,1.5476695144176484,1.49014406478405,1.5822063948810101,0.001953125,10,-0.014318076372146604,-0.05386673903465271,0.04881583094596863,0.7578125,10,0.4784125998616219,0.47425109066069127,0.48292029733955855,0.001953125,10,0.4208464822173118,0.4159034828692675,0.4255662938952446,0.001953125,10,0.05756611764431,0.05057247757911683,0.06398964100331067,0.001953125,10,0.10645272366702559,0.10536366112530231,0.10756606966257094,0.001953125,10,0.08067402325570584,0.07826574550755323,0.08313457314297558,0.001953125,10,0.025778700411319733,0.023645209085196257,0.027787258923053736,0.001953125,10
Gemma4-E4B,36,1.4445590317249297,1.434126187622547,1.4541010649204251,0.001953125,10,1.4561689841747285,1.400584648579359,1.4893847763538361,0.001953125,10,-0.011609952449798585,-0.049133210450410844,0.04807808122038844,0.80078125,10,0.44255636572837825,0.4386756810545921,0.44678187407553194,0.001953125,10,0.3946192252635955,0.39042007072269913,0.3990643979460001,0.001953125,10,0.04793714046478271,0.04288191586732864,0.05284100986272097,0.001953125,10,0.09040650099515915,0.08949188590049743,0.09133827617950739,0.001953125,10,0.06981270968914033,0.06789300283789634,0.07176190447062254,0.001953125,10,0.02059379130601883,0.018745086276903744,0.022237545204348858,0.001953125,10
Gemma4-E4B,37,1.3942964661121369,1.3833539438247682,1.4052976150512697,0.001953125,10,1.3968773877620697,1.3555688536167143,1.4230834662616252,0.001953125,10,-0.00258092164993286,-0.034302248388528835,0.04621298944950105,0.96875,10,0.440826475918293,0.437791058704257,0.4444824680835009,0.001953125,10,0.39330526143312455,0.3886998212337494,0.39786976264417173,0.001953125,10,0.04752121448516845,0.042267128229141235,0.05264235546439886,0.001953125,10,0.09025654703378677,0.08906355865113436,0.09159068375825882,0.001953125,10,0.06906972382217647,0.06668285444378855,0.07165583244524897,0.001953125,10,0.021186823211610317,0.019377530366182328,0.022896952527575197,0.001953125,10
Gemma4-E4B,38,1.3206033539772033,1.3102486374378206,1.331172106027603,0.001953125,10,1.31195458650589,1.2783031404018403,1.3343004667758942,0.001953125,10,0.00864876747131348,-0.018562029600143432,0.04943997383117675,0.91015625,10,0.44821277260780334,0.4451711741089821,0.4519185537099838,0.001953125,10,0.40001013070344926,0.3951298815011978,0.40495370388031005,0.001953125,10,0.048202641904354096,0.042945535190403464,0.05320596784353256,0.001953125,10,0.09324552416801453,0.09184014044702053,0.0948925801254809,0.001953125,10,0.07183340076357127,0.0692125350581482,0.07476554092764855,0.001953125,10,0.021412123404443262,0.019457088597118855,0.0232177858715877,0.001953125,10
Gemma4-E4B,39,1.2267842769622803,1.2180152933299542,1.2364978968799116,0.001953125,10,1.1837635052204134,1.1634068965911868,1.1993041421473023,0.001953125,10,0.04302077174186707,0.023504852712154384,0.07064981698989867,0.001953125,10,0.46858619928359985,0.46552889198064806,0.472297960691154,0.001953125,10,0.4154473540186882,0.41030991568416364,0.4206477448269724,0.001953125,10,0.05313884526491165,0.04794837981462479,0.05800506155192852,0.001953125,10,0.10209240838885307,0.10050808005034924,0.10396919198706747,0.001953125,10,0.07880479447543623,0.07604249564372004,0.08176576268300416,0.001953125,10,0.02328761391341686,0.021117728734388944,0.025163219720125196,0.001953125,10
Gemma4-E4B,40,1.1163812160491944,1.1077523826658726,1.1278642117977138,0.001953125,10,1.0298890525102615,1.0216544630974531,1.0382963059544563,0.001953125,10,0.0864921635389328,0.07452564477920533,0.0995341110229492,0.001953125,10,0.5005990979075431,0.49706047177314755,0.5044742103740573,0.001953125,10,0.4461627608537674,0.4415397684052586,0.4509654897376895,0.001953125,10,0.0544363370537758,0.04930073645710945,0.058836625516414644,0.001953125,10,0.11597420692443847,0.11411076222173867,0.11817273900099097,0.001953125,10,0.09186591878533365,0.08925887886434794,0.09465410083532334,0.001953125,10,0.024108288139104844,0.02119562155753374,0.026441315570846204,0.001953125,10
Gemma4-E4B,41,0.8030836939811706,0.77958913333714,0.8363741957247257,0.001953125,10,0.7153361117839814,0.6849539198130369,0.7634433334618806,0.001953125,10,0.08774758219718934,0.06477319367229938,0.11031434151530264,0.001953125,10,0.5679089677333832,0.5508257418870927,0.593531944423914,0.001953125,10,0.6136035138368606,0.5968173366785049,0.6283381112366915,0.001953125,10,-0.04569454610347747,-0.07627804934978485,-0.005575860455632197,0.048828125,10,0.12187885776162147,0.11578910350799558,0.13052981367148458,0.001953125,10,0.13689389578998087,0.12819766937568783,0.14602638915739952,0.001953125,10,-0.015015038028359415,-0.028379199726507067,0.0006201199181377907,0.08984375,10
