model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,4,24,20,0.007622383600968163,0.050147798897400966,0.15199836819484439,0.13709745132958756,0.0047250461440480895,0.0028973374569200737,0.007622383600968163,0.003032636988689319,0.00604658442781556,0.0048168417761985435,0.0039896980343201,0.00480311619649001,0.005161236079806031,0.006153783621766706,0.002539848919423093,0.005981669251923449,"[0.007622383600968163, 0.003032636988689319, 0.00604658442781556, 0.0048168417761985435, 0.0039896980343201, 0.00480311619649001, 0.005161236079806031, 0.006153783621766706, 0.002539848919423093, 0.005981669251923449]",320
Qwen3-8B,12,21,20,0.007622252715373179,0.013366474745271261,0.5702515330805341,0.5673720257298906,0.000638246892210898,0.00698400582316228,0.007622252715373179,0.0014720504550496116,0.0007032986279227771,0.0006376035278663039,0.0004433551883266773,0.0004133869282668456,0.0005337576414603973,0.0005270950714475475,0.00044771302091248797,0.0005659615686454345,"[0.007622252715373179, 0.0014720504550496116, 0.0007032986279227771, 0.0006376035278663039, 0.0004433551883266773, 0.0004133869282668456, 0.0005337576414603973, 0.0005270950714475475, 0.00044771302091248797, 0.0005659615686454345]",321
Qwen3-8B,28,3,20,0.007621591724455356,0.0976682076758152,0.07803554407134504,0.09126908501209244,0.010005179550151096,-0.0023835878256957396,0.007621591724455356,0.0157136992784217,0.013465741981053724,0.009219730814220384,0.007113150841905736,0.00460365590879519,0.008646991386194713,0.00987930391129339,0.010123906281660312,0.011280435547814705,"[0.007621591724455356, 0.0157136992784217, 0.013465741981053724, 0.009219730814220384, 0.007113150841905736, 0.00460365590879519, 0.008646991386194713, 0.00987930391129339, 0.010123906281660312, 0.011280435547814705]",322
Qwen3-8B,32,15,20,0.007618967909365892,0.07622394037607591,0.09995505180885697,0.10690090018503937,0.007622774718523335,-3.8068091574427337e-06,0.007618967909365892,0.008630961342714728,0.008349703100975603,0.006934470240958035,0.005981614059419371,0.004954252368770539,0.006582949293078855,0.008766841341275722,0.008207143028266728,0.010197037691250443,"[0.007618967909365892, 0.008630961342714728, 0.008349703100975603, 0.006934470240958035, 0.005981614059419371, 0.004954252368770539, 0.006582949293078855, 0.008766841341275722, 0.008207143028266728, 0.010197037691250443]",323
Qwen3-8B,19,10,20,0.007614885794464499,0.13760036744643003,0.05534059200408089,0.060193975141445734,0.014442831294662839,-0.00682794550019834,0.007614885794464499,0.021266333293169737,0.021659391559660436,0.013363666925579309,0.01166430553421378,0.005758907354902476,0.008744045160710812,0.013786465348675846,0.015192099916748702,0.01855026655830443,"[0.007614885794464499, 0.021266333293169737, 0.021659391559660436, 0.013363666925579309, 0.01166430553421378, 0.005758907354902476, 0.008744045160710812, 0.013786465348675846, 0.015192099916748702, 0.01855026655830443]",324
Qwen3-8B,6,2,20,0.0075757676037028435,0.06057156700408087,0.12507134912313633,0.10791022183642936,0.005888422155597557,0.0016873454481052862,0.0075757676037028435,0.003940026764757932,0.008012208493892104,0.007232728507369756,0.004627557005733252,0.006000890582799912,0.005287711531855166,0.006080505158752203,0.003941906802356243,0.007872264552861451,"[0.0075757676037028435, 0.003940026764757932, 0.008012208493892104, 0.007232728507369756, 0.004627557005733252, 0.006000890582799912, 0.005287711531855166, 0.006080505158752203, 0.003941906802356243, 0.007872264552861451]",325
Qwen3-8B,6,13,20,0.007542130723595619,0.07297491922508925,0.1033523682339697,0.1009727594854418,0.00727030983349929,0.000271820890096329,0.007542130723595619,0.004766456317156553,0.006050781416706741,0.0060329414438456295,0.005304000433534383,0.006383828213438391,0.00771858599036932,0.010409273486584426,0.007543506659567356,0.011223414540290832,"[0.007542130723595619, 0.004766456317156553, 0.006050781416706741, 0.0060329414438456295, 0.005304000433534383, 0.006383828213438391, 0.00771858599036932, 0.010409273486584426, 0.007543506659567356, 0.011223414540290832]",326
Qwen3-8B,19,27,20,0.007505746185779571,0.07075056567555293,0.10608743709837358,0.13372734028716782,0.007027202165530374,0.0004785440202491973,0.007505746185779571,0.007850923016667366,0.006264038383960724,0.003970132954418659,0.0053921889048069715,0.002980391401797533,0.00646982342004776,0.009054188057780266,0.01088671050965786,0.010376422840636224,"[0.007505746185779571, 0.007850923016667366, 0.006264038383960724, 0.003970132954418659, 0.0053921889048069715, 0.002980391401797533, 0.00646982342004776, 0.009054188057780266, 0.01088671050965786, 0.010376422840636224]",327
Qwen3-8B,14,12,20,0.007438482487486908,0.015097262705012326,0.49270405058377337,0.48153665164025716,0.0008509755797250464,0.006587506907761862,0.007438482487486908,0.002674933639355004,0.001364059722982347,0.0006247811934372294,0.000506984052253756,0.00048621902951708764,0.0005825371517858002,0.00040602142762509176,0.0005879158154129982,0.00042532818515610414,"[0.007438482487486908, 0.002674933639355004, 0.001364059722982347, 0.0006247811934372294, 0.000506984052253756, 0.00048621902951708764, 0.0005825371517858002, 0.00040602142762509176, 0.0005879158154129982, 0.00042532818515610414]",328
Qwen3-8B,3,9,20,0.007412659004330635,0.03514455004769843,0.21091916084485707,0.21372407742579003,0.003081321227040866,0.004331337777289769,0.007412659004330635,0.003788796323351562,0.003307924047112465,0.003038682715850882,0.00222838131012395,0.00254745080601424,0.0037746163434349,0.0034525953233242035,0.0022484882501885295,0.0033449559239670636,"[0.007412659004330635, 0.003788796323351562, 0.003307924047112465, 0.003038682715850882, 0.00222838131012395, 0.00254745080601424, 0.0037746163434349, 0.0034525953233242035, 0.0022484882501885295, 0.0033449559239670636]",329
Qwen3-8B,17,22,20,0.00730833075940609,0.04313288344419561,0.16943756539860014,0.17674924061175334,0.003980505853865503,0.003327824905540587,0.00730833075940609,0.006777420546859503,0.005085796699859202,0.0029252066276967527,0.0033841713157016784,0.002492541016545147,0.0036198041634634137,0.0036574119701981546,0.0036625154316425323,0.0042196849128231404,"[0.00730833075940609, 0.006777420546859503, 0.005085796699859202, 0.0029252066276967527, 0.0033841713157016784, 0.002492541016545147, 0.0036198041634634137, 0.0036574119701981546, 0.0036625154316425323, 0.0042196849128231404]",330
Qwen3-8B,35,8,20,0.007304455153644085,0.019346460394444875,0.377560287758968,0.3507887632880037,0.0013380005823111988,0.005966454571332886,0.007304455153644085,0.0020550865097902714,0.001097042136825621,0.0007949557737447321,0.0012681016058195382,0.000942315899010282,0.0012519949465058743,0.0015212620186503046,0.001349871051206719,0.0017613752992474475,"[0.007304455153644085, 0.0020550865097902714, 0.001097042136825621, 0.0007949557737447321, 0.0012681016058195382, 0.000942315899010282, 0.0012519949465058743, 0.0015212620186503046, 0.001349871051206719, 0.0017613752992474475]",331
Qwen3-8B,26,15,20,0.0073022595315705985,0.03963798683773803,0.18422377406458887,0.3515353348513047,0.0035928585895741594,0.003709400941996439,0.0073022595315705985,0.0025674509641248735,0.0025094063497817843,0.0012266960846318397,0.002077294396463003,0.0005843538210683619,0.0035219193687225925,0.006709180849065887,0.006480325710344914,0.006659099761964171,"[0.0073022595315705985, 0.0025674509641248735, 0.0025094063497817843, 0.0012266960846318397, 0.002077294396463003, 0.0005843538210683619, 0.0035219193687225925, 0.006709180849065887, 0.006480325710344914, 0.006659099761964171]",332
Qwen3-8B,24,11,20,0.0072917989920824764,0.14051108564890455,0.051894830634947306,0.057626839159951294,0.014802142961869122,-0.007510343969786645,0.0072917989920824764,0.010898880939930678,0.010592138161882758,0.008400223217904568,0.01025398658530321,0.011381270969286561,0.01678364803083241,0.019509682327043264,0.02701165040489286,0.018387806019745767,"[0.0072917989920824764, 0.010898880939930678, 0.010592138161882758, 0.008400223217904568, 0.01025398658530321, 0.011381270969286561, 0.01678364803083241, 0.019509682327043264, 0.02701165040489286, 0.018387806019745767]",333
Qwen3-8B,31,5,20,0.007267796469386667,0.04286261111665794,0.16956028296097297,0.3068668418282182,0.003954979405252365,0.003312817064134302,0.007267796469386667,0.0034232746831548864,0.003185376346459634,0.0009312040908298514,0.0021054424660974292,0.0006319867687579972,0.003966025932459161,0.006251736341744163,0.00614855320359311,0.008951214814175046,"[0.007267796469386667, 0.0034232746831548864, 0.003185376346459634, 0.0009312040908298514, 0.0021054424660974292, 0.0006319867687579972, 0.003966025932459161, 0.006251736341744163, 0.00614855320359311, 0.008951214814175046]",334
Qwen3-8B,20,27,20,0.007231596019119024,0.04179117081221193,0.17304124001727791,0.43716380045615566,0.0038399527547881007,0.003391643264330923,0.007231596019119024,0.0015722842887043952,0.002375110355205834,0.00028234388737473636,0.0019735419089556673,0.00022236566437641158,0.0036544464426697234,0.006703295215265826,0.00761384481593268,0.010162342214607633,"[0.007231596019119024, 0.0015722842887043952, 0.002375110355205834, 0.00028234388737473636, 0.0019735419089556673, 0.00022236566437641158, 0.0036544464426697234, 0.006703295215265826, 0.00761384481593268, 0.010162342214607633]",335
Qwen3-8B,20,20,20,0.0072209931910038,0.08123676553368568,0.08888824097765856,0.1355319974537149,0.008223974704742433,-0.0010029815137386332,0.0072209931910038,0.0056932751089334484,0.006763268820941448,0.0025316592305898666,0.005335803143680096,0.0031522247940301896,0.00744805783033371,0.012423418462276459,0.014033926650881767,0.0166341383010149,"[0.0072209931910038, 0.0056932751089334484, 0.006763268820941448, 0.0025316592305898666, 0.005335803143680096, 0.0031522247940301896, 0.00744805783033371, 0.012423418462276459, 0.014033926650881767, 0.0166341383010149]",336
Qwen3-8B,2,18,20,0.00721810944378376,0.062419315334409475,0.11563903585153043,0.11817826211168644,0.006133467321180635,0.001084642122603125,0.00721810944378376,0.003793474938720465,0.003848098311573267,0.0035306014120578765,0.0039062323048710823,0.004755672533065081,0.007781853433698416,0.008882031682878733,0.007960185967385769,0.010743055306375027,"[0.00721810944378376, 0.003793474938720465, 0.003848098311573267, 0.0035306014120578765, 0.0039062323048710823, 0.004755672533065081, 0.007781853433698416, 0.008882031682878733, 0.007960185967385769, 0.010743055306375027]",337
Qwen3-8B,3,29,20,0.0071939583279657885,0.05931785286097977,0.12127813096717951,0.11521812956132356,0.005791543837001553,0.0014024144909642357,0.0071939583279657885,0.0030218718108471878,0.004982948798992482,0.004821236892007618,0.005294949813986705,0.007277212401523059,0.00835093003122438,0.008045146203858166,0.0035677294930792415,0.006761869087495142,"[0.0071939583279657885, 0.0030218718108471878, 0.004982948798992482, 0.004821236892007618, 0.005294949813986705, 0.007277212401523059, 0.00835093003122438, 0.008045146203858166, 0.0035677294930792415, 0.006761869087495142]",338
Qwen3-8B,28,22,20,0.007188725471496582,0.08093768656253814,0.08881802503636015,0.11391896673988408,0.00819432901011573,-0.0010056035386191474,0.007188725471496582,0.005442582070827484,0.006095597892999649,0.003165215067565441,0.0049578407779335976,0.0034098543226718904,0.007886337488889695,0.013805831223726273,0.014009463787078857,0.014976238459348678,"[0.007188725471496582, 0.005442582070827484, 0.006095597892999649, 0.003165215067565441, 0.0049578407779335976, 0.0034098543226718904, 0.007886337488889695, 0.013805831223726273, 0.014009463787078857, 0.014976238459348678]",339
Qwen3-8B,19,5,20,0.007179081346839667,0.050401242816587914,0.14243857781373812,0.17151170052579287,0.0048024623855275825,0.0023766189613120842,0.007179081346839667,0.0037280467338860037,0.003708776901476085,0.0031987920054234566,0.004431517331977375,0.002209207575651817,0.004406163957901299,0.005855670553864911,0.006374033645261079,0.009309952764306217,"[0.007179081346839667, 0.0037280467338860037, 0.003708776901476085, 0.0031987920054234566, 0.004431517331977375, 0.002209207575651817, 0.004406163957901299, 0.005855670553864911, 0.006374033645261079, 0.009309952764306217]",340
Qwen3-8B,32,17,20,0.007170429080724716,0.0662077465094626,0.10830196553661434,0.16264741712564268,0.0065597019365264304,0.0006107271441982854,0.007170429080724716,0.0040693338960409164,0.00406136279925704,0.002249640063382685,0.0037709356751292945,0.001931064622476697,0.0056973692495375875,0.011119801132008434,0.01270228885114193,0.013435521139763295,"[0.007170429080724716, 0.0040693338960409164, 0.00406136279925704, 0.002249640063382685, 0.0037709356751292945, 0.001931064622476697, 0.0056973692495375875, 0.011119801132008434, 0.01270228885114193, 0.013435521139763295]",341
Qwen3-8B,21,6,20,0.007162008481100201,0.0850865489095213,0.08417321624733051,0.0890843061053333,0.008658282269824567,-0.0014962737887243656,0.007162008481100201,0.0027783499332144856,0.009927095979992372,0.008639836183283478,0.010161570210402714,0.008256912648357683,0.010215029156097444,0.009651676441444578,0.009927741579303984,0.008366328296324355,"[0.007162008481100201, 0.0027783499332144856, 0.009927095979992372, 0.008639836183283478, 0.010161570210402714, 0.008256912648357683, 0.010215029156097444, 0.009651676441444578, 0.009927741579303984, 0.008366328296324355]",342
Qwen3-8B,21,29,20,0.0071484339889138935,0.19087195490137673,0.03745146316863302,0.04007950114097154,0.020413724545829206,-0.013265290556915312,0.0071484339889138935,0.01628397605381906,0.018634246243163944,0.015312437259126455,0.01339187123812735,0.01579562306869775,0.016394971241243183,0.024845655768876894,0.03074462045915425,0.03232011958025396,"[0.0071484339889138935, 0.01628397605381906, 0.018634246243163944, 0.015312437259126455, 0.01339187123812735, 0.01579562306869775, 0.016394971241243183, 0.024845655768876894, 0.03074462045915425, 0.03232011958025396]",343
Qwen3-8B,11,3,20,0.007146127309533767,0.021985463879536836,0.3250387323501092,0.32201777469380094,0.0016488151744447855,0.0054973121350889815,0.007146127309533767,0.0023994318558834492,0.0019008098868653178,0.0014381120359757914,0.001318363077007234,0.0013577993377111852,0.0016641496564261614,0.0012852185289375484,0.0017496819142252206,0.0017257702769711615,"[0.007146127309533767, 0.0023994318558834492, 0.0019008098868653178, 0.0014381120359757914, 0.001318363077007234, 0.0013577993377111852, 0.0016641496564261614, 0.0012852185289375484, 0.0017496819142252206, 0.0017257702769711615]",344
Qwen3-8B,20,30,20,0.007083474169485271,0.06572698864292761,0.10777116547918204,0.14851966083699328,0.0065159460526047035,0.0005675281168805672,0.007083474169485271,0.0025940560444723815,0.005839386058505624,0.003947312303353101,0.005262482723628637,0.0025508938124403358,0.0067271155276102945,0.009468161466065795,0.00975264417938888,0.012501462357977288,"[0.007083474169485271, 0.0025940560444723815, 0.005839386058505624, 0.003947312303353101, 0.005262482723628637, 0.0025508938124403358, 0.0067271155276102945, 0.009468161466065795, 0.00975264417938888, 0.012501462357977288]",345
Qwen3-8B,6,8,20,0.007078823272604495,0.05417266196454875,0.13067150507089653,0.13130153984846585,0.005232648743549361,0.0018461745290551338,0.007078823272604495,0.0065035551902838055,0.003737907053437084,0.0024088738835416736,0.003113667404977605,0.0027243661053944377,0.0058043315482791515,0.007334290293511003,0.008492519438732415,0.006974327773787081,"[0.007078823272604495, 0.0065035551902838055, 0.003737907053437084, 0.0024088738835416736, 0.003113667404977605, 0.0027243661053944377, 0.0058043315482791515, 0.007334290293511003, 0.008492519438732415, 0.006974327773787081]",346
Qwen3-8B,27,8,20,0.007046252675354481,0.10427723658503965,0.06757229963231866,0.07942071921093116,0.010803442656631685,-0.0037571899812772038,0.007046252675354481,0.0029047948308289053,0.005389663763344288,0.0032710447674617173,0.006055788462981581,0.005954260099679231,0.012370813824236392,0.018755094648804517,0.02199275717139244,0.02053676634095609,"[0.007046252675354481, 0.0029047948308289053, 0.005389663763344288, 0.0032710447674617173, 0.006055788462981581, 0.005954260099679231, 0.012370813824236392, 0.018755094648804517, 0.02199275717139244, 0.02053676634095609]",347
Qwen3-8B,21,17,20,0.007026198506355286,0.13215641573769973,0.05316577683447986,0.053598411604554586,0.013903357470149381,-0.006877158963794095,0.007026198506355286,0.011566189117729664,0.013549456931650638,0.010807044059038162,0.013146782200783491,0.013613818772137165,0.014246301073580981,0.015373885259032249,0.01693191137164831,0.015894828445743768,"[0.007026198506355286, 0.011566189117729664, 0.013549456931650638, 0.010807044059038162, 0.013146782200783491, 0.013613818772137165, 0.014246301073580981, 0.015373885259032249, 0.01693191137164831, 0.015894828445743768]",348
Qwen3-8B,14,7,20,0.006944596429821104,0.037801913400835475,0.18371018303183612,0.18267186989261758,0.003428590774557152,0.003516005655263952,0.006944596429821104,0.007049796634237282,0.004888122726697475,0.0035681186302099375,0.002824482387222815,0.0027979085411061534,0.002818728963029571,0.002034759757225402,0.002472415371448733,0.0024029839598370016,"[0.006944596429821104, 0.007049796634237282, 0.004888122726697475, 0.0035681186302099375, 0.002824482387222815, 0.0027979085411061534, 0.002818728963029571, 0.002034759757225402, 0.002472415371448733, 0.0024029839598370016]",349
Qwen3-8B,12,3,20,0.006941933929920196,0.023693823779467497,0.2929849565242361,0.29350702017258723,0.001861321094394144,0.005080612835526053,0.006941933929920196,0.0036196798086166383,0.0020042086485773324,0.002024052874185145,0.00146648483350873,0.0016146613052114844,0.0013816643971949817,0.0013027796288952232,0.0014952079276554287,0.0018431504257023334,"[0.006941933929920196, 0.0036196798086166383, 0.0020042086485773324, 0.002024052874185145, 0.00146648483350873, 0.0016146613052114844, 0.0013816643971949817, 0.0013027796288952232, 0.0014952079276554287, 0.0018431504257023334]",350
Qwen3-8B,20,28,20,0.006919189798645675,0.09165831503923982,0.0754889482278122,0.11025670718529153,0.009415458360066017,-0.002496268561420342,0.006919189798645675,0.0046760586090385916,0.008486901037395,0.00397287579253316,0.006600743811577559,0.00404503932222724,0.00826264452189207,0.014494962710887193,0.014963869005441666,0.019236030429601668,"[0.006919189798645675, 0.0046760586090385916, 0.008486901037395, 0.00397287579253316, 0.006600743811577559, 0.00404503932222724, 0.00826264452189207, 0.014494962710887193, 0.014963869005441666, 0.019236030429601668]",351
Qwen3-8B,26,20,20,0.006907171360307984,0.8210097460935599,0.00841301993450497,0.008781443221376136,0.090455841637028,-0.08354867027672001,0.006907171360307984,0.005178737695678138,0.020758834340813336,0.09767438585913624,0.14856348338689712,0.19231768999088672,0.09591355062848379,0.136159221943808,0.06706195945875208,0.05047471142879658,"[0.006907171360307984, 0.005178737695678138, 0.020758834340813336, 0.09767438585913624, 0.14856348338689712, 0.19231768999088672, 0.09591355062848379, 0.136159221943808, 0.06706195945875208, 0.05047471142879658]",352
Qwen3-8B,22,30,20,0.006900579179637134,0.0655315408152518,0.1053016470205,0.18191319433493564,0.006514551292846072,0.0003860278867910613,0.006900579179637134,0.0054262190649751576,0.00690149804995599,0.0029368538769176666,0.004075871140844356,0.0014318988850249071,0.005868608004163889,0.009103707902454516,0.010147747395490115,0.012738557315788056,"[0.006900579179637134, 0.0054262190649751576, 0.00690149804995599, 0.0029368538769176666, 0.004075871140844356, 0.0014318988850249071, 0.005868608004163889, 0.009103707902454516, 0.010147747395490115, 0.012738557315788056]",353
Qwen3-8B,26,23,20,0.00687555123004131,0.042452012426747385,0.16196054879389626,0.240709773279492,0.003952940132967342,0.002922611097073968,0.00687555123004131,0.003263604763196781,0.0027507635113579454,0.0017466756304202135,0.002377090926711389,0.0010880759598876466,0.003501339175090834,0.006435350033279974,0.006301179021193093,0.0081123821755682,"[0.00687555123004131, 0.003263604763196781, 0.0027507635113579454, 0.0017466756304202135, 0.002377090926711389, 0.0010880759598876466, 0.003501339175090834, 0.006435350033279974, 0.006301179021193093, 0.0081123821755682]",354
Qwen3-8B,29,10,20,0.0068502261769026514,0.05033009860476341,0.1361059558157576,0.2932639323056783,0.0048310969364289726,0.002019129240473679,0.0068502261769026514,0.002548746031243354,0.0033219438599189745,0.0012877172957814764,0.002613448320880707,0.0005323709636286366,0.004381717123033013,0.00760423891301798,0.007715085884410655,0.01347460403594596,"[0.0068502261769026514, 0.002548746031243354, 0.0033219438599189745, 0.0012877172957814764, 0.002613448320880707, 0.0005323709636286366, 0.004381717123033013, 0.00760423891301798, 0.007715085884410655, 0.01347460403594596]",355
Qwen3-8B,30,24,20,0.006815675436519087,0.04815635418776765,0.14153221421089968,0.35113568110292526,0.004593408750138729,0.0022222666863803576,0.006815675436519087,0.001894250576151535,0.0028510954729426886,0.0006772689783815621,0.00276146990036068,0.0003835844001514488,0.004762250132262125,0.008657397956085333,0.008605553914230768,0.010747807420682421,"[0.006815675436519087, 0.001894250576151535, 0.0028510954729426886, 0.0006772689783815621, 0.00276146990036068, 0.0003835844001514488, 0.004762250132262125, 0.008657397956085333, 0.008605553914230768, 0.010747807420682421]",356
Qwen3-8B,26,16,20,0.006774566881358623,0.0975129985716194,0.06947347513247656,0.08324912708292292,0.010082047965584531,-0.0033074810842259076,0.006774566881358623,0.0095718614757061,0.007307709753513336,0.005189079605042934,0.006489429716020822,0.005457801977172494,0.01041057426482439,0.014238709211349487,0.015084429271519184,0.016988836415112018,"[0.006774566881358623, 0.0095718614757061, 0.007307709753513336, 0.005189079605042934, 0.006489429716020822, 0.005457801977172494, 0.01041057426482439, 0.014238709211349487, 0.015084429271519184, 0.016988836415112018]",357
Qwen3-8B,9,29,20,0.006710068160919036,0.011181756778285035,0.6000906918267069,0.547430728283616,0.0004968542908184443,0.006213213870100592,0.006710068160919036,0.0017100300694892212,0.0008298235288748401,0.0004041589751977881,0.00029944607384777553,0.00018995103312704486,0.0002533338739738156,0.00017203045888436463,0.00026992615776180175,0.0003429884462093469,"[0.006710068160919036, 0.0017100300694892212, 0.0008298235288748401, 0.0004041589751977881, 0.00029944607384777553, 0.00018995103312704486, 0.0002533338739738156, 0.00017203045888436463, 0.00026992615776180175, 0.0003429884462093469]",358
Qwen3-8B,31,13,20,0.006703268032288179,0.05417316703613152,0.12373779121714158,0.2001390805444979,0.005274433222649261,0.001428834809638918,0.006703268032288179,0.004229069522079953,0.004939376389302197,0.002194634098395909,0.0030130809433330796,0.0015452497660362497,0.005014503743643673,0.007048283346966855,0.007540525475459958,0.011945175718625477,"[0.006703268032288179, 0.004229069522079953, 0.004939376389302197, 0.002194634098395909, 0.0030130809433330796, 0.0015452497660362497, 0.005014503743643673, 0.007048283346966855, 0.007540525475459958, 0.011945175718625477]",359
Qwen3-8B,33,22,20,0.006700125895440579,0.07080678708152846,0.09462547548903623,0.21462629317385798,0.007122962354009764,-0.00042283645856918545,0.006700125895440579,0.003938296996057034,0.004960742825642228,0.001336036273278296,0.003744504775386304,0.0010950270399916918,0.007024280447512865,0.012884353613480925,0.012363285181345418,0.016760134033393114,"[0.006700125895440579, 0.003938296996057034, 0.004960742825642228, 0.001336036273278296, 0.003744504775386304, 0.0010950270399916918, 0.007024280447512865, 0.012884353613480925, 0.012363285181345418, 0.016760134033393114]",360
Qwen3-8B,35,10,20,0.006674543098779395,0.03787299114264897,0.17623490771139957,0.18315764478535274,0.0034664942270966194,0.0032080488716827757,0.006674543098779395,0.0019803435017820446,0.0024531474977266044,0.0020722732362628447,0.0028554154618177564,0.0038013870900613254,0.005504939885577187,0.005659722021664493,0.003135422244668007,0.003735797104309313,"[0.006674543098779395, 0.0019803435017820446, 0.0024531474977266044, 0.0020722732362628447, 0.0028554154618177564, 0.0038013870900613254, 0.005504939885577187, 0.005659722021664493, 0.003135422244668007, 0.003735797104309313]",361
Qwen3-8B,31,6,20,0.006670514307916165,0.0465265311221259,0.14337011909198558,0.22780184870464218,0.00442844631268997,0.0022420679952261944,0.006670514307916165,0.003920620575081557,0.0041231377246731425,0.001479068611661205,0.002826675438700477,0.001101741103502718,0.00396941732178675,0.006571946155963815,0.0065688346341630675,0.009294575248677005,"[0.006670514307916165, 0.003920620575081557, 0.0041231377246731425, 0.001479068611661205, 0.002826675438700477, 0.001101741103502718, 0.00396941732178675, 0.006571946155963815, 0.0065688346341630675, 0.009294575248677005]",362
Qwen3-8B,18,29,20,0.006647518672980368,0.10777384008397349,0.06168026181307877,0.062396409347006576,0.01123625793455479,-0.004588739261574422,0.006647518672980368,0.008142044115811587,0.008082484407350422,0.0064839854137972,0.007364524365402758,0.009294769534608349,0.011254295718390494,0.014853493124246598,0.01820471913088113,0.017446005600504577,"[0.006647518672980368, 0.008142044115811587, 0.008082484407350422, 0.0064839854137972, 0.007364524365402758, 0.009294769534608349, 0.011254295718390494, 0.014853493124246598, 0.01820471913088113, 0.017446005600504577]",363
Qwen3-8B,30,25,20,0.006566975498571992,0.04220560351974996,0.15559487250310255,0.34328686889015125,0.003959847557908663,0.0026071279406633292,0.006566975498571992,0.003461938771943096,0.0024578947986810817,0.0004008727200925932,0.0018153328693642835,0.0002732643591116357,0.003936265124139027,0.006718536543121445,0.007006580478400792,0.009567942356324011,"[0.006566975498571992, 0.003461938771943096, 0.0024578947986810817, 0.0004008727200925932, 0.0018153328693642835, 0.0002732643591116357, 0.003936265124139027, 0.006718536543121445, 0.007006580478400792, 0.009567942356324011]",364
Qwen3-8B,5,0,20,0.0065605777490418404,0.04465706773826241,0.14691017752203875,0.14465898382497377,0.004232943332135619,0.0023276344169062217,0.0065605777490418404,0.003262701092171483,0.004836758633609861,0.00411579705105396,0.0027409643413193407,0.0038741979980841277,0.00507712604230619,0.005723418738489272,0.0028380083640513476,0.00562751772813499,"[0.0065605777490418404, 0.003262701092171483, 0.004836758633609861, 0.00411579705105396, 0.0027409643413193407, 0.0038741979980841277, 0.00507712604230619, 0.005723418738489272, 0.0028380083640513476, 0.00562751772813499]",365
Qwen3-8B,4,20,20,0.0065081330016255375,0.0496741531882435,0.13101648611829447,0.12448543339333144,0.004796224465179774,0.0017119085364457635,0.0065081330016255375,0.0033347288146615027,0.005027361772954464,0.004335089586675167,0.003589061973616481,0.0037684404756873845,0.0063513258472085,0.006647070730105042,0.004554401896893978,0.005558539088815451,"[0.0065081330016255375, 0.0033347288146615027, 0.005027361772954464, 0.004335089586675167, 0.003589061973616481, 0.0037684404756873845, 0.0063513258472085, 0.006647070730105042, 0.004554401896893978, 0.005558539088815451]",366
Qwen3-8B,29,13,20,0.006493831321131438,0.06342973061585083,0.10237835251831663,0.16276672161517097,0.0063262110327466,0.00016762028838483798,0.006493831321131438,0.0047059265547432,0.008454301414349174,0.010227009428490419,0.004525398976875294,0.0019596826544329817,0.005725238602872195,0.006279731189206927,0.00756627979019413,0.007492330683555082,"[0.006493831321131438, 0.0047059265547432, 0.008454301414349174, 0.010227009428490419, 0.004525398976875294, 0.0019596826544329817, 0.005725238602872195, 0.006279731189206927, 0.00756627979019413, 0.007492330683555082]",367
Qwen3-8B,12,24,20,0.0062937178183346985,0.016825162366149015,0.37406579986397004,0.365328180227976,0.0011701605053127022,0.005123557313021996,0.0062937178183346985,0.0030436728135100565,0.0012812983035473736,0.0011739319139451253,0.0009113607497965859,0.0006245284090255155,0.0011621214011938719,0.0007778119749673352,0.0006928078687451489,0.0008639111130833044,"[0.0062937178183346985, 0.0030436728135100565, 0.0012812983035473736, 0.0011739319139451253, 0.0009113607497965859, 0.0006245284090255155, 0.0011621214011938719, 0.0007778119749673352, 0.0006928078687451489, 0.0008639111130833044]",368
Qwen3-8B,11,2,20,0.006266623748979327,0.028689336182014816,0.218430419903122,0.22884420091382932,0.0024914124925594985,0.0037752112564198286,0.006266623748979327,0.0033756586024537684,0.0025335110985906795,0.0022824181185569616,0.0023420196666847914,0.002518046961631626,0.0021912894677370786,0.0017449236649554223,0.00245753382332623,0.002977311029098928,"[0.006266623748979327, 0.0033756586024537684, 0.0025335110985906795, 0.0022824181185569616, 0.0023420196666847914, 0.002518046961631626, 0.0021912894677370786, 0.0017449236649554223, 0.00245753382332623, 0.002977311029098928]",369
Qwen3-8B,19,2,20,0.006254448182880878,0.09843051747884601,0.06354175862404705,0.06826267800451337,0.01024178547732946,-0.003987337294448582,0.006254448182880878,0.008673103339970113,0.011010470520704984,0.008038316667079926,0.00799106266349554,0.005879232008010149,0.008753532031551003,0.012264269404113293,0.01328778313472867,0.016278299526311456,"[0.006254448182880878, 0.008673103339970113, 0.011010470520704984, 0.008038316667079926, 0.00799106266349554, 0.005879232008010149, 0.008753532031551003, 0.012264269404113293, 0.01328778313472867, 0.016278299526311456]",370
