model_label,parsed_requests,minimum_signed_error,maximum_signed_error,mean_bias,median_bias,trimmed_mean_10pct,overcount_rate,undercount_rate,exact_rate_among_parsed,mean_bias_ci95_low,mean_bias_ci95_high,mean_bias_bootstrap_p_two_sided,median_bias_ci95_low,median_bias_ci95_high,median_bias_bootstrap_p_two_sided,trimmed_mean_10pct_ci95_low,trimmed_mean_10pct_ci95_high,trimmed_mean_10pct_bootstrap_p_two_sided,overcount_rate_ci95_low,overcount_rate_ci95_high,undercount_rate_ci95_low,undercount_rate_ci95_high,exact_rate_among_parsed_ci95_low,exact_rate_among_parsed_ci95_high,mean_bias_bootstrap_p_two_sided_holm,median_bias_bootstrap_p_two_sided_holm,trimmed_mean_10pct_bootstrap_p_two_sided_holm
Qwen3-8B,890,-14.0,1705.0,54.1247191011236,0.0,2.0070224719101124,0.2044943820224719,0.1078651685393258,0.6876404494382022,43.01676323092653,65.74867081447964,0.0039920159680638,0.0,0.0,1.0,0.4695474567332109,4.882917037963776,0.0039920159680638,0.1834351598716272,0.2234137208554063,0.092545685004363,0.123734533183352,0.6621289288395593,0.7176548792551936,0.0319361277445109,1.0,0.0319361277445109
Qwen3-1.7B,880,-25.0,907.0,29.644318181818186,0.0,4.684659090909091,0.246590909090909,0.3761363636363636,0.3772727272727272,23.927580952380957,35.83610151267122,0.0039920159680638,0.0,0.0,1.0,2.707985167045793,7.825008308408107,0.0039920159680638,0.2214588600247652,0.2736444456677309,0.336163192652977,0.4194298640610082,0.3312473066149536,0.4260807736063708,0.0319361277445109,1.0,0.0319361277445109
Qwen3-32B,898,-5.0,2316.0,58.70601336302895,0.0,0.3763888888888889,0.2238307349665924,0.0122494432071269,0.7639198218262806,46.14532293986637,72.99382158101923,0.0039920159680638,0.0,0.0,1.0,0.2303472222222222,0.5941231796116504,0.0039920159680638,0.1924360400444938,0.2522406600669888,0.0044493882091212,0.0211345939933259,0.7362196241307466,0.7992354207363352,0.0319361277445109,1.0,0.0319361277445109
Gemma4-E4B,852,-13.0,2318.0,4.895539906103286,0.0,-0.1612903225806451,0.0457746478873239,0.215962441314554,0.7382629107981221,0.437173397653947,12.186488587347233,0.0159680638722554,0.0,0.0,1.0,-0.246544404009449,-0.0984534529670899,0.0039920159680638,0.0314685314685314,0.0638929207128081,0.1773628938156359,0.2540802936366056,0.6988319895726152,0.775571043910522,0.0319361277445109,1.0,0.0319361277445109
Gemma4-12B,486,-10.0,20.0,-0.0534979423868312,0.0,0.0,0.0164609053497942,0.0534979423868312,0.9300411522633744,-0.1613344390038435,0.0704553698608321,0.3872255489021956,0.0,0.0,1.0,0.0,0.0,1.0,0.0060459529007158,0.029564702601921,0.035210143283195,0.074542196769658,0.9052599490078704,0.951271458962054,0.3872255489021956,1.0,1.0
OLMo-Hybrid-7B,583,-10.0,1188.0,60.291595197255575,0.0,9.49678800856531,0.2710120068610634,0.2641509433962264,0.4648370497427101,44.753010994142606,74.4687190407548,0.0039920159680638,0.0,0.0,1.0,1.8578430573663625,20.018480603448275,0.0039920159680638,0.2336649945822101,0.3085512857977791,0.2203236675515621,0.3124110118650846,0.4090808184233522,0.5202179242995132,0.0319361277445109,1.0,0.0319361277445109
Llama3.1-8B,433,-30.0,330.0,7.041570438799076,0.0,-0.829971181556196,0.1732101616628175,0.4064665127020785,0.4203233256351039,2.5402764703306806,12.060841135723528,0.0039920159680638,0.0,0.0,1.0,-1.1077679603235748,-0.5866791702351936,0.0039920159680638,0.1431791488712629,0.2092427972283004,0.3691371392447389,0.4546951061205945,0.3693288552720704,0.4660268646164722,0.0319361277445109,1.0,0.0319361277445109
Llama3.2-3B,363,-23.0,921.0,53.90633608815427,1.0,20.491408934707906,0.5041322314049587,0.2699724517906336,0.2258953168044077,42.1657667712125,64.8998314917127,0.0039920159680638,0.0,1.0,0.8063872255489022,12.805771860869138,28.20266129032258,0.0039920159680638,0.4480943659515088,0.5548421420046389,0.2234278633103385,0.3148440265316486,0.1824263764404609,0.2717473684210526,0.0319361277445109,1.0,0.0319361277445109
