model,variant,pooling,layer,head,layer_type,examples,seeds,pool_sum,pool_coverage,pool_primary,pool_enrichment,pool_effective_number,positive_contrast,density_enrichment_gt_one,is_broad_candidate,candidate_rank
Qwen3-8B,v4.2,span_end,21,12,full_attention,180,20,2.5890270868932567e-05,0.5474676169536797,8.2127243362936e-06,0.0330021456602824,2.985579304280013,True,False,False,
Qwen3-8B,v4.2,span_end,21,13,full_attention,180,20,7.044937875535753e-06,0.4273426630313947,2.853393819488887e-06,0.0126318724098014,2.469391594619045,False,False,False,
Qwen3-8B,v4.2,span_end,21,14,full_attention,180,20,8.892019589741434e-06,0.4372923980172982,1.988863151045063e-06,0.0100908417988153,2.3085077983699707,True,False,False,
Qwen3-8B,v4.2,span_end,21,15,full_attention,180,20,3.7852260801527234e-06,0.3789511570508283,9.565884237509048e-07,0.0049382696967604,2.016889682596562,False,False,False,
Qwen3-8B,v4.2,span_end,21,16,full_attention,180,20,0.0060220470031102,0.4722132810132516,0.0027311480070702,12.87090673103511,2.3358986309715197,True,True,True,10.0
Qwen3-8B,v4.2,span_end,21,17,full_attention,180,20,0.0008132802115545,0.629009862193048,0.0005029452487977,1.6240738551944174,3.4745360953083133,True,True,True,141.0
Qwen3-8B,v4.2,span_end,21,18,full_attention,180,20,0.0003471725516848,0.4991031202329401,0.0001573950438556,0.7311758860273847,2.5692341934090903,False,False,False,
Qwen3-8B,v4.2,span_end,21,19,full_attention,180,20,0.0007193624973296,0.4489094397560081,0.0003089865626707,1.4870429126253453,2.261732963823872,True,True,True,179.0
Qwen3-8B,v4.2,span_end,21,20,full_attention,180,20,0.0039202253023782,0.7364546612086025,0.0028707165157482,7.66027338721474,4.421695028734647,True,True,True,9.0
Qwen3-8B,v4.2,span_end,21,21,full_attention,180,20,0.0031006852785745,0.6128204807760083,0.0018458681704225,5.943157285867758,3.6304658141458015,True,True,True,24.0
Qwen3-8B,v4.2,span_end,21,22,full_attention,180,20,0.0001687596241632,0.5044344586375621,8.092374316923348e-05,0.3331797117532036,2.903502812307573,True,False,False,
Qwen3-8B,v4.2,span_end,21,23,full_attention,180,20,0.0003776255581113,0.7644142107182317,0.0002845824959161,0.6994891301374898,4.533219544011572,True,False,False,
Qwen3-8B,v4.2,span_end,21,24,full_attention,180,20,0.0029029723670747,0.2742999608181639,0.000779265834339,6.498549015416552,1.3159626154134476,True,True,True,81.0
Qwen3-8B,v4.2,span_end,21,25,full_attention,180,20,0.0003925393025079,0.3495331271253424,0.0001336509114573,0.8180150241045124,1.713288012745357,False,False,False,
Qwen3-8B,v4.2,span_end,21,26,full_attention,180,20,0.0005864898363748,0.2417519097002973,0.0001403945032111,1.2706307877922731,1.144405659689557,True,True,True,222.0
Qwen3-8B,v4.2,span_end,21,27,full_attention,180,20,0.0014587293068567,0.3927168302258341,0.0005647283409249,3.160412302964993,2.020986494334565,True,True,True,128.0
Qwen3-8B,v4.2,span_end,21,28,full_attention,180,20,0.0009186357259749,0.6389255786594609,0.0005671200353808,1.7796002112769242,3.4953833909894496,True,True,True,127.0
Qwen3-8B,v4.2,span_end,21,29,full_attention,180,20,0.0011169102456834,0.6877748685708555,0.0007260633110886,2.127361710552073,3.853107763728512,True,True,True,92.0
Qwen3-8B,v4.2,span_end,21,30,full_attention,180,20,0.0001271069049834,0.5479946181421349,6.739841111927378e-05,0.2617871172241981,2.852016139837432,True,False,False,
Qwen3-8B,v4.2,span_end,21,31,full_attention,180,20,0.0034708268112605,0.3338024583080255,0.0011406399271701,7.832085938232233,1.712600970076286,True,True,True,48.0
Qwen3-8B,v4.2,span_end,22,0,full_attention,180,20,0.0066575464275147,0.5165127743471002,0.0033944531041343,14.53314113410649,2.740688159183017,True,True,True,7.0
Qwen3-8B,v4.2,span_end,22,1,full_attention,180,20,0.000412497917811,0.5293508692192805,0.000198369983165,0.860111793860203,2.9335949830255337,True,False,False,
Qwen3-8B,v4.2,span_end,22,2,full_attention,180,20,0.0021588557296328,0.3990034292058432,0.0008670039310472,5.004719215284761,2.077712048236366,True,True,True,73.0
Qwen3-8B,v4.2,span_end,22,3,full_attention,180,20,0.000122907757759,0.7398923659389458,8.360566572345028e-05,0.2083041529788923,4.274696917549684,True,False,False,
Qwen3-8B,v4.2,span_end,22,4,full_attention,180,20,1.6649895244173467e-05,0.2606920499624619,5.959968627797733e-06,0.0418690064432553,1.216793331521946,False,False,False,
Qwen3-8B,v4.2,span_end,22,5,full_attention,180,20,0.0001559032334221,0.2863438339795954,4.8808625341479375e-05,0.3407544923569299,1.3572684613516757,True,False,False,
Qwen3-8B,v4.2,span_end,22,6,full_attention,180,20,0.0003267867697609,0.4272694278327861,0.0001275899077755,0.7219518173518098,2.391086879750697,True,False,False,
Qwen3-8B,v4.2,span_end,22,7,full_attention,180,20,0.0002342810233433,0.2320969758897185,5.894086092535419e-05,0.5473059555820338,1.080508827555778,True,False,False,
Qwen3-8B,v4.2,span_end,22,8,full_attention,180,20,0.0009200397464963,0.6133195432876439,0.0005086705138031,1.6334169577682307,3.4635038711867416,True,True,True,138.0
Qwen3-8B,v4.2,span_end,22,9,full_attention,180,20,0.000165370106697,0.6057716231098264,8.495863356868883e-05,0.3412587673779114,3.415036675175064,True,False,False,
Qwen3-8B,v4.2,span_end,22,10,full_attention,180,20,6.899601883357237e-05,0.5020132254976211,3.07808672007494e-05,0.1307115777214879,2.7340341195085283,True,False,False,
Qwen3-8B,v4.2,span_end,22,11,full_attention,180,20,7.699728012083696e-05,0.3930417438244198,2.4926215178718063e-05,0.1642253647638812,2.123664132569661,True,False,False,
Qwen3-8B,v4.2,span_end,22,12,full_attention,180,20,0.000185951259401,0.5306286582770634,8.27742960989003e-05,0.3481621895271328,2.8863250049022926,True,False,False,
Qwen3-8B,v4.2,span_end,22,13,full_attention,180,20,0.0018204834726121,0.4741126128829184,0.0008613255396692,3.862909026420417,2.550240607928441,True,True,True,74.0
Qwen3-8B,v4.2,span_end,22,14,full_attention,180,20,0.0005342205365498,0.2890393649538885,0.0001621436411016,1.264081352583169,1.4228491573851998,True,True,True,218.0
Qwen3-8B,v4.2,span_end,22,15,full_attention,180,20,0.0008397903707291,0.56178266952426,0.000462985620216,1.8108022601091205,3.01428886646242,True,True,True,149.0
Qwen3-8B,v4.2,span_end,22,16,full_attention,180,20,0.0010620882113774,0.8503307243133553,0.0008784948557899,1.7898868872628333,5.010551829213041,True,True,True,72.0
Qwen3-8B,v4.2,span_end,22,17,full_attention,180,20,6.117787626053652e-05,0.6696223552938394,3.489202532105282e-05,0.0982055583381546,3.779836804600484,False,False,False,
Qwen3-8B,v4.2,span_end,22,18,full_attention,180,20,0.0001183287964926,0.6048737576968078,6.623473520636904e-05,0.226926749475047,3.4262412086934817,True,False,False,
Qwen3-8B,v4.2,span_end,22,19,full_attention,180,20,0.0001226911942163,0.7566191525431895,9.01832032982932e-05,0.2306904363457049,4.436420113783942,True,False,False,
Qwen3-8B,v4.2,span_end,22,20,full_attention,180,20,0.0017344633738199,0.6882605830502675,0.0011870550484136,3.290509559888063,4.008432991636068,True,True,True,45.0
Qwen3-8B,v4.2,span_end,22,21,full_attention,180,20,0.00056683950954,0.568297142339959,0.0003202122765607,1.0563138022099954,3.315578544807759,True,True,True,177.0
Qwen3-8B,v4.2,span_end,22,22,full_attention,180,20,0.0017660270134607,0.3575338741857884,0.0005962484736189,3.696834478538988,1.9007919969405869,True,True,True,119.0
Qwen3-8B,v4.2,span_end,22,23,full_attention,180,20,1.0696715778774683e-05,0.2624982533558053,2.772492819571865e-06,0.0240218561615052,1.2645695558122667,True,False,False,
Qwen3-8B,v4.2,span_end,22,24,full_attention,180,20,2.5554829173615632e-05,0.5685496534228206,1.016787897811098e-05,0.0328944110912215,3.029739522861713,True,False,False,
Qwen3-8B,v4.2,span_end,22,25,full_attention,180,20,5.000167422824436e-06,0.5474376628165656,1.996803842173308e-06,0.0076162313960285,2.95702487270479,True,False,False,
Qwen3-8B,v4.2,span_end,22,26,full_attention,180,20,0.0001140471961762,0.5642458461191959,4.8682128042875536e-05,0.164919097344018,3.1253960415860327,True,False,False,
Qwen3-8B,v4.2,span_end,22,27,full_attention,180,20,1.1255343755086265e-06,0.3957314135219929,3.903945260903984e-07,0.001576969370846,2.244200962830998,True,False,False,
Qwen3-8B,v4.2,span_end,22,28,full_attention,180,20,5.2610039710993926e-05,0.3802198917225332,1.9888844949309152e-05,0.1095401935708838,2.0162981566607,True,False,False,
Qwen3-8B,v4.2,span_end,22,29,full_attention,180,20,5.493362744648519e-05,0.3266793725063165,1.809946930950529e-05,0.124878086010701,1.7490618248721514,True,False,False,
Qwen3-8B,v4.2,span_end,22,30,full_attention,180,20,5.04453976949056e-06,0.3156219134197375,1.5380813650987655e-06,0.011475411979103,1.6574448227404206,False,False,False,
Qwen3-8B,v4.2,span_end,22,31,full_attention,180,20,0.0001277579201592,0.5083939240120913,6.413055883210816e-05,0.2503983033704982,2.8609690283202167,True,False,False,
Qwen3-8B,v4.2,span_end,23,0,full_attention,180,20,5.67668014102512e-06,0.4828342346206067,1.991932193843228e-06,0.0120838843352057,2.688266089102431,False,False,False,
Qwen3-8B,v4.2,span_end,23,1,full_attention,180,20,3.950165377722659e-05,0.5851521553712734,2.1077874356299675e-05,0.0717450766702844,3.302142942104017,True,False,False,
Qwen3-8B,v4.2,span_end,23,2,full_attention,180,20,2.348754141065809e-05,0.5327867453601571,1.1018457440330817e-05,0.0456437799784126,2.964641615460882,True,False,False,
Qwen3-8B,v4.2,span_end,23,3,full_attention,180,20,6.9631470574273e-06,0.4328806849600992,2.5237229015226287e-06,0.0150966653567405,2.3730384703260485,True,False,False,
Qwen3-8B,v4.2,span_end,23,4,full_attention,180,20,0.0004960868093702,0.297625268496461,0.0001547591103853,1.257267511216308,1.4748569477802338,True,True,True,219.0
Qwen3-8B,v4.2,span_end,23,5,full_attention,180,20,0.0009325504302978,0.2599043051168613,0.0002488949762648,2.2363044845221665,1.2663858102438057,True,True,True,194.0
Qwen3-8B,v4.2,span_end,23,6,full_attention,180,20,0.0005325165059831,0.5938294372648234,0.0002130205490804,1.1301707474692746,3.3592866928622427,True,True,True,204.0
Qwen3-8B,v4.2,span_end,23,7,full_attention,180,20,0.0005317121744155,0.6037920242416196,0.000303000258033,1.1596554209211112,3.4094478174711678,True,True,True,182.0
Qwen3-8B,v4.2,span_end,23,8,full_attention,180,20,0.0004973769187926,0.4066987380356512,0.0001904783735731,1.068639437389736,2.224111515698113,True,True,True,213.0
Qwen3-8B,v4.2,span_end,23,9,full_attention,180,20,0.0007028636005189,0.491868767691256,0.0003437350154343,1.5130021519210466,2.798466009805292,True,True,True,175.0
Qwen3-8B,v4.2,span_end,23,10,full_attention,180,20,0.0016484379768371,0.393395083002408,0.0006210763826631,3.480019054870243,2.0534491065654645,True,True,True,113.0
Qwen3-8B,v4.2,span_end,23,11,full_attention,180,20,8.358756701150063e-05,0.389122796348071,3.0055463144671224e-05,0.1646723859177817,2.0329860661256505,True,False,False,
Qwen3-8B,v4.2,span_end,23,12,full_attention,180,20,1.676744884914638e-05,0.2922556836982609,5.6932158638013e-06,0.0428285547887131,1.3847440420624133,False,False,False,
Qwen3-8B,v4.2,span_end,23,13,full_attention,180,20,2.136230468749756e-05,0.2849463884575302,6.487755646562885e-06,0.0558723265807385,1.3428116108566577,False,False,False,
Qwen3-8B,v4.2,span_end,23,14,full_attention,180,20,0.0019788126150766,0.26539761777416,0.0005880089999589,4.828225612812516,1.249560795899612,True,True,True,123.0
Qwen3-8B,v4.2,span_end,23,15,full_attention,180,20,1.9205941094292533e-07,0.2404671019498546,4.622065528461783e-08,0.0003922552930582,1.136802088335105,False,False,False,
Qwen3-8B,v4.2,span_end,23,16,full_attention,180,20,5.718469619750188e-05,0.555327223448641,2.642489111894616e-05,0.0819739990312679,3.099021174485756,False,False,False,
Qwen3-8B,v4.2,span_end,23,17,full_attention,180,20,1.6562806235417076e-05,0.5373345706709193,6.788851556631629e-06,0.0238132099958176,2.9660837073625936,True,False,False,
Qwen3-8B,v4.2,span_end,23,18,full_attention,180,20,0.0001535462008582,0.4774744702186018,5.210470285106144e-05,0.2186537076438821,2.575518846326903,True,False,False,
Qwen3-8B,v4.2,span_end,23,19,full_attention,180,20,8.091264300875202e-05,0.5066662130920201,2.6369213830033403e-05,0.1208966990506884,2.769511202838422,True,False,False,
Qwen3-8B,v4.2,span_end,23,20,full_attention,180,20,4.810392856597509e-05,0.6509960398575042,3.0079273707077397e-05,0.0923881422641138,3.774394691999573,True,False,False,
Qwen3-8B,v4.2,span_end,23,21,full_attention,180,20,0.0002876854605144,0.711759414930675,0.0002028407356441,0.5200958794592823,4.102277131451993,True,False,False,
Qwen3-8B,v4.2,span_end,23,22,full_attention,180,20,1.2610356012980145e-05,0.6329057945083069,7.456581466878825e-06,0.0239311752444845,3.566523419664922,False,False,False,
Qwen3-8B,v4.2,span_end,23,23,full_attention,180,20,0.0001922696828841,0.740513771042906,0.0001364949348679,0.3721881809323826,4.205868593259747,True,False,False,
Qwen3-8B,v4.2,span_end,23,24,full_attention,180,20,0.000541020101971,0.7042207865336598,0.0003653762080046,1.0391583175197223,4.050521025115403,True,True,True,167.0
Qwen3-8B,v4.2,span_end,23,25,full_attention,180,20,7.287959257760117e-05,0.6130867218610512,4.1315906789577806e-05,0.1365395304814026,3.4719494181871493,False,False,False,
Qwen3-8B,v4.2,span_end,23,26,full_attention,180,20,0.0004319621456993,0.7638138817258323,0.0003130099032436,0.7408489231475344,4.485960026672266,True,False,False,
Qwen3-8B,v4.2,span_end,23,27,full_attention,180,20,2.735389603508723e-05,0.5578275754774826,1.1616544687836136e-05,0.0379159445454532,3.007876132953225,True,False,False,
Qwen3-8B,v4.2,span_end,23,28,full_attention,180,20,0.0003610210286245,0.4881024009196836,0.0001667643794707,0.8849850193136954,2.5030828197431645,True,False,False,
Qwen3-8B,v4.2,span_end,23,29,full_attention,180,20,0.0026127676169077,0.5486035159563063,0.0014652990722132,6.727484202188967,3.005821027818957,True,True,True,37.0
Qwen3-8B,v4.2,span_end,23,30,full_attention,180,20,0.0001923571030298,0.3497710608483278,6.007593193062641e-05,0.4240615450122424,1.685457269274745,True,False,False,
Qwen3-8B,v4.2,span_end,23,31,full_attention,180,20,0.0003717197312248,0.3243104694320461,0.0001438884625655,0.9420527483447072,1.577688885478448,True,False,False,
Qwen3-8B,v4.2,span_end,24,0,full_attention,180,20,3.8094321886694746e-05,0.5215900049647956,1.626159472606571e-05,0.0704025142139875,2.855353684997884,True,False,False,
Qwen3-8B,v4.2,span_end,24,1,full_attention,180,20,0.0003117630879083,0.6909857772942088,0.000199083212616,0.5947419035522028,3.985401166326541,True,False,False,
Qwen3-8B,v4.2,span_end,24,2,full_attention,180,20,0.0002799481153487,0.6049539120970049,0.000149209602601,0.6041951136435534,3.3525024929506184,True,False,False,
Qwen3-8B,v4.2,span_end,24,3,full_attention,180,20,8.709232012430827e-06,0.6945089040288952,5.243214174225321e-06,0.0146142217672563,3.9501982626461314,True,False,False,
Qwen3-8B,v4.2,span_end,24,4,full_attention,180,20,0.0001118156645032,0.3997228360973507,4.0154203617853246e-05,0.2293134417359283,2.15715927125912,True,False,False,
Qwen3-8B,v4.2,span_end,24,5,full_attention,180,20,0.0039241525861951,0.2959586155625833,0.0010172558050881,8.125070657898839,1.4391515473096488,True,True,True,59.0
Qwen3-8B,v4.2,span_end,24,6,full_attention,180,20,7.33007987340158e-05,0.5084564211599323,3.46137061686322e-05,0.1621447029326979,2.668077348163984,True,False,False,
Qwen3-8B,v4.2,span_end,24,7,full_attention,180,20,0.0001361674732631,0.3607973856787433,5.033408815098554e-05,0.3163943439642412,1.8141947153971083,True,False,False,
Qwen3-8B,v4.2,span_end,24,8,full_attention,180,20,0.0003575758801565,0.5056565893456524,0.0001803450616651,0.7109827458851063,2.606325797707515,False,False,False,
Qwen3-8B,v4.2,span_end,24,9,full_attention,180,20,0.0001171171665191,0.5381618723362458,6.499949028894409e-05,0.2497613357437376,2.914825118147938,True,False,False,
Qwen3-8B,v4.2,span_end,24,10,full_attention,180,20,4.331601990593496e-05,0.5342637401933237,2.196762738293756e-05,0.0857398403653095,3.04886912677503,True,False,False,
Qwen3-8B,v4.2,span_end,24,11,full_attention,180,20,0.0004136711359023,0.5661403171549628,0.0002285808181267,0.8272500235981789,3.05789027122688,True,False,False,
Qwen3-8B,v4.2,span_end,24,12,full_attention,180,20,0.001745010084576,0.3497557620746073,0.0006050242722648,3.779019126677192,1.7334000132061596,True,True,True,115.0
Qwen3-8B,v4.2,span_end,24,13,full_attention,180,20,0.0003284888135061,0.3306668101340013,0.0001123896242286,0.7414167909094985,1.6225472971616208,True,False,False,
Qwen3-8B,v4.2,span_end,24,14,full_attention,180,20,0.0017411119408077,0.3245979392256074,0.0006338113308969,4.180518596312871,1.6137552841836906,True,True,True,109.0
Qwen3-8B,v4.2,span_end,24,15,full_attention,180,20,0.0030955715311897,0.260364550937768,0.0007756511738233,6.665972679173584,1.2344095835131377,True,True,True,82.0
Qwen3-8B,v4.2,span_end,24,16,full_attention,180,20,0.0030460735162098,0.244708702403673,0.0007688614411784,7.088146712821535,1.1600749651152424,True,True,True,84.0
Qwen3-8B,v4.2,span_end,24,17,full_attention,180,20,0.0002173095941543,0.220191823368348,4.1884490500023045e-05,0.4143551932279082,1.0381046597271877,True,False,False,
Qwen3-8B,v4.2,span_end,24,18,full_attention,180,20,0.0001668237977557,0.2441743761173017,3.8328659515216375e-05,0.3554635895894781,1.1905343161363098,False,False,False,
Qwen3-8B,v4.2,span_end,24,19,full_attention,180,20,9.06172725889283e-05,0.2725354136922291,2.474110539298967e-05,0.2074023637090505,1.3238837919473172,True,False,False,
Qwen3-8B,v4.2,span_end,24,20,full_attention,180,20,0.0001161992549896,0.4641764038821138,5.092644043543764e-05,0.2699052753719719,2.439072103721377,True,False,False,
Qwen3-8B,v4.2,span_end,24,21,full_attention,180,20,0.0012100395229127,0.4818511397124847,0.0005952915752056,2.62409106201904,2.542943072891083,True,True,True,120.0
Qwen3-8B,v4.2,span_end,24,22,full_attention,180,20,0.0001795348193909,0.5369718492460751,0.0001013723534669,0.4229549459946461,2.967559379582766,True,False,False,
Qwen3-8B,v4.2,span_end,24,23,full_attention,180,20,0.0004888309372795,0.3960576864301503,0.0002100429540919,1.2414115070186067,2.069926498741057,True,True,True,205.0
Qwen3-8B,v4.2,span_end,24,24,full_attention,180,20,0.0006020794312158,0.6396788835766484,0.000343966322111,1.085264589252939,3.681046494097768,True,True,True,174.0
Qwen3-8B,v4.2,span_end,24,25,full_attention,180,20,5.760590235391662e-05,0.4406230804068822,2.4172347848277904e-05,0.1322020993177832,2.522312591067568,False,False,False,
Qwen3-8B,v4.2,span_end,24,26,full_attention,180,20,0.0009123633305231,0.5432280893788897,0.0004847148891123,1.8726659051632304,2.9367990204185856,True,True,True,144.0
Qwen3-8B,v4.2,span_end,24,27,full_attention,180,20,9.80698400073388e-05,0.3997344622925886,4.001890717320179e-05,0.2104259961765243,2.133670702046409,True,False,False,
Qwen3-8B,v4.2,span_end,24,28,full_attention,180,20,0.0035535391834046,0.4765556156416928,0.0016638414505052,7.44598933404261,2.5750003070252814,True,True,True,28.0
Qwen3-8B,v4.2,span_end,24,29,full_attention,180,20,0.0110528300205866,0.4265032893451718,0.0047138365246048,23.36877214361023,2.1233134830840834,True,True,True,4.0
Qwen3-8B,v4.2,span_end,24,30,full_attention,180,20,0.0196239812506569,0.2684265942405622,0.0052610901910545,43.20612250311201,1.2880492235356005,True,True,True,2.0
Qwen3-8B,v4.2,span_end,24,31,full_attention,180,20,0.0046357747581269,0.4193852182778372,0.0018762358786652,9.411477889039157,2.089193535642812,True,True,True,23.0
Qwen3-8B,v4.2,span_end,25,0,full_attention,180,20,2.310673395792643e-06,0.6380187344512233,1.3313296762199e-06,0.0045049107247871,3.7342020722563416,True,False,False,
Qwen3-8B,v4.2,span_end,25,1,full_attention,180,20,5.537668863931713e-05,0.6631973993567164,3.223038489717976e-05,0.0864475667107942,3.852608655991403,True,False,False,
Qwen3-8B,v4.2,span_end,25,2,full_attention,180,20,4.026889801024923e-05,0.5334423715123885,1.7676390164759453e-05,0.0778915667378521,2.9374394152280363,True,False,False,
Qwen3-8B,v4.2,span_end,25,3,full_attention,180,20,1.480281352996794e-05,0.4990911395363716,6.783395940821711e-06,0.0328849260222014,2.691269036861552,True,False,False,
Qwen3-8B,v4.2,span_end,25,4,full_attention,180,20,8.19169812732141e-05,0.5669837882120751,3.897007265145372e-05,0.138773732501813,3.0691274359524403,True,False,False,
Qwen3-8B,v4.2,span_end,25,5,full_attention,180,20,1.8112526999578635e-05,0.5038541171455706,6.070908549289188e-06,0.0263452684861239,2.669228944321999,True,False,False,
Qwen3-8B,v4.2,span_end,25,6,full_attention,180,20,0.00014448331462,0.4573432110764439,6.004878545543263e-05,0.2800637463014616,2.4711282452794965,True,False,False,
Qwen3-8B,v4.2,span_end,25,7,full_attention,180,20,3.682904773288303e-06,0.4990131751550627,1.5894186508652305e-06,0.0062257297155151,2.801939639043596,True,False,False,
Qwen3-8B,v4.2,span_end,25,8,full_attention,180,20,0.0020701663361654,0.2309270225888929,0.000471310866051,4.404138972621927,1.093213525760847,True,True,True,148.0
Qwen3-8B,v4.2,span_end,25,9,full_attention,180,20,0.000530539618598,0.2439076230873103,0.0001403759883608,1.270066940756004,1.156161958707847,True,True,True,223.0
Qwen3-8B,v4.2,span_end,25,10,full_attention,180,20,4.6415461434257085e-05,0.2519082169688255,1.1278318524476065e-05,0.0993281938967099,1.223073802486358,True,False,False,
Qwen3-8B,v4.2,span_end,25,11,full_attention,180,20,0.0016001515918307,0.2247675904706956,0.0003198911377722,3.0822061351682426,1.0551779599786448,True,True,True,178.0
Qwen3-8B,v4.2,span_end,25,12,full_attention,180,20,9.734100765652126e-06,0.485089584914367,3.9290148633739085e-06,0.017715291816746,2.6111822762619687,True,False,False,
Qwen3-8B,v4.2,span_end,25,13,full_attention,180,20,5.0763289133707685e-06,0.4583091869025341,1.8102933628532115e-06,0.0080760300905678,2.4343066293860045,True,False,False,
Qwen3-8B,v4.2,span_end,25,14,full_attention,180,20,0.0001403782102796,0.5971410839071691,7.409598316657283e-05,0.2237788287845205,3.311934683811076,True,False,False,
Qwen3-8B,v4.2,span_end,25,15,full_attention,180,20,7.432500521340889e-05,0.5585538654828553,3.600794493370597e-05,0.135175365988154,3.1075293061766867,False,False,False,
Qwen3-8B,v4.2,span_end,25,16,full_attention,180,20,1.7594297726949056e-05,0.4975860496129104,7.052480692096458e-06,0.0282080641820831,2.69906562906838,False,False,False,
Qwen3-8B,v4.2,span_end,25,17,full_attention,180,20,4.306832949319711e-05,0.5475431008999815,1.516966666612751e-05,0.0541070797550837,2.9208097835780795,False,False,False,
Qwen3-8B,v4.2,span_end,25,18,full_attention,180,20,2.552105320824188e-05,0.5062971701706057,7.71510137711244e-06,0.038511563059619,2.679721720129228,True,False,False,
Qwen3-8B,v4.2,span_end,25,19,full_attention,180,20,3.721184200710283e-05,0.5378237762708552,1.5157687441339124e-05,0.0569804737582226,2.9508329899212606,True,False,False,
Qwen3-8B,v4.2,span_end,25,20,full_attention,180,20,7.372101147969564e-06,0.5151618363177956,3.079210327336509e-06,0.0162384532494815,2.792028615867878,True,False,False,
Qwen3-8B,v4.2,span_end,25,21,full_attention,180,20,8.052620622845809e-05,0.6326428242756124,4.8866103584203256e-05,0.16282475756786,3.614001097329421,True,False,False,
Qwen3-8B,v4.2,span_end,25,22,full_attention,180,20,3.259115748935227e-05,0.5924726839523344,1.8298057886907185e-05,0.0607873585361767,3.328545054177117,True,False,False,
Qwen3-8B,v4.2,span_end,25,23,full_attention,180,20,0.000388619965977,0.3527311719083554,0.0001301262033113,0.8117960662980807,1.837909176498988,True,False,False,
Qwen3-8B,v4.2,span_end,25,24,full_attention,180,20,1.8611219194198367e-05,0.455397574629954,7.805323007308957e-06,0.0368855994433726,2.623448259764158,True,False,False,
Qwen3-8B,v4.2,span_end,25,25,full_attention,180,20,2.7664502461750743e-05,0.6335182889790373,1.7208251866299808e-05,0.048601251019225,3.7297348881429673,True,False,False,
Qwen3-8B,v4.2,span_end,25,26,full_attention,180,20,3.378060128953378e-05,0.5572584609984669,1.712176068147771e-05,0.0588680512622124,3.208258631939512,False,False,False,
Qwen3-8B,v4.2,span_end,25,27,full_attention,180,20,7.098813851673429e-05,0.581285548206846,3.397117564803178e-05,0.109298836712563,3.3053293589217287,True,False,False,
Qwen3-8B,v4.2,span_end,25,28,full_attention,180,20,0.0012044168180889,0.4397235240542015,0.0004995588111062,2.575874034186369,2.327084588902205,True,True,True,142.0
Qwen3-8B,v4.2,span_end,25,29,full_attention,180,20,4.068348142835599e-05,0.4985758884327397,1.8693273123326055e-05,0.0700299446495245,2.675039561087712,True,False,False,
Qwen3-8B,v4.2,span_end,25,30,full_attention,180,20,0.0019871605767143,0.4818822696759737,0.0009335615064729,4.2175294601087145,2.518975556808282,True,True,True,65.0
Qwen3-8B,v4.2,span_end,25,31,full_attention,180,20,0.0015399773915608,0.6264321754948657,0.0009332611593563,3.25976047707151,3.515816755593428,True,True,True,66.0
Qwen3-8B,v4.2,span_end,26,0,full_attention,180,20,0.0002562304337818,0.3577073462263186,9.38314967390228e-05,0.6266642331877429,1.9238172148865336,True,False,False,
Qwen3-8B,v4.2,span_end,26,1,full_attention,180,20,1.880062950981988e-05,0.3446277982792111,6.371255401329686e-06,0.0427735872616857,1.775997397437686,False,False,False,
Qwen3-8B,v4.2,span_end,26,2,full_attention,180,20,0.0003715078035989,0.2636116969803812,0.0001234791583276,1.0958778564850786,1.3014011117489197,True,True,True,224.0
Qwen3-8B,v4.2,span_end,26,3,full_attention,180,20,0.0001318136850992,0.3974827029553867,4.8542252536404125e-05,0.3020361052068546,2.028241304553785,True,False,False,
Qwen3-8B,v4.2,span_end,26,4,full_attention,180,20,0.000820736421479,0.468565491104092,0.0003922479531096,1.7968047183728006,2.539771284663136,True,True,True,163.0
Qwen3-8B,v4.2,span_end,26,5,full_attention,180,20,0.0004835724830626,0.2876282360179175,0.0001682599901538,1.3105830351026908,1.4098682361987127,True,True,True,217.0
Qwen3-8B,v4.2,span_end,26,6,full_attention,180,20,0.0009482307566536,0.4965269244852642,0.0004844977789326,2.1312173901163933,2.597737047813515,True,True,True,145.0
Qwen3-8B,v4.2,span_end,26,7,full_attention,180,20,0.0002705021036995,0.3688227840153948,0.000109527877303,0.7133278940203431,1.937434998250813,True,False,False,
Qwen3-8B,v4.2,span_end,26,8,full_attention,180,20,7.393293910556266e-06,0.5604685172499432,3.037494416896222e-06,0.0102026780603009,3.120836444918792,True,False,False,
Qwen3-8B,v4.2,span_end,26,9,full_attention,180,20,6.668070952096412e-05,0.4814919504194757,2.315629073321545e-05,0.121729967462716,2.6130979687582734,True,False,False,
Qwen3-8B,v4.2,span_end,26,10,full_attention,180,20,3.731581899854872e-06,0.4946109773277744,1.5170997100983554e-06,0.0065182430282934,2.6875797584289995,True,False,False,
Qwen3-8B,v4.2,span_end,26,11,full_attention,180,20,3.882613446977197e-05,0.5209261584297745,1.5023045098587223e-05,0.0685512074042682,2.7598689472443207,True,False,False,
Qwen3-8B,v4.2,span_end,26,12,full_attention,180,20,0.0002153976096046,0.5601716584295249,0.0001131786641564,0.459650632216334,3.142730940840303,True,False,False,
Qwen3-8B,v4.2,span_end,26,13,full_attention,180,20,0.0002090354760487,0.3765376407074836,9.680624047888196e-05,0.5866775739802629,1.835886370512036,True,False,False,
Qwen3-8B,v4.2,span_end,26,14,full_attention,180,20,0.0003450284401575,0.4024677768415794,0.0001355059987446,0.7806403063211605,2.0076756948425336,True,False,False,
