model,design_variant,pooling,head_rank,layer,head,metric,confirmation_examples,correct_examples,wrong_examples,counts_with_both_outcomes,wrong_minus_correct_count_adjusted,bootstrap_valid_replicates,bootstrap_ci_low,bootstrap_ci_high,descriptive_only_small_wrong_group
Gemma4-E4B,v4.2,span_mean,3,35,1,pool_enrichment,100,37,63,3,-1.137941862690617,993,-6.560999305716839,2.1814377815812978,False
Gemma4-E4B,v4.2,span_mean,3,35,1,pool_min_to_mean,100,37,63,3,-0.0109129297610342,998,-0.1268231300056626,0.1077541814819443,False
Gemma4-E4B,v4.2,span_mean,4,29,4,pool_primary,100,37,63,3,-0.0004474756699255,994,-0.0023748635540833,0.0011324801045443,False
Gemma4-E4B,v4.2,span_mean,4,29,4,pool_coverage,100,37,63,3,-0.0408141925927002,991,-0.0926270144765223,0.0086617117978233,False
Gemma4-E4B,v4.2,span_mean,4,29,4,pool_enrichment,100,37,63,3,-0.0087595421494468,992,-6.911575188011707,5.8774332452437,False
Gemma4-E4B,v4.2,span_mean,4,29,4,pool_min_to_mean,100,37,63,3,-0.0426024740774112,995,-0.127566568467698,0.0501916457270933,False
Gemma4-E4B,v4.2,span_mean,5,35,3,pool_primary,100,37,63,3,-0.0009257714745398,992,-0.002976374755603,0.0016483922290279,False
Gemma4-E4B,v4.2,span_mean,5,35,3,pool_coverage,100,37,63,3,0.0127440787515679,997,-0.0709080783414686,0.1624691652269114,False
Gemma4-E4B,v4.2,span_mean,5,35,3,pool_enrichment,100,37,63,3,-4.178613598021078,993,-8.963340493524909,-0.0328979389621672,False
Gemma4-E4B,v4.2,span_mean,5,35,3,pool_min_to_mean,100,37,63,3,0.0404688938742582,993,-0.0314017755479513,0.0924071691188037,False
Gemma4-E4B,v4.2,span_mean,6,41,1,pool_primary,100,37,63,3,0.0007604852121561,995,-0.0011861837780071,0.0019080993667287,False
Gemma4-E4B,v4.2,span_mean,6,41,1,pool_coverage,100,37,63,3,-0.0243254736547561,998,-0.0603778948544269,0.0478066983686531,False
Gemma4-E4B,v4.2,span_mean,6,41,1,pool_enrichment,100,37,63,3,2.0807124565859216,992,-4.069746739493245,4.8549979204089775,False
Gemma4-E4B,v4.2,span_mean,6,41,1,pool_min_to_mean,100,37,63,3,-0.0894770104817714,998,-0.2101996535856905,0.1982325583353658,False
Gemma4-E4B,v4.2,span_mean,7,29,2,pool_primary,100,37,63,3,0.0005255658106341,997,-0.0005916407452386,0.0015527882157632,False
Gemma4-E4B,v4.2,span_mean,7,29,2,pool_coverage,100,37,63,3,-0.0262537197534189,996,-0.1403113552721815,0.0527559772653465,False
Gemma4-E4B,v4.2,span_mean,7,29,2,pool_enrichment,100,37,63,3,1.8913361745074688,999,-0.2775696426050476,4.580557411143473,False
Gemma4-E4B,v4.2,span_mean,7,29,2,pool_min_to_mean,100,37,63,3,-0.1274731165961554,991,-0.3067617754825378,0.0061922918631557,False
Gemma4-E4B,v4.2,span_mean,8,35,0,pool_primary,100,37,63,3,-0.0009042662873823,996,-0.0026058950172944,0.000949711876106,False
Gemma4-E4B,v4.2,span_mean,8,35,0,pool_coverage,100,37,63,3,-0.070182041771515,999,-0.1450490348194583,0.0324773422631533,False
Gemma4-E4B,v4.2,span_mean,8,35,0,pool_enrichment,100,37,63,3,-1.0401312353628078,995,-5.0533385148714,3.2763140999187934,False
Gemma4-E4B,v4.2,span_mean,8,35,0,pool_min_to_mean,100,37,63,3,0.0499525262901568,995,-0.0640142933681419,0.1217292840596058,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_primary,100,38,62,3,0.0001874839750696,993,-0.0018020230086747,0.0025811648109332,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_coverage,100,38,62,3,0.0340669979978926,997,-0.0512116440577904,0.1004469105004764,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_enrichment,100,38,62,3,0.1566356590554132,987,-4.554013115986142,5.368771780205791,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_min_to_mean,100,38,62,3,0.070760341569811,994,-0.0734070759424419,0.2271809519669375,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_primary,100,38,62,3,-0.0015542512494551,994,-0.003826036867081,0.002368025574706,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_coverage,100,38,62,3,0.0572351666890162,994,-0.0431053263284117,0.1304667315558791,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_enrichment,100,38,62,3,-4.888068573760589,995,-11.829753710182292,6.667829469317042,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_min_to_mean,100,38,62,3,0.0800327593496074,995,-0.0969388193573375,0.2402117337292234,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_primary,100,38,62,3,-0.0007332805592105,995,-0.0029495070805525,0.0017480318345674,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_coverage,100,38,62,3,0.0289809998458061,996,-0.1607088287058491,0.2887085788156481,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_enrichment,100,38,62,3,-2.22347051595641,993,-5.511873925827831,1.7039302096364672,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_min_to_mean,100,38,62,3,0.0556951046760326,991,-0.2620730041936916,0.431067506476006,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_primary,100,38,62,3,-0.0008934365921585,990,-0.0021703909373008,0.0011274076938685,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_coverage,100,38,62,3,0.0140286956189372,993,-0.0917467842514607,0.0999454819212896,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_enrichment,100,38,62,3,-2.3273207225650463,990,-5.552079269370172,3.86053087035348,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_min_to_mean,100,38,62,3,0.0151526724171393,994,-0.1622263519436674,0.1509505959352156,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_primary,100,38,62,3,-0.0009233607328632,998,-0.0026910393757659,0.0017101395994169,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_coverage,100,38,62,3,-0.0287006645924748,994,-0.2070252206759649,0.0886545017531545,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_enrichment,100,38,62,3,-1.3856548297080828,994,-6.829151047048788,7.290861087234744,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_min_to_mean,100,38,62,3,-0.0727862659465616,997,-0.3435590716576231,0.1525030528947024,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_primary,100,38,62,3,0.0004400186795572,992,-0.0003211974944987,0.0013107583706194,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_coverage,100,38,62,3,-0.0057101536071272,997,-0.1215595968501305,0.0794987633602747,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_enrichment,100,38,62,3,1.261608659579971,994,-0.5099826196887961,3.336409271783729,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_min_to_mean,100,38,62,3,-0.035997325109822,996,-0.4096294494280316,0.1585123200766655,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_primary,100,38,62,3,-0.0021454401039369,998,-0.0048198928369182,0.0017532852217278,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_coverage,100,38,62,3,0.0467032353268635,993,-0.1265243524682051,0.1770649372069957,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_enrichment,100,38,62,3,-8.180548698681338,993,-19.92435314979831,5.333074236719007,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_min_to_mean,100,38,62,3,0.0182360984410319,997,-0.1698070443537403,0.1624524216849843,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_primary,100,38,62,3,-0.000783344125479,994,-0.0018287478320322,0.0010444956824549,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_coverage,100,38,62,3,-0.0417212412129089,999,-0.1937566688010655,0.0517062663474526,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_enrichment,100,38,62,3,-1.717233989872106,995,-5.101685311844576,3.7796216383720513,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_min_to_mean,100,38,62,3,-0.0924024054208933,989,-0.3429779003600249,0.0731126505805981,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_primary,100,38,62,3,0.0015543124504199,994,-4.033682404727021e-05,0.0039537044195094,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_coverage,100,38,62,3,0.0117013420700879,998,-0.0660829056508146,0.1006559695273179,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_enrichment,100,38,62,3,4.771464966402555,997,0.1618246381732463,10.101453698266416,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_min_to_mean,100,38,62,3,-0.0052144555321946,995,-0.0384338463659055,0.0293849310680863,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_primary,100,38,62,3,7.990707145154076e-05,991,-0.0012052443072758,0.0023735907235296,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_coverage,100,38,62,3,0.0004108486571722,993,-0.044651231673461,0.047539217415393,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_enrichment,100,38,62,3,0.410376584571132,995,-4.655258747210779,7.990517483180118,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_min_to_mean,100,38,62,3,-0.0047839949390644,990,-0.140109017092374,0.0806331022632589,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_primary,100,38,62,3,0.0006446411099614,992,-0.0008648018503301,0.0030425977249714,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_coverage,100,38,62,3,-0.0130902438179814,994,-0.1018702011622853,0.082453066744505,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_enrichment,100,38,62,3,2.556433377868029,992,-1.019261083599635,7.84031235911086,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_min_to_mean,100,38,62,3,-0.0320177502847881,997,-0.1016231002193255,0.0568375743052008,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_primary,100,38,62,3,0.0012711734763171,994,-0.0003108764904186,0.0038340441508579,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_coverage,100,38,62,3,-0.0202920020847938,993,-0.0876470668102447,0.0833240140949388,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_enrichment,100,38,62,3,4.151740144364897,992,-0.3818552779843191,8.701775445721335,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_min_to_mean,100,38,62,3,-0.057290035806421,997,-0.1681856566224333,0.0287973153154416,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_primary,100,38,62,3,0.0013175515199572,991,-0.0003148306341116,0.0041988918782537,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_coverage,100,38,62,3,0.022881823821371,998,-0.0683998441536899,0.1583447845191426,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_enrichment,100,38,62,3,3.6594867730768823,994,-0.7835128162156265,12.05636798067454,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_min_to_mean,100,38,62,3,0.0196665500166452,993,-0.0244260609337768,0.0611895974095384,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_primary,100,38,62,3,0.0013815804038487,996,0.0004265398642617,0.0025363612860758,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_coverage,100,38,62,3,-0.0057072805167707,993,-0.0284879970265593,0.0127519055132981,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_enrichment,100,38,62,3,3.4774204179455546,988,1.234423954921949,6.67015090944972,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_min_to_mean,100,38,62,3,-0.0124896924131017,993,-0.117426012058586,0.0840286028513578,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_primary,100,38,62,3,0.0011378280219931,991,0.0003601365120665,0.0019983496538673,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_coverage,100,38,62,3,-0.029123165608883,997,-0.1170302336846478,0.1333536230971324,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_enrichment,100,38,62,3,3.4453453434908017,996,1.023299326228602,5.298869979642237,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_min_to_mean,100,38,62,3,-0.1006286122929688,994,-0.314591557552358,0.1213122146272914,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_primary,100,38,62,3,0.0008852658491074,993,0.0002972835846895,0.0016199456715688,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_coverage,100,38,62,3,-0.0023539093708371,995,-0.0268500522636914,0.033407862666154,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_enrichment,100,38,62,3,2.243884603604921,996,0.8199250445575637,3.742052179792543,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_min_to_mean,100,38,62,3,-0.0328884534177917,997,-0.14935769356375,0.1577684642720264,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_primary,100,37,63,3,-0.0001892709485135,992,-0.0024703247309873,0.0020064997753959,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_coverage,100,37,63,3,0.0209727539937336,996,-0.0651615039935062,0.1163502884565715,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_enrichment,100,37,63,3,-0.8013594369345213,991,-6.536084124527169,4.120774442006223,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_min_to_mean,100,37,63,3,0.0643015099273987,997,-0.1048896366434798,0.2864296846517171,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_primary,100,37,63,3,-0.0014948070820384,996,-0.0034004168109717,0.0010677238968859,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_coverage,100,37,63,3,0.0004429819713433,994,-0.1056744509964325,0.1091546396461241,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_enrichment,100,37,63,3,-3.791486097997255,993,-8.53337416039155,3.386798731099795,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_min_to_mean,100,37,63,3,0.0303747780245548,994,-0.1385239824659927,0.2739170514952867,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_primary,100,37,63,3,-0.0004493730288141,993,-0.0026605220390187,0.003049827332686,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_coverage,100,37,63,3,0.0440053431400788,994,-0.1066323173947077,0.3719663353449918,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_enrichment,100,37,63,3,-0.8764852262591782,993,-4.585260850258884,5.580878218825415,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_min_to_mean,100,37,63,3,0.0508845267399455,993,-0.238319820431679,0.4683411994572803,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_primary,100,37,63,3,-0.0003012208975807,993,-0.0012503718650853,0.0008089355139439,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_coverage,100,37,63,3,0.0107955172443252,994,-0.0696579802754592,0.0655347556194024,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_enrichment,100,37,63,3,-0.9581301060955107,998,-3.6420894393783176,2.1320898493737968,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_min_to_mean,100,37,63,3,-0.0272534605875716,992,-0.1843384124210298,0.166164515735123,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_primary,100,37,63,3,-0.0018350759151441,997,-0.0038912940811921,0.0010716885847212,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_coverage,100,37,63,3,-0.116294949204396,994,-0.2221469127529333,-0.0272555163804599,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_enrichment,100,37,63,3,-2.9894228478865417,996,-8.989141077822689,4.818096342165468,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_min_to_mean,100,37,63,3,-0.1323649301398343,995,-0.2474324876375996,-0.0119559771398311,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_primary,100,37,63,3,0.0003518596851169,995,-0.0003640839147997,0.0011389971109058,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_coverage,100,37,63,3,-0.0336073865649756,994,-0.0990785285994887,0.0287328218883623,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_enrichment,100,37,63,3,1.4761252792296982,995,-0.6325214578218605,4.43996797985786,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_min_to_mean,100,37,63,3,0.0063355620594377,992,-0.1171375445042916,0.1107422871225697,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_primary,100,37,63,3,-0.0023070479082589,988,-0.0043113264437724,7.84583831563385e-05,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_coverage,100,37,63,3,0.0290508797063627,995,-0.1708261681073322,0.1476269534225771,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_enrichment,100,37,63,3,-8.27708722249767,993,-16.51815287237812,0.8629317866805851,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_min_to_mean,100,37,63,3,-0.0144184675923511,995,-0.2252645560782411,0.1432936734724867,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_primary,100,37,63,3,-0.0010746778879032,996,-0.002351592676323,-1.56287433604648e-05,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_coverage,100,37,63,3,0.024883958091844,993,-0.1515582818225487,0.1490803801455057,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_enrichment,100,37,63,3,-4.090013114472542,993,-8.496736119076939,0.7136939073504208,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_min_to_mean,100,37,63,3,-0.032644796448311,992,-0.1588668106471064,0.0671530129078473,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_primary,100,37,63,3,-0.0007946344636534,996,-0.0029848807333867,0.0016990121672958,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_coverage,100,37,63,3,0.0181319681372881,995,-0.0702141179145757,0.1418903277327325,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_enrichment,100,37,63,3,-2.667032505591965,996,-8.668813683268672,4.662397637690832,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_min_to_mean,100,37,63,3,0.0744252515288255,995,-0.0496022261631531,0.1460134866972263,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_primary,100,37,63,3,-0.0016816512286787,992,-0.0030030507039546,6.251923051545665e-05,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_coverage,100,37,63,3,0.0091551791159041,999,-0.0467003953232733,0.0719496726028408,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_enrichment,100,37,63,3,-4.571499490946171,996,-8.957974064172022,0.1058945521854856,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_min_to_mean,100,37,63,3,0.0330938411791075,993,-0.1377944781324073,0.1066683789270484,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_primary,100,37,63,3,-0.0003226564573153,989,-0.0026693526030885,0.001774062841108,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_coverage,100,37,63,3,-0.0298446633083294,993,-0.0832968186773862,-0.0027875367620715,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_enrichment,100,37,63,3,0.4181420328652092,995,-6.545275112743729,7.501621001226155,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_min_to_mean,100,37,63,3,-0.0409630701075061,993,-0.1783331432702705,-0.0011816506613535,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_primary,100,37,63,3,-0.0016838207298657,993,-0.0034007052884085,0.0008278274983774,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_coverage,100,37,63,3,-0.0507807688451663,996,-0.1625597938978973,0.0422134920948551,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_enrichment,100,37,63,3,-3.03543166591587,995,-7.437191424396055,4.278954608223904,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_min_to_mean,100,37,63,3,0.0164540238860461,994,-0.1613249258990872,0.1073429311303131,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_primary,100,37,63,3,-0.0011659322555412,997,-0.0035353315976828,0.0014604614415848,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_coverage,100,37,63,3,0.0223335960626493,993,-0.0651894265543831,0.1347006502118303,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_enrichment,100,37,63,3,-4.551268037736587,991,-11.594414621336472,2.8113574382738635,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_min_to_mean,100,37,63,3,0.0517642169739489,995,-0.0161841642189546,0.0912155468436689,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_primary,100,37,63,3,0.0006515519742079,992,-0.000809486555163,0.0020177877127967,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_coverage,100,37,63,3,-0.0029808690322117,996,-0.1212608305063216,0.043882397462176,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_enrichment,100,37,63,3,1.8757875577347207,992,-1.81360012901194,6.187052457100593,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_min_to_mean,100,37,63,3,-0.1323986142916565,994,-0.4483342901682467,-0.0302410249845596,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_primary,100,37,63,3,-0.0003275379346208,997,-0.0017523353000333,0.0008017694998924,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_coverage,100,37,63,3,-0.0340793707058631,992,-0.0776909790920469,0.0039703052966543,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_enrichment,100,37,63,3,-0.3518720057241367,992,-3.865962372316134,2.5996082019582785,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_min_to_mean,100,37,63,3,-0.073956962648933,996,-0.1456887098055179,0.0064195251888018,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_primary,100,37,63,3,0.0003400290933857,995,-0.0007028830811516,0.0013209585711494,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_coverage,100,37,63,3,-0.0248579221991729,995,-0.0470546599775818,-0.0044667996188017,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_enrichment,100,37,63,3,1.3790561433885582,997,-1.2446926618449372,4.374826887885269,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_min_to_mean,100,37,63,3,-0.0761632956330291,991,-0.2153005173301148,0.0256312918657984,False
