model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,non_thinking,0,90,9,9,9,32,0.2111111111111111,0.2111111111111111,0.3,0.3,0.5888888888888889,-234251021.20698977,1.6532459259033203,0.4637391269207001,3.213487256639345,23.458514006254635,0.0028568222820154663,5.858045362073082,9.809366491436957e-05,1,3.149932443285789,98.09366491436958
Qwen3-8B,native_thinking,0,90,9,9,9,32,0.06666666666666667,0.06666666666666667,0.12222222222222222,0.1222222222222222,0.7222222222222222,81356816.50538543,0.7514376640319824,0.22075782716274261,3.0176948678460422,4.891029812496331,0.022587647353265967,3.7903520994208315,6.305699807405472e-05,1,0.11082260519272087,63.05699807405472
Qwen3-8B,non_thinking,1,90,9,9,9,32,0.4222222222222222,0.4222222222222222,0.3333333333333333,0.33333333333333337,0.5222222222222223,-105790202.60091496,1.9721757173538208,0.8233840465545654,3.8325968814928126,82.52808523670191,0.00014302357894545735,8.852501053566384,7.093632823228835e-05,1,1.0615928494651332,70.93632823228836
Qwen3-8B,native_thinking,1,90,9,9,9,32,0.05555555555555555,0.05555555555555556,0.1,0.1,0.6444444444444445,-373453327.4483058,0.5950258374214172,0.20085738599300385,2.986909576974492,4.748576955217074,0.02425397666365338,3.7191746889128643,7.320021295547485e-05,1,0.19516400114707,73.20021295547485
Qwen3-8B,non_thinking,2,90,9,9,9,32,0.4222222222222222,0.42222222222222217,0.32222222222222224,0.32222222222222224,0.5888888888888889,248347459.90424666,1.943151593208313,0.872422456741333,3.6537176178733617,173.85420594223984,4.8637944842107204e-05,9.931106573622804,6.511445000767708e-05,1,1.0242117953576326,65.11445000767708
Qwen3-8B,native_thinking,2,90,9,9,9,32,0.14444444444444443,0.14444444444444443,0.1,0.1,0.7444444444444445,-62439103.639423214,0.5711724758148193,0.21717575192451477,3.135370596362788,5.8284271821565365,0.015855615175226767,4.144231571667156,6.95907315313816e-05,1,0.3016901280529856,69.5907315313816
Qwen3-8B,non_thinking,3,90,9,9,9,32,0.4444444444444444,0.4444444444444445,0.4,0.4,0.6333333333333333,327383031.3057891,2.134617328643799,0.8544080257415771,3.7564460689952437,363.013064216218,8.77188745654508e-06,11.643958557342158,6.29303721189499e-05,1,0.8632699518145814,62.93037211894989
Qwen3-8B,native_thinking,3,90,9,9,9,32,0.23333333333333334,0.2333333333333333,0.14444444444444443,0.14444444444444443,0.7777777777777778,14734744.380545456,0.5180455446243286,0.273578405380249,3.3373398908035066,7.750960042222053,0.009114864405142252,4.697848746975078,5.948597472906113e-05,1,0.06771964990451468,59.48597472906113
Qwen3-8B,non_thinking,4,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.37777777777777777,0.37777777777777777,0.5666666666666667,-191860599.310197,2.063750982284546,0.7888171672821045,3.8379669282757427,243.1753082860714,1.4201941934347947e-05,11.162131846767304,6.071421533823013e-05,1,0.7308672174045038,60.71421533823013
Qwen3-8B,native_thinking,4,90,9,9,9,32,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.22222222222222224,0.6333333333333333,105506139.83917831,0.5274683237075806,0.3425980806350708,3.4168325065097473,8.089606038462838,0.00766189639811592,4.8714957543148145,5.21408200263977e-05,1,0.06572534591635436,52.140820026397705
Qwen3-8B,non_thinking,5,90,9,9,9,32,0.4222222222222222,0.42222222222222217,0.3888888888888889,0.38888888888888895,0.5888888888888889,896792207.9386181,2.0854732990264893,0.8134742975234985,3.95255894485115,259.0832396921002,9.72742409792721e-06,11.540561434952664,5.230432996153831e-05,1,0.8224629138712463,52.304329961538315
Qwen3-8B,native_thinking,5,90,9,9,9,32,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.22222222222222224,0.6,1992263241.69926,0.5480107665061951,0.3768628239631653,3.5445189202426297,10.249647089284622,0.004855801794969173,5.327581042579956,4.961168453097343e-05,1,0.14670145232003262,49.611684530973434
Qwen3-8B,non_thinking,6,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.4111111111111111,0.4111111111111111,0.5333333333333333,-347006365.08023804,2.0900909900665283,0.8049394488334656,4.042723648077946,302.3489738056348,4.817276647806548e-06,12.24330180040905,4.884276659786701e-05,1,0.9482284236921069,48.84276659786701
Qwen3-8B,native_thinking,6,90,9,9,9,32,0.25555555555555554,0.25555555555555554,0.23333333333333334,0.23333333333333334,0.5666666666666667,-3531703306.014827,0.586692750453949,0.37543362379074097,3.3968660434445535,13.2201623954636,0.004377171383886193,5.431352565979921,5.022431549429893e-05,1,0.2368538351719352,50.224315494298935
Qwen3-8B,non_thinking,7,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.4444444444444444,0.4444444444444445,0.45555555555555555,-43752063.153457165,2.0134575366973877,0.7761848568916321,4.216228012095643,345.02268375852634,4.689764826349925e-06,12.27012812039873,4.396385300159454e-05,1,1.0767743683659847,43.96385300159454
Qwen3-8B,native_thinking,7,90,9,9,9,32,0.36666666666666664,0.36666666666666664,0.3,0.3,0.5888888888888889,-2321148549.1430554,0.7290894389152527,0.440060555934906,3.777963067722638,17.955540469601427,0.0017058545136044774,6.373689112796214,5.150307364761829e-05,1,0.17456705098694972,51.503073647618294
Qwen3-8B,non_thinking,8,90,9,9,9,32,0.5666666666666667,0.5666666666666667,0.4666666666666667,0.4666666666666667,0.43333333333333335,-97755060.92935447,2.057716131210327,0.7916880249977112,4.101464844915123,414.4771642213913,3.936175246887169e-06,12.445301055657923,3.9138445913791653e-05,1,0.9241137022730056,39.13844591379166
Qwen3-8B,native_thinking,8,90,9,9,9,32,0.36666666666666664,0.36666666666666664,0.2777777777777778,0.2777777777777778,0.6,-1166372995.494105,0.7613604068756104,0.4159809350967407,3.5187881507876,25.696455186435802,0.0016155448584483914,6.428083005552956,5.585805994272232e-05,1,0.3057238333588705,55.85805994272232
Qwen3-8B,non_thinking,9,90,9,9,9,32,0.5333333333333333,0.5333333333333332,0.37777777777777777,0.37777777777777777,0.45555555555555555,-2977590933.75006,1.9774401187896729,0.737512469291687,4.389502209537868,311.69343833312143,2.9126534231959655e-06,12.746446062967689,4.0199924439191815e-05,1,0.8109504437193749,40.19992443919182
Qwen3-8B,native_thinking,9,90,9,9,9,32,0.45555555555555555,0.45555555555555555,0.36666666666666664,0.36666666666666664,0.4777777777777778,9283160.032706667,1.0488789081573486,0.49638184905052185,3.8008447417020417,42.329662925025346,0.00044673750655614436,7.713539369495077,5.566226401925087e-05,1,0.37218080033733386,55.66226401925087
Qwen3-8B,non_thinking,10,90,9,9,9,32,0.5555555555555556,0.5555555555555555,0.3888888888888889,0.38888888888888895,0.5,-92206657.79284754,1.971217393875122,0.7305989861488342,4.583438266081539,292.289159646053,1.1547212021189077e-06,13.671651626575024,3.7563115179538724e-05,1,0.6253481526596458,37.56311517953873
Qwen3-8B,native_thinking,10,90,9,9,9,32,0.45555555555555555,0.45555555555555555,0.4222222222222222,0.42222222222222217,0.45555555555555555,3996666552.562303,1.2104716300964355,0.5351753830909729,4.1267813780621845,52.78865859179649,0.00010358635328254794,9.175104961887332,6.112933927774429e-05,1,0.29133343484366686,61.12933927774429
Qwen3-8B,non_thinking,11,90,9,9,9,32,0.6222222222222222,0.6222222222222222,0.4,0.4,0.5111111111111111,-3109099250.2604117,1.9351696968078613,0.7171952724456787,4.4799911329635975,566.7262196494335,6.684429826244349e-07,14.218314735553632,3.7577314168214796e-05,1,0.71097442698695,37.5773141682148
Qwen3-8B,native_thinking,11,90,9,9,9,32,0.5111111111111111,0.5111111111111111,0.4222222222222222,0.4222222222222222,0.4666666666666667,-1488357776.209848,1.2416595220565796,0.4637632668018341,4.567899305421619,59.933170579790065,3.454643330104434e-05,10.273206246044916,6.280968847870826e-05,1,0.31116703169530296,62.80968847870827
Qwen3-8B,non_thinking,12,90,9,9,9,32,0.5,0.5,0.45555555555555555,0.45555555555555555,0.4111111111111111,-270664477.5430842,1.9378255605697632,0.7134721875190735,4.306795086126859,474.773270222698,8.757893433349996e-07,13.948140250573902,3.5879827886819835e-05,1,0.952777557204368,35.87982788681984
Qwen3-8B,native_thinking,12,90,9,9,9,32,0.4444444444444444,0.44444444444444436,0.4111111111111111,0.4111111111111111,0.37777777777777777,-5589370869.0716505,1.1890177726745605,0.4461652934551239,4.5169598107049564,60.061107621421385,4.493128913249374e-05,10.010376143273032,6.517868649959563e-05,1,0.4019731357650836,65.17868649959564
Qwen3-8B,non_thinking,13,90,9,9,9,32,0.6,0.6,0.4444444444444444,0.4444444444444445,0.4777777777777778,-454067792.73283064,1.9221851825714111,0.708888053894043,4.405293910507027,471.08218302363207,5.571099214832226e-07,14.400503270917888,3.5122830107808115e-05,1,0.570670307334644,35.12283010780811
Qwen3-8B,native_thinking,13,90,9,9,9,32,0.5222222222222223,0.5222222222222223,0.4777777777777778,0.47777777777777775,0.37777777777777777,522650732.04650176,1.408389687538147,0.4954627454280853,4.748321855587228,132.30174936984648,5.107243728232669e-06,12.184850687091998,6.0865178063511846e-05,1,0.4136183028642126,60.86517806351185
Qwen3-8B,non_thinking,14,90,9,9,9,32,0.5444444444444444,0.5444444444444444,0.4222222222222222,0.4222222222222222,0.4888888888888889,-324396640.4055254,1.9190266132354736,0.7154434323310852,4.275898715257233,409.83335773297813,8.15470220815179e-07,14.019500932026421,3.665937101840973e-05,1,0.5554247016858135,36.65937101840973
Qwen3-8B,native_thinking,14,90,9,9,9,32,0.5555555555555556,0.5555555555555555,0.5777777777777777,0.5777777777777777,0.36666666666666664,-164674114.41541368,1.4416905641555786,0.47867366671562195,4.582264333479202,136.0309218893672,4.134726285615526e-06,12.396089426210281,5.876650035381317e-05,1,0.4705923792286536,58.76650035381317
Qwen3-8B,non_thinking,15,90,9,9,9,32,0.5555555555555556,0.5555555555555556,0.4666666666666667,0.4666666666666667,0.4666666666666667,492972557.4558409,1.8845996856689453,0.7238773107528687,4.426706768049142,383.85154414138054,7.695248439522767e-07,14.077492598350737,3.553753925859928e-05,1,1.0373397782127913,35.53753925859928
Qwen3-8B,native_thinking,15,90,9,9,9,32,0.6111111111111112,0.611111111111111,0.7333333333333333,0.7333333333333334,0.3888888888888889,116005835.62182327,1.3141800165176392,0.4662350118160248,5.35244348729526,145.4641477454851,8.05392750895568e-07,14.031935789195876,5.7804644912481305e-05,1,0.43842329514174855,57.80464491248131
Qwen3-8B,non_thinking,16,90,9,9,9,32,0.5666666666666667,0.5666666666666667,0.4666666666666667,0.4666666666666667,0.37777777777777777,-24763377.370798793,1.907698154449463,0.7451351881027222,4.337552266937618,357.2689998265651,8.143184490417823e-07,14.020914332409477,3.852561219036579e-05,1,0.8742875022565401,38.52561219036579
Qwen3-8B,native_thinking,16,90,9,9,9,32,0.6222222222222222,0.6222222222222223,0.6888888888888889,0.6888888888888889,0.4,209638285.11115924,1.4503623247146606,0.4761425256729126,5.3101050537980985,144.91504009220117,7.901647351995725e-07,14.0510243876547,5.624083730578422e-05,1,0.5434891927251678,56.240837305784225
Qwen3-8B,non_thinking,17,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.5111111111111111,0.5111111111111111,0.4222222222222222,-1461722816.3111453,1.8824107646942139,0.7182583212852478,4.418020538399951,370.7556339770548,6.780264240799618e-07,14.2040795761962,3.765006789565086e-05,1,0.9648216895500508,37.650067895650864
Qwen3-8B,native_thinking,17,90,9,9,9,32,0.6222222222222222,0.6222222222222221,0.7111111111111111,0.711111111111111,0.4111111111111111,-37060319.70952557,1.4791429042816162,0.4426943063735962,5.444734595324262,140.2197029863906,5.67088720460838e-07,14.382750071983452,5.707651086151599e-05,1,0.5017174032780364,57.076510861516
