model_label,mode,layer,metric,quality_direction,quality_slope_per_index,quality_spearman,late_8_10_minus_early_1_3
Qwen3-8B,non_thinking,2,logistic_recall,higher,-0.043097643097643065,-0.5173373344713462,-0.25925925925925924
Qwen3-8B,non_thinking,2,mean_bhattacharyya,higher,-1.8838307261065566,0.33333333333333326,-10.676308194796244
Qwen3-8B,non_thinking,2,min_bhattacharyya,higher,-1.0433093305790049,-0.25689154519615076,-6.4486945271492
Qwen3-8B,non_thinking,2,nc2_class_cosine_deviation,lower,-0.033060496184784,-0.7454545454545454,-0.25134196319452545
Qwen3-8B,non_thinking,2,ncc_recall,higher,-0.06936026936026929,-0.5600662839559639,-0.4814814814814814
Qwen3-8B,non_thinking,2,silhouette_cosine,higher,-0.04434459320071965,0.24848484848484845,-0.2414233225087325
Qwen3-8B,non_thinking,2,within_trace,lower,192.93709420868868,0.43030303030303024,1509.440694173177
Qwen3-8B,native_thinking,2,centroid_nearest_squared,higher,-7.376920110529103,-0.09146511499786562,-78.59305826822919
Qwen3-8B,native_thinking,2,class_nc1_ratio,lower,-0.3276795437526275,-0.4787878787878787,-3.4325409754302694
Qwen3-8B,native_thinking,2,fisher_nearest,higher,-0.004431044147452396,-0.5393939393939393,-0.04000614410112009
Qwen3-8B,native_thinking,2,logistic_f1,higher,-0.047636522404324234,-0.6986107936456588,-0.29973406366595223
Qwen3-8B,native_thinking,2,logistic_precision,higher,-0.05265597147950085,-0.6900655593423541,-0.31778711484593836
Qwen3-8B,native_thinking,2,logistic_recall,higher,-0.04511784511784507,-0.6419981434253655,-0.29629629629629634
Qwen3-8B,native_thinking,2,mean_bhattacharyya,higher,-0.019347843437483796,-0.2727272727272727,-0.07025486506797662
Qwen3-8B,native_thinking,2,min_bhattacharyya,higher,-0.03519829267805276,-0.2263092183870852,-0.16642716030279803
Qwen3-8B,native_thinking,2,nc2_class_cosine_deviation,lower,-0.0016235657813974418,0.0303030303030303,-0.0406210625490534
Qwen3-8B,native_thinking,2,ncc_recall,higher,-0.004713804713804721,-0.20975106832189752,-0.03703703703703706
Qwen3-8B,native_thinking,2,silhouette_cosine,higher,-0.003829040807304959,-0.4666666666666666,-0.028045617043972015
Qwen3-8B,native_thinking,2,within_trace,lower,-29.524601236979276,-0.01818181818181818,-110.6351318359375
Qwen3-8B,non_thinking,3,centroid_nearest_squared,higher,-407.2348264752008,-0.9207488243118473,-2575.351206461589
Qwen3-8B,non_thinking,3,class_nc1_ratio,lower,0.41666323153908724,0.16363636363636364,2.644513540406151
Qwen3-8B,non_thinking,3,fisher_nearest,higher,-0.372931153907382,-0.7212121212121211,-2.3047503672121845
Qwen3-8B,non_thinking,3,logistic_f1,higher,-0.055482369367818245,-0.406060606060606,-0.42025151491095764
Qwen3-8B,non_thinking,3,logistic_precision,higher,-0.05191027926322041,-0.4545454545454545,-0.398155929038282
Qwen3-8B,non_thinking,3,logistic_recall,higher,-0.0552188552188552,-0.4036867138796655,-0.4074074074074074
Qwen3-8B,non_thinking,3,mean_bhattacharyya,higher,-2.2208569783152905,0.28484848484848485,-13.057408427750627
Qwen3-8B,non_thinking,3,min_bhattacharyya,higher,-1.213248688524418,-0.6605782590758164,-7.539784133434296
Qwen3-8B,non_thinking,3,nc2_class_cosine_deviation,lower,-0.03163738890651727,-0.7333333333333332,-0.22816315576924717
Qwen3-8B,non_thinking,3,ncc_recall,higher,-0.06599326599326598,-0.48304589153964794,-0.44444444444444436
Qwen3-8B,non_thinking,3,silhouette_cosine,higher,-0.044444914026693795,0.16363636363636364,-0.24196681380271912
Qwen3-8B,non_thinking,3,within_trace,lower,121.76002530184664,0.35757575757575755,990.129435221354
Qwen3-8B,native_thinking,3,centroid_nearest_squared,higher,-9.152131514115753,0.054879068998719374,-65.05981953938803
Qwen3-8B,native_thinking,3,class_nc1_ratio,lower,-0.3739294781142573,-0.49090909090909085,-5.208286872026074
Qwen3-8B,native_thinking,3,fisher_nearest,higher,-0.004060813615648139,-0.5393939393939393,-0.029765494154617322
Qwen3-8B,native_thinking,3,logistic_f1,higher,-0.03910930028577083,-0.3754290474869648,-0.25652038593215065
Qwen3-8B,native_thinking,3,logistic_precision,higher,-0.050118610345883025,-0.5477571348580306,-0.31712962962962965
Qwen3-8B,native_thinking,3,logistic_recall,higher,-0.026262626262626196,-0.36744940443602475,-0.1851851851851852
Qwen3-8B,native_thinking,3,mean_bhattacharyya,higher,-0.05050085650549982,-0.33333333333333326,-0.33940485119819686
Qwen3-8B,native_thinking,3,min_bhattacharyya,higher,-0.05275740379636931,-0.46200821319684915,-0.30897734562555934
Qwen3-8B,native_thinking,3,nc2_class_cosine_deviation,lower,0.00048647920179135267,0.28484848484848485,-0.014830389470168598
Qwen3-8B,native_thinking,3,ncc_recall,higher,-0.003367003367003379,-0.11718243393372539,-0.037037037037037035
Qwen3-8B,native_thinking,3,silhouette_cosine,higher,-0.004977638342163777,-0.6,-0.040565428634484604
Qwen3-8B,native_thinking,3,within_trace,lower,-10.980882679332534,-0.24848484848484845,-90.04484049479174
Qwen3-8B,non_thinking,4,centroid_nearest_squared,higher,-325.36267274798735,-0.8685380813774621,-2070.021672566732
Qwen3-8B,non_thinking,4,class_nc1_ratio,lower,0.33598731170682455,0.16363636363636364,1.4083282705153148
Qwen3-8B,non_thinking,4,fisher_nearest,higher,-0.35852654742046686,-0.7818181818181817,-2.223784256924879
Qwen3-8B,non_thinking,4,logistic_f1,higher,-0.051459795169336395,-0.498482545817653,-0.3726018477566465
Qwen3-8B,non_thinking,4,logistic_precision,higher,-0.04404373404373405,-0.36474332620803873,-0.2944444444444445
Qwen3-8B,non_thinking,4,logistic_recall,higher,-0.057239057239057235,-0.637920720923339,-0.44444444444444436
Qwen3-8B,non_thinking,4,mean_bhattacharyya,higher,-1.7238572209772405,0.2121212121212121,-10.25438154516397
Qwen3-8B,non_thinking,4,min_bhattacharyya,higher,-1.0210598648497542,-0.9573348703109935,-6.353702013691266
Qwen3-8B,non_thinking,4,nc2_class_cosine_deviation,lower,-0.027285370424674184,-0.7575757575757575,-0.17875779916842793
Qwen3-8B,non_thinking,4,ncc_recall,higher,-0.061952861952861905,-0.5004914301801027,-0.40740740740740744
Qwen3-8B,non_thinking,4,silhouette_cosine,higher,-0.04788634777069085,0.06666666666666665,-0.28459969659646356
Qwen3-8B,non_thinking,4,within_trace,lower,60.014989124645,0.33333333333333326,492.11008707682277
Qwen3-8B,native_thinking,4,centroid_nearest_squared,higher,-8.857047803474172,-0.04863244349440517,-69.4886474609375
Qwen3-8B,native_thinking,4,class_nc1_ratio,lower,-0.3252682814570942,-0.43030303030303024,-6.641430747088938
Qwen3-8B,native_thinking,4,fisher_nearest,higher,-0.00535421074621599,-0.41818181818181815,-0.039698052547418275
Qwen3-8B,native_thinking,4,logistic_f1,higher,-0.059802727528592954,-0.7323943713270297,-0.3913791162397974
Qwen3-8B,native_thinking,4,logistic_precision,higher,-0.05622377622377621,-0.6216120294456302,-0.35412087912087914
Qwen3-8B,native_thinking,4,logistic_recall,higher,-0.0646464646464646,-0.7020800705051397,-0.44444444444444436
Qwen3-8B,native_thinking,4,mean_bhattacharyya,higher,-0.04100869008989035,-0.32121212121212117,-0.3732661268225419
Qwen3-8B,native_thinking,4,min_bhattacharyya,higher,-0.0369222003402131,-0.19452977397762067,-0.27254203955332446
Qwen3-8B,native_thinking,4,nc2_class_cosine_deviation,lower,0.0020704300242820814,0.2727272727272727,-0.005320164233200808
Qwen3-8B,native_thinking,4,ncc_recall,higher,-0.028282828282828267,-0.4550075351374491,-0.2222222222222222
Qwen3-8B,native_thinking,4,silhouette_cosine,higher,-0.0061663193684635695,-0.5030303030303029,-0.045526308317979186
Qwen3-8B,native_thinking,4,within_trace,lower,-30.82507509173773,-0.16363636363636364,-127.7105712890625
Qwen3-8B,non_thinking,5,centroid_nearest_squared,higher,-376.1931856097592,-0.8685380813774621,-2383.6662724812822
Qwen3-8B,non_thinking,5,class_nc1_ratio,lower,0.31336946147813927,0.16363636363636364,1.4593629927875988
