model_label,mode,layer,occurrence,n_confirmation_class,metric,value,quality_direction,quality_value
Qwen3-8B,non_thinking,0,2,9,fisher_nearest,0.14600265840402377,higher,0.14600265840402377
Qwen3-8B,non_thinking,0,2,9,min_bhattacharyya,1.9818871021270752,higher,1.9818871021270752
Qwen3-8B,non_thinking,0,2,9,mean_bhattacharyya,4.309867653581831,higher,4.309867653581831
Qwen3-8B,non_thinking,0,2,9,nc2_class_cosine_deviation,0.6024551321694881,lower,-0.6024551321694881
Qwen3-8B,non_thinking,0,3,9,logistic_precision,0.25,higher,0.25
Qwen3-8B,non_thinking,0,3,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,3,9,logistic_f1,0.23529411764705882,higher,0.23529411764705882
Qwen3-8B,non_thinking,0,3,9,ncc_recall,0.3333333333333333,higher,0.3333333333333333
Qwen3-8B,non_thinking,0,3,9,silhouette_cosine,-0.135339617729187,higher,-0.135339617729187
Qwen3-8B,non_thinking,0,3,9,within_trace,3790.586669921875,lower,-3790.586669921875
Qwen3-8B,non_thinking,0,3,9,class_nc1_ratio,9.509572437945994,lower,-9.509572437945994
Qwen3-8B,non_thinking,0,3,9,centroid_nearest_squared,546.0020751953125,higher,546.0020751953125
Qwen3-8B,non_thinking,0,3,9,fisher_nearest,0.144041575286436,higher,0.144041575286436
Qwen3-8B,non_thinking,0,3,9,min_bhattacharyya,2.0877031683921814,higher,2.0877031683921814
Qwen3-8B,non_thinking,0,3,9,mean_bhattacharyya,3.2186045050621033,higher,3.2186045050621033
Qwen3-8B,non_thinking,0,3,9,nc2_class_cosine_deviation,0.48980278472407474,lower,-0.48980278472407474
Qwen3-8B,non_thinking,0,4,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,non_thinking,0,4,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,non_thinking,0,4,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,non_thinking,0,4,9,ncc_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,4,9,silhouette_cosine,-0.18181198835372925,higher,-0.18181198835372925
Qwen3-8B,non_thinking,0,4,9,within_trace,3799.874267578125,lower,-3799.874267578125
Qwen3-8B,non_thinking,0,4,9,class_nc1_ratio,25.844452628186474,lower,-25.844452628186474
Qwen3-8B,non_thinking,0,4,9,centroid_nearest_squared,119.07300567626953,higher,119.07300567626953
Qwen3-8B,non_thinking,0,4,9,fisher_nearest,0.03133603832427895,higher,0.03133603832427895
Qwen3-8B,non_thinking,0,4,9,min_bhattacharyya,1.2477887570858002,higher,1.2477887570858002
Qwen3-8B,non_thinking,0,4,9,mean_bhattacharyya,2.6332644323507943,higher,2.6332644323507943
Qwen3-8B,non_thinking,0,4,9,nc2_class_cosine_deviation,0.15098339398635874,lower,-0.15098339398635874
Qwen3-8B,non_thinking,0,5,9,logistic_precision,0.14285714285714285,higher,0.14285714285714285
Qwen3-8B,non_thinking,0,5,9,logistic_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,5,9,logistic_f1,0.125,higher,0.125
Qwen3-8B,non_thinking,0,5,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,5,9,silhouette_cosine,-0.18160094320774078,higher,-0.18160094320774078
Qwen3-8B,non_thinking,0,5,9,within_trace,4017.310791015625,lower,-4017.310791015625
Qwen3-8B,non_thinking,0,5,9,class_nc1_ratio,16.304012059404133,lower,-16.304012059404133
Qwen3-8B,non_thinking,0,5,9,centroid_nearest_squared,119.07300567626953,higher,119.07300567626953
Qwen3-8B,non_thinking,0,5,9,fisher_nearest,0.02963997855046869,higher,0.02963997855046869
Qwen3-8B,non_thinking,0,5,9,min_bhattacharyya,1.2477887570858002,higher,1.2477887570858002
Qwen3-8B,non_thinking,0,5,9,mean_bhattacharyya,2.730394628312853,higher,2.730394628312853
Qwen3-8B,non_thinking,0,5,9,nc2_class_cosine_deviation,0.37048514035564883,lower,-0.37048514035564883
Qwen3-8B,non_thinking,0,6,9,logistic_precision,0.25,higher,0.25
Qwen3-8B,non_thinking,0,6,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,6,9,logistic_f1,0.23529411764705882,higher,0.23529411764705882
Qwen3-8B,non_thinking,0,6,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,6,9,silhouette_cosine,-0.17328140139579773,higher,-0.17328140139579773
Qwen3-8B,non_thinking,0,6,9,within_trace,2178.38720703125,lower,-2178.38720703125
Qwen3-8B,non_thinking,0,6,9,class_nc1_ratio,7.798666308680524,lower,-7.798666308680524
Qwen3-8B,non_thinking,0,6,9,centroid_nearest_squared,211.605712890625,higher,211.605712890625
Qwen3-8B,non_thinking,0,6,9,fisher_nearest,0.09713870528050224,higher,0.09713870528050224
Qwen3-8B,non_thinking,0,6,9,min_bhattacharyya,1.1810753345489502,higher,1.1810753345489502
Qwen3-8B,non_thinking,0,6,9,mean_bhattacharyya,2.9196183251010046,higher,2.9196183251010046
Qwen3-8B,non_thinking,0,6,9,nc2_class_cosine_deviation,0.6512794069669865,lower,-0.6512794069669865
Qwen3-8B,non_thinking,0,7,9,logistic_precision,0.25,higher,0.25
Qwen3-8B,non_thinking,0,7,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,7,9,logistic_f1,0.23529411764705882,higher,0.23529411764705882
Qwen3-8B,non_thinking,0,7,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,7,9,silhouette_cosine,-0.18369656801223755,higher,-0.18369656801223755
Qwen3-8B,non_thinking,0,7,9,within_trace,2425.05810546875,lower,-2425.05810546875
Qwen3-8B,non_thinking,0,7,9,class_nc1_ratio,7.034520616978763,lower,-7.034520616978763
Qwen3-8B,non_thinking,0,7,9,centroid_nearest_squared,211.605712890625,higher,211.605712890625
Qwen3-8B,non_thinking,0,7,9,fisher_nearest,0.0872579969995081,higher,0.0872579969995081
Qwen3-8B,non_thinking,0,7,9,min_bhattacharyya,1.1810753345489502,higher,1.1810753345489502
Qwen3-8B,non_thinking,0,7,9,mean_bhattacharyya,2.8714864518907337,higher,2.8714864518907337
Qwen3-8B,non_thinking,0,7,9,nc2_class_cosine_deviation,0.5381218316378418,lower,-0.5381218316378418
Qwen3-8B,non_thinking,0,8,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,non_thinking,0,8,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,non_thinking,0,8,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,non_thinking,0,8,9,ncc_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,8,9,silhouette_cosine,-0.024974945932626724,higher,-0.024974945932626724
Qwen3-8B,non_thinking,0,8,9,within_trace,1949.1064453125,lower,-1949.1064453125
Qwen3-8B,non_thinking,0,8,9,class_nc1_ratio,3.2060936185504993,lower,-3.2060936185504993
Qwen3-8B,non_thinking,0,8,9,centroid_nearest_squared,375.8599548339844,higher,375.8599548339844
Qwen3-8B,non_thinking,0,8,9,fisher_nearest,0.19283705912414795,higher,0.19283705912414795
Qwen3-8B,non_thinking,0,8,9,min_bhattacharyya,1.3801979422569275,higher,1.3801979422569275
Qwen3-8B,non_thinking,0,8,9,mean_bhattacharyya,3.7544124788708158,higher,3.7544124788708158
Qwen3-8B,non_thinking,0,8,9,nc2_class_cosine_deviation,0.4915369826794406,lower,-0.4915369826794406
Qwen3-8B,non_thinking,0,9,9,logistic_precision,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,9,9,logistic_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,9,9,logistic_f1,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,0,9,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,9,9,silhouette_cosine,-0.08855840563774109,higher,-0.08855840563774109
Qwen3-8B,non_thinking,0,9,9,within_trace,1774.433837890625,lower,-1774.433837890625
Qwen3-8B,non_thinking,0,9,9,class_nc1_ratio,3.0601645817150005,lower,-3.0601645817150005
Qwen3-8B,non_thinking,0,9,9,centroid_nearest_squared,286.1199951171875,higher,286.1199951171875
Qwen3-8B,non_thinking,0,9,9,fisher_nearest,0.16124579514179876,higher,0.16124579514179876
Qwen3-8B,non_thinking,0,9,9,min_bhattacharyya,1.2953972816467285,higher,1.2953972816467285
Qwen3-8B,non_thinking,0,9,9,mean_bhattacharyya,3.4424967567125955,higher,3.4424967567125955
Qwen3-8B,non_thinking,0,9,9,nc2_class_cosine_deviation,0.5570319351958639,lower,-0.5570319351958639
Qwen3-8B,non_thinking,0,10,9,logistic_precision,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,10,9,logistic_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,10,9,logistic_f1,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,non_thinking,0,10,9,ncc_recall,0.4444444444444444,higher,0.4444444444444444
Qwen3-8B,non_thinking,0,10,9,silhouette_cosine,-0.09353312849998474,higher,-0.09353312849998474
Qwen3-8B,non_thinking,0,10,9,within_trace,2893.29296875,lower,-2893.29296875
Qwen3-8B,non_thinking,0,10,9,class_nc1_ratio,4.5689861427908784,lower,-4.5689861427908784
Qwen3-8B,non_thinking,0,10,9,centroid_nearest_squared,239.74960327148438,higher,239.74960327148438
Qwen3-8B,non_thinking,0,10,9,fisher_nearest,0.08286392213335529,higher,0.08286392213335529
Qwen3-8B,non_thinking,0,10,9,min_bhattacharyya,1.2953972816467285,higher,1.2953972816467285
Qwen3-8B,non_thinking,0,10,9,mean_bhattacharyya,3.526279396480984,higher,3.526279396480984
Qwen3-8B,non_thinking,0,10,9,nc2_class_cosine_deviation,0.6497563228563027,lower,-0.6497563228563027
Qwen3-8B,native_thinking,0,1,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,native_thinking,0,1,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,1,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,native_thinking,0,1,9,ncc_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,1,9,silhouette_cosine,-0.2048085480928421,higher,-0.2048085480928421
Qwen3-8B,native_thinking,0,1,9,within_trace,1933.867919921875,lower,-1933.867919921875
Qwen3-8B,native_thinking,0,1,9,class_nc1_ratio,13.592081182655921,lower,-13.592081182655921
Qwen3-8B,native_thinking,0,1,9,centroid_nearest_squared,198.89207458496094,higher,198.89207458496094
Qwen3-8B,native_thinking,0,1,9,fisher_nearest,0.1028467727997659,higher,0.1028467727997659
Qwen3-8B,native_thinking,0,1,9,min_bhattacharyya,1.9218751937150955,higher,1.9218751937150955
Qwen3-8B,native_thinking,0,1,9,mean_bhattacharyya,2.620014778441853,higher,2.620014778441853
Qwen3-8B,native_thinking,0,1,9,nc2_class_cosine_deviation,0.2231746155446694,lower,-0.2231746155446694
Qwen3-8B,native_thinking,0,2,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,native_thinking,0,2,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,2,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,native_thinking,0,2,9,ncc_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,2,9,silhouette_cosine,-0.04975306615233421,higher,-0.04975306615233421
Qwen3-8B,native_thinking,0,2,9,within_trace,935.6029663085938,lower,-935.6029663085938
Qwen3-8B,native_thinking,0,2,9,class_nc1_ratio,5.4342029838644565,lower,-5.4342029838644565
Qwen3-8B,native_thinking,0,2,9,centroid_nearest_squared,188.93582153320312,higher,188.93582153320312
Qwen3-8B,native_thinking,0,2,9,fisher_nearest,0.20194016942747234,higher,0.20194016942747234
Qwen3-8B,native_thinking,0,2,9,min_bhattacharyya,2.0401867032051086,higher,2.0401867032051086
Qwen3-8B,native_thinking,0,2,9,mean_bhattacharyya,3.9347253210014768,higher,3.9347253210014768
Qwen3-8B,native_thinking,0,2,9,nc2_class_cosine_deviation,0.21979392991389757,lower,-0.21979392991389757
Qwen3-8B,native_thinking,0,3,9,logistic_precision,0.15789473684210525,higher,0.15789473684210525
Qwen3-8B,native_thinking,0,3,9,logistic_recall,0.3333333333333333,higher,0.3333333333333333
Qwen3-8B,native_thinking,0,3,9,logistic_f1,0.21428571428571427,higher,0.21428571428571427
Qwen3-8B,native_thinking,0,3,9,ncc_recall,0.3333333333333333,higher,0.3333333333333333
Qwen3-8B,native_thinking,0,3,9,silhouette_cosine,-0.20336011052131653,higher,-0.20336011052131653
Qwen3-8B,native_thinking,0,3,9,within_trace,3118.154541015625,lower,-3118.154541015625
Qwen3-8B,native_thinking,0,3,9,class_nc1_ratio,9.630618905034497,lower,-9.630618905034497
Qwen3-8B,native_thinking,0,3,9,centroid_nearest_squared,301.34326171875,higher,301.34326171875
Qwen3-8B,native_thinking,0,3,9,fisher_nearest,0.09664154157689646,higher,0.09664154157689646
Qwen3-8B,native_thinking,0,3,9,min_bhattacharyya,1.668170005083084,higher,1.668170005083084
Qwen3-8B,native_thinking,0,3,9,mean_bhattacharyya,3.199092290467686,higher,3.199092290467686
Qwen3-8B,native_thinking,0,3,9,nc2_class_cosine_deviation,0.2573687039591648,lower,-0.2573687039591648
Qwen3-8B,native_thinking,0,4,9,logistic_precision,0.08333333333333333,higher,0.08333333333333333
Qwen3-8B,native_thinking,0,4,9,logistic_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,4,9,logistic_f1,0.09523809523809523,higher,0.09523809523809523
Qwen3-8B,native_thinking,0,4,9,ncc_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,4,9,silhouette_cosine,-0.2494640052318573,higher,-0.2494640052318573
Qwen3-8B,native_thinking,0,4,9,within_trace,2742.69384765625,lower,-2742.69384765625
Qwen3-8B,native_thinking,0,4,9,class_nc1_ratio,21.0912719797042,lower,-21.0912719797042
Qwen3-8B,native_thinking,0,4,9,centroid_nearest_squared,186.869140625,higher,186.869140625
Qwen3-8B,native_thinking,0,4,9,fisher_nearest,0.06813343049013207,higher,0.06813343049013207
Qwen3-8B,native_thinking,0,4,9,min_bhattacharyya,1.2195660471916199,higher,1.2195660471916199
Qwen3-8B,native_thinking,0,4,9,mean_bhattacharyya,2.564491555094719,higher,2.564491555094719
Qwen3-8B,native_thinking,0,4,9,nc2_class_cosine_deviation,0.31703284847331636,lower,-0.31703284847331636
Qwen3-8B,native_thinking,0,5,9,logistic_precision,0.07692307692307693,higher,0.07692307692307693
Qwen3-8B,native_thinking,0,5,9,logistic_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,5,9,logistic_f1,0.09090909090909091,higher,0.09090909090909091
Qwen3-8B,native_thinking,0,5,9,ncc_recall,0.6666666666666666,higher,0.6666666666666666
Qwen3-8B,native_thinking,0,5,9,silhouette_cosine,-0.15333044528961182,higher,-0.15333044528961182
Qwen3-8B,native_thinking,0,5,9,within_trace,1214.517333984375,lower,-1214.517333984375
Qwen3-8B,native_thinking,0,5,9,class_nc1_ratio,11.653720673533607,lower,-11.653720673533607
Qwen3-8B,native_thinking,0,5,9,centroid_nearest_squared,161.0785369873047,higher,161.0785369873047
Qwen3-8B,native_thinking,0,5,9,fisher_nearest,0.13262761467460207,higher,0.13262761467460207
Qwen3-8B,native_thinking,0,5,9,min_bhattacharyya,2.0401867032051086,higher,2.0401867032051086
Qwen3-8B,native_thinking,0,5,9,mean_bhattacharyya,3.3517300668689938,higher,3.3517300668689938
Qwen3-8B,native_thinking,0,5,9,nc2_class_cosine_deviation,0.2746223168976513,lower,-0.2746223168976513
Qwen3-8B,native_thinking,0,6,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,native_thinking,0,6,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,6,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,native_thinking,0,6,9,ncc_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,6,9,silhouette_cosine,-0.23597396910190582,higher,-0.23597396910190582
Qwen3-8B,native_thinking,0,6,9,within_trace,1134.0074462890625,lower,-1134.0074462890625
Qwen3-8B,native_thinking,0,6,9,class_nc1_ratio,18.75512048364842,lower,-18.75512048364842
Qwen3-8B,native_thinking,0,6,9,centroid_nearest_squared,164.78050231933594,higher,164.78050231933594
Qwen3-8B,native_thinking,0,6,9,fisher_nearest,0.14530813078746999,higher,0.14530813078746999
Qwen3-8B,native_thinking,0,6,9,min_bhattacharyya,2.04887992143631,higher,2.04887992143631
Qwen3-8B,native_thinking,0,6,9,mean_bhattacharyya,2.834694223271476,higher,2.834694223271476
Qwen3-8B,native_thinking,0,6,9,nc2_class_cosine_deviation,0.15874401286796286,lower,-0.15874401286796286
Qwen3-8B,native_thinking,0,7,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,native_thinking,0,7,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,7,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,native_thinking,0,7,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,7,9,silhouette_cosine,-0.23143860697746277,higher,-0.23143860697746277
Qwen3-8B,native_thinking,0,7,9,within_trace,2766.606689453125,lower,-2766.606689453125
Qwen3-8B,native_thinking,0,7,9,class_nc1_ratio,19.206831106225927,lower,-19.206831106225927
Qwen3-8B,native_thinking,0,7,9,centroid_nearest_squared,195.59591674804688,higher,195.59591674804688
Qwen3-8B,native_thinking,0,7,9,fisher_nearest,0.07069885195235695,higher,0.07069885195235695
Qwen3-8B,native_thinking,0,7,9,min_bhattacharyya,1.2195660471916199,higher,1.2195660471916199
Qwen3-8B,native_thinking,0,7,9,mean_bhattacharyya,2.9114009373717837,higher,2.9114009373717837
Qwen3-8B,native_thinking,0,7,9,nc2_class_cosine_deviation,0.2000195444734008,lower,-0.2000195444734008
Qwen3-8B,native_thinking,0,8,9,logistic_precision,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,8,9,logistic_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,8,9,logistic_f1,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,8,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111
Qwen3-8B,native_thinking,0,8,9,silhouette_cosine,-0.16228404641151428,higher,-0.16228404641151428
Qwen3-8B,native_thinking,0,8,9,within_trace,1468.34716796875,lower,-1468.34716796875
Qwen3-8B,native_thinking,0,8,9,class_nc1_ratio,10.794935500704307,lower,-10.794935500704307
Qwen3-8B,native_thinking,0,8,9,centroid_nearest_squared,164.78050231933594,higher,164.78050231933594
Qwen3-8B,native_thinking,0,8,9,fisher_nearest,0.1122217592092246,higher,0.1122217592092246
Qwen3-8B,native_thinking,0,8,9,min_bhattacharyya,1.9218751937150955,higher,1.9218751937150955
Qwen3-8B,native_thinking,0,8,9,mean_bhattacharyya,2.721662504805459,higher,2.721662504805459
Qwen3-8B,native_thinking,0,8,9,nc2_class_cosine_deviation,0.25793745626270037,lower,-0.25793745626270037
Qwen3-8B,native_thinking,0,9,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,native_thinking,0,9,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,9,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,native_thinking,0,9,9,ncc_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,9,9,silhouette_cosine,-0.2228490710258484,higher,-0.2228490710258484
Qwen3-8B,native_thinking,0,9,9,within_trace,2044.2703857421875,lower,-2044.2703857421875
Qwen3-8B,native_thinking,0,9,9,class_nc1_ratio,13.07353585118297,lower,-13.07353585118297
Qwen3-8B,native_thinking,0,9,9,centroid_nearest_squared,161.0785369873047,higher,161.0785369873047
Qwen3-8B,native_thinking,0,9,9,fisher_nearest,0.078795123243359,higher,0.078795123243359
Qwen3-8B,native_thinking,0,9,9,min_bhattacharyya,1.4446862637996674,higher,1.4446862637996674
Qwen3-8B,native_thinking,0,9,9,mean_bhattacharyya,2.4153121974733143,higher,2.4153121974733143
Qwen3-8B,native_thinking,0,9,9,nc2_class_cosine_deviation,0.2428983394746427,lower,-0.2428983394746427
Qwen3-8B,native_thinking,0,10,9,logistic_precision,0.0,higher,0.0
Qwen3-8B,native_thinking,0,10,9,logistic_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,10,9,logistic_f1,0.0,higher,0.0
Qwen3-8B,native_thinking,0,10,9,ncc_recall,0.0,higher,0.0
Qwen3-8B,native_thinking,0,10,9,silhouette_cosine,-0.18577855825424194,higher,-0.18577855825424194
Qwen3-8B,native_thinking,0,10,9,within_trace,2820.1708984375,lower,-2820.1708984375
Qwen3-8B,native_thinking,0,10,9,class_nc1_ratio,12.402565515560317,lower,-12.402565515560317
Qwen3-8B,native_thinking,0,10,9,centroid_nearest_squared,319.67724609375,higher,319.67724609375
Qwen3-8B,native_thinking,0,10,9,fisher_nearest,0.11335385606271783,higher,0.11335385606271783
Qwen3-8B,native_thinking,0,10,9,min_bhattacharyya,2.1621619760990143,higher,2.1621619760990143
Qwen3-8B,native_thinking,0,10,9,mean_bhattacharyya,3.1371076272593603,higher,3.1371076272593603
Qwen3-8B,native_thinking,0,10,9,nc2_class_cosine_deviation,0.09832270820567637,lower,-0.09832270820567637
Qwen3-8B,non_thinking,1,1,9,logistic_precision,0.75,higher,0.75
Qwen3-8B,non_thinking,1,1,9,logistic_recall,1.0,higher,1.0
Qwen3-8B,non_thinking,1,1,9,logistic_f1,0.8571428571428571,higher,0.8571428571428571
Qwen3-8B,non_thinking,1,1,9,ncc_recall,1.0,higher,1.0
Qwen3-8B,non_thinking,1,1,9,silhouette_cosine,0.7608128786087036,higher,0.7608128786087036
Qwen3-8B,non_thinking,1,1,9,within_trace,2337.912109375,lower,-2337.912109375
Qwen3-8B,non_thinking,1,1,9,class_nc1_ratio,0.21957177052060048,lower,-0.21957177052060048
Qwen3-8B,non_thinking,1,1,9,centroid_nearest_squared,6114.203125,higher,6114.203125
Qwen3-8B,non_thinking,1,1,9,fisher_nearest,2.615240795615078,higher,2.615240795615078
Qwen3-8B,non_thinking,1,1,9,min_bhattacharyya,6.891670227050781,higher,6.891670227050781
Qwen3-8B,non_thinking,1,1,9,mean_bhattacharyya,33.07505120171441,higher,33.07505120171441
Qwen3-8B,non_thinking,1,1,9,nc2_class_cosine_deviation,0.6666442998397497,lower,-0.6666442998397497
Qwen3-8B,non_thinking,1,2,9,logistic_precision,0.5833333333333334,higher,0.5833333333333334
Qwen3-8B,non_thinking,1,2,9,logistic_recall,0.7777777777777778,higher,0.7777777777777778
Qwen3-8B,non_thinking,1,2,9,logistic_f1,0.6666666666666666,higher,0.6666666666666666
Qwen3-8B,non_thinking,1,2,9,ncc_recall,0.5555555555555556,higher,0.5555555555555556
Qwen3-8B,non_thinking,1,2,9,silhouette_cosine,-0.35408395528793335,higher,-0.35408395528793335
Qwen3-8B,non_thinking,1,2,9,within_trace,4420.4091796875,lower,-4420.4091796875
Qwen3-8B,non_thinking,1,2,9,class_nc1_ratio,3.4181945396148783,lower,-3.4181945396148783
Qwen3-8B,non_thinking,1,2,9,centroid_nearest_squared,1849.475341796875,higher,1849.475341796875
Qwen3-8B,non_thinking,1,2,9,fisher_nearest,0.41839460253940186,higher,0.41839460253940186
Qwen3-8B,non_thinking,1,2,9,min_bhattacharyya,2.759764075279236,higher,2.759764075279236
Qwen3-8B,non_thinking,1,2,9,mean_bhattacharyya,5.987143344349331,higher,5.987143344349331
Qwen3-8B,non_thinking,1,2,9,nc2_class_cosine_deviation,0.6092468041144772,lower,-0.6092468041144772
Qwen3-8B,non_thinking,1,3,9,logistic_precision,0.5,higher,0.5
Qwen3-8B,non_thinking,1,3,9,logistic_recall,0.3333333333333333,higher,0.3333333333333333
Qwen3-8B,non_thinking,1,3,9,logistic_f1,0.4,higher,0.4
Qwen3-8B,non_thinking,1,3,9,ncc_recall,0.2222222222222222,higher,0.2222222222222222
Qwen3-8B,non_thinking,1,3,9,silhouette_cosine,-0.12106030434370041,higher,-0.12106030434370041
Qwen3-8B,non_thinking,1,3,9,within_trace,3271.662109375,lower,-3271.662109375
Qwen3-8B,non_thinking,1,3,9,class_nc1_ratio,6.3176082953663615,lower,-6.3176082953663615
Qwen3-8B,non_thinking,1,3,9,centroid_nearest_squared,324.64874267578125,higher,324.64874267578125
Qwen3-8B,non_thinking,1,3,9,fisher_nearest,0.09923052314769765,higher,0.09923052314769765
Qwen3-8B,non_thinking,1,3,9,min_bhattacharyya,2.062477231025696,higher,2.062477231025696
Qwen3-8B,non_thinking,1,3,9,mean_bhattacharyya,5.137839482890235,higher,5.137839482890235
Qwen3-8B,non_thinking,1,3,9,nc2_class_cosine_deviation,0.27413824879000953,lower,-0.27413824879000953
Qwen3-8B,non_thinking,1,4,9,logistic_precision,0.3,higher,0.3
Qwen3-8B,non_thinking,1,4,9,logistic_recall,0.3333333333333333,higher,0.3333333333333333
Qwen3-8B,non_thinking,1,4,9,logistic_f1,0.3157894736842105,higher,0.3157894736842105
Qwen3-8B,non_thinking,1,4,9,ncc_recall,0.4444444444444444,higher,0.4444444444444444
Qwen3-8B,non_thinking,1,4,9,silhouette_cosine,-0.1950778365135193,higher,-0.1950778365135193
Qwen3-8B,non_thinking,1,4,9,within_trace,2478.203125,lower,-2478.203125
Qwen3-8B,non_thinking,1,4,9,class_nc1_ratio,5.62960011445647,lower,-5.62960011445647
