endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,0,1 2 3 4 5 6 7 8 9 10,10,0.095,0.1,0.0975,200,5,16,16,0.17,0.13,0.07761659373310027,-11.100454205418762,1.3004658222198486,16.754997348785402,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,1,1 2 3 4 5 6 7 8 9 10,10,0.13,0.11500000000000002,0.12250000000000001,200,5,16,16,0.11000000000000001,0.11000000000000001,0.07242911629600675,-11.40086813572019,1.239722490310669,17.116355323791502,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,2,1 2 3 4 5 6 7 8 9 10,10,0.135,0.12000000000000002,0.1275,200,5,16,16,0.13000000000000003,0.1,0.0905903678961642,-10.429179766270147,1.263595700263977,13.948455333709717,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,3,1 2 3 4 5 6 7 8 9 10,10,0.15,0.125,0.1375,200,5,16,16,0.13,0.13999999999999999,0.10769905471208782,-9.677881085416258,1.458374261856079,13.541198348999023,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,4,1 2 3 4 5 6 7 8 9 10,10,0.14,0.13999999999999999,0.14,200,5,16,16,0.19999999999999998,0.18000000000000002,0.11131461503390835,-9.534478112997766,1.4062128067016602,12.632777881622314,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,5,1 2 3 4 5 6 7 8 9 10,10,0.28,0.255,0.2675,200,5,16,16,0.32,0.28,0.2404073087843246,-6.190523331898841,2.030571460723877,8.446379899978638,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,6,1 2 3 4 5 6 7 8 9 10,10,0.28,0.25999999999999995,0.27,200,5,16,16,0.33,0.25000000000000006,0.2082055706799754,-6.815076548292854,1.8649448156356812,8.957228231430054,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,7,1 2 3 4 5 6 7 8 9 10,10,0.33,0.29500000000000004,0.3125,200,5,16,16,0.25,0.26,0.1808873998189366,-7.425916839953115,1.7151355743408203,9.481785774230957,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,8,1 2 3 4 5 6 7 8 9 10,10,0.32500000000000007,0.275,0.30000000000000004,200,5,16,16,0.29,0.25999999999999995,0.18377723739312096,-7.357082812347537,1.8018438816070557,9.804499769210816,100,10,10,10,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,prompt_span_site_search,span_end,9,1 2 3 4 5 6 7 8 9 10,10,0.31,0.28500000000000003,0.2975,200,5,16,16,0.33999999999999997,0.3,0.20185771568934094,-6.949546457222673,2.071762800216675,10.263480854034423,100,10,10,10,16,0.1
