model_label,site_kind,layer,pca_dim,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Gemma4-E4B,city_end,39,16,0.4203057757156238,0.3663458832673328,0.3933258294914783,728,5,16,16,0.4728365384615385,0.4183305084745763,0.16665059255603876,-7.781931377888677,1.9404752254486084,11.643974351882935,313,10,4,62,16,0.1
Gemma4-E4B,city_end,40,16,0.40881488838600755,0.3550170038734664,0.381915946129737,728,5,16,16,0.43975,0.4189258474576271,0.1699134878964556,-7.697721450479566,1.9079500436782837,11.228949904441833,313,10,4,62,16,0.1
Gemma4-E4B,city_end,41,16,0.461525077810354,0.36037513647710356,0.4109501071437288,728,5,16,16,0.4297421773142112,0.43245290091264665,0.16614226383707612,-7.795198761793665,1.8217042684555054,10.96472520828247,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,0,16,0.20205751034728317,0.17339943519240944,0.1877284727698463,728,5,16,16,0.17511329225722336,0.17160887096774197,0.04765137085966672,-13.21924600834157,0.6459649801254272,13.55606288909912,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,1,16,0.2259414952866572,0.19709738430299092,0.21151943979482407,728,5,16,16,0.22324265571771038,0.20190394604029108,0.08381888210591978,-10.766581356576017,1.1235533952713013,13.40453805923462,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,2,16,0.26445736551869636,0.2324289271629411,0.24844314634081874,728,5,16,16,0.29790643794423183,0.26603656369600875,0.07505258148094414,-11.246343653307962,1.0300426483154297,13.724280071258544,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,3,16,0.29142621520629297,0.24021387383578002,0.26582004452103647,728,5,16,16,0.3032966101694915,0.2747439174412247,0.0826961313117096,-10.825148071255244,1.0609371662139893,12.829344606399536,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,4,16,0.3841758222697834,0.3006182209762686,0.342397021623026,728,5,16,16,0.4135603366698911,0.35846490831475797,0.15516413693822664,-8.092086498924713,1.8331263065338135,11.814110803604127,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,5,16,0.4109697366515472,0.3596121926983381,0.3852909646749426,728,5,16,16,0.43504713588762256,0.4009501671783656,0.1696743552084407,-7.703837925266431,1.705186128616333,10.049757528305054,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,6,16,0.4809221530581553,0.39739599156621314,0.4391590723121842,728,5,16,16,0.5224947848761408,0.41717213588762253,0.17201316897372065,-7.644383031291484,1.7183316946029663,9.989535713195801,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,7,16,0.4674809813011421,0.39582376812433817,0.4316523747127401,728,5,16,16,0.5065805084745764,0.3974529009126466,0.18496609935651215,-7.329078619295412,1.8258464336395264,9.871249055862426,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,8,16,0.4692386286973516,0.38073657935413086,0.4249876040257412,728,5,16,16,0.48122033898305083,0.3728305084745763,0.19314039848216538,-7.141268769049221,1.8143243789672852,9.393810892105103,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,9,16,0.5082056177197112,0.3907383811342672,0.4494719994269892,728,5,16,16,0.531826923076923,0.3960524771838331,0.19292569097087447,-7.146099356326255,1.7459644079208374,9.04993212223053,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,10,16,0.545220549031826,0.4328308012130299,0.489025675122428,728,5,16,16,0.5632570078226857,0.45130508474576275,0.30383040835434905,-5.17368762666727,2.371290683746338,7.804652261734009,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,11,16,0.5016753103282876,0.4003317416982279,0.45100352601325777,728,5,16,16,0.5206223924380704,0.42110756192959586,0.23850656358839925,-6.224996648796313,1.8602641820907593,7.799635171890259,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,12,16,0.49683667618662825,0.3864114359179743,0.44162405605230126,728,5,16,16,0.5149370925684484,0.3719895697522816,0.2453361170108824,-6.102385126826783,2.1935057640075684,8.940818786621094,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,13,16,0.5048972416251105,0.3985747398431453,0.4517359907341279,728,5,16,16,0.5262351694915255,0.42196773142112126,0.29514807096127527,-5.299600509100447,2.536982297897339,8.59562554359436,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,14,16,0.5334291300537191,0.4234248746610264,0.47842700235737273,728,5,16,16,0.5325647001303782,0.4687151238591917,0.2755249278959705,-5.598391025911011,2.810188055038452,10.199396753311158,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,15,16,0.4596821358976248,0.42825581528473844,0.44396897559118165,728,5,16,16,0.4857473924380704,0.44445290091264666,0.2560272592658093,-5.917137928191146,2.6927878856658936,10.517582750320434,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,16,16,0.5868408693380114,0.5229884942668572,0.5549146818024343,728,5,16,16,0.6804710276738024,0.5784126466753585,0.37726118641780576,-4.2335787381215315,3.5190300941467285,9.327834987640381,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,17,16,0.4542685605498157,0.454145478595668,0.45420701957274184,728,5,16,16,0.5761346153846153,0.4391478161668839,0.2940112646287265,-5.316360298858795,2.8297996520996094,9.624800109863282,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,18,16,0.47553289529474574,0.4095218798227666,0.4425273875587562,728,5,16,16,0.4919370925684484,0.456760593220339,0.26436541493446425,-5.777953611590251,2.6418044567108154,9.993003273010254,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,19,16,0.456673617838432,0.42188830928468024,0.4392809635615561,728,5,16,16,0.5388050847457627,0.43577542372881356,0.25365570479130384,-5.957553658262816,2.508775234222412,9.890474319458008,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,20,16,0.4836272066353048,0.4443071522937867,0.46396717946454574,728,5,16,16,0.543875,0.41154025423728824,0.24618833542853102,-6.087325280863953,2.521191120147705,10.24090404510498,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,21,16,0.4955049601415295,0.4567324215526779,0.4761186908471037,728,5,16,16,0.5825769230769231,0.4613601694915254,0.28001593056141816,-5.528172602359598,2.690763235092163,9.609321975708008,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,22,16,0.5669132397895427,0.5221953451630181,0.5445542924762804,728,5,16,16,0.6485673076923076,0.57125,0.39726445105999125,-4.009202957531544,3.491258144378662,8.788247060775756,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,23,16,0.4568872848020562,0.3982871852595585,0.4275872350308073,728,5,16,16,0.5119973924380703,0.44094247066492837,0.22423354436879822,-6.492994183041647,2.1689884662628174,9.672899174690247,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,24,16,0.4972719136877865,0.3967674628324146,0.4470196882601005,728,5,16,16,0.5428794002607562,0.41703340938722294,0.20872378905468747,-6.8042804989765,2.1509757041931152,10.305369186401368,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,25,16,0.43783455116756753,0.3789070576565338,0.40837080441205065,728,5,16,16,0.46557679690457165,0.4258626876813728,0.19714659485341457,-7.0521071972767615,2.197514057159424,11.146599102020264,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,26,16,0.42946701770244644,0.37209348681123605,0.4007802522568412,728,5,16,16,0.40160482819531484,0.4053639178617992,0.1928416735798815,-7.147991081403184,2.1945433616638184,11.380026531219482,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,27,16,0.45030379196591974,0.38396052725791574,0.41713215961191774,728,5,16,16,0.44211456975228164,0.36645541910249396,0.2044254676169937,-6.894650001393996,2.3302505016326904,11.399022483825684,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,28,16,0.4575173691733775,0.39849508280976786,0.4280062259915727,728,5,16,16,0.4406049543676662,0.37029400260756196,0.19922088356755444,-7.006651380871798,2.235318660736084,11.22030291557312,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,29,16,0.44436648371097076,0.38220552939977476,0.41328600655537273,728,5,16,16,0.4001197848761408,0.3518719035202086,0.16473815346515516,-7.832058062920469,1.9471445083618164,11.819632959365844,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,30,16,0.44941300529861017,0.403541014852708,0.4264770100756591,728,5,16,16,0.44497995436766624,0.3490655885940194,0.1634572476183922,-7.865958182412013,2.0558409690856934,12.577239608764648,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,31,16,0.45422174952082095,0.39598098155555783,0.4251013655381894,728,5,16,16,0.4623697848761409,0.38141092757707035,0.16562168102066,-7.808828116857914,2.0013539791107178,12.083888816833497,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,32,16,0.41421139725249556,0.3680503014068833,0.39113084932968945,728,5,16,16,0.43407529335071704,0.3791438890524456,0.15537758482642097,-8.086116334652543,1.8499969244003296,11.906459522247314,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,33,16,0.4360252962939267,0.3775807317493985,0.40680301402166263,728,5,16,16,0.4381828552803129,0.3760469203431888,0.15311369918824522,-8.149859509366092,1.8093847036361694,11.817262029647827,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,34,16,0.446921471837847,0.3665350962121314,0.4067282840249892,728,5,16,16,0.39474054758800525,0.37012905854397105,0.15351991068810036,-8.138352909281116,1.7993751764297485,11.720793533325196,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,35,16,0.39702888404725334,0.3623981897714532,0.3797135369093533,728,5,16,16,0.4024354628422425,0.37027272679480167,0.15463514761028416,-8.106917867546032,1.8287118673324585,11.825978088378907,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,36,16,0.3949445570144899,0.3510454496902002,0.37299500335234503,728,5,16,16,0.4042405475880052,0.3657848235689952,0.15393446810829295,-8.126641245922512,1.858196496963501,12.071347761154176,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,37,16,0.42673269467215,0.36905047283933945,0.39789158375574474,728,5,16,16,0.38883204882870004,0.3533951192328721,0.15724658660775995,-8.03418773122782,1.8713741302490234,11.90088872909546,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,38,16,0.39930343188295525,0.35726067699174746,0.37828205443735136,728,5,16,16,0.4072500368002692,0.34953221600706563,0.16142308961302504,-7.920343446181485,1.9003851413726807,11.772697114944458,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,39,16,0.40336543920441903,0.3295030498105146,0.3664342445074668,728,5,16,16,0.3986128138537242,0.3418547388232326,0.15673430595156893,-8.048359348982743,1.8513965606689453,11.81232500076294,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,40,16,0.3791106378338812,0.3352377742779508,0.357174206055916,728,5,16,16,0.409085886571056,0.32419058859401945,0.1531379499564314,-8.149171710632167,1.7970540523529053,11.734870767593383,313,10,4,62,16,0.1
Gemma4-E4B,city_unit_end,41,16,0.39309327393128723,0.30650357359156394,0.34979842376142556,728,5,16,16,0.4159326029356101,0.31615832001514066,0.13853260697289277,-8.584479929410545,1.6773418188095093,12.107920694351197,313,10,4,62,16,0.1
Gemma4-E4B,item_end,0,16,0.2217924367348231,0.16058053496893052,0.1911864858518768,728,5,16,16,0.2045769914202801,0.19292482230727173,0.03863624052610749,-14.130051389387159,0.7619800567626953,19.721899604797365,313,10,4,62,16,0.1
Gemma4-E4B,item_end,1,16,0.5095377556547993,0.3085842721926136,0.4090610139237064,728,5,16,16,0.42194055705093153,0.280087684527064,0.07313373027570708,-11.358822742875144,1.452873945236206,19.865989875793456,313,10,4,62,16,0.1
Gemma4-E4B,item_end,2,16,0.3686280754379217,0.25131132221932456,0.30996969882862313,728,5,16,16,0.3979284918198259,0.2656885488076713,0.06960299147335657,-11.573720944059275,1.4617273807525635,21.000927543640138,313,10,4,62,16,0.1
Gemma4-E4B,item_end,3,16,0.4823862810452618,0.32720140269517284,0.40479384187021733,728,5,16,16,0.51685649472179,0.3330638905244564,0.10163243390717426,-9.929676737542115,1.9269230365753174,18.959725379943848,313,10,4,62,16,0.1
Gemma4-E4B,item_end,4,16,0.5246053652018435,0.41285010077975787,0.4687277329908007,728,5,16,16,0.5520872639525592,0.41910162657189726,0.13522838406370238,-8.689321416159556,2.417999267578125,17.880856037139893,313,10,4,62,16,0.1
Gemma4-E4B,item_end,5,16,0.5830440532258581,0.460836040979435,0.5219400471026465,728,5,16,16,0.5296414970349497,0.429529319300164,0.13568389630613273,-8.674716936843753,2.352036714553833,17.33467845916748,313,10,4,62,16,0.1
Gemma4-E4B,item_end,6,16,0.5837884900259318,0.44985017577584935,0.5168193329008905,728,5,16,16,0.5749615384615385,0.44716654224670904,0.13011254918737852,-8.85680814276249,2.2605693340301514,17.37395315170288,313,10,4,62,16,0.1
Gemma4-E4B,item_end,7,16,0.5910880582166813,0.4848175692432469,0.5379528137299641,728,5,16,16,0.5837692307692308,0.4758414118686125,0.14534440459724107,-8.37601682843104,2.481027126312256,17.069987201690672,313,10,4,62,16,0.1
Gemma4-E4B,item_end,8,16,0.5785491103413792,0.4182132526818091,0.49838118151159416,728,5,16,16,0.5571442307692307,0.4013762880094209,0.16263793334526658,-7.887781529536949,2.601773977279663,15.997337913513183,313,10,4,62,16,0.1
Gemma4-E4B,item_end,9,16,0.6075893541212836,0.44786139322696733,0.5277253736741254,728,5,16,16,0.5526844850065189,0.4443885109559658,0.17432421425440073,-7.586422836491993,2.6744110584259033,15.341592502593993,313,10,4,62,16,0.1
Gemma4-E4B,item_end,10,16,0.7266475765651388,0.5694002361564049,0.6480239063607718,728,5,16,16,0.7784134615384616,0.5872975722336712,0.24048550360283996,-6.189110976479121,3.228975772857666,13.426904010772706,313,10,4,62,16,0.1
Gemma4-E4B,item_end,11,16,0.7109364279697938,0.5469734967838291,0.6289549623768115,728,5,16,16,0.7167307692307692,0.5181332958321067,0.2207976833998469,-6.560054875186592,3.0438437461853027,13.785668849945068,313,10,4,62,16,0.1
Gemma4-E4B,item_end,12,16,0.6379294275093156,0.5030060096086317,0.5704677185589737,728,5,16,16,0.6436056430584178,0.45319098813979897,0.22051828594338801,-6.565553918875868,3.168473720550537,14.368303775787354,313,10,4,62,16,0.1
Gemma4-E4B,item_end,13,16,0.6086263941855533,0.5633183210132495,0.5859723575994014,728,5,16,16,0.6292762385919166,0.5752775266013375,0.2852499766118467,-5.447743825183239,3.9965286254882812,14.010618591308594,313,10,4,62,16,0.1
Gemma4-E4B,item_end,14,16,0.6216645193654134,0.5350853132278566,0.578374916296635,728,5,16,16,0.6777185462842243,0.632267911216722,0.2647656864907376,-5.771382999473779,3.7638211250305176,14.215668106079102,313,10,4,62,16,0.1
Gemma4-E4B,item_end,15,16,0.6203916099782669,0.5542754290874059,0.5873335195328364,728,5,16,16,0.7085961538461538,0.6421429112167221,0.24827566737189324,-6.0506584204005165,3.5854439735412598,14.441382884979248,313,10,4,62,16,0.1
Gemma4-E4B,item_end,16,16,0.7909538855863757,0.7090253881672679,0.7499896368768217,728,5,16,16,0.8079807692307692,0.7262372723640492,0.40612159178617613,-3.913439202752592,4.505321979522705,11.093529796600341,313,10,4,62,16,0.1
Gemma4-E4B,item_end,17,16,0.6281421650626867,0.5802570427675471,0.604199603915117,728,5,16,16,0.5974318774445893,0.559815988139799,0.2917761872613783,-5.34950155084724,3.4304802417755127,11.757231712341309,313,10,4,62,16,0.1
Gemma4-E4B,item_end,18,16,0.6047882560656129,0.5255258749954893,0.5651570655305511,728,5,16,16,0.6031267926988266,0.5569961990579131,0.29016547218089467,-5.373542670652116,3.4690487384796143,11.955415344238281,313,10,4,62,16,0.1
Gemma4-E4B,item_end,19,16,0.5812090391829814,0.5061770320301227,0.543693035606552,728,5,16,16,0.5762544002607562,0.5467077375194516,0.2944275983472052,-5.310214835732113,3.4428718090057373,11.693441200256348,313,10,4,62,16,0.1
Gemma4-E4B,item_end,20,16,0.5581870056984958,0.49585704699051886,0.5270220263445073,728,5,16,16,0.6514895697522816,0.5397679112167221,0.28485679680013654,-5.453734136390096,3.3572707176208496,11.785819244384765,313,10,4,62,16,0.1
Gemma4-E4B,item_end,21,16,0.6365137604424044,0.5949647804889613,0.6157392704656828,728,5,16,16,0.639826923076923,0.6210956491567481,0.37138902388112877,-4.301709356481995,3.9028820991516113,10.508878421783447,313,10,4,62,16,0.1
Gemma4-E4B,item_end,22,16,0.7381583700970471,0.6686746533922469,0.7034165117446469,728,5,16,16,0.7927115384615384,0.6629961990579132,0.47604945469705884,-3.2234792798039855,4.552683353424072,9.563467216491699,313,10,4,62,16,0.1
Gemma4-E4B,item_end,23,16,0.4750308615434532,0.43743474385779557,0.4562328027006244,728,5,16,16,0.4974370925684486,0.4784476857887875,0.2192636220908453,-6.590334159089595,2.9071342945098877,13.258625698089599,313,10,4,62,16,0.1
Gemma4-E4B,item_end,24,16,0.4654086750880861,0.42147040297337207,0.4434395390307291,728,5,16,16,0.554934485006519,0.45996610169491525,0.21914426294068312,-6.592698944182689,2.8540189266204834,13.023470878601074,313,10,4,62,16,0.1
Gemma4-E4B,item_end,25,16,0.46119463005433997,0.42410607981740817,0.44265035493587407,728,5,16,16,0.5472946544980444,0.4711007170795306,0.21173390600960937,-6.742095906636094,2.8447890281677246,13.435680103302001,313,10,4,62,16,0.1
Gemma4-E4B,item_end,26,16,0.4550723358448813,0.4056750324308568,0.43037368413786903,728,5,16,16,0.5333497392438071,0.4815884941329857,0.2200678426572485,-6.574434139520169,2.968343734741211,13.48831205368042,313,10,4,62,16,0.1
Gemma4-E4B,item_end,27,16,0.4292535456113164,0.3915955296146886,0.41042453761300246,728,5,16,16,0.47397995436766627,0.44911542141565375,0.21119819203247853,-6.75309803911326,2.8657312393188477,13.568919372558593,313,10,4,62,16,0.1
Gemma4-E4B,item_end,28,16,0.5079095273990581,0.4077543583257972,0.4578319428624277,728,5,16,16,0.5202299543676663,0.45154823989569753,0.2050351846883191,-6.8817160623782145,2.9312188625335693,14.296174907684327,313,10,4,62,16,0.1
Gemma4-E4B,item_end,29,16,0.44334027048809765,0.3837994127278644,0.41356984160798105,728,5,16,16,0.4632527705345503,0.4146986636245111,0.1956058239450352,-7.086182187225601,2.9209799766540527,14.932990837097169,313,10,4,62,16,0.1
Gemma4-E4B,item_end,30,16,0.43419759907751426,0.3616889828834727,0.39794329098049347,728,5,16,16,0.4628871335744627,0.3972633637548892,0.1862867840603543,-7.298179546220186,2.8367514610290527,15.227872848510742,313,10,4,62,16,0.1
Gemma4-E4B,item_end,31,16,0.4280555892263499,0.37044230763261266,0.3992489484294813,728,5,16,16,0.4711426010430248,0.38537092568448494,0.18560470096290724,-7.3141102824433695,2.856398105621338,15.38968620300293,313,10,4,62,16,0.1
Gemma4-E4B,item_end,32,16,0.3745878139794838,0.3588872859385731,0.36673754995902846,728,5,16,16,0.4239328552803129,0.3734784876140808,0.1717183340247118,-7.651833336062046,2.667968511581421,15.536887931823731,313,10,4,62,16,0.1
Gemma4-E4B,item_end,33,16,0.3913544158509142,0.36275727293728965,0.3770558443941019,728,5,16,16,0.4272755867014341,0.39425814863103,0.17590594980794297,-7.547194708037229,2.7650632858276367,15.718986701965331,313,10,4,62,16,0.1
Gemma4-E4B,item_end,34,16,0.4057507537234801,0.3589465197443854,0.3823486367339327,728,5,16,16,0.4326628096479791,0.3837957953063886,0.17340349123469437,-7.609421628650036,2.626810073852539,15.148542022705078,313,10,4,62,16,0.1
Gemma4-E4B,item_end,35,16,0.3944683321569573,0.33402466830183586,0.3642465002293966,728,5,16,16,0.4559398631029987,0.3924356258148631,0.17854366486450698,-7.482555549542438,2.7121729850769043,15.190530490875243,313,10,4,62,16,0.1
Gemma4-E4B,item_end,36,16,0.39028389810673225,0.3359804242878738,0.363132161197303,728,5,16,16,0.4187633637548892,0.4039504563233377,0.17452992273408105,-7.581301035802933,2.6838886737823486,15.377813911437988,313,10,4,62,16,0.1
Gemma4-E4B,item_end,37,16,0.3942214425372777,0.3408072302737663,0.367514336405522,728,5,16,16,0.405973109517601,0.40288054106910043,0.173020049454842,-7.619035681828727,2.683999538421631,15.512650394439698,313,10,4,62,16,0.1
Gemma4-E4B,item_end,38,16,0.3974703457715739,0.35023204162033306,0.3738511936959535,728,5,16,16,0.4190955019556714,0.3905606258148631,0.17599974979083804,-7.544879495979843,2.676321506500244,15.206393814086914,313,10,4,62,16,0.1
Gemma4-E4B,item_end,39,16,0.389945011034216,0.3573676578746375,0.37365633445442675,728,5,16,16,0.4301654172099087,0.3880606258148631,0.17491659536396303,-7.571689845002528,2.6717021465301514,15.27414903640747,313,10,4,62,16,0.1
Gemma4-E4B,item_end,40,16,0.3950738793381457,0.36470822722176444,0.3798910532799551,728,5,16,16,0.49110511734028683,0.3998106258148631,0.17725304083835475,-7.514063056061657,2.6707863807678223,15.067647743225098,313,10,4,62,16,0.1
Gemma4-E4B,item_end,41,16,0.4134238967591365,0.3521185223326318,0.3827712095458842,728,5,16,16,0.4333699478487614,0.40625554106910045,0.1738914665177748,-7.597217298729335,2.5948872566223145,14.922453117370605,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,0,16,0.33410650016324606,0.2910255493460303,0.3125660247546382,728,5,16,16,0.30857733313706526,0.30972796189594987,0.06935500499021595,-11.58922192684413,1.8706929683685303,26.972717666625975,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,1,16,0.35697606744640914,0.2690051730336072,0.3129906202400082,728,5,16,16,0.384718677713757,0.31372940762081003,0.08650501660970256,-10.629587061451609,2.1298274993896484,24.6208553314209,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,2,16,0.34272221954650434,0.3065321197825993,0.32462716966455185,728,5,16,16,0.30274535265172225,0.3236407662867477,0.07443707231228507,-11.282107164604444,1.6976473331451416,22.806476402282716,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,3,16,0.3645259689196686,0.3205535562595507,0.3425397625896096,728,5,16,16,0.4153533246414602,0.3826366656853261,0.09966978395185346,-10.014364831318503,2.2189595699310303,22.26311206817627,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,4,16,0.41053788879865183,0.35726934603038196,0.3839036174145169,728,5,16,16,0.44480084745762716,0.39671315241620053,0.11587570239406865,-9.360076203128738,2.3760178089141846,20.504883766174316,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,5,16,0.44967680226289924,0.3451022398097966,0.39738952103634795,728,5,16,16,0.4851962032636582,0.4137832148715145,0.10508563849677546,-9.784566326661459,2.276118755340576,21.65965576171875,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,6,16,0.4415788113879996,0.3800089383416639,0.41079387486483177,728,5,16,16,0.470119532531438,0.42349296063422626,0.10523242138488184,-9.778504364248132,2.2034285068511963,20.9386848449707,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,7,16,0.4439365006270508,0.3636224551217587,0.40377947787440477,728,5,16,16,0.5123670511418598,0.44105505320267485,0.10776228107166781,-9.67533224204585,2.074502468109131,19.25072898864746,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,8,16,0.4510612038238718,0.3490139729084481,0.40003758836616,728,5,16,16,0.501506755477983,0.4476922761492198,0.13993197608577335,-8.540830328219075,2.6540725231170654,18.966876602172853,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,9,16,0.48394721983040456,0.3897835894785419,0.4368654046544732,728,5,16,16,0.46645179690457167,0.42802850443706103,0.14883912287017725,-8.27282898001245,2.5977373123168945,17.45332317352295,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,10,16,0.6472048795628292,0.6026757857345736,0.6249403326487014,728,5,16,16,0.6932063233376793,0.6490249190394078,0.25269231924416063,-5.974079585572239,3.6049857139587402,14.266305065155029,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,11,16,0.6237882660404274,0.5627806656799463,0.5932844658601868,728,5,16,16,0.648495347394541,0.5810826113471002,0.1997857309975962,-6.994355329783986,3.1160292625427246,15.596855926513673,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,12,16,0.5669531570287282,0.5204157965758817,0.5436844768023049,728,5,16,16,0.6262115384615384,0.4944357730159398,0.19954919279741445,-6.9995002465438905,3.080336809158325,15.436478424072266,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,13,16,0.5757365501307651,0.4891448409667188,0.532440695548742,728,5,16,16,0.6381442307692307,0.5172489906211886,0.22282158103365912,-6.520427485524526,3.2129528522491455,14.419397068023681,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,14,16,0.5691812483650651,0.4876244196210548,0.52840283399306,728,5,16,16,0.613321707953064,0.49330668292888086,0.20254265720705864,-6.934834967028557,2.782845973968506,13.739554977416992,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,15,16,0.5335272353579166,0.4949852075965011,0.5142562214772088,728,5,16,16,0.627486962190352,0.5199116372965471,0.20938638417688418,-6.790515627197538,2.642857074737549,12.621914672851563,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,16,16,0.5323409987732601,0.4757863797914922,0.5040636892823762,728,5,16,16,0.5587798239895697,0.5653809984438742,0.2478236815358603,-6.058571956640074,3.038195848464966,12.25950574874878,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,17,16,0.466684373015606,0.4266697520675833,0.44667706254159467,728,5,16,16,0.4972798239895697,0.4954021848845523,0.22848746840574574,-6.4113761420016155,2.7938249111175537,12.227475452423096,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,18,16,0.48552827627954515,0.4370808250972951,0.46130455068842013,728,5,16,16,0.5355446544980443,0.4701722305168861,0.23723459395530308,-6.2482198112382905,2.836317539215088,11.95575017929077,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,19,16,0.4685303676172092,0.4258869290790609,0.447208648348135,728,5,16,16,0.5263243155149935,0.4770768915338352,0.25278449816023246,-5.972495623908195,3.017927885055542,11.938737964630127,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,20,16,0.4736333792098386,0.45726656479904737,0.465449972004443,728,5,16,16,0.5500864122891871,0.49434172204230986,0.2589146026730265,-5.86843454851053,3.065392017364502,11.839394092559814,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,21,16,0.4481937680357583,0.42576255082707426,0.43697815943141627,728,5,16,16,0.5560287199814947,0.454221937166169,0.25000783637876506,-6.02046378357091,2.99843692779541,11.993371772766114,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,22,16,0.5309511414470613,0.4608094930903802,0.4958803172687208,728,5,16,16,0.5980166232073012,0.4724893752365732,0.2511717432779475,-6.0002922014471824,3.031489849090576,12.069390487670898,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,23,16,0.4726089675152439,0.397757672618808,0.435183320067026,728,5,16,16,0.5282640156453716,0.49663037809647975,0.2195683690154548,-6.58430224110308,3.028707981109619,13.793917560577393,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,24,16,0.4414480803895712,0.4141565345661654,0.4278023074778683,728,5,16,16,0.49293709256844853,0.44637076271186443,0.21101974041436436,-6.756769155458287,2.877915859222412,13.638135719299317,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,25,16,0.4692339884223246,0.41531380448791644,0.4422738964551205,728,5,16,16,0.5027946544980443,0.44024302897758344,0.19730356523601625,-7.048650670623595,2.7302920818328857,13.838027095794677,313,10,4,62,16,0.1
