model_label,endpoint,mode,layer,pca_components,pca_explained_variance_ratio_sum,discovery_rows,confirmation_rows,discovery_support_min,discovery_support_max,confirmation_support_min,confirmation_support_max,discovery_isotropic_snr,discovery_isotropic_snr_db,confirmation_isotropic_snr,confirmation_isotropic_snr_db,discovery_fisher_trace,confirmation_fisher_trace,confirmation_fisher_trace_frozen,confirmation_fisher_noise_calibration,discovery_covariance_ridge,confirmation_covariance_ridge,discovery_covariance_condition,confirmation_covariance_condition,discovery_mahalanobis_silhouette,confirmation_mahalanobis_silhouette,discovery_ordinal_rsa,confirmation_ordinal_rsa,discovery_cv_fold_count,discovery_oof_isotropic_snr_db,discovery_oof_isotropic_snr_db_fold_sd,discovery_oof_fisher_trace,discovery_oof_fisher_trace_fold_sd,discovery_oof_fisher_noise_calibration,discovery_oof_mahalanobis_silhouette,discovery_oof_mahalanobis_silhouette_fold_sd,discovery_oof_ordinal_rsa,discovery_oof_ordinal_rsa_fold_sd
Gemma4-E4B,final_count,native_thinking,0,2,0.4573518633842468,200,100,20,20,10,10,0.1529432487054149,-8.154696890924901,0.31166975954584636,-5.063053340705795,0.3186609087572237,0.5519339956272563,0.41104866534766193,0.6306957548313623,0.0005019431469477595,0.00032627193277706234,1.6260495355435662,2.4121636131105815,-0.3384711098071558,-0.32370387416750396,0.6409311409583492,0.8418090710352879,5,-4.512154288983419,1.6088739580947031,0.6709533999397502,0.5101276414921754,0.995677094627872,-0.38335227590266874,0.05367328127704302,0.4801621928085765,0.25467084714994453
Gemma4-E4B,final_count,native_thinking,1,2,0.3732762336730957,200,100,20,20,10,10,0.06308817223401267,-12.00052054622564,0.19150131919802016,-7.178282299541191,0.12995308602433786,0.38300761956543283,0.21524994100105585,0.5518346192952086,0.0004449012222851786,0.0002395928880823889,1.524755518583055,1.3984251740233022,-0.30906846364555773,-0.29062958559589547,0.19608243572496936,0.6513213787209495,5,-6.640329279516226,3.660030982017338,0.4386029293948221,0.36583848505153943,0.9723648858477414,-0.38150543284533545,0.06569834953819359,0.25615932330103,0.15889402320919982
Gemma4-E4B,final_count,native_thinking,2,2,0.3784767985343933,200,100,20,20,10,10,0.22582522435422472,-6.462275496297889,0.3821071124080322,-4.178148784308961,0.4947656052730882,0.7913231682687788,0.5499696180391274,0.6462349977376025,0.00039947214190840625,0.0002622442842561329,1.692880490363529,2.2636093597747107,-0.3394577285154422,-0.28478313732016225,0.8394113238593033,0.7829310570472198,5,-3.66839682474127,2.225605177888231,0.8174871095628365,0.47287899605684325,0.9944014015718763,-0.34767445013342263,0.07424639862991864,0.5748332438070383,0.14336999614360735
Gemma4-E4B,final_count,native_thinking,3,2,0.38552191853523254,200,100,20,20,10,10,0.2843847678207186,-5.460936689428646,0.35062204079223586,-4.551607867773779,0.6689758441121738,0.8065193826130137,0.6801030167948272,0.8212590016249146,0.0003931585171121224,0.00029525106587032597,2.219836477188793,1.4479012628495767,-0.2529599722137767,-0.2322664791191611,0.8057762593072959,0.8212950118629746,5,-2.817891100334122,1.8873191171472585,1.0083977054298088,0.3358924851435129,0.9212271226372147,-0.31282368570008784,0.07122348559393665,0.5799351169648278,0.21743214665379526
Gemma4-E4B,final_count,native_thinking,4,2,0.43141505122184753,200,100,20,20,10,10,0.24647145110800914,-6.08233377986335,0.32472571703317654,-4.884833155522366,0.5530973583266051,0.696611704736613,0.5406899248343218,0.7449186057020833,0.0004540309130365723,0.00030129181621621725,2.164710310197802,1.2300274342698907,-0.27458052712111547,-0.2568081392197525,0.7995154750144471,0.7929882743687111,5,-3.1093392620410243,2.0827554350181874,0.8997866038191914,0.2922970655302297,0.9248625707806198,-0.3235678790350433,0.06463192851555444,0.5470593390185491,0.28563607451853784
Gemma4-E4B,final_count,native_thinking,5,2,0.35028356313705444,200,100,20,20,10,10,0.3685610130376243,-4.33490607039169,0.34816664994560703,-4.582128312607715,0.9205970442397952,0.8107707599296932,0.7341729963026222,0.8587776539508709,0.0003257366223581781,0.00025236183500013787,2.3389103547917816,1.427797087876813,-0.1590557094623187,-0.21138739719710867,0.8160332888934527,0.8360811194482136,5,-1.8881276881228568,2.6944416633472295,1.2849398666706928,0.5881076230582597,0.8684645556067633,-0.23826448942438083,0.04921584263065076,0.6467523382689343,0.20565939675857842
Gemma4-E4B,final_count,native_thinking,6,2,0.3593067526817322,200,100,20,20,10,10,0.23854672304531852,-6.224265450371895,0.3110922565370579,-5.071107988722677,0.5443915048515163,0.8462760859145557,0.566827456448706,0.7748120461314345,0.0003729784984228638,0.0002950831461542485,1.6243557793823646,2.0882271563806203,-0.16176955107841623,-0.19213498053474878,0.6712360010992668,0.8402105729179649,5,-2.8568474549544263,2.3068768483840043,0.9243303345280307,0.4595941454852707,0.8632864775013672,-0.2564263174249827,0.03186461311077978,0.5268783002873448,0.29706411042248804
Gemma4-E4B,final_count,native_thinking,7,2,0.37697744369506836,200,100,20,20,10,10,0.3825443463443755,-4.17318212127898,0.3905991046418952,-4.082687565666742,1.0590707459896087,1.2235798754173777,1.0384963292557683,0.928941386630048,0.00036464877539487864,0.00033061212978433816,2.7707030697291244,2.7639372969635967,-0.16657214219683847,-0.1826655805374152,0.8287546697438158,0.890962888142974,5,-1.9442807561067963,2.5188061949150304,1.400931859950754,0.6152847843214008,0.8739321601449438,-0.24454220330671053,0.07687148689525827,0.7081879492447195,0.1992629327405028
Gemma4-E4B,final_count,native_thinking,8,2,0.3665913939476013,200,100,20,20,10,10,0.374865127918008,-4.261249582372521,0.36353580771922744,-4.394528053579959,1.0046593812812992,1.0276198354906636,0.9038386554894569,0.9092532833786211,0.00036095449077797693,0.000317012802360284,2.9307564623431306,2.6779369440528202,-0.170439934936872,-0.18651399336748536,0.8295539188024774,0.8724469516173144,5,-2.0913680838367896,2.5569837601445333,1.3456777468346268,0.6581800781244421,0.8844488366854909,-0.24913490414581832,0.06900027599771232,0.7037654377867922,0.20777113881586357
Gemma4-E4B,final_count,native_thinking,9,2,0.4129772186279297,200,100,20,20,10,10,0.5380283763815251,-2.6919481842111614,0.5105568309554728,-2.919559088235953,1.7758879291202443,1.2407959790433127,1.5211759052757934,0.9831381421880059,0.00038791821696752745,0.00032232463256697593,4.836993082014923,3.1006593092093806,-0.18026883025442655,-0.22273019200948654,0.9341223373106982,0.9516392125130307,5,-0.298754177585141,1.0489413074162062,2.1449555912658456,0.5676572999033122,0.8864201722679527,-0.26276149201720556,0.041499781146971206,0.8133957669998697,0.05183755152270947
