model_label,endpoint,mode,layer,pca_components,pca_explained_variance_ratio_sum,discovery_rows,confirmation_rows,discovery_support_min,discovery_support_max,confirmation_support_min,confirmation_support_max,discovery_isotropic_snr,discovery_isotropic_snr_db,confirmation_isotropic_snr,confirmation_isotropic_snr_db,discovery_fisher_trace,confirmation_fisher_trace,confirmation_fisher_trace_frozen,confirmation_fisher_noise_calibration,discovery_covariance_ridge,confirmation_covariance_ridge,discovery_covariance_condition,confirmation_covariance_condition,discovery_mahalanobis_silhouette,confirmation_mahalanobis_silhouette,discovery_ordinal_rsa,confirmation_ordinal_rsa,discovery_cv_fold_count,discovery_oof_isotropic_snr_db,discovery_oof_isotropic_snr_db_fold_sd,discovery_oof_fisher_trace,discovery_oof_fisher_trace_fold_sd,discovery_oof_fisher_noise_calibration,discovery_oof_mahalanobis_silhouette,discovery_oof_mahalanobis_silhouette_fold_sd,discovery_oof_ordinal_rsa,discovery_oof_ordinal_rsa_fold_sd
Gemma4-E4B,final_count,native_thinking,26,8,0.7393180131912231,200,100,20,20,10,10,0.5310550873047623,-2.7486042642965614,0.7605251383595346,-1.1888642622584726,80.61292924806351,94.49321040850508,83.19470028738428,0.8396453568669298,0.00010446755748859773,8.062103753411236e-05,43.77055421250123,59.64007623349886,0.16465744004354765,0.15159922075422808,0.703272567533951,0.7224545449418284,5,-0.34026519646870446,2.3248186938487665,84.8883751152141,10.306919310326192,1.0604272109774118,0.10032310490281575,0.04906897954004485,0.6937615037358784,0.009149447987100443
Gemma4-E4B,final_count,native_thinking,27,8,0.7641732692718506,200,100,20,20,10,10,0.5950935858497851,-2.2541473070488567,0.9264702280061705,-0.331685321145192,124.3269418563633,149.0864626780062,131.52864395562545,0.8219836495858187,9.416097413611812e-05,7.038022523351527e-05,56.89690002248934,81.45230610543254,0.19042905777538804,0.17296857593646733,0.6749658300396874,0.6854892759787312,5,0.03479970261556904,2.410204094740345,131.33055223532182,17.23872992026999,1.061243928508445,0.12529150331016217,0.05499984160159383,0.6640294387536685,0.014883323980626067
Gemma4-E4B,final_count,native_thinking,28,8,0.7919947504997253,200,100,20,20,10,10,0.6178589287117999,-2.091106729302064,0.8894360517487859,-0.5088527115620921,139.58196198455673,196.81737007325665,145.6211537482129,0.8803814801421916,9.1097089210067e-05,6.6653736290099e-05,77.88576192000878,105.64990566875247,0.19425127626165967,0.1761389049277347,0.6754986627454618,0.6857556923316185,5,0.14199354168007955,2.3281394405022726,146.2706663671794,15.067628736344497,1.0100545017094273,0.13755531561290663,0.05789965469283756,0.6673330015294695,0.013054792074916196
Gemma4-E4B,final_count,native_thinking,29,8,0.7438852787017822,200,100,20,20,10,10,1.1875378787397548,0.7464747115188861,1.9142200265126732,2.819918554932511,187.80673615110442,282.7757326183701,195.10837182351517,0.8432775232816258,5.602023854293703e-05,3.642928537561174e-05,46.89369810075253,47.7592972756711,0.257630667185058,0.21189587447692743,0.6396656632821351,0.6571825384844676,5,2.540851617808156,1.9226395427628669,196.29591934097957,14.267024291746294,0.9277215189388824,0.2105162750197242,0.05302786121131457,0.6227482248737988,0.032261311187763674
Gemma4-E4B,final_count,native_thinking,30,8,0.7639170289039612,200,100,20,20,10,10,1.2760838619602144,1.0587921638340516,1.8846282257695242,2.7522569118847127,224.80683361027545,323.9519570630128,230.7958485568302,0.8766360143509674,5.375233822334111e-05,3.6067078485755207e-05,47.281869512013685,47.609588237524335,0.2883577014953543,0.2319911849767385,0.6207501022271449,0.6289424050784259,5,2.8078484993523203,1.7521841345060758,233.62610376268722,19.969462369107887,0.9090048341910126,0.2438347185852785,0.06303449092274806,0.6057508615595963,0.03136997404879873
Gemma4-E4B,final_count,native_thinking,31,8,0.7690223455429077,200,100,20,20,10,10,1.6060596857783496,2.0576168086951534,2.2985823816491364,3.614600735657624,235.4720917668924,361.6471497847748,238.8435049367218,0.9712138501038907,4.478022963210318e-05,3.267279573910019e-05,41.557679060750964,43.017783973148845,0.2961577146803963,0.24778188414018865,0.6070296600534548,0.6214161431093629,5,3.9362442177463164,2.417347957082431,245.0661599693327,23.30520235337407,0.9360238316917311,0.2527094829648283,0.07008500519417561,0.5935889550502962,0.022046426065247735
Gemma4-E4B,final_count,native_thinking,32,8,0.7954200506210327,200,100,20,20,10,10,1.876725392238717,2.734007300745887,1.930696393646643,2.857139853637532,251.6269776889766,394.07829254229773,256.0081685233927,1.0856775808310988,4.0506885815735916e-05,3.8087645737945804e-05,35.60767936893078,42.382109653459736,0.32879472929175774,0.25094325014814356,0.5954405487028622,0.6140230893167434,5,4.247810921109692,1.8804542592307731,261.9783547337464,29.067083692164672,0.9437999451111543,0.28072683923176917,0.0682079871306454,0.5809474991057992,0.035684367120256785
Gemma4-E4B,final_count,native_thinking,33,8,0.8030334711074829,200,100,20,20,10,10,1.9288638388075168,2.8530157127184017,1.9542391153509158,2.909777017184741,289.80611377595073,467.6455699400373,296.66118563386374,1.0758265497054496,3.78782959918806e-05,3.6111406220434745e-05,38.34508443057676,48.974194588669036,0.32969109805218816,0.2539261884723724,0.5690653297670307,0.5903120339097838,5,4.3359141028154,1.8884785991405049,301.15867595214775,33.89611975466201,0.9284283183292945,0.28053514761926757,0.07012199670298246,0.5556113039462278,0.0348396365896682
Gemma4-E4B,final_count,native_thinking,34,8,0.8075540065765381,200,100,20,20,10,10,1.8246508388455256,2.6117977111008956,1.9460930343728546,2.891635981877103,393.9304382833742,587.8641308525927,404.1521784974171,1.0846749441451082,4.0681294759213564e-05,3.849878856031491e-05,63.99425075442382,91.89782027234149,0.3295471869048857,0.2526056651421388,0.5796553797942964,0.6059639946419061,5,4.049375569243013,1.9207518438778624,408.31331866753874,40.87721264980666,0.9132457805005284,0.283366078609577,0.06859562807385312,0.5674668316497076,0.03493757428309712
Gemma4-E4B,final_count,native_thinking,35,8,0.8288498520851135,200,100,20,20,10,10,2.289944191965904,3.5982489831517537,1.9325334636088374,2.861270228671207,376.541448754235,513.989350096024,387.5651742739746,1.1495481604280782,4.8800215950604025e-05,5.256369704887305e-05,103.85377361348357,163.01488031813605,0.3545940151400103,0.26574346893300727,0.5023280333687904,0.5287698563928437,5,4.898906956834478,1.8650741855590676,391.92809907364006,43.47280397992065,0.953664630199109,0.30807870423588535,0.07873542619368881,0.4992109620400103,0.02945066040297629
Gemma4-E4B,final_count,native_thinking,36,8,0.8454735279083252,200,100,20,20,10,10,2.3278905367602327,3.669625548443918,1.9581924243336661,2.918553660780285,348.55675140952735,511.8764918851944,355.92157347328595,1.1548126558243554,4.799253062968276e-05,5.297072328823423e-05,84.86712235972509,150.51418040726256,0.3515067718289492,0.26854902810067205,0.49393591825284405,0.4979987676343736,5,4.959646292315523,1.8206328259731406,362.9552086374191,40.174969180791884,0.9787020876245363,0.30701947518451334,0.0778188802915255,0.4883544956598575,0.026485256166826447
Gemma4-E4B,final_count,native_thinking,37,8,0.8613995313644409,200,100,20,20,10,10,2.322899399302285,3.660304016754161,1.9130210952568696,2.8171975910368867,368.1514994988424,451.34143333623547,367.9124761097859,1.2014072588218248,5.086022918427328e-05,5.874943439606198e-05,88.88102113326033,146.27339805338482,0.3585083229423417,0.2696525029051947,0.4842117213724617,0.49966386983991856,5,4.939595961796367,1.9174157907594047,385.62988677407554,53.11220620827996,0.989938041480088,0.3138254666238097,0.08462980620552349,0.48138770803185754,0.027389573860309723
