model_label,running_index,city,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Qwen3-8B,7,Reykjavik,4,0.10188766676304492,0.014222211256906123,0.09988823991363754,4,0.09276201982451578,0.008238963098485855,0.09205069847525925,4,2.2301917672157288,1.0328983411074595,2.083199381828308
Qwen3-8B,7,Riga,4,0.10156201640347352,0.011142495277493615,0.10384282560946455,4,0.09961295127980604,0.012908933291389384,0.10173646781933704,4,0.5989067405462265,0.4143527111810998,0.43414731323719025
Qwen3-8B,7,Rome,2,0.10192441246796015,0.00469482429608456,0.10192441246796015,2,0.10001868544170836,0.0026937062089321855,0.10001868544170836,2,0.8943461775779724,0.3453729401784003,0.8943461775779724
Qwen3-8B,7,Rotterdam,7,0.13629173881091108,0.06108814321156934,0.1136729112558225,7,0.12113775733825617,0.0425566421869398,0.1064267825554657,7,2.9555265477725436,3.5006949269633707,2.190550804138184
Qwen3-8B,7,Sao Paulo,3,0.11106301397130736,0.015426599795262647,0.1075139431449756,3,0.10161823119171903,0.008399616930153467,0.1038348854368138,3,2.0520664254824323,1.4943744921118736,1.6244421005249023
Qwen3-8B,7,Sapporo,1,0.0937922601023665,,0.0937922601023665,1,0.0926485356756107,,0.0926485356756107,1,0.5280604362487793,,0.5280604362487793
Qwen3-8B,7,Sarajevo,4,0.10978696887214208,0.01625885739477972,0.10530342602095775,4,0.10272528316380265,0.020343692171046004,0.0968420452968132,4,1.887263223528862,0.940850815326103,2.184615731239319
Qwen3-8B,7,Seoul,3,0.11969031682046144,0.015296683276485463,0.1181723536585478,3,0.1129877747888524,0.016752130731024783,0.1041239175033804,3,2.0455400943756104,1.0769118305754908,1.4358227252960205
Qwen3-8B,7,Shanghai,3,0.1251567168244024,0.02211098920243342,0.1208882742016318,3,0.11779670351142602,0.022489138647959286,0.1122026206856632,3,2.449335972468058,0.2943574379524945,2.491488456726074
Qwen3-8B,7,Shenzhen,1,0.0928344375439739,,0.0928344375439739,1,0.0899112753884507,,0.0899112753884507,1,0.5483626127243042,,0.5483626127243042
Qwen3-8B,7,Singapore,2,0.11875173345523615,0.012429986168588255,0.11875173345523615,2,0.114339310694343,0.007895207266884445,0.114339310694343,2,1.210230603814125,1.5293169217577105,1.210230603814125
Qwen3-8B,7,Skopje,1,0.1060234819521342,,0.1060234819521342,1,0.1005766307713537,,0.1005766307713537,1,1.4682698249816897,,1.4682698249816897
Qwen3-8B,7,Sofia,4,0.10747483935223451,0.012649051558934211,0.1078307417353325,4,0.10416769982882128,0.01235365469640905,0.10293541797544864,4,1.2273536026477814,0.4014454713760799,1.314285933971405
