endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,16,1 2 3 4 5 6 7 8 9 10,10,0.35000000000000003,0.31,0.33,200,5,16,16,0.22999999999999998,0.25,0.16384269433754567,-7.855729188200642,0.9047641754150391,5.522151470184326,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,17,1 2 3 4 5 6 7 8 9 10,10,0.36,0.35,0.355,200,5,16,16,0.34,0.31,0.17183433304950532,-7.648900584078634,0.9778159260749817,5.6904572486877445,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,18,1 2 3 4 5 6 7 8 9 10,10,0.43999999999999995,0.41500000000000004,0.4275,200,5,16,16,0.37,0.32999999999999996,0.21609691895127642,-6.653514251204518,1.2764921188354492,5.907035255432129,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,19,1 2 3 4 5 6 7 8 9 10,10,0.36,0.37,0.365,200,5,16,16,0.51,0.55,0.26653847971395056,-5.742400837440947,1.59486985206604,5.983638286590576,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,20,1 2 3 4 5 6 7 8 9 10,10,0.385,0.43500000000000005,0.41000000000000003,200,5,16,16,0.51,0.47000000000000003,0.38234287389949645,-4.175469997733817,2.3752992153167725,6.21248459815979,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,21,1 2 3 4 5 6 7 8 9 10,10,0.375,0.445,0.41000000000000003,200,5,16,16,0.43,0.41,0.3133405712769995,-5.039833691113814,2.2380523681640625,7.1425553321838375,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,22,1 2 3 4 5 6 7 8 9 10,10,0.475,0.475,0.475,200,5,16,16,0.41000000000000003,0.41000000000000003,0.3134783072823188,-5.037925069976882,2.278242588043213,7.267624378204346,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,23,1 2 3 4 5 6 7 8 9 10,10,0.5149999999999999,0.49499999999999994,0.5049999999999999,200,5,16,16,0.5199999999999999,0.47000000000000003,0.2849989455675662,-5.45156746781085,1.989755392074585,6.981623697280884,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,24,1 2 3 4 5 6 7 8 9 10,10,0.5399999999999999,0.5349999999999999,0.5374999999999999,200,5,16,16,0.5,0.51,0.3578406459520737,-4.46310330872824,2.0850460529327393,5.826744604110718,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,25,1 2 3 4 5 6 7 8 9 10,10,0.45499999999999996,0.47000000000000003,0.4625,200,5,16,16,0.49000000000000005,0.38999999999999996,0.4080891784046084,-3.892449215743813,2.21342134475708,5.42386679649353,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,26,1 2 3 4 5 6 7 8 9 10,10,0.485,0.4699999999999999,0.4774999999999999,200,5,16,16,0.49000000000000005,0.44000000000000006,0.4198449583756755,-3.7691105758538583,2.344700336456299,5.584681415557862,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,27,1 2 3 4 5 6 7 8 9 10,10,0.485,0.4699999999999999,0.4774999999999999,200,5,16,16,0.4600000000000001,0.48,0.4128996819872848,-3.8415545161602345,2.501415967941284,6.05816879272461,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,28,1 2 3 4 5 6 7 8 9 10,10,0.48500000000000004,0.48500000000000004,0.48500000000000004,200,5,16,16,0.52,0.49000000000000005,0.42015966095047097,-3.7658564604615297,2.7328970432281494,6.504425096511841,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,29,1 2 3 4 5 6 7 8 9 10,10,0.505,0.495,0.5,200,5,16,16,0.53,0.5900000000000001,0.5345208089329341,-2.720353830111699,3.1187503337860107,5.834665894508362,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,30,1 2 3 4 5 6 7 8 9 10,10,0.52,0.495,0.5075000000000001,200,5,16,16,0.51,0.5,0.516486105496206,-2.869413573728083,3.1122069358825684,6.025732159614563,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,31,1 2 3 4 5 6 7 8 9 10,10,0.495,0.475,0.485,200,5,16,16,0.4800000000000001,0.55,0.5645444204534625,-2.4830188049040967,3.3533828258514404,5.939980459213257,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,32,1 2 3 4 5 6 7 8 9 10,10,0.5100000000000001,0.46499999999999997,0.48750000000000004,200,5,16,16,0.4800000000000001,0.5399999999999999,0.6011052954836316,-2.21049446063674,3.5489916801452637,5.904109823703766,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,33,1 2 3 4 5 6 7 8 9 10,10,0.505,0.48500000000000004,0.495,200,5,16,16,0.51,0.4999999999999999,0.601097152506675,-2.210553293489135,3.6410114765167236,6.057276201248169,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,34,1 2 3 4 5 6 7 8 9 10,10,0.5199999999999999,0.49499999999999994,0.5075,200,5,16,16,0.55,0.51,0.5869110845187977,-2.314276882375093,3.637455701828003,6.197626519203186,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,35,1 2 3 4 5 6 7 8 9 10,10,0.545,0.525,0.535,200,5,16,16,0.52,0.5000000000000001,0.7229682741404068,-1.4088076033765047,3.6467742919921875,5.044169187545776,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,36,1 2 3 4 5 6 7 8 9 10,10,0.5650000000000001,0.5249999999999999,0.5449999999999999,200,5,16,16,0.53,0.5,0.7617071496483054,-1.1821196794838507,3.915436267852783,5.14034333229065,100,10,10,10,16,0.1
