endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,26,1 2 3 4 5 6 7 8 9 10,10,0.325,0.3350000000000001,0.33000000000000007,1100,5,16,16,0.35000000000000003,0.3,0.22471346076811619,-6.483709117276442,1.6172282695770264,7.196846437454224,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,27,1 2 3 4 5 6 7 8 9 10,10,0.325,0.29500000000000004,0.31000000000000005,1100,5,16,16,0.36,0.32,0.2309891551230596,-6.364084096350156,1.6627191305160522,7.198256254196167,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,28,1 2 3 4 5 6 7 8 9 10,10,0.31500000000000006,0.345,0.33,1100,5,16,16,0.33999999999999997,0.34,0.2194354031512346,-6.586933031385046,1.6775363683700562,7.6447844982147215,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,29,1 2 3 4 5 6 7 8 9 10,10,0.3,0.30999999999999994,0.30499999999999994,1100,5,16,16,0.33,0.28,0.2075612307279326,-6.828537628337052,1.524053931236267,7.342671489715576,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,30,1 2 3 4 5 6 7 8 9 10,10,0.30500000000000005,0.335,0.32000000000000006,1100,5,16,16,0.32,0.27,0.2070306887555279,-6.83965273048818,1.4805042743682861,7.151134371757507,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,31,1 2 3 4 5 6 7 8 9 10,10,0.27499999999999997,0.28,0.27749999999999997,1100,5,16,16,0.27,0.23000000000000004,0.2067908379809139,-6.844687068860131,1.3917728662490845,6.730341053009033,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,32,1 2 3 4 5 6 7 8 9 10,10,0.255,0.265,0.26,1100,5,16,16,0.2700000000000001,0.25,0.21135723740249132,-6.749828762468395,1.4042394161224365,6.64391450881958,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,33,1 2 3 4 5 6 7 8 9 10,10,0.25000000000000006,0.26,0.255,1100,5,16,16,0.27,0.24000000000000005,0.20658898289192715,-6.848928425299522,1.4544527530670166,7.040320992469788,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,34,1 2 3 4 5 6 7 8 9 10,10,0.22999999999999998,0.255,0.2425,1100,5,16,16,0.27999999999999997,0.26,0.205385572590451,-6.874300668946328,1.4323554039001465,6.973982572555542,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,35,1 2 3 4 5 6 7 8 9 10,10,0.265,0.23500000000000001,0.25,1100,5,16,16,0.29000000000000004,0.25000000000000006,0.22229393708606662,-6.530723822221657,1.516822099685669,6.82349739074707,550,10,10,100,16,0.1
