model_label,mode,layer,metric,quality_direction,quality_slope_per_index,quality_spearman,late_8_10_minus_early_1_3
Gemma4-E4B,non_thinking,0,centroid_nearest_squared,higher,13.319318181818186,0.1223293072362623,183.30051676432288
Gemma4-E4B,non_thinking,0,class_nc1_ratio,lower,0.5518717518318642,0.6727272727272726,2.9493729064087866
Gemma4-E4B,non_thinking,0,fisher_nearest,higher,0.04620656984221762,0.6848484848484848,0.3615593996411681
Gemma4-E4B,non_thinking,0,logistic_f1,higher,0.029696969696969687,0.4523838666339657,0.24444444444444446
Gemma4-E4B,non_thinking,0,logistic_precision,higher,0.034343434343434336,0.4523838666339657,0.27777777777777773
Gemma4-E4B,non_thinking,0,logistic_recall,higher,0.02424242424242423,0.42640143271122083,0.2222222222222222
Gemma4-E4B,non_thinking,0,mean_bhattacharyya,higher,0.11820514499137703,0.6848484848484848,0.7697728695692838
Gemma4-E4B,non_thinking,0,min_bhattacharyya,higher,0.2382669842604435,0.6116465361813115,1.7336801091829934
Gemma4-E4B,non_thinking,0,nc2_class_cosine_deviation,lower,0.0004726486578109905,-0.04242424242424241,0.030984377160806265
Gemma4-E4B,non_thinking,0,ncc_recall,higher,-1.2730996043315927e-17,0.0,0.0
Gemma4-E4B,non_thinking,0,silhouette_cosine,higher,0.002087848836725418,0.09090909090909088,-0.001954431335131346
Gemma4-E4B,non_thinking,0,within_trace,lower,323.94361905184667,0.6606060606060605,2078.412434895833
Gemma4-E4B,native_thinking,0,centroid_nearest_squared,higher,3.6420302882338964,0.15952121097636068,11.494394938151032
Gemma4-E4B,native_thinking,0,class_nc1_ratio,lower,0.2670273737296546,0.4787878787878787,1.530137790289129
Gemma4-E4B,native_thinking,0,fisher_nearest,higher,0.00273002601278956,0.2121212121212121,0.010194262993933112
Gemma4-E4B,native_thinking,0,logistic_f1,higher,0.009733700642791578,0.15007329587537338,0.04819624819624829
Gemma4-E4B,native_thinking,0,logistic_precision,higher,0.05743145743145744,0.3889460425384178,0.41269841269841273
Gemma4-E4B,native_thinking,0,logistic_recall,higher,-0.012121212121212078,0.022370002552044604,-0.11111111111111105
Gemma4-E4B,native_thinking,0,mean_bhattacharyya,higher,0.008315046949418675,0.2606060606060606,0.04434370773809926
Gemma4-E4B,native_thinking,0,min_bhattacharyya,higher,0.012177898667075391,0.1158558123306298,0.0797471205393473
Gemma4-E4B,native_thinking,0,nc2_class_cosine_deviation,lower,-0.0019449404533151088,-0.0303030303030303,-0.01590514367009388
Gemma4-E4B,native_thinking,0,ncc_recall,higher,-0.006060606060606039,-0.11396057645963793,0.0
Gemma4-E4B,native_thinking,0,silhouette_cosine,higher,0.0036844950733762824,0.28484848484848485,0.021684924761454283
Gemma4-E4B,native_thinking,0,within_trace,lower,-1.3431788589015021,-0.11515151515151514,-3.1278076171875
Gemma4-E4B,non_thinking,1,centroid_nearest_squared,higher,1.4417471220999247,-0.042815257532691796,88.59758504231775
Gemma4-E4B,non_thinking,1,class_nc1_ratio,lower,0.5529755786096511,0.6363636363636362,3.3002519891889452
Gemma4-E4B,non_thinking,1,fisher_nearest,higher,0.04142992749131084,0.6606060606060605,0.31902224334707385
Gemma4-E4B,non_thinking,1,logistic_f1,higher,0.010735930735930729,0.22473328748774735,0.057142857142857134
Gemma4-E4B,non_thinking,1,logistic_precision,higher,0.012121212121212118,0.22473328748774735,0.07142857142857142
Gemma4-E4B,non_thinking,1,logistic_recall,higher,0.004040404040404018,0.22473328748774735,0.0
Gemma4-E4B,non_thinking,1,mean_bhattacharyya,higher,0.07957298009082533,0.4787878787878787,0.6069073743290372
Gemma4-E4B,non_thinking,1,min_bhattacharyya,higher,0.23231407512318009,0.7095099819703212,1.7131656805674234
Gemma4-E4B,non_thinking,1,nc2_class_cosine_deviation,lower,-0.0024983648699943364,-0.17575757575757575,0.009474892307210936
Gemma4-E4B,non_thinking,1,ncc_recall,higher,-1.2730996043315927e-17,0.0,0.0
Gemma4-E4B,non_thinking,1,silhouette_cosine,higher,-0.005289961758888115,-0.17575757575757575,-0.05021043121814728
Gemma4-E4B,non_thinking,1,within_trace,lower,289.43017948035026,0.5878787878787878,1843.2869873046875
Gemma4-E4B,native_thinking,1,centroid_nearest_squared,higher,-0.3459226666074601,-0.3119397334524688,-7.584325154622377
Gemma4-E4B,native_thinking,1,class_nc1_ratio,lower,0.13167909175654954,0.2727272727272727,0.7163300203941398
Gemma4-E4B,native_thinking,1,fisher_nearest,higher,0.002994411646968546,-0.19999999999999998,0.01641211421423791
Gemma4-E4B,native_thinking,1,logistic_f1,higher,-0.010418470418470402,-0.08077027359793643,-0.10555555555555551
Gemma4-E4B,native_thinking,1,logistic_precision,higher,-0.008080808080808103,-0.3136661633374337,-0.12222222222222223
Gemma4-E4B,native_thinking,1,logistic_recall,higher,-0.012121212121212073,0.0,-0.11111111111111105
Gemma4-E4B,native_thinking,1,mean_bhattacharyya,higher,-0.0014216026473125002,-0.006060606060606061,-0.03186765644285461
Gemma4-E4B,native_thinking,1,min_bhattacharyya,higher,0.010659078034487728,0.09756278933105667,0.07236860195795702
Gemma4-E4B,native_thinking,1,nc2_class_cosine_deviation,lower,0.001204727428975377,0.07878787878787878,0.010324589662836392
Gemma4-E4B,native_thinking,1,ncc_recall,higher,-0.0060606060606060224,-0.07895420339517227,0.0
Gemma4-E4B,native_thinking,1,silhouette_cosine,higher,0.003013182137951712,-0.0303030303030303,0.017823293805122375
Gemma4-E4B,native_thinking,1,within_trace,lower,13.586299272017055,0.38181818181818183,100.0345458984375
Gemma4-E4B,non_thinking,2,centroid_nearest_squared,higher,-29.31047381776751,-0.8098769172646004,-175.00095621744788
Gemma4-E4B,non_thinking,2,class_nc1_ratio,lower,0.3394923371038871,0.5393939393939393,2.5704917722483214
Gemma4-E4B,non_thinking,2,fisher_nearest,higher,0.017633357989373027,0.309090909090909,0.1283828588518142
Gemma4-E4B,non_thinking,2,logistic_f1,higher,-0.014069264069264054,-0.29081003317657983,-0.09523809523809523
Gemma4-E4B,non_thinking,2,logistic_precision,higher,-0.011212121212121203,-0.29081003317657983,-0.08333333333333333
Gemma4-E4B,non_thinking,2,logistic_recall,higher,-0.01818181818181816,-0.3418817293789138,-0.1111111111111111
Gemma4-E4B,non_thinking,2,mean_bhattacharyya,higher,0.061517363204699034,0.18787878787878787,0.4521424593748864
Gemma4-E4B,non_thinking,2,min_bhattacharyya,higher,0.1308343959577156,0.6219627819854863,0.9291128714879353
Gemma4-E4B,non_thinking,2,nc2_class_cosine_deviation,lower,-0.008474986426869547,-0.33333333333333326,-0.04008098153604406
Gemma4-E4B,non_thinking,2,ncc_recall,higher,0.004040404040404031,0.08703882797784893,0.0
Gemma4-E4B,non_thinking,2,silhouette_cosine,higher,0.001655128236972918,-0.04242424242424241,-0.0006872365872064856
Gemma4-E4B,non_thinking,2,within_trace,lower,172.58676424893466,0.6606060606060605,1171.2073364257812
Gemma4-E4B,native_thinking,2,centroid_nearest_squared,higher,-34.103308105468734,-0.5504818825631803,-201.1112518310547
Gemma4-E4B,native_thinking,2,class_nc1_ratio,lower,-0.16897984024288262,-0.09090909090909088,-1.3165225514421763
Gemma4-E4B,native_thinking,2,fisher_nearest,higher,-0.02487314175340222,-0.35757575757575755,-0.1450275201769665
Gemma4-E4B,native_thinking,2,logistic_f1,higher,-0.024343434343434316,-0.37012607273817183,-0.14523809523809528
Gemma4-E4B,native_thinking,2,logistic_precision,higher,-0.030497280497280496,-0.259499648053841,-0.1987179487179488
Gemma4-E4B,native_thinking,2,logistic_recall,higher,2.829110231847984e-17,0.0,0.0
Gemma4-E4B,native_thinking,2,mean_bhattacharyya,higher,-0.1711745443167509,-0.09090909090909088,-1.07739453624796
Gemma4-E4B,native_thinking,2,min_bhattacharyya,higher,-0.17545810594703184,-0.40244650599060877,-1.0529873073101041
Gemma4-E4B,native_thinking,2,nc2_class_cosine_deviation,lower,-0.006980519296216058,-0.4787878787878787,-0.04228555402668663
Gemma4-E4B,native_thinking,2,ncc_recall,higher,-0.04444444444444439,-0.36327795350909364,-0.2222222222222222
Gemma4-E4B,native_thinking,2,silhouette_cosine,higher,-0.015198836927161057,-0.0303030303030303,-0.09303533161679906
Gemma4-E4B,native_thinking,2,within_trace,lower,-1.0144287109375711,-0.006060606060606061,13.793701171875
Gemma4-E4B,non_thinking,3,centroid_nearest_squared,higher,-33.463657818418554,-0.8098769172646004,-215.90813191731772
Gemma4-E4B,non_thinking,3,class_nc1_ratio,lower,0.2821137690360537,0.43030303030303024,2.3663395629449853
Gemma4-E4B,non_thinking,3,fisher_nearest,higher,0.007714492064752791,0.17575757575757575,0.05538199810723804
Gemma4-E4B,non_thinking,3,logistic_f1,higher,-0.0233022533022533,-0.4779521193992432,-0.19444444444444442
Gemma4-E4B,non_thinking,3,logistic_precision,higher,-0.01777777777777778,-0.4779521193992432,-0.17777777777777778
Gemma4-E4B,non_thinking,3,logistic_recall,higher,-0.03232323232323231,-0.5685352436149612,-0.2222222222222222
Gemma4-E4B,non_thinking,3,mean_bhattacharyya,higher,0.05519140786193434,0.13939393939393938,0.4485798169065407
Gemma4-E4B,non_thinking,3,min_bhattacharyya,higher,0.05260366309772841,0.3364055948997212,0.3614644010861716
Gemma4-E4B,non_thinking,3,nc2_class_cosine_deviation,lower,-0.008030086314724457,-0.3939393939393939,-0.042087286540188285
Gemma4-E4B,non_thinking,3,ncc_recall,higher,-0.022222222222222178,-0.15569978883230462,-0.1111111111111111
Gemma4-E4B,non_thinking,3,silhouette_cosine,higher,0.0015713164526404732,-0.0303030303030303,0.0017615556716918945
Gemma4-E4B,non_thinking,3,within_trace,lower,142.5467429421165,0.5757575757575757,1006.7296549479166
Gemma4-E4B,native_thinking,3,centroid_nearest_squared,higher,-37.288437906901,-0.036812587148390925,-234.25142923990887
Gemma4-E4B,native_thinking,3,class_nc1_ratio,lower,-0.3537290367613966,-0.17575757575757575,-2.839097442596085
Gemma4-E4B,native_thinking,3,fisher_nearest,higher,-0.02870813010299893,0.0303030303030303,-0.17893230339043767
Gemma4-E4B,native_thinking,3,logistic_f1,higher,-0.019350649350649323,-0.13047505735051268,-0.10317460317460314
Gemma4-E4B,native_thinking,3,logistic_precision,higher,0.0015584415584415738,0.0861640436855329,0.11111111111111116
Gemma4-E4B,native_thinking,3,logistic_recall,higher,-0.030303030303030252,-0.31139957766460924,-0.22222222222222215
Gemma4-E4B,native_thinking,3,mean_bhattacharyya,higher,-0.24301885735707612,-0.1515151515151515,-1.5378273570979086
Gemma4-E4B,native_thinking,3,min_bhattacharyya,higher,-0.2433410061128209,-0.3547549909851606,-1.5073704520861306
Gemma4-E4B,native_thinking,3,nc2_class_cosine_deviation,lower,-0.004167438840324229,-0.34545454545454546,-0.03022192633967588
Gemma4-E4B,native_thinking,3,ncc_recall,higher,-0.06666666666666662,-0.5140725757204155,-0.3333333333333333
Gemma4-E4B,native_thinking,3,silhouette_cosine,higher,-0.020776450871066585,-0.5393939393939393,-0.1342987896253665
Gemma4-E4B,native_thinking,3,within_trace,lower,4.583840110085203,0.16363636363636364,42.31258138020826
Gemma4-E4B,non_thinking,4,centroid_nearest_squared,higher,-21.828154222893,-0.8098769172646004,-136.74362182617188
Gemma4-E4B,non_thinking,4,class_nc1_ratio,lower,0.25208183237625553,0.32121212121212117,2.208667548866307
Gemma4-E4B,non_thinking,4,fisher_nearest,higher,0.018468165122865185,0.17575757575757575,0.12164058822836485
Gemma4-E4B,non_thinking,4,logistic_f1,higher,-0.023636363636363605,-0.3802900433847583,-0.16666666666666666
Gemma4-E4B,non_thinking,4,logistic_precision,higher,-0.015324675324675305,-0.29081003317657983,-0.13333333333333333
Gemma4-E4B,non_thinking,4,logistic_recall,higher,-0.03636363636363631,-0.4045199174779453,-0.2222222222222222
Gemma4-E4B,non_thinking,4,mean_bhattacharyya,higher,0.08746266983173524,0.29696969696969694,0.5959273907873373
Gemma4-E4B,non_thinking,4,min_bhattacharyya,higher,0.10846127958008746,0.34358414671831533,0.7550736864407859
Gemma4-E4B,non_thinking,4,nc2_class_cosine_deviation,lower,-0.005595716585715613,-0.12727272727272726,-0.019809539724953862
Gemma4-E4B,non_thinking,4,ncc_recall,higher,-0.022222222222222178,-0.15569978883230462,-0.1111111111111111
Gemma4-E4B,non_thinking,4,silhouette_cosine,higher,0.009381867516221422,0.12727272727272726,0.04821912944316864
Gemma4-E4B,non_thinking,4,within_trace,lower,132.78234308416202,0.3696969696969697,968.0836181640626
Gemma4-E4B,native_thinking,4,centroid_nearest_squared,higher,-64.78705888227977,-0.5994136054576852,-408.0366770426432
Gemma4-E4B,native_thinking,4,class_nc1_ratio,lower,-0.2678164914808042,-0.24848484848484845,-2.240699899924401
Gemma4-E4B,native_thinking,4,fisher_nearest,higher,-0.04331491965408978,-0.49090909090909085,-0.2733793500711931
Gemma4-E4B,native_thinking,4,logistic_f1,higher,-0.005382395382395324,0.14589733048321551,-0.033333333333333326
Gemma4-E4B,native_thinking,4,logistic_precision,higher,0.019898989898989947,0.25077507983433767,0.16666666666666674
Gemma4-E4B,native_thinking,4,logistic_recall,higher,-0.014141414141414094,-0.04798010706723878,-0.11111111111111105
Gemma4-E4B,native_thinking,4,mean_bhattacharyya,higher,-0.3454832618485394,-0.2606060606060606,-2.246330363882912
Gemma4-E4B,native_thinking,4,min_bhattacharyya,higher,-0.347117128516688,-0.6585488279846325,-2.146587322155635
Gemma4-E4B,native_thinking,4,nc2_class_cosine_deviation,lower,-0.002946189889078767,0.006060606060606061,-0.018534800248534822
Gemma4-E4B,native_thinking,4,ncc_recall,higher,-0.060606060606060566,-0.5339390499775316,-0.33333333333333326
Gemma4-E4B,native_thinking,4,silhouette_cosine,higher,-0.024041369331605483,-0.32121212121212117,-0.14789530883232752
Gemma4-E4B,native_thinking,4,within_trace,lower,19.297617779356052,0.41818181818181815,135.9151611328125
Gemma4-E4B,non_thinking,5,centroid_nearest_squared,higher,-214.81928294788688,-0.8991204081865277,-1345.8295644124348
Gemma4-E4B,non_thinking,5,class_nc1_ratio,lower,0.25088501281294046,0.19999999999999998,2.2962194267965184
Gemma4-E4B,non_thinking,5,fisher_nearest,higher,-0.3031516765313777,-0.309090909090909,-1.8846619561417122
Gemma4-E4B,non_thinking,5,logistic_f1,higher,-0.0712121212121212,-0.6033366817251802,-0.47222222222222227
Gemma4-E4B,non_thinking,5,logistic_precision,higher,-0.09090909090909083,-0.5989324401057075,-0.6222222222222222
Gemma4-E4B,non_thinking,5,logistic_recall,higher,-0.06666666666666662,-0.6030226891555273,-0.44444444444444436
Gemma4-E4B,non_thinking,5,mean_bhattacharyya,higher,-1.3481486087696295,0.2121212121212121,-7.722299414652365
Gemma4-E4B,non_thinking,5,min_bhattacharyya,higher,-1.3001239588766371,-0.36087145634697376,-8.006425420443218
Gemma4-E4B,non_thinking,5,nc2_class_cosine_deviation,lower,-0.014866139160262231,-0.4666666666666666,-0.10160392991922518
Gemma4-E4B,non_thinking,5,ncc_recall,higher,-0.050505050505050435,-0.4660924686531768,-0.33333333333333326
