model_label,mode_native,layer,occurrence,n_confirmation_class_native,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,n_confirmation_class_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Gemma4-E4B,native_thinking,0,1,3,logistic_precision,0.42857142857142855,higher,0.42857142857142855,non_thinking,3,0.0,higher,0.0,0.42857142857142855
Gemma4-E4B,native_thinking,0,1,3,logistic_recall,1.0,higher,1.0,non_thinking,3,0.0,higher,0.0,1.0
Gemma4-E4B,native_thinking,0,1,3,logistic_f1,0.6,higher,0.6,non_thinking,3,0.0,higher,0.0,0.6
Gemma4-E4B,native_thinking,0,1,3,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,3,0.0,higher,0.0,0.3333333333333333
Gemma4-E4B,native_thinking,0,1,3,silhouette_cosine,-0.34724727272987366,higher,-0.34724727272987366,non_thinking,3,-0.25493118166923523,higher,-0.25493118166923523,-0.09231609106063843
Gemma4-E4B,native_thinking,0,1,3,within_trace,1434.0927734375,lower,-1434.0927734375,non_thinking,3,3206.04833984375,lower,-3206.04833984375,1771.95556640625
Gemma4-E4B,native_thinking,0,1,3,class_nc1_ratio,8.580958530215533,lower,-8.580958530215533,non_thinking,3,4.759013753115957,lower,-4.759013753115957,-3.821944777099576
Gemma4-E4B,native_thinking,0,1,3,centroid_nearest_squared,176.5679473876953,higher,176.5679473876953,non_thinking,3,602.1275634765625,higher,602.1275634765625,-425.5596160888672
Gemma4-E4B,native_thinking,0,1,3,fisher_nearest,0.12312170499574059,higher,0.12312170499574059,non_thinking,3,0.18780988296199794,higher,0.18780988296199794,-0.06468817796625735
Gemma4-E4B,native_thinking,0,1,3,min_bhattacharyya,0.9447710514068604,higher,0.9447710514068604,non_thinking,3,1.2563475966453552,higher,1.2563475966453552,-0.3115765452384949
Gemma4-E4B,native_thinking,0,1,3,mean_bhattacharyya,1.3371919062402513,higher,1.3371919062402513,non_thinking,3,3.6067044933636985,higher,3.6067044933636985,-2.2695125871234474
